,muh,mux,success_rate
1926,3.7,3.9,0.772
1927,3.7,4.0,0.736
1928,3.7,4.1,0.76
1929,3.7,4.2,0.764
1930,3.7,4.3,0.69
1931,3.7,4.4,0.714
1932,3.7,4.5,0.69
1933,3.7,4.6,0.712
1934,3.7,4.7,0.694
1935,3.7,4.8,0.732
1936,3.7,4.9,0.694
1937,3.7,5.0,0.682
1938,3.8,0.0,0.638
1939,3.8,0.1,0.666
1940,3.8,0.2,0.672
1941,3.8,0.3,0.686
1942,3.8,0.4,0.674
1943,3.8,0.5,0.716
1944,3.8,0.6,0.758
1945,3.8,0.7,0.742
1946,3.8,0.8,0.764
1947,3.8,0.9,0.768
1948,3.8,1.0,0.768
1949,3.8,1.1,0.76
1950,3.8,1.2,0.778
1951,3.8,1.3,0.766
1952,3.8,1.4,0.758
1953,3.8,1.5,0.766
1954,3.8,1.6,0.768
1955,3.8,1.7,0.75
1956,3.8,1.8,0.776
1957,3.8,1.9,0.766
1958,3.8,2.0,0.786
1959,3.8,2.1,0.774
1960,3.8,2.2,0.798
1961,3.8,2.3,0.756
1962,3.8,2.4,0.776
1963,3.8,2.5,0.766
1964,3.8,2.6,0.75
1965,3.8,2.7,0.758
1966,3.8,2.8,0.778
1967,3.8,2.9,0.786
1968,3.8,3.0,0.79
1969,3.8,3.1,0.762
1970,3.8,3.2,0.788
1971,3.8,3.3,0.754
1972,3.8,3.4,0.764
1973,3.8,3.5,0.788
1974,3.8,3.6,0.772
1975,3.8,3.7,0.794
1976,3.8,3.8,0.782
1977,3.8,3.9,0.764
1978,3.8,4.0,0.772
1979,3.8,4.1,0.716
1980,3.8,4.2,0.696
1981,3.8,4.3,0.724
1982,3.8,4.4,0.7
1983,3.8,4.5,0.698
1984,3.8,4.6,0.718
1985,3.8,4.7,0.72
1986,3.8,4.8,0.74
1987,3.8,4.9,0.732
1988,3.8,5.0,0.71
1989,3.9,0.0,0.602
1990,3.9,0.1,0.676
1991,3.9,0.2,0.65
1992,3.9,0.3,0.672
1993,3.9,0.4,0.69
1994,3.9,0.5,0.704
1995,3.9,0.6,0.68
1996,3.9,0.7,0.734
1997,3.9,0.8,0.754
1998,3.9,0.9,0.756
1999,3.9,1.0,0.804
2000,3.9,1.1,0.736
2001,3.9,1.2,0.75
2002,3.9,1.3,0.776
2003,3.9,1.4,0.76
2004,3.9,1.5,0.77
2005,3.9,1.6,0.772
2006,3.9,1.7,0.722
2007,3.9,1.8,0.772
2008,3.9,1.9,0.784
2009,3.9,2.0,0.768
2010,3.9,2.1,0.78
2011,3.9,2.2,0.798
2012,3.9,2.3,0.802
2013,3.9,2.4,0.79
2014,3.9,2.5,0.78
2015,3.9,2.6,0.756
2016,3.9,2.7,0.768
2017,3.9,2.8,0.776
2018,3.9,2.9,0.788
2019,3.9,3.0,0.82
2020,3.9,3.1,0.782
2021,3.9,3.2,0.778
2022,3.9,3.3,0.748
2023,3.9,3.4,0.758
2024,3.9,3.5,0.736
2025,3.9,3.6,0.786
2026,3.9,3.7,0.766
2027,3.9,3.8,0.762
2028,3.9,3.9,0.792
2029,3.9,4.0,0.77
2030,3.9,4.1,0.764
2031,3.9,4.2,0.738
2032,3.9,4.3,0.752
2033,3.9,4.4,0.674
2034,3.9,4.5,0.74
2035,3.9,4.6,0.692
2036,3.9,4.7,0.692
2037,3.9,4.8,0.728
2038,3.9,4.9,0.694
2039,3.9,5.0,0.738
2040,4.0,0.0,0.582
2041,4.0,0.1,0.612
2042,4.0,0.2,0.666
2043,4.0,0.3,0.648
2044,4.0,0.4,0.63
2045,4.0,0.5,0.684
2046,4.0,0.6,0.692
2047,4.0,0.7,0.746
2048,4.0,0.8,0.72
2049,4.0,0.9,0.732
2050,4.0,1.0,0.776
2051,4.0,1.1,0.766
2052,4.0,1.2,0.81
2053,4.0,1.3,0.762
2054,4.0,1.4,0.78
2055,4.0,1.5,0.754
2056,4.0,1.6,0.772
2057,4.0,1.7,0.76
2058,4.0,1.8,0.768
2059,4.0,1.9,0.782
2060,4.0,2.0,0.798
2061,4.0,2.1,0.802
2062,4.0,2.2,0.806
2063,4.0,2.3,0.794
2064,4.0,2.4,0.788
2065,4.0,2.5,0.76
2066,4.0,2.6,0.798
2067,4.0,2.7,0.79
2068,4.0,2.8,0.762
2069,4.0,2.9,0.75
2070,4.0,3.0,0.796
2071,4.0,3.1,0.754
2072,4.0,3.2,0.756
2073,4.0,3.3,0.768
2074,4.0,3.4,0.776
2075,4.0,3.5,0.752
2076,4.0,3.6,0.732
2077,4.0,3.7,0.74
2078,4.0,3.8,0.766
2079,4.0,3.9,0.77
2080,4.0,4.0,0.824
2081,4.0,4.1,0.778
2082,4.0,4.2,0.788
2083,4.0,4.3,0.712
2084,4.0,4.4,0.746
2085,4.0,4.5,0.742
2086,4.0,4.6,0.712
2087,4.0,4.7,0.74
2088,4.0,4.8,0.68
2089,4.0,4.9,0.728
2090,4.0,5.0,0.712
2091,4.1,0.0,0.5
2092,4.1,0.1,0.53
2093,4.1,0.2,0.578
2094,4.1,0.3,0.576
2095,4.1,0.4,0.64
2096,4.1,0.5,0.654
2097,4.1,0.6,0.672
2098,4.1,0.7,0.648
2099,4.1,0.8,0.708
2100,4.1,0.9,0.722
2101,4.1,1.0,0.748
2102,4.1,1.1,0.736
2103,4.1,1.2,0.746
2104,4.1,1.3,0.774
2105,4.1,1.4,0.792
2106,4.1,1.5,0.748
2107,4.1,1.6,0.79
2108,4.1,1.7,0.756
2109,4.1,1.8,0.774
2110,4.1,1.9,0.786
2111,4.1,2.0,0.772
2112,4.1,2.1,0.768
2113,4.1,2.2,0.778
2114,4.1,2.3,0.762
2115,4.1,2.4,0.744
2116,4.1,2.5,0.796
2117,4.1,2.6,0.77
2118,4.1,2.7,0.728
2119,4.1,2.8,0.796
2120,4.1,2.9,0.784
2121,4.1,3.0,0.766
2122,4.1,3.1,0.774
2123,4.1,3.2,0.8
2124,4.1,3.3,0.802
2125,4.1,3.4,0.768
2126,4.1,3.5,0.746
2127,4.1,3.6,0.782
2128,4.1,3.7,0.784
2129,4.1,3.8,0.766
2130,4.1,3.9,0.774
2131,4.1,4.0,0.774
2132,4.1,4.1,0.774
2133,4.1,4.2,0.784
2134,4.1,4.3,0.776
2135,4.1,4.4,0.762
2136,4.1,4.5,0.72
2137,4.1,4.6,0.712
2138,4.1,4.7,0.724
2139,4.1,4.8,0.728
2140,4.1,4.9,0.678
2141,4.1,5.0,0.686
2142,4.2,0.0,0.38
2143,4.2,0.1,0.476
2144,4.2,0.2,0.522
2145,4.2,0.3,0.62
2146,4.2,0.4,0.666
2147,4.2,0.5,0.672
2148,4.2,0.6,0.668
2149,4.2,0.7,0.674
2150,4.2,0.8,0.684
2151,4.2,0.9,0.676
2152,4.2,1.0,0.734
2153,4.2,1.1,0.768
2154,4.2,1.2,0.732
2155,4.2,1.3,0.764
2156,4.2,1.4,0.764
2157,4.2,1.5,0.722
2158,4.2,1.6,0.764
2159,4.2,1.7,0.762
2160,4.2,1.8,0.748
2161,4.2,1.9,0.782
2162,4.2,2.0,0.762
2163,4.2,2.1,0.748
2164,4.2,2.2,0.762
2165,4.2,2.3,0.744
2166,4.2,2.4,0.798
2167,4.2,2.5,0.764
2168,4.2,2.6,0.796
2169,4.2,2.7,0.762
2170,4.2,2.8,0.766
2171,4.2,2.9,0.79
2172,4.2,3.0,0.77
2173,4.2,3.1,0.772
2174,4.2,3.2,0.784
2175,4.2,3.3,0.796
2176,4.2,3.4,0.736
2177,4.2,3.5,0.776
2178,4.2,3.6,0.738
2179,4.2,3.7,0.746
2180,4.2,3.8,0.736
2181,4.2,3.9,0.77
2182,4.2,4.0,0.782
2183,4.2,4.1,0.746
2184,4.2,4.2,0.772
2185,4.2,4.3,0.814
2186,4.2,4.4,0.758
2187,4.2,4.5,0.74
2188,4.2,4.6,0.74
2189,4.2,4.7,0.726
2190,4.2,4.8,0.686
2191,4.2,4.9,0.71
2192,4.2,5.0,0.684
2193,4.3,0.0,0.25
2194,4.3,0.1,0.346
2195,4.3,0.2,0.466
2196,4.3,0.3,0.556
2197,4.3,0.4,0.58
2198,4.3,0.5,0.66
2199,4.3,0.6,0.69
2200,4.3,0.7,0.682
2201,4.3,0.8,0.674
2202,4.3,0.9,0.68
2203,4.3,1.0,0.686
2204,4.3,1.1,0.688
2205,4.3,1.2,0.702
2206,4.3,1.3,0.756
2207,4.3,1.4,0.784
2208,4.3,1.5,0.758
2209,4.3,1.6,0.756
2210,4.3,1.7,0.802
2211,4.3,1.8,0.738
2212,4.3,1.9,0.742
2213,4.3,2.0,0.786
2214,4.3,2.1,0.794
2215,4.3,2.2,0.752
2216,4.3,2.3,0.816
2217,4.3,2.4,0.768
2218,4.3,2.5,0.752
2219,4.3,2.6,0.764
2220,4.3,2.7,0.788
2221,4.3,2.8,0.776
2222,4.3,2.9,0.762
2223,4.3,3.0,0.796
2224,4.3,3.1,0.738
2225,4.3,3.2,0.774
2226,4.3,3.3,0.842
2227,4.3,3.4,0.78
2228,4.3,3.5,0.752
2229,4.3,3.6,0.782
2230,4.3,3.7,0.766
2231,4.3,3.8,0.772
2232,4.3,3.9,0.754
2233,4.3,4.0,0.796
2234,4.3,4.1,0.794
2235,4.3,4.2,0.798
2236,4.3,4.3,0.762
2237,4.3,4.4,0.788
2238,4.3,4.5,0.754
2239,4.3,4.6,0.756
2240,4.3,4.7,0.754
2241,4.3,4.8,0.728
2242,4.3,4.9,0.696
2243,4.3,5.0,0.718
2244,4.4,0.0,0.156
2245,4.4,0.1,0.266
2246,4.4,0.2,0.4
2247,4.4,0.3,0.472
2248,4.4,0.4,0.5
2249,4.4,0.5,0.608
2250,4.4,0.6,0.584
2251,4.4,0.7,0.688
2252,4.4,0.8,0.668
2253,4.4,0.9,0.702
2254,4.4,1.0,0.674
2255,4.4,1.1,0.686
2256,4.4,1.2,0.678
2257,4.4,1.3,0.72
2258,4.4,1.4,0.79
2259,4.4,1.5,0.738
2260,4.4,1.6,0.75
2261,4.4,1.7,0.752
2262,4.4,1.8,0.732
2263,4.4,1.9,0.76
2264,4.4,2.0,0.76
2265,4.4,2.1,0.768
2266,4.4,2.2,0.78
2267,4.4,2.3,0.752
2268,4.4,2.4,0.788
2269,4.4,2.5,0.754
2270,4.4,2.6,0.762
2271,4.4,2.7,0.77
2272,4.4,2.8,0.774
2273,4.4,2.9,0.768
2274,4.4,3.0,0.774
2275,4.4,3.1,0.814
2276,4.4,3.2,0.752
2277,4.4,3.3,0.81
2278,4.4,3.4,0.788
2279,4.4,3.5,0.76
2280,4.4,3.6,0.774
2281,4.4,3.7,0.782
2282,4.4,3.8,0.758
2283,4.4,3.9,0.802
2284,4.4,4.0,0.774
2285,4.4,4.1,0.8
2286,4.4,4.2,0.766
2287,4.4,4.3,0.77
2288,4.4,4.4,0.786
2289,4.4,4.5,0.804
2290,4.4,4.6,0.742
2291,4.4,4.7,0.716
2292,4.4,4.8,0.742
2293,4.4,4.9,0.7
2294,4.4,5.0,0.686
2295,4.5,0.0,0.098
2296,4.5,0.1,0.118
2297,4.5,0.2,0.26
2298,4.5,0.3,0.382
2299,4.5,0.4,0.452
2300,4.5,0.5,0.57
2301,4.5,0.6,0.624
2302,4.5,0.7,0.654
2303,4.5,0.8,0.644
2304,4.5,0.9,0.672
2305,4.5,1.0,0.7
2306,4.5,1.1,0.644
2307,4.5,1.2,0.692
2308,4.5,1.3,0.722
2309,4.5,1.4,0.726
2310,4.5,1.5,0.784
2311,4.5,1.6,0.762
2312,4.5,1.7,0.75
2313,4.5,1.8,0.768
2314,4.5,1.9,0.8
2315,4.5,2.0,0.742
2316,4.5,2.1,0.78
2317,4.5,2.2,0.766
2318,4.5,2.3,0.79
2319,4.5,2.4,0.808
2320,4.5,2.5,0.77
2321,4.5,2.6,0.778
2322,4.5,2.7,0.774
2323,4.5,2.8,0.768
2324,4.5,2.9,0.776
2325,4.5,3.0,0.758
2326,4.5,3.1,0.77
2327,4.5,3.2,0.79
2328,4.5,3.3,0.796
2329,4.5,3.4,0.774
2330,4.5,3.5,0.76
2331,4.5,3.6,0.778
2332,4.5,3.7,0.744
2333,4.5,3.8,0.8
2334,4.5,3.9,0.756
2335,4.5,4.0,0.766
2336,4.5,4.1,0.784
2337,4.5,4.2,0.758
2338,4.5,4.3,0.716
2339,4.5,4.4,0.79
2340,4.5,4.5,0.808
2341,4.5,4.6,0.788
2342,4.5,4.7,0.75
2343,4.5,4.8,0.736
2344,4.5,4.9,0.704
2345,4.5,5.0,0.736
2346,4.6,0.0,0.078
2347,4.6,0.1,0.114
2348,4.6,0.2,0.132
2349,4.6,0.3,0.264
2350,4.6,0.4,0.382
2351,4.6,0.5,0.458
2352,4.6,0.6,0.556
2353,4.6,0.7,0.59
2354,4.6,0.8,0.638
2355,4.6,0.9,0.694
2356,4.6,1.0,0.72
2357,4.6,1.1,0.662
2358,4.6,1.2,0.654
2359,4.6,1.3,0.686
2360,4.6,1.4,0.74
2361,4.6,1.5,0.74
2362,4.6,1.6,0.738
2363,4.6,1.7,0.774
2364,4.6,1.8,0.772
2365,4.6,1.9,0.742
2366,4.6,2.0,0.746
2367,4.6,2.1,0.76
2368,4.6,2.2,0.752
2369,4.6,2.3,0.774
2370,4.6,2.4,0.776
2371,4.6,2.5,0.768
2372,4.6,2.6,0.802
2373,4.6,2.7,0.778
2374,4.6,2.8,0.784
2375,4.6,2.9,0.778
2376,4.6,3.0,0.778
2377,4.6,3.1,0.804
2378,4.6,3.2,0.788
2379,4.6,3.3,0.758
2380,4.6,3.4,0.79
2381,4.6,3.5,0.802
2382,4.6,3.6,0.802
2383,4.6,3.7,0.808
2384,4.6,3.8,0.782
2385,4.6,3.9,0.77
2386,4.6,4.0,0.796
2387,4.6,4.1,0.76
2388,4.6,4.2,0.76
2389,4.6,4.3,0.762
2390,4.6,4.4,0.762
2391,4.6,4.5,0.788
2392,4.6,4.6,0.8
2393,4.6,4.7,0.758
2394,4.6,4.8,0.726
2395,4.6,4.9,0.74
2396,4.6,5.0,0.76
2397,4.7,0.0,0.11
2398,4.7,0.1,0.104
2399,4.7,0.2,0.084
2400,4.7,0.3,0.144
2401,4.7,0.4,0.248
2402,4.7,0.5,0.384
2403,4.7,0.6,0.45
2404,4.7,0.7,0.536
2405,4.7,0.8,0.59
2406,4.7,0.9,0.602
2407,4.7,1.0,0.672
2408,4.7,1.1,0.648
2409,4.7,1.2,0.676
2410,4.7,1.3,0.672
2411,4.7,1.4,0.71
2412,4.7,1.5,0.728
2413,4.7,1.6,0.728
2414,4.7,1.7,0.726
2415,4.7,1.8,0.756
2416,4.7,1.9,0.762
2417,4.7,2.0,0.79
2418,4.7,2.1,0.718
2419,4.7,2.2,0.756
2420,4.7,2.3,0.776
2421,4.7,2.4,0.76
2422,4.7,2.5,0.778
2423,4.7,2.6,0.77
2424,4.7,2.7,0.78
2425,4.7,2.8,0.774
2426,4.7,2.9,0.77
2427,4.7,3.0,0.77
2428,4.7,3.1,0.752
2429,4.7,3.2,0.76
2430,4.7,3.3,0.768
2431,4.7,3.4,0.78
2432,4.7,3.5,0.804
2433,4.7,3.6,0.784
2434,4.7,3.7,0.766
2435,4.7,3.8,0.794
2436,4.7,3.9,0.782
2437,4.7,4.0,0.786
2438,4.7,4.1,0.746
2439,4.7,4.2,0.758
2440,4.7,4.3,0.76
2441,4.7,4.4,0.768
2442,4.7,4.5,0.782
2443,4.7,4.6,0.766
2444,4.7,4.7,0.808
2445,4.7,4.8,0.762
2446,4.7,4.9,0.786
2447,4.7,5.0,0.738
2448,4.8,0.0,0.114
2449,4.8,0.1,0.098
2450,4.8,0.2,0.122
2451,4.8,0.3,0.088
2452,4.8,0.4,0.132
2453,4.8,0.5,0.266
2454,4.8,0.6,0.37
2455,4.8,0.7,0.464
2456,4.8,0.8,0.532
2457,4.8,0.9,0.54
2458,4.8,1.0,0.676
2459,4.8,1.1,0.656
2460,4.8,1.2,0.71
2461,4.8,1.3,0.684
2462,4.8,1.4,0.68
2463,4.8,1.5,0.722
2464,4.8,1.6,0.682
2465,4.8,1.7,0.77
2466,4.8,1.8,0.728
2467,4.8,1.9,0.764
2468,4.8,2.0,0.768
2469,4.8,2.1,0.8
2470,4.8,2.2,0.754
2471,4.8,2.3,0.786
2472,4.8,2.4,0.78
2473,4.8,2.5,0.782
2474,4.8,2.6,0.756
2475,4.8,2.7,0.742
2476,4.8,2.8,0.774
2477,4.8,2.9,0.798
2478,4.8,3.0,0.774
2479,4.8,3.1,0.764
2480,4.8,3.2,0.784
2481,4.8,3.3,0.758
2482,4.8,3.4,0.804
2483,4.8,3.5,0.786
2484,4.8,3.6,0.782
2485,4.8,3.7,0.782
2486,4.8,3.8,0.766
2487,4.8,3.9,0.782
2488,4.8,4.0,0.786
2489,4.8,4.1,0.754
2490,4.8,4.2,0.78
2491,4.8,4.3,0.768
2492,4.8,4.4,0.754
2493,4.8,4.5,0.738
2494,4.8,4.6,0.754
2495,4.8,4.7,0.776
2496,4.8,4.8,0.768
2497,4.8,4.9,0.766
2498,4.8,5.0,0.788
2499,4.9,0.0,0.114
2500,4.9,0.1,0.088
2501,4.9,0.2,0.09
2502,4.9,0.3,0.092
2503,4.9,0.4,0.092
2504,4.9,0.5,0.148
2505,4.9,0.6,0.234
2506,4.9,0.7,0.35
2507,4.9,0.8,0.476
2508,4.9,0.9,0.554
2509,4.9,1.0,0.608
2510,4.9,1.1,0.65
2511,4.9,1.2,0.664
2512,4.9,1.3,0.644
2513,4.9,1.4,0.668
2514,4.9,1.5,0.632
2515,4.9,1.6,0.708
2516,4.9,1.7,0.718
2517,4.9,1.8,0.744
2518,4.9,1.9,0.748
2519,4.9,2.0,0.776
2520,4.9,2.1,0.772
2521,4.9,2.2,0.768
2522,4.9,2.3,0.764
2523,4.9,2.4,0.752
2524,4.9,2.5,0.726
2525,4.9,2.6,0.758
2526,4.9,2.7,0.778
2527,4.9,2.8,0.772
2528,4.9,2.9,0.774
2529,4.9,3.0,0.792
2530,4.9,3.1,0.786
2531,4.9,3.2,0.798
2532,4.9,3.3,0.788
2533,4.9,3.4,0.76
2534,4.9,3.5,0.794
2535,4.9,3.6,0.804
2536,4.9,3.7,0.808
2537,4.9,3.8,0.764
2538,4.9,3.9,0.77
2539,4.9,4.0,0.782
2540,4.9,4.1,0.756
2541,4.9,4.2,0.772
2542,4.9,4.3,0.74
2543,4.9,4.4,0.776
2544,4.9,4.5,0.78
2545,4.9,4.6,0.79
2546,4.9,4.7,0.738
2547,4.9,4.8,0.762
2548,4.9,4.9,0.774
2549,4.9,5.0,0.776
2550,5.0,0.0,0.082
2551,5.0,0.1,0.098
2552,5.0,0.2,0.096
2553,5.0,0.3,0.106
2554,5.0,0.4,0.088
2555,5.0,0.5,0.112
2556,5.0,0.6,0.138
2557,5.0,0.7,0.24
2558,5.0,0.8,0.4
2559,5.0,0.9,0.454
2560,5.0,1.0,0.57
2561,5.0,1.1,0.612
2562,5.0,1.2,0.638
2563,5.0,1.3,0.664
2564,5.0,1.4,0.688
2565,5.0,1.5,0.676
2566,5.0,1.6,0.688
2567,5.0,1.7,0.684
2568,5.0,1.8,0.692
2569,5.0,1.9,0.728
2570,5.0,2.0,0.74
2571,5.0,2.1,0.756
2572,5.0,2.2,0.774
2573,5.0,2.3,0.78
2574,5.0,2.4,0.764
2575,5.0,2.5,0.788
2576,5.0,2.6,0.766
2577,5.0,2.7,0.768
2578,5.0,2.8,0.766
2579,5.0,2.9,0.776
2580,5.0,3.0,0.776
2581,5.0,3.1,0.784
2582,5.0,3.2,0.808
2583,5.0,3.3,0.77
2584,5.0,3.4,0.788
2585,5.0,3.5,0.774
2586,5.0,3.6,0.796
2587,5.0,3.7,0.782
2588,5.0,3.8,0.786
2589,5.0,3.9,0.786
2590,5.0,4.0,0.764
2591,5.0,4.1,0.77
2592,5.0,4.2,0.784
2593,5.0,4.3,0.774
2594,5.0,4.4,0.77
2595,5.0,4.5,0.768
2596,5.0,4.6,0.77
2597,5.0,4.7,0.778
2598,5.0,4.8,0.796
2599,5.0,4.9,0.766
2600,5.0,5.0,0.782
