,muh1,muh2,mux1,mux2,success_rate
2686,-2.7,-5.4,3.3,6.6,0.096
2687,-2.7,-5.4,3.4,6.8,0.093
2688,-2.7,-5.4,3.5,7.0,0.095
2689,-2.7,-5.4,3.6,7.2,0.102
2690,-2.7,-5.4,3.7,7.4,0.113
2691,-2.7,-5.4,3.8,7.6,0.102
2692,-2.7,-5.4,3.9,7.8,0.09
2693,-2.7,-5.4,4.0,8.0,0.105
2694,-2.7,-5.4,4.1,8.2,0.108
2695,-2.7,-5.4,4.2,8.4,0.107
2696,-2.7,-5.4,4.3,8.6,0.103
2697,-2.7,-5.4,4.4,8.8,0.09
2698,-2.7,-5.4,4.5,9.0,0.108
2699,-2.7,-5.4,4.6,9.2,0.086
2700,-2.7,-5.4,4.7,9.4,0.11
2701,-2.7,-5.4,4.8,9.6,0.11
2702,-2.7,-5.4,4.9,9.8,0.111
2703,-2.7,-5.4,5.0,10.0,0.101
2704,-2.7,-5.4,5.1,10.2,0.103
2705,-2.7,-5.4,5.2,10.4,0.113
2706,-2.7,-5.4,5.3,10.6,0.099
2707,-2.7,-5.4,5.4,10.8,0.099
2708,-2.7,-5.4,5.5,11.0,0.093
2709,-2.7,-5.4,5.6,11.2,0.117
2710,-2.7,-5.4,5.7,11.4,0.109
2711,-2.7,-5.4,5.8,11.6,0.098
2712,-2.7,-5.4,5.9,11.8,0.11
2713,-2.7,-5.4,6.0,12.0,0.108
2714,-2.7,-5.4,6.1,12.2,0.109
2715,-2.7,-5.4,6.2,12.4,0.101
2716,-2.7,-5.4,6.3,12.6,0.081
2717,-2.7,-5.4,6.4,12.8,0.104
2718,-2.7,-5.4,6.5,13.0,0.112
2719,-2.7,-5.4,6.6,13.2,0.089
2720,-2.7,-5.4,6.7,13.4,0.106
2721,-2.7,-5.4,6.8,13.6,0.114
2722,-2.7,-5.4,6.9,13.8,0.097
2723,-2.7,-5.4,7.0,14.0,0.12
2724,-2.7,-5.4,7.1,14.2,0.099
2725,-2.7,-5.4,7.2,14.4,0.115
2726,-2.7,-5.4,7.3,14.6,0.094
2727,-2.7,-5.4,7.4,14.8,0.091
2728,-2.7,-5.4,7.5,15.0,0.096
2729,-2.7,-5.4,7.6,15.2,0.116
2730,-2.7,-5.4,7.7,15.4,0.113
2731,-2.7,-5.4,7.8,15.6,0.088
2732,-2.7,-5.4,7.9,15.8,0.101
2733,-2.7,-5.4,8.0,16.0,0.097
2734,-2.7,-5.4,8.1,16.2,0.098
2735,-2.7,-5.4,8.2,16.4,0.104
2736,-2.7,-5.4,8.3,16.6,0.105
2737,-2.7,-5.4,8.4,16.8,0.121
2738,-2.7,-5.4,8.5,17.0,0.117
2739,-2.7,-5.4,8.6,17.2,0.105
2740,-2.7,-5.4,8.7,17.4,0.1
2741,-2.7,-5.4,8.8,17.6,0.1
2742,-2.7,-5.4,8.9,17.8,0.096
2743,-2.7,-5.4,9.0,18.0,0.096
2744,-2.7,-5.4,9.1,18.2,0.095
2745,-2.7,-5.4,9.2,18.4,0.113
2746,-2.7,-5.4,9.3,18.6,0.102
2747,-2.7,-5.4,9.4,18.8,0.103
2748,-2.7,-5.4,9.5,19.0,0.097
2749,-2.7,-5.4,9.6,19.2,0.099
2750,-2.7,-5.4,9.7,19.4,0.107
2751,-2.7,-5.4,9.8,19.6,0.108
2752,-2.7,-5.4,9.9,19.8,0.106
2753,-2.7,-5.4,10.0,20.0,0.107
2754,-2.7,-5.4,10.1,20.2,0.114
2755,-2.7,-5.4,10.2,20.4,0.087
2756,-2.7,-5.4,10.3,20.6,0.111
2757,-2.7,-5.4,10.4,20.8,0.1
2758,-2.7,-5.4,10.5,21.0,0.076
2759,-2.7,-5.4,10.6,21.2,0.097
2760,-2.7,-5.4,10.7,21.4,0.116
2761,-2.7,-5.4,10.8,21.6,0.119
2762,-2.7,-5.4,10.9,21.8,0.105
2763,-2.7,-5.4,11.0,22.0,0.104
2764,-2.7,-5.4,11.1,22.2,0.107
2765,-2.7,-5.4,11.2,22.4,0.108
2766,-2.7,-5.4,11.3,22.6,0.101
2767,-2.7,-5.4,11.4,22.8,0.1
2768,-2.7,-5.4,11.5,23.0,0.091
2769,-2.7,-5.4,11.6,23.2,0.106
2770,-2.7,-5.4,11.7,23.4,0.104
2771,-2.7,-5.4,11.8,23.6,0.104
2772,-2.7,-5.4,11.9,23.8,0.094
2773,-2.7,-5.4,12.0,24.0,0.104
2774,-2.7,-5.4,12.1,24.2,0.093
2775,-2.7,-5.4,12.2,24.4,0.094
2776,-2.7,-5.4,12.3,24.6,0.099
2777,-2.7,-5.4,12.4,24.8,0.115
2778,-2.7,-5.4,12.5,25.0,0.096
2779,-2.7,-5.4,12.6,25.2,0.094
2780,-2.7,-5.4,12.7,25.4,0.097
2781,-2.7,-5.4,12.8,25.6,0.111
2782,-2.7,-5.4,12.9,25.8,0.091
2783,-2.7,-5.4,13.0,26.0,0.099
2784,-2.7,-5.4,13.1,26.2,0.111
2785,-2.7,-5.4,13.2,26.4,0.103
2786,-2.7,-5.4,13.3,26.6,0.082
2787,-2.7,-5.4,13.4,26.8,0.093
2788,-2.7,-5.4,13.5,27.0,0.099
2789,-2.7,-5.4,13.6,27.2,0.104
2790,-2.7,-5.4,13.7,27.4,0.095
2791,-2.7,-5.4,13.8,27.6,0.102
2792,-2.7,-5.4,13.9,27.8,0.113
2793,-2.7,-5.4,14.0,28.0,0.1
2794,-2.7,-5.4,14.1,28.2,0.104
2795,-2.7,-5.4,14.2,28.4,0.099
2796,-2.7,-5.4,14.3,28.6,0.091
2797,-2.7,-5.4,14.4,28.8,0.104
2798,-2.7,-5.4,14.5,29.0,0.095
2799,-2.7,-5.4,14.6,29.2,0.086
2800,-2.7,-5.4,14.7,29.4,0.097
2801,-2.7,-5.4,14.8,29.6,0.087
2802,-2.7,-5.4,14.9,29.8,0.094
2803,-2.7,-5.4,15.0,30.0,0.117
2804,-2.7,-5.4,15.1,30.2,0.104
2805,-2.7,-5.4,15.2,30.4,0.102
2806,-2.7,-5.4,15.3,30.6,0.118
2807,-2.7,-5.4,15.4,30.8,0.112
2808,-2.7,-5.4,15.5,31.0,0.116
2809,-2.7,-5.4,15.6,31.2,0.101
2810,-2.7,-5.4,15.7,31.4,0.111
2811,-2.7,-5.4,15.8,31.6,0.104
2812,-2.7,-5.4,15.9,31.8,0.09
2813,-2.7,-5.4,16.0,32.0,0.119
2814,-2.6,-5.2,-4.0,-8.0,0.901
2815,-2.6,-5.2,-3.9,-7.8,0.878
2816,-2.6,-5.2,-3.8,-7.6,0.885
2817,-2.6,-5.2,-3.7,-7.4,0.889
2818,-2.6,-5.2,-3.6,-7.2,0.909
2819,-2.6,-5.2,-3.5,-7.0,0.909
2820,-2.6,-5.2,-3.4,-6.8,0.881
2821,-2.6,-5.2,-3.3,-6.6,0.881
2822,-2.6,-5.2,-3.2,-6.4,0.873
2823,-2.6,-5.2,-3.1,-6.2,0.885
2824,-2.6,-5.2,-3.0,-6.0,0.874
2825,-2.6,-5.2,-2.9,-5.8,0.884
2826,-2.6,-5.2,-2.8,-5.6,0.889
2827,-2.6,-5.2,-2.7,-5.4,0.868
2828,-2.6,-5.2,-2.6,-5.2,0.848
2829,-2.6,-5.2,-2.5,-5.0,0.884
2830,-2.6,-5.2,-2.4,-4.8,0.87
2831,-2.6,-5.2,-2.3,-4.6,0.835
2832,-2.6,-5.2,-2.2,-4.4,0.82
2833,-2.6,-5.2,-2.1,-4.2,0.815
2834,-2.6,-5.2,-2.0,-4.0,0.828
2835,-2.6,-5.2,-1.9,-3.8,0.786
2836,-2.6,-5.2,-1.8,-3.6,0.776
2837,-2.6,-5.2,-1.7,-3.4,0.767
2838,-2.6,-5.2,-1.6,-3.2,0.749
2839,-2.6,-5.2,-1.5,-3.0,0.76
2840,-2.6,-5.2,-1.4,-2.8,0.7
2841,-2.6,-5.2,-1.3,-2.6,0.677
2842,-2.6,-5.2,-1.2,-2.4,0.626
2843,-2.6,-5.2,-1.1,-2.2,0.597
2844,-2.6,-5.2,-1.0,-2.0,0.551
2845,-2.6,-5.2,-0.9,-1.8,0.488
2846,-2.6,-5.2,-0.8,-1.6,0.46
2847,-2.6,-5.2,-0.7,-1.4,0.372
2848,-2.6,-5.2,-0.6,-1.2,0.333
2849,-2.6,-5.2,-0.5,-1.0,0.329
2850,-2.6,-5.2,-0.4,-0.8,0.248
2851,-2.6,-5.2,-0.3,-0.6,0.258
2852,-2.6,-5.2,-0.2,-0.4,0.214
2853,-2.6,-5.2,-0.1,-0.2,0.203
2854,-2.6,-5.2,0.0,0.0,0.166
2855,-2.6,-5.2,0.1,0.2,0.133
2856,-2.6,-5.2,0.2,0.4,0.151
2857,-2.6,-5.2,0.3,0.6,0.14
2858,-2.6,-5.2,0.4,0.8,0.118
2859,-2.6,-5.2,0.5,1.0,0.108
2860,-2.6,-5.2,0.6,1.2,0.132
2861,-2.6,-5.2,0.7,1.4,0.102
2862,-2.6,-5.2,0.8,1.6,0.121
2863,-2.6,-5.2,0.9,1.8,0.095
2864,-2.6,-5.2,1.0,2.0,0.107
2865,-2.6,-5.2,1.1,2.2,0.118
2866,-2.6,-5.2,1.2,2.4,0.087
2867,-2.6,-5.2,1.3,2.6,0.103
2868,-2.6,-5.2,1.4,2.8,0.104
2869,-2.6,-5.2,1.5,3.0,0.109
2870,-2.6,-5.2,1.6,3.2,0.098
2871,-2.6,-5.2,1.7,3.4,0.108
2872,-2.6,-5.2,1.8,3.6,0.103
2873,-2.6,-5.2,1.9,3.8,0.103
2874,-2.6,-5.2,2.0,4.0,0.114
2875,-2.6,-5.2,2.1,4.2,0.093
2876,-2.6,-5.2,2.2,4.4,0.095
2877,-2.6,-5.2,2.3,4.6,0.1
2878,-2.6,-5.2,2.4,4.8,0.111
2879,-2.6,-5.2,2.5,5.0,0.115
2880,-2.6,-5.2,2.6,5.2,0.105
2881,-2.6,-5.2,2.7,5.4,0.102
2882,-2.6,-5.2,2.8,5.6,0.105
2883,-2.6,-5.2,2.9,5.8,0.113
2884,-2.6,-5.2,3.0,6.0,0.125
2885,-2.6,-5.2,3.1,6.2,0.097
2886,-2.6,-5.2,3.2,6.4,0.098
2887,-2.6,-5.2,3.3,6.6,0.095
2888,-2.6,-5.2,3.4,6.8,0.089
2889,-2.6,-5.2,3.5,7.0,0.107
2890,-2.6,-5.2,3.6,7.2,0.087
2891,-2.6,-5.2,3.7,7.4,0.079
2892,-2.6,-5.2,3.8,7.6,0.104
2893,-2.6,-5.2,3.9,7.8,0.116
2894,-2.6,-5.2,4.0,8.0,0.092
2895,-2.6,-5.2,4.1,8.2,0.091
2896,-2.6,-5.2,4.2,8.4,0.097
2897,-2.6,-5.2,4.3,8.6,0.111
2898,-2.6,-5.2,4.4,8.8,0.12
2899,-2.6,-5.2,4.5,9.0,0.104
2900,-2.6,-5.2,4.6,9.2,0.091
2901,-2.6,-5.2,4.7,9.4,0.088
2902,-2.6,-5.2,4.8,9.6,0.096
2903,-2.6,-5.2,4.9,9.8,0.106
2904,-2.6,-5.2,5.0,10.0,0.098
2905,-2.6,-5.2,5.1,10.2,0.113
2906,-2.6,-5.2,5.2,10.4,0.082
2907,-2.6,-5.2,5.3,10.6,0.086
2908,-2.6,-5.2,5.4,10.8,0.11
2909,-2.6,-5.2,5.5,11.0,0.105
2910,-2.6,-5.2,5.6,11.2,0.121
2911,-2.6,-5.2,5.7,11.4,0.099
2912,-2.6,-5.2,5.8,11.6,0.088
2913,-2.6,-5.2,5.9,11.8,0.091
2914,-2.6,-5.2,6.0,12.0,0.105
2915,-2.6,-5.2,6.1,12.2,0.108
2916,-2.6,-5.2,6.2,12.4,0.11
2917,-2.6,-5.2,6.3,12.6,0.096
2918,-2.6,-5.2,6.4,12.8,0.1
2919,-2.6,-5.2,6.5,13.0,0.105
2920,-2.6,-5.2,6.6,13.2,0.115
2921,-2.6,-5.2,6.7,13.4,0.118
2922,-2.6,-5.2,6.8,13.6,0.09
2923,-2.6,-5.2,6.9,13.8,0.104
2924,-2.6,-5.2,7.0,14.0,0.103
2925,-2.6,-5.2,7.1,14.2,0.098
2926,-2.6,-5.2,7.2,14.4,0.105
2927,-2.6,-5.2,7.3,14.6,0.101
2928,-2.6,-5.2,7.4,14.8,0.084
2929,-2.6,-5.2,7.5,15.0,0.088
2930,-2.6,-5.2,7.6,15.2,0.097
2931,-2.6,-5.2,7.7,15.4,0.112
2932,-2.6,-5.2,7.8,15.6,0.11
2933,-2.6,-5.2,7.9,15.8,0.103
2934,-2.6,-5.2,8.0,16.0,0.092
2935,-2.6,-5.2,8.1,16.2,0.09
2936,-2.6,-5.2,8.2,16.4,0.103
2937,-2.6,-5.2,8.3,16.6,0.113
2938,-2.6,-5.2,8.4,16.8,0.1
2939,-2.6,-5.2,8.5,17.0,0.104
2940,-2.6,-5.2,8.6,17.2,0.09
2941,-2.6,-5.2,8.7,17.4,0.083
2942,-2.6,-5.2,8.8,17.6,0.094
2943,-2.6,-5.2,8.9,17.8,0.122
2944,-2.6,-5.2,9.0,18.0,0.112
2945,-2.6,-5.2,9.1,18.2,0.089
2946,-2.6,-5.2,9.2,18.4,0.105
2947,-2.6,-5.2,9.3,18.6,0.099
2948,-2.6,-5.2,9.4,18.8,0.089
2949,-2.6,-5.2,9.5,19.0,0.093
2950,-2.6,-5.2,9.6,19.2,0.112
2951,-2.6,-5.2,9.7,19.4,0.086
2952,-2.6,-5.2,9.8,19.6,0.102
2953,-2.6,-5.2,9.9,19.8,0.101
2954,-2.6,-5.2,10.0,20.0,0.093
2955,-2.6,-5.2,10.1,20.2,0.091
2956,-2.6,-5.2,10.2,20.4,0.096
2957,-2.6,-5.2,10.3,20.6,0.095
2958,-2.6,-5.2,10.4,20.8,0.104
2959,-2.6,-5.2,10.5,21.0,0.09
2960,-2.6,-5.2,10.6,21.2,0.114
2961,-2.6,-5.2,10.7,21.4,0.105
2962,-2.6,-5.2,10.8,21.6,0.09
2963,-2.6,-5.2,10.9,21.8,0.098
2964,-2.6,-5.2,11.0,22.0,0.098
2965,-2.6,-5.2,11.1,22.2,0.108
2966,-2.6,-5.2,11.2,22.4,0.1
2967,-2.6,-5.2,11.3,22.6,0.104
2968,-2.6,-5.2,11.4,22.8,0.096
2969,-2.6,-5.2,11.5,23.0,0.107
2970,-2.6,-5.2,11.6,23.2,0.101
2971,-2.6,-5.2,11.7,23.4,0.102
2972,-2.6,-5.2,11.8,23.6,0.092
2973,-2.6,-5.2,11.9,23.8,0.105
2974,-2.6,-5.2,12.0,24.0,0.096
2975,-2.6,-5.2,12.1,24.2,0.109
2976,-2.6,-5.2,12.2,24.4,0.093
2977,-2.6,-5.2,12.3,24.6,0.104
2978,-2.6,-5.2,12.4,24.8,0.1
2979,-2.6,-5.2,12.5,25.0,0.102
2980,-2.6,-5.2,12.6,25.2,0.119
2981,-2.6,-5.2,12.7,25.4,0.09
2982,-2.6,-5.2,12.8,25.6,0.088
2983,-2.6,-5.2,12.9,25.8,0.115
2984,-2.6,-5.2,13.0,26.0,0.103
2985,-2.6,-5.2,13.1,26.2,0.091
2986,-2.6,-5.2,13.2,26.4,0.114
2987,-2.6,-5.2,13.3,26.6,0.1
2988,-2.6,-5.2,13.4,26.8,0.094
2989,-2.6,-5.2,13.5,27.0,0.112
2990,-2.6,-5.2,13.6,27.2,0.104
2991,-2.6,-5.2,13.7,27.4,0.11
2992,-2.6,-5.2,13.8,27.6,0.113
2993,-2.6,-5.2,13.9,27.8,0.095
2994,-2.6,-5.2,14.0,28.0,0.103
2995,-2.6,-5.2,14.1,28.2,0.08
2996,-2.6,-5.2,14.2,28.4,0.094
2997,-2.6,-5.2,14.3,28.6,0.092
2998,-2.6,-5.2,14.4,28.8,0.111
2999,-2.6,-5.2,14.5,29.0,0.103
3000,-2.6,-5.2,14.6,29.2,0.099
3001,-2.6,-5.2,14.7,29.4,0.109
3002,-2.6,-5.2,14.8,29.6,0.117
3003,-2.6,-5.2,14.9,29.8,0.084
3004,-2.6,-5.2,15.0,30.0,0.102
3005,-2.6,-5.2,15.1,30.2,0.106
3006,-2.6,-5.2,15.2,30.4,0.095
3007,-2.6,-5.2,15.3,30.6,0.096
3008,-2.6,-5.2,15.4,30.8,0.096
3009,-2.6,-5.2,15.5,31.0,0.1
3010,-2.6,-5.2,15.6,31.2,0.097
3011,-2.6,-5.2,15.7,31.4,0.101
3012,-2.6,-5.2,15.8,31.6,0.083
3013,-2.6,-5.2,15.9,31.8,0.116
3014,-2.6,-5.2,16.0,32.0,0.113
3015,-2.5,-5.0,-4.0,-8.0,0.913
3016,-2.5,-5.0,-3.9,-7.8,0.882
3017,-2.5,-5.0,-3.8,-7.6,0.874
3018,-2.5,-5.0,-3.7,-7.4,0.881
3019,-2.5,-5.0,-3.6,-7.2,0.9
3020,-2.5,-5.0,-3.5,-7.0,0.889
3021,-2.5,-5.0,-3.4,-6.8,0.893
3022,-2.5,-5.0,-3.3,-6.6,0.876
3023,-2.5,-5.0,-3.2,-6.4,0.887
3024,-2.5,-5.0,-3.1,-6.2,0.886
3025,-2.5,-5.0,-3.0,-6.0,0.879
3026,-2.5,-5.0,-2.9,-5.8,0.889
3027,-2.5,-5.0,-2.8,-5.6,0.881
3028,-2.5,-5.0,-2.7,-5.4,0.869
3029,-2.5,-5.0,-2.6,-5.2,0.874
3030,-2.5,-5.0,-2.5,-5.0,0.888
3031,-2.5,-5.0,-2.4,-4.8,0.863
3032,-2.5,-5.0,-2.3,-4.6,0.837
3033,-2.5,-5.0,-2.2,-4.4,0.857
3034,-2.5,-5.0,-2.1,-4.2,0.824
3035,-2.5,-5.0,-2.0,-4.0,0.821
3036,-2.5,-5.0,-1.9,-3.8,0.831
3037,-2.5,-5.0,-1.8,-3.6,0.785
3038,-2.5,-5.0,-1.7,-3.4,0.774
3039,-2.5,-5.0,-1.6,-3.2,0.767
3040,-2.5,-5.0,-1.5,-3.0,0.754
3041,-2.5,-5.0,-1.4,-2.8,0.722
3042,-2.5,-5.0,-1.3,-2.6,0.689
3043,-2.5,-5.0,-1.2,-2.4,0.641
3044,-2.5,-5.0,-1.1,-2.2,0.62
3045,-2.5,-5.0,-1.0,-2.0,0.611
3046,-2.5,-5.0,-0.9,-1.8,0.53
3047,-2.5,-5.0,-0.8,-1.6,0.489
3048,-2.5,-5.0,-0.7,-1.4,0.47
3049,-2.5,-5.0,-0.6,-1.2,0.388
3050,-2.5,-5.0,-0.5,-1.0,0.342
3051,-2.5,-5.0,-0.4,-0.8,0.305
3052,-2.5,-5.0,-0.3,-0.6,0.267
3053,-2.5,-5.0,-0.2,-0.4,0.22
3054,-2.5,-5.0,-0.1,-0.2,0.215
3055,-2.5,-5.0,0.0,0.0,0.179
3056,-2.5,-5.0,0.1,0.2,0.163
3057,-2.5,-5.0,0.2,0.4,0.146
3058,-2.5,-5.0,0.3,0.6,0.143
3059,-2.5,-5.0,0.4,0.8,0.132
3060,-2.5,-5.0,0.5,1.0,0.125
3061,-2.5,-5.0,0.6,1.2,0.131
3062,-2.5,-5.0,0.7,1.4,0.128
3063,-2.5,-5.0,0.8,1.6,0.111
3064,-2.5,-5.0,0.9,1.8,0.105
3065,-2.5,-5.0,1.0,2.0,0.107
3066,-2.5,-5.0,1.1,2.2,0.117
3067,-2.5,-5.0,1.2,2.4,0.106
3068,-2.5,-5.0,1.3,2.6,0.114
3069,-2.5,-5.0,1.4,2.8,0.095
3070,-2.5,-5.0,1.5,3.0,0.109
3071,-2.5,-5.0,1.6,3.2,0.098
3072,-2.5,-5.0,1.7,3.4,0.089
3073,-2.5,-5.0,1.8,3.6,0.103
3074,-2.5,-5.0,1.9,3.8,0.108
3075,-2.5,-5.0,2.0,4.0,0.109
3076,-2.5,-5.0,2.1,4.2,0.106
3077,-2.5,-5.0,2.2,4.4,0.087
3078,-2.5,-5.0,2.3,4.6,0.11
3079,-2.5,-5.0,2.4,4.8,0.109
3080,-2.5,-5.0,2.5,5.0,0.095
3081,-2.5,-5.0,2.6,5.2,0.089
3082,-2.5,-5.0,2.7,5.4,0.1
3083,-2.5,-5.0,2.8,5.6,0.076
3084,-2.5,-5.0,2.9,5.8,0.109
3085,-2.5,-5.0,3.0,6.0,0.109
3086,-2.5,-5.0,3.1,6.2,0.108
3087,-2.5,-5.0,3.2,6.4,0.11
3088,-2.5,-5.0,3.3,6.6,0.125
3089,-2.5,-5.0,3.4,6.8,0.114
3090,-2.5,-5.0,3.5,7.0,0.097
3091,-2.5,-5.0,3.6,7.2,0.092
3092,-2.5,-5.0,3.7,7.4,0.093
3093,-2.5,-5.0,3.8,7.6,0.092
3094,-2.5,-5.0,3.9,7.8,0.094
3095,-2.5,-5.0,4.0,8.0,0.106
3096,-2.5,-5.0,4.1,8.2,0.111
3097,-2.5,-5.0,4.2,8.4,0.086
3098,-2.5,-5.0,4.3,8.6,0.092
3099,-2.5,-5.0,4.4,8.8,0.115
3100,-2.5,-5.0,4.5,9.0,0.107
3101,-2.5,-5.0,4.6,9.2,0.1
3102,-2.5,-5.0,4.7,9.4,0.112
3103,-2.5,-5.0,4.8,9.6,0.106
3104,-2.5,-5.0,4.9,9.8,0.093
3105,-2.5,-5.0,5.0,10.0,0.111
3106,-2.5,-5.0,5.1,10.2,0.11
3107,-2.5,-5.0,5.2,10.4,0.096
3108,-2.5,-5.0,5.3,10.6,0.098
3109,-2.5,-5.0,5.4,10.8,0.092
3110,-2.5,-5.0,5.5,11.0,0.088
3111,-2.5,-5.0,5.6,11.2,0.094
3112,-2.5,-5.0,5.7,11.4,0.105
3113,-2.5,-5.0,5.8,11.6,0.105
3114,-2.5,-5.0,5.9,11.8,0.105
3115,-2.5,-5.0,6.0,12.0,0.096
3116,-2.5,-5.0,6.1,12.2,0.098
3117,-2.5,-5.0,6.2,12.4,0.074
3118,-2.5,-5.0,6.3,12.6,0.1
3119,-2.5,-5.0,6.4,12.8,0.099
3120,-2.5,-5.0,6.5,13.0,0.109
3121,-2.5,-5.0,6.6,13.2,0.105
3122,-2.5,-5.0,6.7,13.4,0.096
3123,-2.5,-5.0,6.8,13.6,0.085
3124,-2.5,-5.0,6.9,13.8,0.101
3125,-2.5,-5.0,7.0,14.0,0.106
3126,-2.5,-5.0,7.1,14.2,0.113
3127,-2.5,-5.0,7.2,14.4,0.099
3128,-2.5,-5.0,7.3,14.6,0.089
3129,-2.5,-5.0,7.4,14.8,0.112
3130,-2.5,-5.0,7.5,15.0,0.113
3131,-2.5,-5.0,7.6,15.2,0.094
3132,-2.5,-5.0,7.7,15.4,0.092
3133,-2.5,-5.0,7.8,15.6,0.095
3134,-2.5,-5.0,7.9,15.8,0.091
3135,-2.5,-5.0,8.0,16.0,0.099
3136,-2.5,-5.0,8.1,16.2,0.111
3137,-2.5,-5.0,8.2,16.4,0.106
3138,-2.5,-5.0,8.3,16.6,0.102
3139,-2.5,-5.0,8.4,16.8,0.096
3140,-2.5,-5.0,8.5,17.0,0.098
3141,-2.5,-5.0,8.6,17.2,0.103
3142,-2.5,-5.0,8.7,17.4,0.118
3143,-2.5,-5.0,8.8,17.6,0.103
3144,-2.5,-5.0,8.9,17.8,0.097
3145,-2.5,-5.0,9.0,18.0,0.116
3146,-2.5,-5.0,9.1,18.2,0.108
3147,-2.5,-5.0,9.2,18.4,0.108
3148,-2.5,-5.0,9.3,18.6,0.089
3149,-2.5,-5.0,9.4,18.8,0.098
3150,-2.5,-5.0,9.5,19.0,0.102
3151,-2.5,-5.0,9.6,19.2,0.1
3152,-2.5,-5.0,9.7,19.4,0.094
3153,-2.5,-5.0,9.8,19.6,0.108
3154,-2.5,-5.0,9.9,19.8,0.106
3155,-2.5,-5.0,10.0,20.0,0.107
3156,-2.5,-5.0,10.1,20.2,0.077
3157,-2.5,-5.0,10.2,20.4,0.099
3158,-2.5,-5.0,10.3,20.6,0.103
3159,-2.5,-5.0,10.4,20.8,0.091
3160,-2.5,-5.0,10.5,21.0,0.128
3161,-2.5,-5.0,10.6,21.2,0.109
3162,-2.5,-5.0,10.7,21.4,0.084
3163,-2.5,-5.0,10.8,21.6,0.089
3164,-2.5,-5.0,10.9,21.8,0.08
3165,-2.5,-5.0,11.0,22.0,0.095
3166,-2.5,-5.0,11.1,22.2,0.106
3167,-2.5,-5.0,11.2,22.4,0.098
3168,-2.5,-5.0,11.3,22.6,0.1
3169,-2.5,-5.0,11.4,22.8,0.095
3170,-2.5,-5.0,11.5,23.0,0.102
3171,-2.5,-5.0,11.6,23.2,0.085
3172,-2.5,-5.0,11.7,23.4,0.096
3173,-2.5,-5.0,11.8,23.6,0.099
3174,-2.5,-5.0,11.9,23.8,0.072
3175,-2.5,-5.0,12.0,24.0,0.098
3176,-2.5,-5.0,12.1,24.2,0.091
3177,-2.5,-5.0,12.2,24.4,0.101
3178,-2.5,-5.0,12.3,24.6,0.126
3179,-2.5,-5.0,12.4,24.8,0.11
3180,-2.5,-5.0,12.5,25.0,0.091
3181,-2.5,-5.0,12.6,25.2,0.095
3182,-2.5,-5.0,12.7,25.4,0.106
3183,-2.5,-5.0,12.8,25.6,0.109
3184,-2.5,-5.0,12.9,25.8,0.104
3185,-2.5,-5.0,13.0,26.0,0.093
3186,-2.5,-5.0,13.1,26.2,0.102
3187,-2.5,-5.0,13.2,26.4,0.095
3188,-2.5,-5.0,13.3,26.6,0.1
3189,-2.5,-5.0,13.4,26.8,0.094
3190,-2.5,-5.0,13.5,27.0,0.103
3191,-2.5,-5.0,13.6,27.2,0.093
3192,-2.5,-5.0,13.7,27.4,0.097
3193,-2.5,-5.0,13.8,27.6,0.086
3194,-2.5,-5.0,13.9,27.8,0.097
3195,-2.5,-5.0,14.0,28.0,0.097
3196,-2.5,-5.0,14.1,28.2,0.097
3197,-2.5,-5.0,14.2,28.4,0.103
3198,-2.5,-5.0,14.3,28.6,0.084
3199,-2.5,-5.0,14.4,28.8,0.106
3200,-2.5,-5.0,14.5,29.0,0.108
3201,-2.5,-5.0,14.6,29.2,0.107
3202,-2.5,-5.0,14.7,29.4,0.103
3203,-2.5,-5.0,14.8,29.6,0.089
3204,-2.5,-5.0,14.9,29.8,0.109
3205,-2.5,-5.0,15.0,30.0,0.086
3206,-2.5,-5.0,15.1,30.2,0.11
3207,-2.5,-5.0,15.2,30.4,0.109
3208,-2.5,-5.0,15.3,30.6,0.112
3209,-2.5,-5.0,15.4,30.8,0.101
3210,-2.5,-5.0,15.5,31.0,0.103
3211,-2.5,-5.0,15.6,31.2,0.112
3212,-2.5,-5.0,15.7,31.4,0.1
3213,-2.5,-5.0,15.8,31.6,0.099
3214,-2.5,-5.0,15.9,31.8,0.093
3215,-2.5,-5.0,16.0,32.0,0.117
3216,-2.4,-4.8,-4.0,-8.0,0.902
3217,-2.4,-4.8,-3.9,-7.8,0.9
3218,-2.4,-4.8,-3.8,-7.6,0.901
3219,-2.4,-4.8,-3.7,-7.4,0.893
3220,-2.4,-4.8,-3.6,-7.2,0.89
3221,-2.4,-4.8,-3.5,-7.0,0.891
3222,-2.4,-4.8,-3.4,-6.8,0.887
3223,-2.4,-4.8,-3.3,-6.6,0.881
3224,-2.4,-4.8,-3.2,-6.4,0.9
3225,-2.4,-4.8,-3.1,-6.2,0.88
3226,-2.4,-4.8,-3.0,-6.0,0.882
3227,-2.4,-4.8,-2.9,-5.8,0.881
3228,-2.4,-4.8,-2.8,-5.6,0.882
3229,-2.4,-4.8,-2.7,-5.4,0.877
3230,-2.4,-4.8,-2.6,-5.2,0.884
3231,-2.4,-4.8,-2.5,-5.0,0.869
3232,-2.4,-4.8,-2.4,-4.8,0.868
3233,-2.4,-4.8,-2.3,-4.6,0.844
3234,-2.4,-4.8,-2.2,-4.4,0.841
3235,-2.4,-4.8,-2.1,-4.2,0.843
3236,-2.4,-4.8,-2.0,-4.0,0.825
