,muh1,muh2,mux1,mux2,success_rate
17189,4.5,9.0,6.4,12.8,0.2
17190,4.5,9.0,6.5,13.0,0.188
17191,4.5,9.0,6.6,13.2,0.196
17192,4.5,9.0,6.7,13.4,0.202
17193,4.5,9.0,6.8,13.6,0.204
17194,4.5,9.0,6.9,13.8,0.2
17195,4.5,9.0,7.0,14.0,0.194
17196,4.5,9.0,7.1,14.2,0.184
17197,4.5,9.0,7.2,14.4,0.185
17198,4.5,9.0,7.3,14.6,0.159
17199,4.5,9.0,7.4,14.8,0.183
17200,4.5,9.0,7.5,15.0,0.17
17201,4.5,9.0,7.6,15.2,0.173
17202,4.5,9.0,7.7,15.4,0.142
17203,4.5,9.0,7.8,15.6,0.165
17204,4.5,9.0,7.9,15.8,0.187
17205,4.5,9.0,8.0,16.0,0.166
17206,4.5,9.0,8.1,16.2,0.158
17207,4.5,9.0,8.2,16.4,0.169
17208,4.5,9.0,8.3,16.6,0.133
17209,4.5,9.0,8.4,16.8,0.142
17210,4.5,9.0,8.5,17.0,0.143
17211,4.5,9.0,8.6,17.2,0.147
17212,4.5,9.0,8.7,17.4,0.149
17213,4.5,9.0,8.8,17.6,0.134
17214,4.5,9.0,8.9,17.8,0.135
17215,4.5,9.0,9.0,18.0,0.14
17216,4.5,9.0,9.1,18.2,0.128
17217,4.5,9.0,9.2,18.4,0.109
17218,4.5,9.0,9.3,18.6,0.109
17219,4.5,9.0,9.4,18.8,0.12
17220,4.5,9.0,9.5,19.0,0.13
17221,4.5,9.0,9.6,19.2,0.112
17222,4.5,9.0,9.7,19.4,0.121
17223,4.5,9.0,9.8,19.6,0.089
17224,4.5,9.0,9.9,19.8,0.112
17225,4.5,9.0,10.0,20.0,0.105
17226,4.5,9.0,10.1,20.2,0.117
17227,4.5,9.0,10.2,20.4,0.103
17228,4.5,9.0,10.3,20.6,0.113
17229,4.5,9.0,10.4,20.8,0.093
17230,4.5,9.0,10.5,21.0,0.095
17231,4.5,9.0,10.6,21.2,0.098
17232,4.5,9.0,10.7,21.4,0.092
17233,4.5,9.0,10.8,21.6,0.104
17234,4.5,9.0,10.9,21.8,0.101
17235,4.5,9.0,11.0,22.0,0.097
17236,4.5,9.0,11.1,22.2,0.112
17237,4.5,9.0,11.2,22.4,0.093
17238,4.5,9.0,11.3,22.6,0.112
17239,4.5,9.0,11.4,22.8,0.084
17240,4.5,9.0,11.5,23.0,0.106
17241,4.5,9.0,11.6,23.2,0.096
17242,4.5,9.0,11.7,23.4,0.113
17243,4.5,9.0,11.8,23.6,0.094
17244,4.5,9.0,11.9,23.8,0.095
17245,4.5,9.0,12.0,24.0,0.099
17246,4.5,9.0,12.1,24.2,0.101
17247,4.5,9.0,12.2,24.4,0.097
17248,4.5,9.0,12.3,24.6,0.09
17249,4.5,9.0,12.4,24.8,0.091
17250,4.5,9.0,12.5,25.0,0.104
17251,4.5,9.0,12.6,25.2,0.099
17252,4.5,9.0,12.7,25.4,0.084
17253,4.5,9.0,12.8,25.6,0.107
17254,4.5,9.0,12.9,25.8,0.103
17255,4.5,9.0,13.0,26.0,0.106
17256,4.5,9.0,13.1,26.2,0.095
17257,4.5,9.0,13.2,26.4,0.114
17258,4.5,9.0,13.3,26.6,0.102
17259,4.5,9.0,13.4,26.8,0.096
17260,4.5,9.0,13.5,27.0,0.11
17261,4.5,9.0,13.6,27.2,0.102
17262,4.5,9.0,13.7,27.4,0.098
17263,4.5,9.0,13.8,27.6,0.088
17264,4.5,9.0,13.9,27.8,0.111
17265,4.5,9.0,14.0,28.0,0.091
17266,4.5,9.0,14.1,28.2,0.094
17267,4.5,9.0,14.2,28.4,0.077
17268,4.5,9.0,14.3,28.6,0.102
17269,4.5,9.0,14.4,28.8,0.102
17270,4.5,9.0,14.5,29.0,0.09
17271,4.5,9.0,14.6,29.2,0.102
17272,4.5,9.0,14.7,29.4,0.104
17273,4.5,9.0,14.8,29.6,0.108
17274,4.5,9.0,14.9,29.8,0.098
17275,4.5,9.0,15.0,30.0,0.099
17276,4.5,9.0,15.1,30.2,0.11
17277,4.5,9.0,15.2,30.4,0.097
17278,4.5,9.0,15.3,30.6,0.106
17279,4.5,9.0,15.4,30.8,0.091
17280,4.5,9.0,15.5,31.0,0.099
17281,4.5,9.0,15.6,31.2,0.117
17282,4.5,9.0,15.7,31.4,0.106
17283,4.5,9.0,15.8,31.6,0.099
17284,4.5,9.0,15.9,31.8,0.097
17285,4.5,9.0,16.0,32.0,0.103
17286,4.6,9.2,-4.0,-8.0,0.103
17287,4.6,9.2,-3.9,-7.8,0.099
17288,4.6,9.2,-3.8,-7.6,0.103
17289,4.6,9.2,-3.7,-7.4,0.095
17290,4.6,9.2,-3.6,-7.2,0.107
17291,4.6,9.2,-3.5,-7.0,0.103
17292,4.6,9.2,-3.4,-6.8,0.122
17293,4.6,9.2,-3.3,-6.6,0.085
17294,4.6,9.2,-3.2,-6.4,0.105
17295,4.6,9.2,-3.1,-6.2,0.114
17296,4.6,9.2,-3.0,-6.0,0.11
17297,4.6,9.2,-2.9,-5.8,0.129
17298,4.6,9.2,-2.8,-5.6,0.087
17299,4.6,9.2,-2.7,-5.4,0.097
17300,4.6,9.2,-2.6,-5.2,0.098
17301,4.6,9.2,-2.5,-5.0,0.088
17302,4.6,9.2,-2.4,-4.8,0.106
17303,4.6,9.2,-2.3,-4.6,0.119
17304,4.6,9.2,-2.2,-4.4,0.083
17305,4.6,9.2,-2.1,-4.2,0.112
17306,4.6,9.2,-2.0,-4.0,0.117
17307,4.6,9.2,-1.9,-3.8,0.115
17308,4.6,9.2,-1.8,-3.6,0.116
17309,4.6,9.2,-1.7,-3.4,0.097
17310,4.6,9.2,-1.6,-3.2,0.098
17311,4.6,9.2,-1.5,-3.0,0.097
17312,4.6,9.2,-1.4,-2.8,0.112
17313,4.6,9.2,-1.3,-2.6,0.093
17314,4.6,9.2,-1.2,-2.4,0.095
17315,4.6,9.2,-1.1,-2.2,0.104
17316,4.6,9.2,-1.0,-2.0,0.098
17317,4.6,9.2,-0.9,-1.8,0.114
17318,4.6,9.2,-0.8,-1.6,0.094
17319,4.6,9.2,-0.7,-1.4,0.1
17320,4.6,9.2,-0.6,-1.2,0.111
17321,4.6,9.2,-0.5,-1.0,0.121
17322,4.6,9.2,-0.4,-0.8,0.144
17323,4.6,9.2,-0.3,-0.6,0.156
17324,4.6,9.2,-0.2,-0.4,0.166
17325,4.6,9.2,-0.1,-0.2,0.196
17326,4.6,9.2,0.0,0.0,0.226
17327,4.6,9.2,0.1,0.2,0.249
17328,4.6,9.2,0.2,0.4,0.278
17329,4.6,9.2,0.3,0.6,0.336
17330,4.6,9.2,0.4,0.8,0.389
17331,4.6,9.2,0.5,1.0,0.463
17332,4.6,9.2,0.6,1.2,0.51
17333,4.6,9.2,0.7,1.4,0.604
17334,4.6,9.2,0.8,1.6,0.656
17335,4.6,9.2,0.9,1.8,0.705
17336,4.6,9.2,1.0,2.0,0.749
17337,4.6,9.2,1.1,2.2,0.774
17338,4.6,9.2,1.2,2.4,0.818
17339,4.6,9.2,1.3,2.6,0.826
17340,4.6,9.2,1.4,2.8,0.825
17341,4.6,9.2,1.5,3.0,0.859
17342,4.6,9.2,1.6,3.2,0.844
17343,4.6,9.2,1.7,3.4,0.869
17344,4.6,9.2,1.8,3.6,0.888
17345,4.6,9.2,1.9,3.8,0.887
17346,4.6,9.2,2.0,4.0,0.89
17347,4.6,9.2,2.1,4.2,0.882
17348,4.6,9.2,2.2,4.4,0.893
17349,4.6,9.2,2.3,4.6,0.906
17350,4.6,9.2,2.4,4.8,0.908
17351,4.6,9.2,2.5,5.0,0.909
17352,4.6,9.2,2.6,5.2,0.898
17353,4.6,9.2,2.7,5.4,0.9
17354,4.6,9.2,2.8,5.6,0.91
17355,4.6,9.2,2.9,5.8,0.896
17356,4.6,9.2,3.0,6.0,0.889
17357,4.6,9.2,3.1,6.2,0.868
17358,4.6,9.2,3.2,6.4,0.884
17359,4.6,9.2,3.3,6.6,0.878
17360,4.6,9.2,3.4,6.8,0.86
17361,4.6,9.2,3.5,7.0,0.857
17362,4.6,9.2,3.6,7.2,0.841
17363,4.6,9.2,3.7,7.4,0.804
17364,4.6,9.2,3.8,7.6,0.78
17365,4.6,9.2,3.9,7.8,0.736
17366,4.6,9.2,4.0,8.0,0.684
17367,4.6,9.2,4.1,8.2,0.623
17368,4.6,9.2,4.2,8.4,0.571
17369,4.6,9.2,4.3,8.6,0.501
17370,4.6,9.2,4.4,8.8,0.472
17371,4.6,9.2,4.5,9.0,0.396
17372,4.6,9.2,4.6,9.2,0.331
17373,4.6,9.2,4.7,9.4,0.333
17374,4.6,9.2,4.8,9.6,0.264
17375,4.6,9.2,4.9,9.8,0.264
17376,4.6,9.2,5.0,10.0,0.267
17377,4.6,9.2,5.1,10.2,0.228
17378,4.6,9.2,5.2,10.4,0.215
17379,4.6,9.2,5.3,10.6,0.204
17380,4.6,9.2,5.4,10.8,0.211
17381,4.6,9.2,5.5,11.0,0.21
17382,4.6,9.2,5.6,11.2,0.202
17383,4.6,9.2,5.7,11.4,0.189
17384,4.6,9.2,5.8,11.6,0.195
17385,4.6,9.2,5.9,11.8,0.194
17386,4.6,9.2,6.0,12.0,0.193
17387,4.6,9.2,6.1,12.2,0.202
17388,4.6,9.2,6.2,12.4,0.197
17389,4.6,9.2,6.3,12.6,0.211
17390,4.6,9.2,6.4,12.8,0.2
17391,4.6,9.2,6.5,13.0,0.203
17392,4.6,9.2,6.6,13.2,0.194
17393,4.6,9.2,6.7,13.4,0.211
17394,4.6,9.2,6.8,13.6,0.173
17395,4.6,9.2,6.9,13.8,0.21
17396,4.6,9.2,7.0,14.0,0.18
17397,4.6,9.2,7.1,14.2,0.184
17398,4.6,9.2,7.2,14.4,0.215
17399,4.6,9.2,7.3,14.6,0.185
17400,4.6,9.2,7.4,14.8,0.173
17401,4.6,9.2,7.5,15.0,0.192
17402,4.6,9.2,7.6,15.2,0.187
17403,4.6,9.2,7.7,15.4,0.159
17404,4.6,9.2,7.8,15.6,0.191
17405,4.6,9.2,7.9,15.8,0.159
17406,4.6,9.2,8.0,16.0,0.146
17407,4.6,9.2,8.1,16.2,0.173
17408,4.6,9.2,8.2,16.4,0.147
17409,4.6,9.2,8.3,16.6,0.17
17410,4.6,9.2,8.4,16.8,0.155
17411,4.6,9.2,8.5,17.0,0.15
17412,4.6,9.2,8.6,17.2,0.128
17413,4.6,9.2,8.7,17.4,0.133
17414,4.6,9.2,8.8,17.6,0.144
17415,4.6,9.2,8.9,17.8,0.136
17416,4.6,9.2,9.0,18.0,0.128
17417,4.6,9.2,9.1,18.2,0.125
17418,4.6,9.2,9.2,18.4,0.128
17419,4.6,9.2,9.3,18.6,0.118
17420,4.6,9.2,9.4,18.8,0.144
17421,4.6,9.2,9.5,19.0,0.109
17422,4.6,9.2,9.6,19.2,0.108
17423,4.6,9.2,9.7,19.4,0.11
17424,4.6,9.2,9.8,19.6,0.111
17425,4.6,9.2,9.9,19.8,0.114
17426,4.6,9.2,10.0,20.0,0.121
17427,4.6,9.2,10.1,20.2,0.1
17428,4.6,9.2,10.2,20.4,0.117
17429,4.6,9.2,10.3,20.6,0.122
17430,4.6,9.2,10.4,20.8,0.095
17431,4.6,9.2,10.5,21.0,0.095
17432,4.6,9.2,10.6,21.2,0.111
17433,4.6,9.2,10.7,21.4,0.112
17434,4.6,9.2,10.8,21.6,0.1
17435,4.6,9.2,10.9,21.8,0.1
17436,4.6,9.2,11.0,22.0,0.098
17437,4.6,9.2,11.1,22.2,0.104
17438,4.6,9.2,11.2,22.4,0.119
17439,4.6,9.2,11.3,22.6,0.1
17440,4.6,9.2,11.4,22.8,0.092
17441,4.6,9.2,11.5,23.0,0.112
17442,4.6,9.2,11.6,23.2,0.098
17443,4.6,9.2,11.7,23.4,0.1
17444,4.6,9.2,11.8,23.6,0.108
17445,4.6,9.2,11.9,23.8,0.083
17446,4.6,9.2,12.0,24.0,0.098
17447,4.6,9.2,12.1,24.2,0.115
17448,4.6,9.2,12.2,24.4,0.107
17449,4.6,9.2,12.3,24.6,0.096
17450,4.6,9.2,12.4,24.8,0.092
17451,4.6,9.2,12.5,25.0,0.101
17452,4.6,9.2,12.6,25.2,0.094
17453,4.6,9.2,12.7,25.4,0.105
17454,4.6,9.2,12.8,25.6,0.11
17455,4.6,9.2,12.9,25.8,0.088
17456,4.6,9.2,13.0,26.0,0.104
17457,4.6,9.2,13.1,26.2,0.096
17458,4.6,9.2,13.2,26.4,0.081
17459,4.6,9.2,13.3,26.6,0.104
17460,4.6,9.2,13.4,26.8,0.091
17461,4.6,9.2,13.5,27.0,0.09
17462,4.6,9.2,13.6,27.2,0.109
17463,4.6,9.2,13.7,27.4,0.1
17464,4.6,9.2,13.8,27.6,0.111
17465,4.6,9.2,13.9,27.8,0.1
17466,4.6,9.2,14.0,28.0,0.109
17467,4.6,9.2,14.1,28.2,0.11
17468,4.6,9.2,14.2,28.4,0.079
17469,4.6,9.2,14.3,28.6,0.094
17470,4.6,9.2,14.4,28.8,0.106
17471,4.6,9.2,14.5,29.0,0.112
17472,4.6,9.2,14.6,29.2,0.098
17473,4.6,9.2,14.7,29.4,0.088
17474,4.6,9.2,14.8,29.6,0.097
17475,4.6,9.2,14.9,29.8,0.096
17476,4.6,9.2,15.0,30.0,0.092
17477,4.6,9.2,15.1,30.2,0.085
17478,4.6,9.2,15.2,30.4,0.099
17479,4.6,9.2,15.3,30.6,0.093
17480,4.6,9.2,15.4,30.8,0.107
17481,4.6,9.2,15.5,31.0,0.089
17482,4.6,9.2,15.6,31.2,0.097
17483,4.6,9.2,15.7,31.4,0.078
17484,4.6,9.2,15.8,31.6,0.091
17485,4.6,9.2,15.9,31.8,0.119
17486,4.6,9.2,16.0,32.0,0.109
