sigx1,sigx2,sigh1,sigh2,success_rate
3.04,3.04,0.44,0.88,0.698
2.48,2.48,0.8,1.6,0.855
0.56,0.56,0.16,0.32,0.92
2.72,2.72,0.24,0.48,0.534
2.24,2.24,0.6,1.2,0.859
2.48,2.48,0.04,0.08,0.396
1.12,1.12,0.56,1.12,0.88
3.6,3.6,0.84,1.68,0.77
3.84,3.84,0.28,0.56,0.454
1.72,1.72,0.96,1.92,0.848
1.4,1.4,0.0,0.0,0.518
1.96,1.96,0.4,0.8,0.834
3.56,3.56,0.08,0.16,0.359
0.08,0.08,0.52,1.04,0.406
1.68,1.68,0.2,0.4,0.744
0.36,0.36,0.72,1.44,0.725
0.88,0.88,0.36,0.72,0.914
0.64,0.64,0.92,1.84,0.794
1.44,1.44,0.76,1.52,0.855
3.32,3.32,0.64,1.28,0.758
3.08,3.08,0.44,0.88,0.648
2.28,2.28,0.6,1.2,0.834
2.52,2.52,0.04,0.08,0.397
0.6,0.6,0.16,0.32,0.92
2.52,2.52,0.8,1.6,0.853
1.16,1.16,0.56,1.12,0.878
2.76,2.76,0.24,0.48,0.55
3.64,3.64,0.84,1.68,0.781
3.88,3.88,0.28,0.56,0.471
2.0,2.0,0.4,0.8,0.82
1.44,1.44,0.0,0.0,0.496
1.76,1.76,0.96,1.92,0.876
0.12,0.12,0.52,1.04,0.533
3.6,3.6,0.08,0.16,0.331
1.72,1.72,0.2,0.4,0.724
0.4,0.4,0.72,1.44,0.753
0.92,0.92,0.36,0.72,0.87
0.68,0.68,0.92,1.84,0.796
1.48,1.48,0.76,1.52,0.871
3.36,3.36,0.64,1.28,0.733
3.12,3.12,0.44,0.88,0.66
2.32,2.32,0.6,1.2,0.852
2.56,2.56,0.04,0.08,0.405
2.56,2.56,0.8,1.6,0.862
0.64,0.64,0.16,0.32,0.916
2.8,2.8,0.24,0.48,0.55
1.2,1.2,0.56,1.12,0.854
3.68,3.68,0.84,1.68,0.765
3.92,3.92,0.28,0.56,0.472
2.04,2.04,0.4,0.8,0.807
1.48,1.48,0.0,0.0,0.471
0.16,0.16,0.52,1.04,0.572
1.8,1.8,0.96,1.92,0.851
1.76,1.76,0.2,0.4,0.722
3.64,3.64,0.08,0.16,0.362
0.44,0.44,0.72,1.44,0.771
0.96,0.96,0.36,0.72,0.897
0.72,0.72,0.92,1.84,0.807
1.52,1.52,0.76,1.52,0.876
3.4,3.4,0.64,1.28,0.728
3.16,3.16,0.44,0.88,0.667
2.36,2.36,0.6,1.2,0.836
2.6,2.6,0.04,0.08,0.411
0.68,0.68,0.16,0.32,0.929
2.6,2.6,0.8,1.6,0.857
2.84,2.84,0.24,0.48,0.527
1.24,1.24,0.56,1.12,0.874
1.52,1.52,0.0,0.0,0.482
3.72,3.72,0.84,1.68,0.738
2.08,2.08,0.4,0.8,0.823
3.96,3.96,0.28,0.56,0.447
0.2,0.2,0.52,1.04,0.654
1.8,1.8,0.2,0.4,0.704
1.84,1.84,0.96,1.92,0.86
3.68,3.68,0.08,0.16,0.345
0.48,0.48,0.72,1.44,0.77
1.0,1.0,0.36,0.72,0.884
0.76,0.76,0.92,1.84,0.81
3.44,3.44,0.64,1.28,0.742
1.56,1.56,0.76,1.52,0.86
3.2,3.2,0.44,0.88,0.632
2.4,2.4,0.6,1.2,0.84
0.72,0.72,0.16,0.32,0.915
2.64,2.64,0.04,0.08,0.393
2.64,2.64,0.8,1.6,0.844
2.88,2.88,0.24,0.48,0.53
1.28,1.28,0.56,1.12,0.873
1.56,1.56,0.0,0.0,0.425
3.76,3.76,0.84,1.68,0.75
4.0,4.0,0.28,0.56,0.427
2.12,2.12,0.4,0.8,0.798
0.24,0.24,0.52,1.04,0.709
1.84,1.84,0.2,0.4,0.707
1.88,1.88,0.96,1.92,0.873
1.04,1.04,0.36,0.72,0.896
3.72,3.72,0.08,0.16,0.344
0.52,0.52,0.72,1.44,0.789
0.8,0.8,0.92,1.84,0.805
3.48,3.48,0.64,1.28,0.727
1.6,1.6,0.76,1.52,0.847
3.24,3.24,0.44,0.88,0.64
0.76,0.76,0.16,0.32,0.932
2.44,2.44,0.6,1.2,0.84
2.68,2.68,0.04,0.08,0.371
2.68,2.68,0.8,1.6,0.836
1.32,1.32,0.56,1.12,0.876
1.6,1.6,0.0,0.0,0.426
2.92,2.92,0.24,0.48,0.52
3.8,3.8,0.84,1.68,0.745
2.16,2.16,0.4,0.8,0.791
0.0,0.0,0.32,0.64,0.101
0.28,0.28,0.52,1.04,0.722
1.08,1.08,0.36,0.72,0.912
1.88,1.88,0.2,0.4,0.702
1.92,1.92,0.96,1.92,0.877
3.76,3.76,0.08,0.16,0.366
0.56,0.56,0.72,1.44,0.801
3.52,3.52,0.64,1.28,0.714
1.64,1.64,0.76,1.52,0.874
0.84,0.84,0.92,1.84,0.814
3.28,3.28,0.44,0.88,0.622
0.8,0.8,0.16,0.32,0.932
2.72,2.72,0.04,0.08,0.359
2.72,2.72,0.8,1.6,0.84
2.48,2.48,0.6,1.2,0.802
2.96,2.96,0.24,0.48,0.514
3.84,3.84,0.84,1.68,0.752
1.36,1.36,0.56,1.12,0.861
0.32,0.32,0.52,1.04,0.77
1.64,1.64,0.0,0.0,0.447
2.2,2.2,0.4,0.8,0.785
0.04,0.04,0.32,0.64,0.355
1.12,1.12,0.36,0.72,0.887
3.8,3.8,0.08,0.16,0.338
1.92,1.92,0.2,0.4,0.679
1.96,1.96,0.96,1.92,0.857
0.6,0.6,0.72,1.44,0.789
1.68,1.68,0.76,1.52,0.865
0.88,0.88,0.92,1.84,0.814
3.56,3.56,0.64,1.28,0.719
0.84,0.84,0.16,0.32,0.917
3.32,3.32,0.44,0.88,0.625
2.76,2.76,0.04,0.08,0.384
2.52,2.52,0.6,1.2,0.811
2.76,2.76,0.8,1.6,0.84
3.0,3.0,0.24,0.48,0.524
3.88,3.88,0.84,1.68,0.75
1.4,1.4,0.56,1.12,0.886
2.24,2.24,0.4,0.8,0.779
1.68,1.68,0.0,0.0,0.467
0.36,0.36,0.52,1.04,0.761
0.08,0.08,0.32,0.64,0.514
1.16,1.16,0.36,0.72,0.903
3.84,3.84,0.08,0.16,0.348
1.96,1.96,0.2,0.4,0.696
2.0,2.0,0.96,1.92,0.865
0.64,0.64,0.72,1.44,0.803
1.72,1.72,0.76,1.52,0.849
0.92,0.92,0.92,1.84,0.834
0.88,0.88,0.16,0.32,0.922
3.6,3.6,0.64,1.28,0.707
3.36,3.36,0.44,0.88,0.64
2.8,2.8,0.04,0.08,0.351
2.56,2.56,0.6,1.2,0.797
2.8,2.8,0.8,1.6,0.834
3.04,3.04,0.24,0.48,0.534
1.44,1.44,0.56,1.12,0.887
3.92,3.92,0.84,1.68,0.763
1.72,1.72,0.0,0.0,0.444
2.28,2.28,0.4,0.8,0.794
0.4,0.4,0.52,1.04,0.783
0.12,0.12,0.32,0.64,0.664
1.2,1.2,0.36,0.72,0.91
3.88,3.88,0.08,0.16,0.376
2.0,2.0,0.2,0.4,0.674
2.04,2.04,0.96,1.92,0.863
0.68,0.68,0.72,1.44,0.828
1.76,1.76,0.76,1.52,0.869
0.92,0.92,0.16,0.32,0.922
3.4,3.4,0.44,0.88,0.607
3.64,3.64,0.64,1.28,0.692
2.84,2.84,0.04,0.08,0.354
0.96,0.96,0.92,1.84,0.833
2.6,2.6,0.6,1.2,0.806
2.84,2.84,0.8,1.6,0.831
2.32,2.32,0.4,0.8,0.752
1.48,1.48,0.56,1.12,0.876
0.44,0.44,0.52,1.04,0.81
3.08,3.08,0.24,0.48,0.515
1.76,1.76,0.0,0.0,0.441
3.96,3.96,0.84,1.68,0.752
1.24,1.24,0.36,0.72,0.901
0.16,0.16,0.32,0.64,0.736
3.92,3.92,0.08,0.16,0.329
2.08,2.08,0.96,1.92,0.871
2.04,2.04,0.2,0.4,0.662
1.8,1.8,0.76,1.52,0.859
0.72,0.72,0.72,1.44,0.826
0.96,0.96,0.16,0.32,0.924
3.44,3.44,0.44,0.88,0.591
2.88,2.88,0.04,0.08,0.368
3.68,3.68,0.64,1.28,0.702
1.0,1.0,0.92,1.84,0.841
1.52,1.52,0.56,1.12,0.872
2.64,2.64,0.6,1.2,0.826
2.88,2.88,0.8,1.6,0.84
2.36,2.36,0.4,0.8,0.762
0.48,0.48,0.52,1.04,0.787
3.12,3.12,0.24,0.48,0.509
1.8,1.8,0.0,0.0,0.455
4.0,4.0,0.84,1.68,0.716
1.28,1.28,0.36,0.72,0.899
0.2,0.2,0.32,0.64,0.759
3.96,3.96,0.08,0.16,0.355
2.12,2.12,0.96,1.92,0.877
2.08,2.08,0.2,0.4,0.632
1.84,1.84,0.76,1.52,0.863
0.76,0.76,0.72,1.44,0.831
1.0,1.0,0.16,0.32,0.913
2.92,2.92,0.04,0.08,0.358
3.48,3.48,0.44,0.88,0.595
1.04,1.04,0.92,1.84,0.801
3.72,3.72,0.64,1.28,0.688
2.68,2.68,0.6,1.2,0.794
2.92,2.92,0.8,1.6,0.828
1.56,1.56,0.56,1.12,0.873
2.4,2.4,0.4,0.8,0.752
0.52,0.52,0.52,1.04,0.831
3.16,3.16,0.24,0.48,0.488
1.32,1.32,0.36,0.72,0.887
1.84,1.84,0.0,0.0,0.417
0.0,0.0,0.88,1.76,0.098
0.24,0.24,0.32,0.64,0.762
4.0,4.0,0.08,0.16,0.357
2.16,2.16,0.96,1.92,0.876
2.12,2.12,0.2,0.4,0.624
1.88,1.88,0.76,1.52,0.871
1.04,1.04,0.16,0.32,0.895
0.8,0.8,0.72,1.44,0.8
2.96,2.96,0.04,0.08,0.37
1.08,1.08,0.92,1.84,0.858
3.76,3.76,0.64,1.28,0.678
3.52,3.52,0.44,0.88,0.582
2.72,2.72,0.6,1.2,0.802
2.96,2.96,0.8,1.6,0.82
2.44,2.44,0.4,0.8,0.746
1.6,1.6,0.56,1.12,0.878
0.56,0.56,0.52,1.04,0.825
1.36,1.36,0.36,0.72,0.89
3.2,3.2,0.24,0.48,0.471
1.88,1.88,0.0,0.0,0.422
0.28,0.28,0.32,0.64,0.813
0.04,0.04,0.88,1.76,0.174
0.0,0.0,0.12,0.24,0.093
2.2,2.2,0.96,1.92,0.877
1.92,1.92,0.76,1.52,0.88
1.08,1.08,0.16,0.32,0.897
2.16,2.16,0.2,0.4,0.633
0.84,0.84,0.72,1.44,0.844
3.0,3.0,0.04,0.08,0.353
1.12,1.12,0.92,1.84,0.822
3.56,3.56,0.44,0.88,0.591
3.8,3.8,0.64,1.28,0.666
2.76,2.76,0.6,1.2,0.785
2.48,2.48,0.4,0.8,0.713
1.64,1.64,0.56,1.12,0.893
3.0,3.0,0.8,1.6,0.822
0.6,0.6,0.52,1.04,0.857
1.4,1.4,0.36,0.72,0.882
3.24,3.24,0.24,0.48,0.494
0.32,0.32,0.32,0.64,0.828
1.92,1.92,0.0,0.0,0.389
0.08,0.08,0.88,1.76,0.291
0.04,0.04,0.12,0.24,0.572
2.24,2.24,0.96,1.92,0.854
1.12,1.12,0.16,0.32,0.877
2.2,2.2,0.2,0.4,0.643
1.96,1.96,0.76,1.52,0.862
3.04,3.04,0.04,0.08,0.361
0.88,0.88,0.72,1.44,0.85
1.16,1.16,0.92,1.84,0.852
3.6,3.6,0.44,0.88,0.589
3.84,3.84,0.64,1.28,0.689
1.68,1.68,0.56,1.12,0.87
2.52,2.52,0.4,0.8,0.739
2.8,2.8,0.6,1.2,0.783
3.04,3.04,0.8,1.6,0.811
3.28,3.28,0.24,0.48,0.516
0.64,0.64,0.52,1.04,0.84
0.36,0.36,0.32,0.64,0.841
1.44,1.44,0.36,0.72,0.881
0.12,0.12,0.88,1.76,0.364
1.96,1.96,0.0,0.0,0.427
0.08,0.08,0.12,0.24,0.741
1.16,1.16,0.16,0.32,0.871
2.28,2.28,0.96,1.92,0.863
2.24,2.24,0.2,0.4,0.575
2.0,2.0,0.76,1.52,0.858
3.08,3.08,0.04,0.08,0.344
0.92,0.92,0.72,1.44,0.86
1.72,1.72,0.56,1.12,0.877
1.2,1.2,0.92,1.84,0.843
2.56,2.56,0.4,0.8,0.726
3.88,3.88,0.64,1.28,0.684
3.64,3.64,0.44,0.88,0.595
2.84,2.84,0.6,1.2,0.78
3.08,3.08,0.8,1.6,0.804
3.32,3.32,0.24,0.48,0.492
0.4,0.4,0.32,0.64,0.859
0.16,0.16,0.88,1.76,0.447
1.48,1.48,0.36,0.72,0.878
2.0,2.0,0.0,0.0,0.407
0.68,0.68,0.52,1.04,0.861
0.12,0.12,0.12,0.24,0.811
1.2,1.2,0.16,0.32,0.861
2.32,2.32,0.96,1.92,0.872
2.28,2.28,0.2,0.4,0.598
2.04,2.04,0.76,1.52,0.888
0.96,0.96,0.72,1.44,0.845
3.12,3.12,0.04,0.08,0.378
1.24,1.24,0.92,1.84,0.853
1.76,1.76,0.56,1.12,0.864
3.12,3.12,0.8,1.6,0.797
3.92,3.92,0.64,1.28,0.648
2.6,2.6,0.4,0.8,0.665
2.88,2.88,0.6,1.2,0.769
3.68,3.68,0.44,0.88,0.59
0.2,0.2,0.88,1.76,0.492
0.44,0.44,0.32,0.64,0.837
3.36,3.36,0.24,0.48,0.497
2.04,2.04,0.0,0.0,0.391
2.32,2.32,0.2,0.4,0.602
1.52,1.52,0.36,0.72,0.874
0.72,0.72,0.52,1.04,0.851
1.24,1.24,0.16,0.32,0.821
0.16,0.16,0.12,0.24,0.81
2.36,2.36,0.96,1.92,0.863
1.28,1.28,0.92,1.84,0.853
2.08,2.08,0.76,1.52,0.877
3.16,3.16,0.04,0.08,0.393
1.0,1.0,0.72,1.44,0.842
3.16,3.16,0.8,1.6,0.811
1.8,1.8,0.56,1.12,0.89
3.96,3.96,0.64,1.28,0.627
2.92,2.92,0.6,1.2,0.764
2.64,2.64,0.4,0.8,0.717
3.72,3.72,0.44,0.88,0.573
2.36,2.36,0.2,0.4,0.586
0.24,0.24,0.88,1.76,0.569
1.56,1.56,0.36,0.72,0.889
0.76,0.76,0.52,1.04,0.863
3.4,3.4,0.24,0.48,0.464
0.48,0.48,0.32,0.64,0.862
0.2,0.2,0.12,0.24,0.775
2.08,2.08,0.0,0.0,0.416
1.28,1.28,0.16,0.32,0.837
2.4,2.4,0.96,1.92,0.862
2.12,2.12,0.76,1.52,0.88
1.32,1.32,0.92,1.84,0.829
1.04,1.04,0.72,1.44,0.857
3.2,3.2,0.04,0.08,0.331
3.2,3.2,0.8,1.6,0.813
2.68,2.68,0.4,0.8,0.684
1.84,1.84,0.56,1.12,0.883
4.0,4.0,0.64,1.28,0.656
2.96,2.96,0.6,1.2,0.772
3.76,3.76,0.44,0.88,0.57
0.8,0.8,0.52,1.04,0.85
1.6,1.6,0.36,0.72,0.859
0.28,0.28,0.88,1.76,0.64
3.44,3.44,0.24,0.48,0.463
2.4,2.4,0.2,0.4,0.562
0.52,0.52,0.32,0.64,0.865
0.24,0.24,0.12,0.24,0.784
1.32,1.32,0.16,0.32,0.805
2.12,2.12,0.0,0.0,0.394
2.16,2.16,0.76,1.52,0.87
1.36,1.36,0.92,1.84,0.856
2.44,2.44,0.96,1.92,0.863
1.08,1.08,0.72,1.44,0.851
2.72,2.72,0.4,0.8,0.671
3.24,3.24,0.04,0.08,0.332
3.24,3.24,0.8,1.6,0.782
0.0,0.0,0.68,1.36,0.107
3.48,3.48,0.24,0.48,0.457
3.0,3.0,0.6,1.2,0.78
1.88,1.88,0.56,1.12,0.879
1.64,1.64,0.36,0.72,0.853
0.56,0.56,0.32,0.64,0.874
0.84,0.84,0.52,1.04,0.877
0.32,0.32,0.88,1.76,0.658
1.36,1.36,0.16,0.32,0.815
2.44,2.44,0.2,0.4,0.593
3.8,3.8,0.44,0.88,0.569
0.28,0.28,0.12,0.24,0.783
2.16,2.16,0.0,0.0,0.379
1.4,1.4,0.92,1.84,0.837
2.48,2.48,0.96,1.92,0.863
2.2,2.2,0.76,1.52,0.889
1.12,1.12,0.72,1.44,0.851
2.76,2.76,0.4,0.8,0.684
3.28,3.28,0.04,0.08,0.37
3.04,3.04,0.6,1.2,0.77
3.52,3.52,0.24,0.48,0.461
0.04,0.04,0.68,1.36,0.189
3.28,3.28,0.8,1.6,0.81
1.92,1.92,0.56,1.12,0.862
1.68,1.68,0.36,0.72,0.847
0.88,0.88,0.52,1.04,0.886
0.36,0.36,0.88,1.76,0.679
0.6,0.6,0.32,0.64,0.891
2.48,2.48,0.2,0.4,0.579
1.4,1.4,0.16,0.32,0.793
3.84,3.84,0.44,0.88,0.542
2.2,2.2,0.0,0.0,0.408
0.32,0.32,0.12,0.24,0.769
1.44,1.44,0.92,1.84,0.845
2.24,2.24,0.76,1.52,0.875
2.52,2.52,0.96,1.92,0.864
1.16,1.16,0.72,1.44,0.863
2.8,2.8,0.4,0.8,0.691
3.32,3.32,0.04,0.08,0.328
3.08,3.08,0.6,1.2,0.757
3.56,3.56,0.24,0.48,0.425
0.08,0.08,0.68,1.36,0.315
1.96,1.96,0.56,1.12,0.862
3.32,3.32,0.8,1.6,0.79
0.64,0.64,0.32,0.64,0.878
0.4,0.4,0.88,1.76,0.693
1.44,1.44,0.16,0.32,0.784
1.72,1.72,0.36,0.72,0.844
0.92,0.92,0.52,1.04,0.875
3.88,3.88,0.44,0.88,0.567
2.52,2.52,0.2,0.4,0.566
0.36,0.36,0.12,0.24,0.814
2.24,2.24,0.0,0.0,0.355
1.48,1.48,0.92,1.84,0.86
2.56,2.56,0.96,1.92,0.848
1.2,1.2,0.72,1.44,0.848
2.28,2.28,0.76,1.52,0.857
2.84,2.84,0.4,0.8,0.695
3.12,3.12,0.6,1.2,0.767
3.6,3.6,0.24,0.48,0.472
3.36,3.36,0.04,0.08,0.36
3.36,3.36,0.8,1.6,0.787
0.12,0.12,0.68,1.36,0.429
2.0,2.0,0.56,1.12,0.853
0.68,0.68,0.32,0.64,0.876
1.48,1.48,0.16,0.32,0.758
1.76,1.76,0.36,0.72,0.836
0.44,0.44,0.88,1.76,0.738
0.96,0.96,0.52,1.04,0.889
3.92,3.92,0.44,0.88,0.559
2.28,2.28,0.0,0.0,0.404
2.56,2.56,0.2,0.4,0.563
0.4,0.4,0.12,0.24,0.845
1.52,1.52,0.92,1.84,0.858
2.6,2.6,0.96,1.92,0.858
2.32,2.32,0.76,1.52,0.85
1.24,1.24,0.72,1.44,0.859
2.88,2.88,0.4,0.8,0.679
3.4,3.4,0.04,0.08,0.339
0.16,0.16,0.68,1.36,0.525
3.16,3.16,0.6,1.2,0.744
3.64,3.64,0.24,0.48,0.459
2.04,2.04,0.56,1.12,0.854
1.8,1.8,0.36,0.72,0.832
0.48,0.48,0.88,1.76,0.729
3.4,3.4,0.8,1.6,0.79
1.52,1.52,0.16,0.32,0.741
0.72,0.72,0.32,0.64,0.855
0.44,0.44,0.12,0.24,0.835
1.0,1.0,0.52,1.04,0.864
3.96,3.96,0.44,0.88,0.569
1.56,1.56,0.92,1.84,0.87
2.6,2.6,0.2,0.4,0.563
2.32,2.32,0.0,0.0,0.354
2.64,2.64,0.96,1.92,0.839
2.36,2.36,0.76,1.52,0.864
1.28,1.28,0.72,1.44,0.861
0.2,0.2,0.68,1.36,0.593
2.92,2.92,0.4,0.8,0.661
3.44,3.44,0.04,0.08,0.373
3.2,3.2,0.6,1.2,0.735
3.68,3.68,0.24,0.48,0.474
1.84,1.84,0.36,0.72,0.823
2.08,2.08,0.56,1.12,0.84
0.52,0.52,0.88,1.76,0.74
0.76,0.76,0.32,0.64,0.885
3.44,3.44,0.8,1.6,0.782
1.56,1.56,0.16,0.32,0.771
1.04,1.04,0.52,1.04,0.886
0.48,0.48,0.12,0.24,0.864
4.0,4.0,0.44,0.88,0.527
1.6,1.6,0.92,1.84,0.858
2.64,2.64,0.2,0.4,0.529
2.68,2.68,0.96,1.92,0.864
2.36,2.36,0.0,0.0,0.377
1.32,1.32,0.72,1.44,0.849
2.4,2.4,0.76,1.52,0.834
0.24,0.24,0.68,1.36,0.641
2.96,2.96,0.4,0.8,0.671
3.24,3.24,0.6,1.2,0.726
3.72,3.72,0.24,0.48,0.459
3.48,3.48,0.04,0.08,0.331
2.12,2.12,0.56,1.12,0.847
0.8,0.8,0.32,0.64,0.907
0.56,0.56,0.88,1.76,0.769
1.88,1.88,0.36,0.72,0.815
0.52,0.52,0.12,0.24,0.888
3.48,3.48,0.8,1.6,0.779
1.6,1.6,0.16,0.32,0.753
2.68,2.68,0.2,0.4,0.556
1.08,1.08,0.52,1.04,0.869
1.64,1.64,0.92,1.84,0.858
0.28,0.28,0.68,1.36,0.682
2.72,2.72,0.96,1.92,0.84
0.0,0.0,0.48,0.96,0.092
2.44,2.44,0.76,1.52,0.847
1.36,1.36,0.72,1.44,0.847
2.4,2.4,0.0,0.0,0.377
3.28,3.28,0.6,1.2,0.734
3.0,3.0,0.4,0.8,0.668
3.76,3.76,0.24,0.48,0.444
0.6,0.6,0.88,1.76,0.77
3.52,3.52,0.04,0.08,0.327
0.84,0.84,0.32,0.64,0.889
2.16,2.16,0.56,1.12,0.851
1.92,1.92,0.36,0.72,0.825
1.64,1.64,0.16,0.32,0.712
0.56,0.56,0.12,0.24,0.903
3.52,3.52,0.8,1.6,0.792
2.72,2.72,0.2,0.4,0.511
1.12,1.12,0.52,1.04,0.874
0.32,0.32,0.68,1.36,0.704
2.44,2.44,0.0,0.0,0.398
0.04,0.04,0.48,0.96,0.251
1.68,1.68,0.92,1.84,0.866
2.76,2.76,0.96,1.92,0.863
2.48,2.48,0.76,1.52,0.872
1.4,1.4,0.72,1.44,0.871
3.32,3.32,0.6,1.2,0.724
3.04,3.04,0.4,0.8,0.645
3.8,3.8,0.24,0.48,0.411
0.88,0.88,0.32,0.64,0.884
3.56,3.56,0.04,0.08,0.342
1.96,1.96,0.36,0.72,0.801
0.64,0.64,0.88,1.76,0.785
2.2,2.2,0.56,1.12,0.827
1.68,1.68,0.16,0.32,0.696
0.6,0.6,0.12,0.24,0.924
3.56,3.56,0.8,1.6,0.749
0.36,0.36,0.68,1.36,0.743
1.16,1.16,0.52,1.04,0.866
2.76,2.76,0.2,0.4,0.52
2.48,2.48,0.0,0.0,0.374
2.52,2.52,0.76,1.52,0.85
2.8,2.8,0.96,1.92,0.857
0.08,0.08,0.48,0.96,0.444
1.72,1.72,0.92,1.84,0.872
1.44,1.44,0.72,1.44,0.863
3.36,3.36,0.6,1.2,0.727
3.08,3.08,0.4,0.8,0.611
0.92,0.92,0.32,0.64,0.905
3.84,3.84,0.24,0.48,0.449
3.6,3.6,0.04,0.08,0.317
1.72,1.72,0.16,0.32,0.691
2.0,2.0,0.36,0.72,0.81
0.68,0.68,0.88,1.76,0.796
2.24,2.24,0.56,1.12,0.859
0.64,0.64,0.12,0.24,0.913
3.6,3.6,0.8,1.6,0.789
2.8,2.8,0.2,0.4,0.505
1.2,1.2,0.52,1.04,0.887
0.4,0.4,0.68,1.36,0.748
2.52,2.52,0.0,0.0,0.337
2.84,2.84,0.96,1.92,0.868
2.56,2.56,0.76,1.52,0.842
1.76,1.76,0.92,1.84,0.874
0.12,0.12,0.48,0.96,0.546
3.4,3.4,0.6,1.2,0.71
1.48,1.48,0.72,1.44,0.86
3.12,3.12,0.4,0.8,0.636
0.96,0.96,0.32,0.64,0.896
3.88,3.88,0.24,0.48,0.444
1.76,1.76,0.16,0.32,0.672
3.64,3.64,0.04,0.08,0.328
0.68,0.68,0.12,0.24,0.925
2.04,2.04,0.36,0.72,0.777
0.72,0.72,0.88,1.76,0.793
2.28,2.28,0.56,1.12,0.827
1.24,1.24,0.52,1.04,0.869
3.64,3.64,0.8,1.6,0.778
0.44,0.44,0.68,1.36,0.791
2.84,2.84,0.2,0.4,0.521
2.88,2.88,0.96,1.92,0.849
2.56,2.56,0.0,0.0,0.344
2.6,2.6,0.76,1.52,0.856
1.8,1.8,0.92,1.84,0.868
0.16,0.16,0.48,0.96,0.632
3.44,3.44,0.6,1.2,0.673
1.52,1.52,0.72,1.44,0.865
3.16,3.16,0.4,0.8,0.635
3.92,3.92,0.24,0.48,0.472
1.0,1.0,0.32,0.64,0.9
1.8,1.8,0.16,0.32,0.651
0.72,0.72,0.12,0.24,0.932
3.68,3.68,0.04,0.08,0.337
1.28,1.28,0.52,1.04,0.875
1.84,1.84,0.92,1.84,0.884
2.32,2.32,0.56,1.12,0.843
2.08,2.08,0.36,0.72,0.803
0.76,0.76,0.88,1.76,0.808
2.92,2.92,0.96,1.92,0.849
2.88,2.88,0.2,0.4,0.511
2.6,2.6,0.0,0.0,0.358
0.48,0.48,0.68,1.36,0.793
3.68,3.68,0.8,1.6,0.774
2.64,2.64,0.76,1.52,0.839
3.48,3.48,0.6,1.2,0.698
0.2,0.2,0.48,0.96,0.689
1.56,1.56,0.72,1.44,0.877
3.2,3.2,0.4,0.8,0.631
3.96,3.96,0.24,0.48,0.441
1.04,1.04,0.32,0.64,0.905
1.84,1.84,0.16,0.32,0.672
3.72,3.72,0.04,0.08,0.356
0.76,0.76,0.12,0.24,0.915
1.32,1.32,0.52,1.04,0.895
1.88,1.88,0.92,1.84,0.868
2.12,2.12,0.36,0.72,0.769
2.36,2.36,0.56,1.12,0.841
2.64,2.64,0.0,0.0,0.346
0.8,0.8,0.88,1.76,0.807
2.92,2.92,0.2,0.4,0.495
0.52,0.52,0.68,1.36,0.79
2.96,2.96,0.96,1.92,0.842
3.72,3.72,0.8,1.6,0.774
2.68,2.68,0.76,1.52,0.84
0.24,0.24,0.48,0.96,0.721
3.52,3.52,0.6,1.2,0.707
1.6,1.6,0.72,1.44,0.865
3.24,3.24,0.4,0.8,0.618
1.88,1.88,0.16,0.32,0.648
1.08,1.08,0.32,0.64,0.885
3.76,3.76,0.04,0.08,0.299
4.0,4.0,0.24,0.48,0.41
0.8,0.8,0.12,0.24,0.93
1.36,1.36,0.52,1.04,0.899
2.16,2.16,0.36,0.72,0.734
2.4,2.4,0.56,1.12,0.806
1.92,1.92,0.92,1.84,0.846
0.84,0.84,0.88,1.76,0.815
0.56,0.56,0.68,1.36,0.789
2.68,2.68,0.0,0.0,0.375
2.96,2.96,0.2,0.4,0.515
3.0,3.0,0.96,1.92,0.832
3.76,3.76,0.8,1.6,0.76
2.72,2.72,0.76,1.52,0.836
0.28,0.28,0.48,0.96,0.737
3.56,3.56,0.6,1.2,0.679
1.64,1.64,0.72,1.44,0.889
3.28,3.28,0.4,0.8,0.619
1.12,1.12,0.32,0.64,0.879
3.8,3.8,0.04,0.08,0.341
1.92,1.92,0.16,0.32,0.64
0.0,0.0,0.28,0.56,0.108
0.84,0.84,0.12,0.24,0.914
2.2,2.2,0.36,0.72,0.774
1.4,1.4,0.52,1.04,0.877
1.96,1.96,0.92,1.84,0.857
2.44,2.44,0.56,1.12,0.818
3.04,3.04,0.96,1.92,0.832
0.88,0.88,0.88,1.76,0.839
2.72,2.72,0.0,0.0,0.362
0.6,0.6,0.68,1.36,0.803
3.8,3.8,0.8,1.6,0.766
3.0,3.0,0.2,0.4,0.472
2.76,2.76,0.76,1.52,0.842
1.68,1.68,0.72,1.44,0.882
0.32,0.32,0.48,0.96,0.789
3.6,3.6,0.6,1.2,0.703
1.16,1.16,0.32,0.64,0.905
3.84,3.84,0.04,0.08,0.336
3.32,3.32,0.4,0.8,0.594
0.88,0.88,0.12,0.24,0.919
1.96,1.96,0.16,0.32,0.615
0.04,0.04,0.28,0.56,0.368
1.44,1.44,0.52,1.04,0.897
2.24,2.24,0.36,0.72,0.747
3.08,3.08,0.96,1.92,0.837
2.48,2.48,0.56,1.12,0.821
2.0,2.0,0.92,1.84,0.87
2.76,2.76,0.0,0.0,0.332
0.92,0.92,0.88,1.76,0.841
3.84,3.84,0.8,1.6,0.739
3.04,3.04,0.2,0.4,0.493
0.64,0.64,0.68,1.36,0.814
