,$\sigma_{h_1}$,$\sigma_{h_2}$,$\sigma_{x_1}$,$\sigma_{x_2}$,success_rate
4450,1.76,3.52,0.24,0.24,0.386
4451,1.76,3.52,0.28,0.28,0.43
4452,1.76,3.52,0.32,0.32,0.47
4453,1.76,3.52,0.36,0.36,0.483
4454,1.76,3.52,0.4,0.4,0.512
4455,1.76,3.52,0.44,0.44,0.543
4456,1.76,3.52,0.48,0.48,0.567
4457,1.76,3.52,0.52,0.52,0.584
4458,1.76,3.52,0.56,0.56,0.6
4459,1.76,3.52,0.6,0.6,0.63
4460,1.76,3.52,0.64,0.64,0.675
4461,1.76,3.52,0.68,0.68,0.635
4462,1.76,3.52,0.72,0.72,0.674
4463,1.76,3.52,0.76,0.76,0.72
4464,1.76,3.52,0.8,0.8,0.709
4465,1.76,3.52,0.84,0.84,0.707
4466,1.76,3.52,0.88,0.88,0.713
4467,1.76,3.52,0.92,0.92,0.729
4468,1.76,3.52,0.96,0.96,0.749
4469,1.76,3.52,1,1,0.756
4470,1.76,3.52,1.04,1.04,0.775
4471,1.76,3.52,1.08,1.08,0.769
4472,1.76,3.52,1.12,1.12,0.753
4473,1.76,3.52,1.16,1.16,0.757
4474,1.76,3.52,1.2,1.2,0.774
4475,1.76,3.52,1.24,1.24,0.789
4476,1.76,3.52,1.28,1.28,0.783
4477,1.76,3.52,1.32,1.32,0.792
4478,1.76,3.52,1.36,1.36,0.802
4479,1.76,3.52,1.4,1.4,0.799
4480,1.76,3.52,1.44,1.44,0.821
4481,1.76,3.52,1.48,1.48,0.817
4482,1.76,3.52,1.52,1.52,0.788
4483,1.76,3.52,1.56,1.56,0.818
4484,1.76,3.52,1.6,1.6,0.806
4485,1.76,3.52,1.64,1.64,0.81
4486,1.76,3.52,1.68,1.68,0.821
4487,1.76,3.52,1.72,1.72,0.806
4488,1.76,3.52,1.76,1.76,0.824
4489,1.76,3.52,1.8,1.8,0.822
4490,1.76,3.52,1.84,1.84,0.843
4491,1.76,3.52,1.88,1.88,0.826
4492,1.76,3.52,1.92,1.92,0.823
4493,1.76,3.52,1.96,1.96,0.832
4494,1.76,3.52,2,2,0.843
4495,1.76,3.52,2.04,2.04,0.843
4496,1.76,3.52,2.08,2.08,0.84
4497,1.76,3.52,2.12,2.12,0.846
4498,1.76,3.52,2.16,2.16,0.833
4499,1.76,3.52,2.2,2.2,0.834
4500,1.76,3.52,2.24,2.24,0.821
4501,1.76,3.52,2.28,2.28,0.843
4502,1.76,3.52,2.32,2.32,0.841
4503,1.76,3.52,2.36,2.36,0.874
4504,1.76,3.52,2.4,2.4,0.845
4505,1.76,3.52,2.44,2.44,0.835
4506,1.76,3.52,2.48,2.48,0.821
4507,1.76,3.52,2.52,2.52,0.845
4508,1.76,3.52,2.56,2.56,0.853
4509,1.76,3.52,2.6,2.6,0.85
4510,1.76,3.52,2.64,2.64,0.844
4511,1.76,3.52,2.68,2.68,0.852
4512,1.76,3.52,2.72,2.72,0.856
4513,1.76,3.52,2.76,2.76,0.871
4514,1.76,3.52,2.8,2.8,0.853
4515,1.76,3.52,2.84,2.84,0.832
4516,1.76,3.52,2.88,2.88,0.839
4517,1.76,3.52,2.92,2.92,0.862
4518,1.76,3.52,2.96,2.96,0.846
4519,1.76,3.52,3,3,0.856
4520,1.76,3.52,3.04,3.04,0.843
4521,1.76,3.52,3.08,3.08,0.865
4522,1.76,3.52,3.12,3.12,0.847
4523,1.76,3.52,3.16,3.16,0.861
4524,1.76,3.52,3.2,3.2,0.835
4525,1.76,3.52,3.24,3.24,0.866
4526,1.76,3.52,3.28,3.28,0.862
4527,1.76,3.52,3.32,3.32,0.855
4528,1.76,3.52,3.36,3.36,0.843
4529,1.76,3.52,3.4,3.4,0.846
4530,1.76,3.52,3.44,3.44,0.852
4531,1.76,3.52,3.48,3.48,0.847
4532,1.76,3.52,3.52,3.52,0.874
4533,1.76,3.52,3.56,3.56,0.847
4534,1.76,3.52,3.6,3.6,0.839
4535,1.76,3.52,3.64,3.64,0.844
4536,1.76,3.52,3.68,3.68,0.835
4537,1.76,3.52,3.72,3.72,0.843
4538,1.76,3.52,3.76,3.76,0.841
4539,1.76,3.52,3.8,3.8,0.879
4540,1.76,3.52,3.84,3.84,0.864
4541,1.76,3.52,3.88,3.88,0.853
4542,1.76,3.52,3.92,3.92,0.839
4543,1.76,3.52,3.96,3.96,0.849
4544,1.76,3.52,4,4,0.846
4545,1.8,3.6,0,0,0.099
4546,1.8,3.6,0.04,0.04,0.121
4547,1.8,3.6,0.08,0.08,0.185
4548,1.8,3.6,0.12,0.12,0.224
4549,1.8,3.6,0.16,0.16,0.292
4550,1.8,3.6,0.2,0.2,0.328
4551,1.8,3.6,0.24,0.24,0.366
4552,1.8,3.6,0.28,0.28,0.406
4553,1.8,3.6,0.32,0.32,0.429
4554,1.8,3.6,0.36,0.36,0.505
4555,1.8,3.6,0.4,0.4,0.493
4556,1.8,3.6,0.44,0.44,0.546
4557,1.8,3.6,0.48,0.48,0.571
4558,1.8,3.6,0.52,0.52,0.57
4559,1.8,3.6,0.56,0.56,0.626
4560,1.8,3.6,0.6,0.6,0.633
4561,1.8,3.6,0.64,0.64,0.627
4562,1.8,3.6,0.68,0.68,0.669
4563,1.8,3.6,0.72,0.72,0.669
4564,1.8,3.6,0.76,0.76,0.682
4565,1.8,3.6,0.8,0.8,0.719
4566,1.8,3.6,0.84,0.84,0.697
4567,1.8,3.6,0.88,0.88,0.743
4568,1.8,3.6,0.92,0.92,0.731
4569,1.8,3.6,0.96,0.96,0.74
4570,1.8,3.6,1,1,0.769
4571,1.8,3.6,1.04,1.04,0.754
4572,1.8,3.6,1.08,1.08,0.753
4573,1.8,3.6,1.12,1.12,0.736
4574,1.8,3.6,1.16,1.16,0.767
4575,1.8,3.6,1.2,1.2,0.765
4576,1.8,3.6,1.24,1.24,0.788
4577,1.8,3.6,1.28,1.28,0.796
4578,1.8,3.6,1.32,1.32,0.801
4579,1.8,3.6,1.36,1.36,0.802
4580,1.8,3.6,1.4,1.4,0.796
4581,1.8,3.6,1.44,1.44,0.804
4582,1.8,3.6,1.48,1.48,0.811
4583,1.8,3.6,1.52,1.52,0.811
4584,1.8,3.6,1.56,1.56,0.792
4585,1.8,3.6,1.6,1.6,0.808
4586,1.8,3.6,1.64,1.64,0.817
4587,1.8,3.6,1.68,1.68,0.828
4588,1.8,3.6,1.72,1.72,0.81
4589,1.8,3.6,1.76,1.76,0.808
4590,1.8,3.6,1.8,1.8,0.845
4591,1.8,3.6,1.84,1.84,0.814
4592,1.8,3.6,1.88,1.88,0.807
4593,1.8,3.6,1.92,1.92,0.848
4594,1.8,3.6,1.96,1.96,0.84
4595,1.8,3.6,2,2,0.832
4596,1.8,3.6,2.04,2.04,0.842
4597,1.8,3.6,2.08,2.08,0.843
4598,1.8,3.6,2.12,2.12,0.835
4599,1.8,3.6,2.16,2.16,0.842
4600,1.8,3.6,2.2,2.2,0.85
4601,1.8,3.6,2.24,2.24,0.832
4602,1.8,3.6,2.28,2.28,0.834
4603,1.8,3.6,2.32,2.32,0.834
4604,1.8,3.6,2.36,2.36,0.85
4605,1.8,3.6,2.4,2.4,0.838
4606,1.8,3.6,2.44,2.44,0.854
4607,1.8,3.6,2.48,2.48,0.834
4608,1.8,3.6,2.52,2.52,0.843
4609,1.8,3.6,2.56,2.56,0.847
4610,1.8,3.6,2.6,2.6,0.838
4611,1.8,3.6,2.64,2.64,0.847
4612,1.8,3.6,2.68,2.68,0.833
4613,1.8,3.6,2.72,2.72,0.832
4614,1.8,3.6,2.76,2.76,0.842
4615,1.8,3.6,2.8,2.8,0.853
4616,1.8,3.6,2.84,2.84,0.829
4617,1.8,3.6,2.88,2.88,0.86
4618,1.8,3.6,2.92,2.92,0.846
4619,1.8,3.6,2.96,2.96,0.827
4620,1.8,3.6,3,3,0.86
4621,1.8,3.6,3.04,3.04,0.83
4622,1.8,3.6,3.08,3.08,0.867
4623,1.8,3.6,3.12,3.12,0.874
4624,1.8,3.6,3.16,3.16,0.862
4625,1.8,3.6,3.2,3.2,0.858
4626,1.8,3.6,3.24,3.24,0.846
4627,1.8,3.6,3.28,3.28,0.856
4628,1.8,3.6,3.32,3.32,0.862
4629,1.8,3.6,3.36,3.36,0.85
4630,1.8,3.6,3.4,3.4,0.864
4631,1.8,3.6,3.44,3.44,0.85
4632,1.8,3.6,3.48,3.48,0.865
4633,1.8,3.6,3.52,3.52,0.853
4634,1.8,3.6,3.56,3.56,0.836
4635,1.8,3.6,3.6,3.6,0.863
4636,1.8,3.6,3.64,3.64,0.843
4637,1.8,3.6,3.68,3.68,0.85
4638,1.8,3.6,3.72,3.72,0.852
4639,1.8,3.6,3.76,3.76,0.861
4640,1.8,3.6,3.8,3.8,0.856
4641,1.8,3.6,3.84,3.84,0.853
4642,1.8,3.6,3.88,3.88,0.851
4643,1.8,3.6,3.92,3.92,0.847
4644,1.8,3.6,3.96,3.96,0.852
4645,1.8,3.6,4,4,0.872
4646,1.84,3.68,0,0,0.1
4647,1.84,3.68,0.04,0.04,0.135
4648,1.84,3.68,0.08,0.08,0.175
4649,1.84,3.68,0.12,0.12,0.231
4650,1.84,3.68,0.16,0.16,0.272
4651,1.84,3.68,0.2,0.2,0.324
4652,1.84,3.68,0.24,0.24,0.367
4653,1.84,3.68,0.28,0.28,0.413
4654,1.84,3.68,0.32,0.32,0.443
4655,1.84,3.68,0.36,0.36,0.48
4656,1.84,3.68,0.4,0.4,0.53
4657,1.84,3.68,0.44,0.44,0.528
4658,1.84,3.68,0.48,0.48,0.563
4659,1.84,3.68,0.52,0.52,0.562
4660,1.84,3.68,0.56,0.56,0.592
4661,1.84,3.68,0.6,0.6,0.598
4662,1.84,3.68,0.64,0.64,0.639
4663,1.84,3.68,0.68,0.68,0.664
4664,1.84,3.68,0.72,0.72,0.676
4665,1.84,3.68,0.76,0.76,0.687
4666,1.84,3.68,0.8,0.8,0.722
4667,1.84,3.68,0.84,0.84,0.709
4668,1.84,3.68,0.88,0.88,0.692
4669,1.84,3.68,0.92,0.92,0.717
4670,1.84,3.68,0.96,0.96,0.75
4671,1.84,3.68,1,1,0.748
4672,1.84,3.68,1.04,1.04,0.752
4673,1.84,3.68,1.08,1.08,0.763
4674,1.84,3.68,1.12,1.12,0.747
4675,1.84,3.68,1.16,1.16,0.751
4676,1.84,3.68,1.2,1.2,0.803
4677,1.84,3.68,1.24,1.24,0.797
4678,1.84,3.68,1.28,1.28,0.811
4679,1.84,3.68,1.32,1.32,0.77
4680,1.84,3.68,1.36,1.36,0.781
4681,1.84,3.68,1.4,1.4,0.773
4682,1.84,3.68,1.44,1.44,0.796
4683,1.84,3.68,1.48,1.48,0.808
4684,1.84,3.68,1.52,1.52,0.808
4685,1.84,3.68,1.56,1.56,0.812
4686,1.84,3.68,1.6,1.6,0.828
4687,1.84,3.68,1.64,1.64,0.814
4688,1.84,3.68,1.68,1.68,0.799
4689,1.84,3.68,1.72,1.72,0.804
4690,1.84,3.68,1.76,1.76,0.796
4691,1.84,3.68,1.8,1.8,0.809
4692,1.84,3.68,1.84,1.84,0.809
4693,1.84,3.68,1.88,1.88,0.825
4694,1.84,3.68,1.92,1.92,0.828
4695,1.84,3.68,1.96,1.96,0.817
4696,1.84,3.68,2,2,0.821
4697,1.84,3.68,2.04,2.04,0.829
4698,1.84,3.68,2.08,2.08,0.84
4699,1.84,3.68,2.12,2.12,0.826
4700,1.84,3.68,2.16,2.16,0.849
4701,1.84,3.68,2.2,2.2,0.841
4702,1.84,3.68,2.24,2.24,0.837
4703,1.84,3.68,2.28,2.28,0.838
4704,1.84,3.68,2.32,2.32,0.838
4705,1.84,3.68,2.36,2.36,0.88
4706,1.84,3.68,2.4,2.4,0.821
4707,1.84,3.68,2.44,2.44,0.865
4708,1.84,3.68,2.48,2.48,0.838
4709,1.84,3.68,2.52,2.52,0.824
4710,1.84,3.68,2.56,2.56,0.846
4711,1.84,3.68,2.6,2.6,0.829
4712,1.84,3.68,2.64,2.64,0.848
4713,1.84,3.68,2.68,2.68,0.826
4714,1.84,3.68,2.72,2.72,0.845
4715,1.84,3.68,2.76,2.76,0.843
4716,1.84,3.68,2.8,2.8,0.824
4717,1.84,3.68,2.84,2.84,0.837
4718,1.84,3.68,2.88,2.88,0.838
4719,1.84,3.68,2.92,2.92,0.849
4720,1.84,3.68,2.96,2.96,0.857
4721,1.84,3.68,3,3,0.85
4722,1.84,3.68,3.04,3.04,0.835
4723,1.84,3.68,3.08,3.08,0.865
4724,1.84,3.68,3.12,3.12,0.864
4725,1.84,3.68,3.16,3.16,0.838
4726,1.84,3.68,3.2,3.2,0.86
4727,1.84,3.68,3.24,3.24,0.848
4728,1.84,3.68,3.28,3.28,0.867
4729,1.84,3.68,3.32,3.32,0.852
4730,1.84,3.68,3.36,3.36,0.844
4731,1.84,3.68,3.4,3.4,0.828
4732,1.84,3.68,3.44,3.44,0.857
4733,1.84,3.68,3.48,3.48,0.866
4734,1.84,3.68,3.52,3.52,0.835
4735,1.84,3.68,3.56,3.56,0.864
4736,1.84,3.68,3.6,3.6,0.854
4737,1.84,3.68,3.64,3.64,0.831
4738,1.84,3.68,3.68,3.68,0.847
4739,1.84,3.68,3.72,3.72,0.856
4740,1.84,3.68,3.76,3.76,0.85
4741,1.84,3.68,3.8,3.8,0.872
4742,1.84,3.68,3.84,3.84,0.841
4743,1.84,3.68,3.88,3.88,0.867
4744,1.84,3.68,3.92,3.92,0.851
4745,1.84,3.68,3.96,3.96,0.853
4746,1.84,3.68,4,4,0.852
4747,1.88,3.76,0,0,0.088
4748,1.88,3.76,0.04,0.04,0.129
4749,1.88,3.76,0.08,0.08,0.189
4750,1.88,3.76,0.12,0.12,0.207
4751,1.88,3.76,0.16,0.16,0.263
4752,1.88,3.76,0.2,0.2,0.326
4753,1.88,3.76,0.24,0.24,0.353
4754,1.88,3.76,0.28,0.28,0.409
4755,1.88,3.76,0.32,0.32,0.443
4756,1.88,3.76,0.36,0.36,0.479
4757,1.88,3.76,0.4,0.4,0.48
4758,1.88,3.76,0.44,0.44,0.519
4759,1.88,3.76,0.48,0.48,0.528
4760,1.88,3.76,0.52,0.52,0.581
4761,1.88,3.76,0.56,0.56,0.566
4762,1.88,3.76,0.6,0.6,0.621
4763,1.88,3.76,0.64,0.64,0.616
4764,1.88,3.76,0.68,0.68,0.649
4765,1.88,3.76,0.72,0.72,0.66
4766,1.88,3.76,0.76,0.76,0.677
4767,1.88,3.76,0.8,0.8,0.665
4768,1.88,3.76,0.84,0.84,0.685
4769,1.88,3.76,0.88,0.88,0.717
4770,1.88,3.76,0.92,0.92,0.735
4771,1.88,3.76,0.96,0.96,0.735
4772,1.88,3.76,1,1,0.71
4773,1.88,3.76,1.04,1.04,0.752
4774,1.88,3.76,1.08,1.08,0.742
4775,1.88,3.76,1.12,1.12,0.759
4776,1.88,3.76,1.16,1.16,0.789
4777,1.88,3.76,1.2,1.2,0.767
4778,1.88,3.76,1.24,1.24,0.799
4779,1.88,3.76,1.28,1.28,0.784
4780,1.88,3.76,1.32,1.32,0.787
4781,1.88,3.76,1.36,1.36,0.799
4782,1.88,3.76,1.4,1.4,0.789
4783,1.88,3.76,1.44,1.44,0.803
4784,1.88,3.76,1.48,1.48,0.809
4785,1.88,3.76,1.52,1.52,0.777
4786,1.88,3.76,1.56,1.56,0.791
4787,1.88,3.76,1.6,1.6,0.803
4788,1.88,3.76,1.64,1.64,0.798
4789,1.88,3.76,1.68,1.68,0.805
4790,1.88,3.76,1.72,1.72,0.804
4791,1.88,3.76,1.76,1.76,0.827
4792,1.88,3.76,1.8,1.8,0.802
4793,1.88,3.76,1.84,1.84,0.836
4794,1.88,3.76,1.88,1.88,0.818
4795,1.88,3.76,1.92,1.92,0.84
4796,1.88,3.76,1.96,1.96,0.818
4797,1.88,3.76,2,2,0.829
4798,1.88,3.76,2.04,2.04,0.838
4799,1.88,3.76,2.08,2.08,0.835
4800,1.88,3.76,2.12,2.12,0.813
4801,1.88,3.76,2.16,2.16,0.83
4802,1.88,3.76,2.2,2.2,0.841
4803,1.88,3.76,2.24,2.24,0.845
4804,1.88,3.76,2.28,2.28,0.836
4805,1.88,3.76,2.32,2.32,0.855
4806,1.88,3.76,2.36,2.36,0.842
4807,1.88,3.76,2.4,2.4,0.848
4808,1.88,3.76,2.44,2.44,0.847
4809,1.88,3.76,2.48,2.48,0.836
4810,1.88,3.76,2.52,2.52,0.861
4811,1.88,3.76,2.56,2.56,0.865
4812,1.88,3.76,2.6,2.6,0.842
4813,1.88,3.76,2.64,2.64,0.845
4814,1.88,3.76,2.68,2.68,0.842
4815,1.88,3.76,2.72,2.72,0.852
4816,1.88,3.76,2.76,2.76,0.828
4817,1.88,3.76,2.8,2.8,0.848
4818,1.88,3.76,2.84,2.84,0.841
4819,1.88,3.76,2.88,2.88,0.845
4820,1.88,3.76,2.92,2.92,0.859
4821,1.88,3.76,2.96,2.96,0.842
4822,1.88,3.76,3,3,0.862
4823,1.88,3.76,3.04,3.04,0.856
4824,1.88,3.76,3.08,3.08,0.859
4825,1.88,3.76,3.12,3.12,0.858
4826,1.88,3.76,3.16,3.16,0.824
4827,1.88,3.76,3.2,3.2,0.857
4828,1.88,3.76,3.24,3.24,0.833
4829,1.88,3.76,3.28,3.28,0.858
4830,1.88,3.76,3.32,3.32,0.866
4831,1.88,3.76,3.36,3.36,0.851
4832,1.88,3.76,3.4,3.4,0.858
4833,1.88,3.76,3.44,3.44,0.86
4834,1.88,3.76,3.48,3.48,0.86
4835,1.88,3.76,3.52,3.52,0.863
4836,1.88,3.76,3.56,3.56,0.853
4837,1.88,3.76,3.6,3.6,0.857
4838,1.88,3.76,3.64,3.64,0.863
4839,1.88,3.76,3.68,3.68,0.851
4840,1.88,3.76,3.72,3.72,0.862
4841,1.88,3.76,3.76,3.76,0.843
4842,1.88,3.76,3.8,3.8,0.858
4843,1.88,3.76,3.84,3.84,0.832
4844,1.88,3.76,3.88,3.88,0.867
4845,1.88,3.76,3.92,3.92,0.835
4846,1.88,3.76,3.96,3.96,0.844
4847,1.88,3.76,4,4,0.853
4848,1.92,3.84,0,0,0.102
4849,1.92,3.84,0.04,0.04,0.138
4850,1.92,3.84,0.08,0.08,0.163
4851,1.92,3.84,0.12,0.12,0.236
4852,1.92,3.84,0.16,0.16,0.261
4853,1.92,3.84,0.2,0.2,0.307
4854,1.92,3.84,0.24,0.24,0.345
4855,1.92,3.84,0.28,0.28,0.405
4856,1.92,3.84,0.32,0.32,0.441
4857,1.92,3.84,0.36,0.36,0.475
4858,1.92,3.84,0.4,0.4,0.522
4859,1.92,3.84,0.44,0.44,0.527
4860,1.92,3.84,0.48,0.48,0.533
4861,1.92,3.84,0.52,0.52,0.56
4862,1.92,3.84,0.56,0.56,0.546
4863,1.92,3.84,0.6,0.6,0.609
4864,1.92,3.84,0.64,0.64,0.625
4865,1.92,3.84,0.68,0.68,0.661
4866,1.92,3.84,0.72,0.72,0.651
4867,1.92,3.84,0.76,0.76,0.684
4868,1.92,3.84,0.8,0.8,0.701
4869,1.92,3.84,0.84,0.84,0.681
4870,1.92,3.84,0.88,0.88,0.72
4871,1.92,3.84,0.92,0.92,0.739
4872,1.92,3.84,0.96,0.96,0.75
4873,1.92,3.84,1,1,0.728
4874,1.92,3.84,1.04,1.04,0.726
4875,1.92,3.84,1.08,1.08,0.769
4876,1.92,3.84,1.12,1.12,0.737
4877,1.92,3.84,1.16,1.16,0.773
4878,1.92,3.84,1.2,1.2,0.765
4879,1.92,3.84,1.24,1.24,0.793
4880,1.92,3.84,1.28,1.28,0.8
4881,1.92,3.84,1.32,1.32,0.785
4882,1.92,3.84,1.36,1.36,0.772
4883,1.92,3.84,1.4,1.4,0.805
4884,1.92,3.84,1.44,1.44,0.792
4885,1.92,3.84,1.48,1.48,0.802
4886,1.92,3.84,1.52,1.52,0.789
4887,1.92,3.84,1.56,1.56,0.803
4888,1.92,3.84,1.6,1.6,0.788
4889,1.92,3.84,1.64,1.64,0.817
4890,1.92,3.84,1.68,1.68,0.793
4891,1.92,3.84,1.72,1.72,0.8
4892,1.92,3.84,1.76,1.76,0.832
4893,1.92,3.84,1.8,1.8,0.813
4894,1.92,3.84,1.84,1.84,0.814
4895,1.92,3.84,1.88,1.88,0.816
4896,1.92,3.84,1.92,1.92,0.836
4897,1.92,3.84,1.96,1.96,0.834
4898,1.92,3.84,2,2,0.819
4899,1.92,3.84,2.04,2.04,0.83
4900,1.92,3.84,2.08,2.08,0.837
4901,1.92,3.84,2.12,2.12,0.815
4902,1.92,3.84,2.16,2.16,0.832
4903,1.92,3.84,2.2,2.2,0.827
4904,1.92,3.84,2.24,2.24,0.852
4905,1.92,3.84,2.28,2.28,0.84
4906,1.92,3.84,2.32,2.32,0.834
4907,1.92,3.84,2.36,2.36,0.844
4908,1.92,3.84,2.4,2.4,0.859
4909,1.92,3.84,2.44,2.44,0.84
4910,1.92,3.84,2.48,2.48,0.837
4911,1.92,3.84,2.52,2.52,0.832
4912,1.92,3.84,2.56,2.56,0.832
4913,1.92,3.84,2.6,2.6,0.864
4914,1.92,3.84,2.64,2.64,0.843
4915,1.92,3.84,2.68,2.68,0.843
4916,1.92,3.84,2.72,2.72,0.82
4917,1.92,3.84,2.76,2.76,0.85
4918,1.92,3.84,2.8,2.8,0.856
4919,1.92,3.84,2.84,2.84,0.838
4920,1.92,3.84,2.88,2.88,0.856
4921,1.92,3.84,2.92,2.92,0.852
4922,1.92,3.84,2.96,2.96,0.86
4923,1.92,3.84,3,3,0.852
4924,1.92,3.84,3.04,3.04,0.824
4925,1.92,3.84,3.08,3.08,0.862
4926,1.92,3.84,3.12,3.12,0.844
4927,1.92,3.84,3.16,3.16,0.835
4928,1.92,3.84,3.2,3.2,0.835
4929,1.92,3.84,3.24,3.24,0.854
4930,1.92,3.84,3.28,3.28,0.826
4931,1.92,3.84,3.32,3.32,0.829
4932,1.92,3.84,3.36,3.36,0.848
4933,1.92,3.84,3.4,3.4,0.865
4934,1.92,3.84,3.44,3.44,0.842
4935,1.92,3.84,3.48,3.48,0.852
4936,1.92,3.84,3.52,3.52,0.854
4937,1.92,3.84,3.56,3.56,0.854
4938,1.92,3.84,3.6,3.6,0.841
4939,1.92,3.84,3.64,3.64,0.863
4940,1.92,3.84,3.68,3.68,0.825
4941,1.92,3.84,3.72,3.72,0.847
4942,1.92,3.84,3.76,3.76,0.835
4943,1.92,3.84,3.8,3.8,0.853
4944,1.92,3.84,3.84,3.84,0.864
4945,1.92,3.84,3.88,3.88,0.853
4946,1.92,3.84,3.92,3.92,0.862
4947,1.92,3.84,3.96,3.96,0.848
4948,1.92,3.84,4,4,0.835
4949,1.96,3.92,0,0,0.1
4950,1.96,3.92,0.04,0.04,0.121
4951,1.96,3.92,0.08,0.08,0.19
4952,1.96,3.92,0.12,0.12,0.222
4953,1.96,3.92,0.16,0.16,0.272
4954,1.96,3.92,0.2,0.2,0.3
4955,1.96,3.92,0.24,0.24,0.347
4956,1.96,3.92,0.28,0.28,0.381
4957,1.96,3.92,0.32,0.32,0.469
4958,1.96,3.92,0.36,0.36,0.444
4959,1.96,3.92,0.4,0.4,0.508
4960,1.96,3.92,0.44,0.44,0.515
4961,1.96,3.92,0.48,0.48,0.553
4962,1.96,3.92,0.52,0.52,0.554
4963,1.96,3.92,0.56,0.56,0.569
4964,1.96,3.92,0.6,0.6,0.614
4965,1.96,3.92,0.64,0.64,0.628
4966,1.96,3.92,0.68,0.68,0.658
4967,1.96,3.92,0.72,0.72,0.661
4968,1.96,3.92,0.76,0.76,0.673
4969,1.96,3.92,0.8,0.8,0.659
4970,1.96,3.92,0.84,0.84,0.696
4971,1.96,3.92,0.88,0.88,0.722
4972,1.96,3.92,0.92,0.92,0.713
4973,1.96,3.92,0.96,0.96,0.709
4974,1.96,3.92,1,1,0.74
4975,1.96,3.92,1.04,1.04,0.738
4976,1.96,3.92,1.08,1.08,0.749
4977,1.96,3.92,1.12,1.12,0.739
4978,1.96,3.92,1.16,1.16,0.759
4979,1.96,3.92,1.2,1.2,0.767
4980,1.96,3.92,1.24,1.24,0.774
4981,1.96,3.92,1.28,1.28,0.781
4982,1.96,3.92,1.32,1.32,0.814
4983,1.96,3.92,1.36,1.36,0.781
4984,1.96,3.92,1.4,1.4,0.791
4985,1.96,3.92,1.44,1.44,0.772
4986,1.96,3.92,1.48,1.48,0.782
4987,1.96,3.92,1.52,1.52,0.791
4988,1.96,3.92,1.56,1.56,0.813
4989,1.96,3.92,1.6,1.6,0.817
4990,1.96,3.92,1.64,1.64,0.829
4991,1.96,3.92,1.68,1.68,0.835
4992,1.96,3.92,1.72,1.72,0.805
4993,1.96,3.92,1.76,1.76,0.803
4994,1.96,3.92,1.8,1.8,0.812
4995,1.96,3.92,1.84,1.84,0.81
4996,1.96,3.92,1.88,1.88,0.843
4997,1.96,3.92,1.92,1.92,0.815
4998,1.96,3.92,1.96,1.96,0.835
4999,1.96,3.92,2,2,0.816
5000,1.96,3.92,2.04,2.04,0.814
5001,1.96,3.92,2.08,2.08,0.829
5002,1.96,3.92,2.12,2.12,0.829
5003,1.96,3.92,2.16,2.16,0.821
5004,1.96,3.92,2.2,2.2,0.836
5005,1.96,3.92,2.24,2.24,0.82
5006,1.96,3.92,2.28,2.28,0.834
5007,1.96,3.92,2.32,2.32,0.839
5008,1.96,3.92,2.36,2.36,0.838
5009,1.96,3.92,2.4,2.4,0.845
5010,1.96,3.92,2.44,2.44,0.846
5011,1.96,3.92,2.48,2.48,0.851
5012,1.96,3.92,2.52,2.52,0.826
5013,1.96,3.92,2.56,2.56,0.863
5014,1.96,3.92,2.6,2.6,0.811
5015,1.96,3.92,2.64,2.64,0.844
5016,1.96,3.92,2.68,2.68,0.809
5017,1.96,3.92,2.72,2.72,0.862
5018,1.96,3.92,2.76,2.76,0.852
5019,1.96,3.92,2.8,2.8,0.836
5020,1.96,3.92,2.84,2.84,0.848
5021,1.96,3.92,2.88,2.88,0.84
5022,1.96,3.92,2.92,2.92,0.828
5023,1.96,3.92,2.96,2.96,0.859
5024,1.96,3.92,3,3,0.831
5025,1.96,3.92,3.04,3.04,0.818
5026,1.96,3.92,3.08,3.08,0.838
5027,1.96,3.92,3.12,3.12,0.853
5028,1.96,3.92,3.16,3.16,0.841
5029,1.96,3.92,3.2,3.2,0.84
5030,1.96,3.92,3.24,3.24,0.858
5031,1.96,3.92,3.28,3.28,0.846
5032,1.96,3.92,3.32,3.32,0.843
5033,1.96,3.92,3.36,3.36,0.86
5034,1.96,3.92,3.4,3.4,0.841
5035,1.96,3.92,3.44,3.44,0.852
5036,1.96,3.92,3.48,3.48,0.849
5037,1.96,3.92,3.52,3.52,0.852
5038,1.96,3.92,3.56,3.56,0.85
5039,1.96,3.92,3.6,3.6,0.846
5040,1.96,3.92,3.64,3.64,0.84
5041,1.96,3.92,3.68,3.68,0.848
5042,1.96,3.92,3.72,3.72,0.869
5043,1.96,3.92,3.76,3.76,0.871
5044,1.96,3.92,3.8,3.8,0.848
5045,1.96,3.92,3.84,3.84,0.848
5046,1.96,3.92,3.88,3.88,0.842
5047,1.96,3.92,3.92,3.92,0.867
5048,1.96,3.92,3.96,3.96,0.857
5049,1.96,3.92,4,4,0.86
5050,2,4,0,0,0.089
5051,2,4,0.04,0.04,0.145
5052,2,4,0.08,0.08,0.171
5053,2,4,0.12,0.12,0.216
5054,2,4,0.16,0.16,0.275
5055,2,4,0.2,0.2,0.323
5056,2,4,0.24,0.24,0.334
5057,2,4,0.28,0.28,0.406
5058,2,4,0.32,0.32,0.406
5059,2,4,0.36,0.36,0.441
5060,2,4,0.4,0.4,0.494
5061,2,4,0.44,0.44,0.519
5062,2,4,0.48,0.48,0.528
