,muh,sigmah,success_rate
4868,-0.16,0.2,0.8286666666666667
4869,-0.16,0.21,0.832
4870,-0.16,0.22,0.8223333333333334
4871,-0.16,0.23,0.8186666666666667
4872,-0.16,0.24,0.8293333333333334
4873,-0.16,0.25,0.8106666666666666
4874,-0.16,0.26,0.8006666666666666
4875,-0.16,0.27,0.8063333333333333
4876,-0.16,0.28,0.7906666666666666
4877,-0.16,0.29,0.7906666666666666
4878,-0.16,0.3,0.7683333333333333
4879,-0.16,0.31,0.789
4880,-0.16,0.32,0.783
4881,-0.16,0.33,0.7696666666666667
4882,-0.16,0.34,0.7716666666666666
4883,-0.16,0.35,0.7653333333333333
4884,-0.16,0.36,0.7726666666666666
4885,-0.16,0.37,0.7623333333333333
4886,-0.16,0.38,0.7643333333333333
4887,-0.16,0.39,0.753
4888,-0.16,0.4,0.7436666666666667
4889,-0.16,0.41,0.7446666666666667
4890,-0.16,0.42,0.7496666666666667
4891,-0.16,0.43,0.759
4892,-0.16,0.44,0.767
4893,-0.16,0.45,0.747
4894,-0.16,0.46,0.743
4895,-0.16,0.47,0.7476666666666667
4896,-0.16,0.48,0.7343333333333333
4897,-0.16,0.49,0.756
4898,-0.16,0.5,0.7506666666666667
4899,-0.16,0.51,0.7373333333333333
4900,-0.16,0.52,0.7423333333333333
4901,-0.16,0.53,0.745
4902,-0.16,0.54,0.7396666666666667
4903,-0.16,0.55,0.7376666666666667
4904,-0.16,0.56,0.748
4905,-0.16,0.57,0.725
4906,-0.16,0.58,0.7356666666666667
4907,-0.16,0.59,0.7413333333333333
4908,-0.16,0.6,0.7343333333333333
4909,-0.16,0.61,0.739
4910,-0.16,0.62,0.7486666666666667
4911,-0.16,0.63,0.7343333333333333
4912,-0.16,0.64,0.7356666666666667
4913,-0.16,0.65,0.7456666666666667
4914,-0.16,0.66,0.7473333333333333
4915,-0.16,0.67,0.7416666666666667
4916,-0.16,0.68,0.754
4917,-0.16,0.69,0.7486666666666667
4918,-0.16,0.7,0.756
4919,-0.16,0.71,0.743
4920,-0.16,0.72,0.7473333333333333
4921,-0.16,0.73,0.7423333333333333
4922,-0.16,0.74,0.755
4923,-0.16,0.75,0.7433333333333333
4924,-0.16,0.76,0.7526666666666667
4925,-0.16,0.77,0.7516666666666667
4926,-0.16,0.78,0.751
4927,-0.16,0.79,0.7643333333333333
4928,-0.16,0.8,0.751
4929,-0.16,0.81,0.748
4930,-0.16,0.82,0.7593333333333333
4931,-0.16,0.83,0.7673333333333333
4932,-0.16,0.84,0.7596666666666667
4933,-0.16,0.85,0.7686666666666667
4934,-0.16,0.86,0.756
4935,-0.16,0.87,0.763
4936,-0.16,0.88,0.773
4937,-0.16,0.89,0.7696666666666667
4938,-0.16,0.9,0.7703333333333333
4939,-0.16,0.91,0.7746666666666666
4940,-0.16,0.92,0.7836666666666666
4941,-0.16,0.93,0.7733333333333333
4942,-0.16,0.94,0.7703333333333333
4943,-0.16,0.95,0.7703333333333333
4944,-0.16,0.96,0.7643333333333333
4945,-0.16,0.97,0.782
4946,-0.16,0.98,0.784
4947,-0.16,0.99,0.765
4948,-0.16,1.0,0.7766666666666666
4949,-0.08,0.0,0.501
4950,-0.08,0.01,0.622
4951,-0.08,0.02,0.651
4952,-0.08,0.03,0.7163333333333334
4953,-0.08,0.04,0.7173333333333334
4954,-0.08,0.05,0.7526666666666667
4955,-0.08,0.06,0.746
4956,-0.08,0.07,0.7576666666666667
4957,-0.08,0.08,0.7943333333333333
4958,-0.08,0.09,0.81
4959,-0.08,0.1,0.8046666666666666
4960,-0.08,0.11,0.8073333333333333
4961,-0.08,0.12,0.8133333333333334
4962,-0.08,0.13,0.8206666666666667
4963,-0.08,0.14,0.8243333333333334
4964,-0.08,0.15,0.835
4965,-0.08,0.16,0.8156666666666667
4966,-0.08,0.17,0.8183333333333334
4967,-0.08,0.18,0.8416666666666667
4968,-0.08,0.19,0.8283333333333334
4969,-0.08,0.2,0.822
4970,-0.08,0.21,0.808
4971,-0.08,0.22,0.8046666666666666
4972,-0.08,0.23,0.8073333333333333
4973,-0.08,0.24,0.8123333333333334
4974,-0.08,0.25,0.7903333333333333
4975,-0.08,0.26,0.7973333333333333
4976,-0.08,0.27,0.7913333333333333
4977,-0.08,0.28,0.785
4978,-0.08,0.29,0.7733333333333333
4979,-0.08,0.3,0.7663333333333333
4980,-0.08,0.31,0.7676666666666667
4981,-0.08,0.32,0.7756666666666666
4982,-0.08,0.33,0.7726666666666666
4983,-0.08,0.34,0.7686666666666667
4984,-0.08,0.35,0.761
4985,-0.08,0.36,0.7663333333333333
4986,-0.08,0.37,0.755
4987,-0.08,0.38,0.743
4988,-0.08,0.39,0.7483333333333333
4989,-0.08,0.4,0.75
4990,-0.08,0.41,0.7596666666666667
4991,-0.08,0.42,0.7406666666666667
4992,-0.08,0.43,0.735
4993,-0.08,0.44,0.7343333333333333
4994,-0.08,0.45,0.7476666666666667
4995,-0.08,0.46,0.742
4996,-0.08,0.47,0.7473333333333333
4997,-0.08,0.48,0.7453333333333333
4998,-0.08,0.49,0.759
4999,-0.08,0.5,0.762
5000,-0.08,0.51,0.733
5001,-0.08,0.52,0.744
5002,-0.08,0.53,0.7536666666666667
5003,-0.08,0.54,0.7516666666666667
5004,-0.08,0.55,0.748
5005,-0.08,0.56,0.74
5006,-0.08,0.57,0.7603333333333333
5007,-0.08,0.58,0.7403333333333333
5008,-0.08,0.59,0.745
5009,-0.08,0.6,0.7443333333333333
5010,-0.08,0.61,0.7533333333333333
5011,-0.08,0.62,0.758
5012,-0.08,0.63,0.7533333333333333
5013,-0.08,0.64,0.7636666666666667
5014,-0.08,0.65,0.768
5015,-0.08,0.66,0.753
5016,-0.08,0.67,0.756
5017,-0.08,0.68,0.759
5018,-0.08,0.69,0.754
5019,-0.08,0.7,0.747
5020,-0.08,0.71,0.7613333333333333
5021,-0.08,0.72,0.7626666666666667
5022,-0.08,0.73,0.7563333333333333
5023,-0.08,0.74,0.7656666666666667
5024,-0.08,0.75,0.769
5025,-0.08,0.76,0.7796666666666666
5026,-0.08,0.77,0.7663333333333333
5027,-0.08,0.78,0.7743333333333333
5028,-0.08,0.79,0.7786666666666666
5029,-0.08,0.8,0.767
5030,-0.08,0.81,0.7686666666666667
5031,-0.08,0.82,0.7763333333333333
5032,-0.08,0.83,0.7713333333333333
5033,-0.08,0.84,0.7823333333333333
5034,-0.08,0.85,0.79
5035,-0.08,0.86,0.77
5036,-0.08,0.87,0.785
5037,-0.08,0.88,0.7683333333333333
5038,-0.08,0.89,0.777
5039,-0.08,0.9,0.7856666666666666
5040,-0.08,0.91,0.7843333333333333
5041,-0.08,0.92,0.7843333333333333
5042,-0.08,0.93,0.7953333333333333
5043,-0.08,0.94,0.7813333333333333
5044,-0.08,0.95,0.787
5045,-0.08,0.96,0.7826666666666666
5046,-0.08,0.97,0.7703333333333333
5047,-0.08,0.98,0.787
5048,-0.08,0.99,0.7863333333333333
5049,-0.08,1.0,0.776
5050,0.0,0.0,0.5313333333333333
5051,0.0,0.01,0.6473333333333333
5052,0.0,0.02,0.7046666666666667
5053,0.0,0.03,0.7466666666666667
5054,0.0,0.04,0.7653333333333333
5055,0.0,0.05,0.7796666666666666
5056,0.0,0.06,0.8196666666666667
5057,0.0,0.07,0.8083333333333333
5058,0.0,0.08,0.8256666666666667
5059,0.0,0.09,0.8293333333333334
5060,0.0,0.1,0.833
5061,0.0,0.11,0.8296666666666667
5062,0.0,0.12,0.8296666666666667
5063,0.0,0.13,0.8376666666666667
5064,0.0,0.14,0.8386666666666667
5065,0.0,0.15,0.846
5066,0.0,0.16,0.8296666666666667
5067,0.0,0.17,0.8343333333333334
5068,0.0,0.18,0.8216666666666667
5069,0.0,0.19,0.8033333333333333
5070,0.0,0.2,0.81
5071,0.0,0.21,0.8073333333333333
5072,0.0,0.22,0.7913333333333333
5073,0.0,0.23,0.792
5074,0.0,0.24,0.7773333333333333
5075,0.0,0.25,0.7783333333333333
5076,0.0,0.26,0.7796666666666666
5077,0.0,0.27,0.7796666666666666
5078,0.0,0.28,0.7763333333333333
5079,0.0,0.29,0.768
5080,0.0,0.3,0.7676666666666667
5081,0.0,0.31,0.7663333333333333
5082,0.0,0.32,0.765
5083,0.0,0.33,0.7603333333333333
5084,0.0,0.34,0.77
5085,0.0,0.35,0.7583333333333333
5086,0.0,0.36,0.751
5087,0.0,0.37,0.7433333333333333
5088,0.0,0.38,0.7646666666666667
5089,0.0,0.39,0.7463333333333333
5090,0.0,0.4,0.7533333333333333
5091,0.0,0.41,0.7526666666666667
5092,0.0,0.42,0.7596666666666667
5093,0.0,0.43,0.744
5094,0.0,0.44,0.7586666666666667
5095,0.0,0.45,0.759
5096,0.0,0.46,0.754
5097,0.0,0.47,0.755
5098,0.0,0.48,0.7576666666666667
5099,0.0,0.49,0.7623333333333333
5100,0.0,0.5,0.7586666666666667
5101,0.0,0.51,0.7473333333333333
5102,0.0,0.52,0.7526666666666667
5103,0.0,0.53,0.7576666666666667
5104,0.0,0.54,0.755
5105,0.0,0.55,0.7563333333333333
5106,0.0,0.56,0.7586666666666667
5107,0.0,0.57,0.772
5108,0.0,0.58,0.7653333333333333
5109,0.0,0.59,0.7626666666666667
5110,0.0,0.6,0.7643333333333333
5111,0.0,0.61,0.7566666666666667
5112,0.0,0.62,0.751
5113,0.0,0.63,0.7786666666666666
5114,0.0,0.64,0.773
5115,0.0,0.65,0.7643333333333333
5116,0.0,0.66,0.7823333333333333
5117,0.0,0.67,0.764
5118,0.0,0.68,0.7723333333333333
5119,0.0,0.69,0.7636666666666667
5120,0.0,0.7,0.7956666666666666
5121,0.0,0.71,0.7806666666666666
5122,0.0,0.72,0.7696666666666667
5123,0.0,0.73,0.7883333333333333
5124,0.0,0.74,0.7823333333333333
5125,0.0,0.75,0.7876666666666666
5126,0.0,0.76,0.7846666666666666
5127,0.0,0.77,0.7726666666666666
5128,0.0,0.78,0.7863333333333333
5129,0.0,0.79,0.781
5130,0.0,0.8,0.7686666666666667
5131,0.0,0.81,0.7813333333333333
5132,0.0,0.82,0.7886666666666666
5133,0.0,0.83,0.8
5134,0.0,0.84,0.7883333333333333
5135,0.0,0.85,0.7963333333333333
5136,0.0,0.86,0.7856666666666666
5137,0.0,0.87,0.7896666666666666
5138,0.0,0.88,0.7873333333333333
5139,0.0,0.89,0.789
5140,0.0,0.9,0.7976666666666666
5141,0.0,0.91,0.785
5142,0.0,0.92,0.7806666666666666
5143,0.0,0.93,0.7803333333333333
5144,0.0,0.94,0.7956666666666666
5145,0.0,0.95,0.7853333333333333
5146,0.0,0.96,0.7883333333333333
5147,0.0,0.97,0.782
5148,0.0,0.98,0.7816666666666666
5149,0.0,0.99,0.782
5150,0.0,1.0,0.782
5151,0.08,0.0,0.5646666666666667
5152,0.08,0.01,0.6996666666666667
5153,0.08,0.02,0.7483333333333333
5154,0.08,0.03,0.775
5155,0.08,0.04,0.8116666666666666
5156,0.08,0.05,0.818
5157,0.08,0.06,0.825
5158,0.08,0.07,0.834
5159,0.08,0.08,0.8493333333333334
5160,0.08,0.09,0.849
5161,0.08,0.1,0.8566666666666667
5162,0.08,0.11,0.8496666666666667
5163,0.08,0.12,0.8406666666666667
5164,0.08,0.13,0.8323333333333334
5165,0.08,0.14,0.834
5166,0.08,0.15,0.8323333333333334
5167,0.08,0.16,0.8193333333333334
5168,0.08,0.17,0.8173333333333334
5169,0.08,0.18,0.8013333333333333
5170,0.08,0.19,0.791
5171,0.08,0.2,0.8056666666666666
5172,0.08,0.21,0.8043333333333333
5173,0.08,0.22,0.7723333333333333
5174,0.08,0.23,0.7953333333333333
5175,0.08,0.24,0.788
5176,0.08,0.25,0.7806666666666666
5177,0.08,0.26,0.7703333333333333
5178,0.08,0.27,0.778
5179,0.08,0.28,0.7776666666666666
5180,0.08,0.29,0.7663333333333333
5181,0.08,0.3,0.7813333333333333
5182,0.08,0.31,0.7703333333333333
5183,0.08,0.32,0.759
5184,0.08,0.33,0.7663333333333333
5185,0.08,0.34,0.757
5186,0.08,0.35,0.7606666666666667
5187,0.08,0.36,0.7386666666666667
5188,0.08,0.37,0.7703333333333333
5189,0.08,0.38,0.754
5190,0.08,0.39,0.7643333333333333
5191,0.08,0.4,0.7523333333333333
5192,0.08,0.41,0.762
5193,0.08,0.42,0.7616666666666667
5194,0.08,0.43,0.759
5195,0.08,0.44,0.75
5196,0.08,0.45,0.7713333333333333
5197,0.08,0.46,0.761
5198,0.08,0.47,0.7583333333333333
5199,0.08,0.48,0.7586666666666667
5200,0.08,0.49,0.766
5201,0.08,0.5,0.759
5202,0.08,0.51,0.7616666666666667
5203,0.08,0.52,0.768
5204,0.08,0.53,0.7726666666666666
5205,0.08,0.54,0.7726666666666666
5206,0.08,0.55,0.7696666666666667
5207,0.08,0.56,0.7736666666666666
5208,0.08,0.57,0.7753333333333333
5209,0.08,0.58,0.7653333333333333
5210,0.08,0.59,0.7766666666666666
5211,0.08,0.6,0.7733333333333333
5212,0.08,0.61,0.775
5213,0.08,0.62,0.7906666666666666
5214,0.08,0.63,0.789
5215,0.08,0.64,0.7876666666666666
5216,0.08,0.65,0.783
5217,0.08,0.66,0.7776666666666666
5218,0.08,0.67,0.788
5219,0.08,0.68,0.7786666666666666
5220,0.08,0.69,0.7686666666666667
5221,0.08,0.7,0.7923333333333333
5222,0.08,0.71,0.7813333333333333
5223,0.08,0.72,0.7856666666666666
5224,0.08,0.73,0.7906666666666666
5225,0.08,0.74,0.782
5226,0.08,0.75,0.7926666666666666
5227,0.08,0.76,0.791
5228,0.08,0.77,0.7876666666666666
5229,0.08,0.78,0.794
5230,0.08,0.79,0.794
5231,0.08,0.8,0.783
5232,0.08,0.81,0.7993333333333333
5233,0.08,0.82,0.806
5234,0.08,0.83,0.795
5235,0.08,0.84,0.7843333333333333
5236,0.08,0.85,0.8013333333333333
5237,0.08,0.86,0.793
5238,0.08,0.87,0.7976666666666666
5239,0.08,0.88,0.7913333333333333
5240,0.08,0.89,0.7796666666666666
5241,0.08,0.9,0.786
5242,0.08,0.91,0.783
5243,0.08,0.92,0.7913333333333333
5244,0.08,0.93,0.7913333333333333
5245,0.08,0.94,0.777
5246,0.08,0.95,0.7923333333333333
5247,0.08,0.96,0.789
5248,0.08,0.97,0.7763333333333333
5249,0.08,0.98,0.784
5250,0.08,0.99,0.7646666666666667
5251,0.08,1.0,0.781
5252,0.16,0.0,0.5946666666666667
5253,0.16,0.01,0.7356666666666667
5254,0.16,0.02,0.795
5255,0.16,0.03,0.8263333333333334
5256,0.16,0.04,0.8263333333333334
5257,0.16,0.05,0.851
5258,0.16,0.06,0.8436666666666667
5259,0.16,0.07,0.857
5260,0.16,0.08,0.8643333333333333
5261,0.16,0.09,0.8513333333333334
5262,0.16,0.1,0.8496666666666667
5263,0.16,0.11,0.8373333333333334
5264,0.16,0.12,0.8246666666666667
5265,0.16,0.13,0.822
5266,0.16,0.14,0.8153333333333334
5267,0.16,0.15,0.8046666666666666
5268,0.16,0.16,0.8016666666666666
5269,0.16,0.17,0.8123333333333334
5270,0.16,0.18,0.7946666666666666
5271,0.16,0.19,0.7903333333333333
5272,0.16,0.2,0.7863333333333333
5273,0.16,0.21,0.7903333333333333
5274,0.16,0.22,0.7673333333333333
5275,0.16,0.23,0.7843333333333333
5276,0.16,0.24,0.7683333333333333
5277,0.16,0.25,0.786
5278,0.16,0.26,0.7673333333333333
5279,0.16,0.27,0.7803333333333333
5280,0.16,0.28,0.7636666666666667
5281,0.16,0.29,0.765
5282,0.16,0.3,0.7543333333333333
5283,0.16,0.31,0.761
5284,0.16,0.32,0.7726666666666666
5285,0.16,0.33,0.7766666666666666
5286,0.16,0.34,0.7643333333333333
5287,0.16,0.35,0.751
5288,0.16,0.36,0.7763333333333333
5289,0.16,0.37,0.769
5290,0.16,0.38,0.7753333333333333
5291,0.16,0.39,0.78
5292,0.16,0.4,0.7566666666666667
5293,0.16,0.41,0.7676666666666667
5294,0.16,0.42,0.7643333333333333
5295,0.16,0.43,0.7743333333333333
5296,0.16,0.44,0.775
5297,0.16,0.45,0.7723333333333333
5298,0.16,0.46,0.776
5299,0.16,0.47,0.7696666666666667
5300,0.16,0.48,0.77
5301,0.16,0.49,0.796
5302,0.16,0.5,0.7776666666666666
5303,0.16,0.51,0.775
5304,0.16,0.52,0.7783333333333333
5305,0.16,0.53,0.783
5306,0.16,0.54,0.78
5307,0.16,0.55,0.7763333333333333
5308,0.16,0.56,0.7906666666666666
5309,0.16,0.57,0.785
5310,0.16,0.58,0.7946666666666666
5311,0.16,0.59,0.792
5312,0.16,0.6,0.7883333333333333
5313,0.16,0.61,0.793
5314,0.16,0.62,0.7926666666666666
5315,0.16,0.63,0.7993333333333333
5316,0.16,0.64,0.804
5317,0.16,0.65,0.7946666666666666
5318,0.16,0.66,0.7936666666666666
5319,0.16,0.67,0.8006666666666666
5320,0.16,0.68,0.792
5321,0.16,0.69,0.8056666666666666
5322,0.16,0.7,0.8033333333333333
5323,0.16,0.71,0.796
5324,0.16,0.72,0.799
5325,0.16,0.73,0.7946666666666666
5326,0.16,0.74,0.812
5327,0.16,0.75,0.812
5328,0.16,0.76,0.7813333333333333
5329,0.16,0.77,0.7866666666666666
5330,0.16,0.78,0.8016666666666666
5331,0.16,0.79,0.8
5332,0.16,0.8,0.8016666666666666
5333,0.16,0.81,0.8026666666666666
5334,0.16,0.82,0.799
5335,0.16,0.83,0.7836666666666666
5336,0.16,0.84,0.7856666666666666
5337,0.16,0.85,0.7936666666666666
5338,0.16,0.86,0.785
5339,0.16,0.87,0.78
5340,0.16,0.88,0.7926666666666666
5341,0.16,0.89,0.778
5342,0.16,0.9,0.7836666666666666
5343,0.16,0.91,0.7803333333333333
5344,0.16,0.92,0.7763333333333333
5345,0.16,0.93,0.768
5346,0.16,0.94,0.776
5347,0.16,0.95,0.7773333333333333
5348,0.16,0.96,0.775
5349,0.16,0.97,0.777
5350,0.16,0.98,0.7663333333333333
5351,0.16,0.99,0.7726666666666666
5352,0.16,1.0,0.7776666666666666
5353,0.24,0.0,0.6233333333333333
5354,0.24,0.01,0.7646666666666667
5355,0.24,0.02,0.8123333333333334
5356,0.24,0.03,0.8453333333333334
5357,0.24,0.04,0.857
5358,0.24,0.05,0.859
5359,0.24,0.06,0.8613333333333333
5360,0.24,0.07,0.8576666666666667
5361,0.24,0.08,0.846
5362,0.24,0.09,0.8413333333333334
5363,0.24,0.1,0.832
5364,0.24,0.11,0.8246666666666667
5365,0.24,0.12,0.8206666666666667
5366,0.24,0.13,0.8156666666666667
5367,0.24,0.14,0.8156666666666667
5368,0.24,0.15,0.7906666666666666
5369,0.24,0.16,0.8003333333333333
5370,0.24,0.17,0.8013333333333333
5371,0.24,0.18,0.7916666666666666
5372,0.24,0.19,0.784
5373,0.24,0.2,0.7816666666666666
5374,0.24,0.21,0.7823333333333333
5375,0.24,0.22,0.7763333333333333
5376,0.24,0.23,0.787
5377,0.24,0.24,0.7493333333333333
5378,0.24,0.25,0.7753333333333333
5379,0.24,0.26,0.7893333333333333
5380,0.24,0.27,0.771
5381,0.24,0.28,0.774
5382,0.24,0.29,0.7776666666666666
5383,0.24,0.3,0.772
5384,0.24,0.31,0.7583333333333333
5385,0.24,0.32,0.7786666666666666
5386,0.24,0.33,0.7833333333333333
5387,0.24,0.34,0.7703333333333333
5388,0.24,0.35,0.7786666666666666
5389,0.24,0.36,0.7783333333333333
5390,0.24,0.37,0.7866666666666666
5391,0.24,0.38,0.772
5392,0.24,0.39,0.7836666666666666
5393,0.24,0.4,0.7756666666666666
5394,0.24,0.41,0.7793333333333333
5395,0.24,0.42,0.794
5396,0.24,0.43,0.7813333333333333
5397,0.24,0.44,0.7806666666666666
5398,0.24,0.45,0.7916666666666666
5399,0.24,0.46,0.7833333333333333
5400,0.24,0.47,0.7816666666666666
5401,0.24,0.48,0.7933333333333333
5402,0.24,0.49,0.8036666666666666
5403,0.24,0.5,0.8036666666666666
5404,0.24,0.51,0.795
5405,0.24,0.52,0.797
5406,0.24,0.53,0.7953333333333333
5407,0.24,0.54,0.7906666666666666
5408,0.24,0.55,0.785
5409,0.24,0.56,0.795
5410,0.24,0.57,0.8153333333333334
5411,0.24,0.58,0.8126666666666666
5412,0.24,0.59,0.8096666666666666
5413,0.24,0.6,0.79
5414,0.24,0.61,0.812
5415,0.24,0.62,0.8073333333333333
5416,0.24,0.63,0.8073333333333333
5417,0.24,0.64,0.8133333333333334
5418,0.24,0.65,0.81
5419,0.24,0.66,0.7993333333333333
5420,0.24,0.67,0.8013333333333333
5421,0.24,0.68,0.7976666666666666
5422,0.24,0.69,0.793
5423,0.24,0.7,0.8016666666666666
5424,0.24,0.71,0.797
5425,0.24,0.72,0.8086666666666666
5426,0.24,0.73,0.8036666666666666
5427,0.24,0.74,0.7796666666666666
5428,0.24,0.75,0.811
5429,0.24,0.76,0.7986666666666666
5430,0.24,0.77,0.8016666666666666
5431,0.24,0.78,0.7953333333333333
5432,0.24,0.79,0.7946666666666666
5433,0.24,0.8,0.786
5434,0.24,0.81,0.7933333333333333
5435,0.24,0.82,0.7766666666666666
5436,0.24,0.83,0.79
5437,0.24,0.84,0.7886666666666666
5438,0.24,0.85,0.7843333333333333
5439,0.24,0.86,0.7836666666666666
5440,0.24,0.87,0.7873333333333333
5441,0.24,0.88,0.7703333333333333
5442,0.24,0.89,0.782
5443,0.24,0.9,0.766
5444,0.24,0.91,0.7653333333333333
5445,0.24,0.92,0.773
5446,0.24,0.93,0.7903333333333333
5447,0.24,0.94,0.78
5448,0.24,0.95,0.772
5449,0.24,0.96,0.777
5450,0.24,0.97,0.7713333333333333
5451,0.24,0.98,0.753
5452,0.24,0.99,0.7716666666666666
5453,0.24,1.0,0.7703333333333333
5454,0.32,0.0,0.64
5455,0.32,0.01,0.7876666666666666
5456,0.32,0.02,0.8313333333333334
5457,0.32,0.03,0.861
5458,0.32,0.04,0.8636666666666667
5459,0.32,0.05,0.8596666666666667
5460,0.32,0.06,0.8573333333333333
5461,0.32,0.07,0.8463333333333334
5462,0.32,0.08,0.8443333333333334
5463,0.32,0.09,0.8303333333333334
5464,0.32,0.1,0.8203333333333334
5465,0.32,0.11,0.8186666666666667
5466,0.32,0.12,0.8166666666666667
5467,0.32,0.13,0.813
5468,0.32,0.14,0.8006666666666666
5469,0.32,0.15,0.794
5470,0.32,0.16,0.7956666666666666
5471,0.32,0.17,0.7906666666666666
5472,0.32,0.18,0.7843333333333333
5473,0.32,0.19,0.802
5474,0.32,0.2,0.7936666666666666
5475,0.32,0.21,0.7836666666666666
5476,0.32,0.22,0.7753333333333333
5477,0.32,0.23,0.8013333333333333
5478,0.32,0.24,0.7833333333333333
5479,0.32,0.25,0.7923333333333333
5480,0.32,0.26,0.776
5481,0.32,0.27,0.7793333333333333
5482,0.32,0.28,0.7756666666666666
5483,0.32,0.29,0.771
5484,0.32,0.3,0.77
5485,0.32,0.31,0.7706666666666667
5486,0.32,0.32,0.7766666666666666
5487,0.32,0.33,0.791
5488,0.32,0.34,0.7873333333333333
5489,0.32,0.35,0.7843333333333333
5490,0.32,0.36,0.7976666666666666
5491,0.32,0.37,0.7893333333333333
5492,0.32,0.38,0.7963333333333333
5493,0.32,0.39,0.7836666666666666
5494,0.32,0.4,0.7993333333333333
5495,0.32,0.41,0.786
5496,0.32,0.42,0.7913333333333333
5497,0.32,0.43,0.7943333333333333
5498,0.32,0.44,0.7973333333333333
5499,0.32,0.45,0.81
5500,0.32,0.46,0.8106666666666666
5501,0.32,0.47,0.8053333333333333
5502,0.32,0.48,0.8106666666666666
5503,0.32,0.49,0.7976666666666666
5504,0.32,0.5,0.8006666666666666
5505,0.32,0.51,0.798
5506,0.32,0.52,0.8193333333333334
5507,0.32,0.53,0.8093333333333333
5508,0.32,0.54,0.8043333333333333
5509,0.32,0.55,0.82
5510,0.32,0.56,0.8083333333333333
5511,0.32,0.57,0.808
5512,0.32,0.58,0.7963333333333333
5513,0.32,0.59,0.8096666666666666
5514,0.32,0.6,0.8253333333333334
5515,0.32,0.61,0.807
5516,0.32,0.62,0.8143333333333334
5517,0.32,0.63,0.808
5518,0.32,0.64,0.788
5519,0.32,0.65,0.8056666666666666
5520,0.32,0.66,0.8003333333333333
5521,0.32,0.67,0.7996666666666666
5522,0.32,0.68,0.8003333333333333
5523,0.32,0.69,0.7913333333333333
5524,0.32,0.7,0.803
5525,0.32,0.71,0.8003333333333333
5526,0.32,0.72,0.789
5527,0.32,0.73,0.799
5528,0.32,0.74,0.8053333333333333
5529,0.32,0.75,0.7993333333333333
5530,0.32,0.76,0.796
5531,0.32,0.77,0.7986666666666666
5532,0.32,0.78,0.7873333333333333
5533,0.32,0.79,0.7826666666666666
5534,0.32,0.8,0.77
5535,0.32,0.81,0.7796666666666666
5536,0.32,0.82,0.7816666666666666
5537,0.32,0.83,0.786
5538,0.32,0.84,0.783
5539,0.32,0.85,0.783
5540,0.32,0.86,0.7723333333333333
5541,0.32,0.87,0.772
5542,0.32,0.88,0.7806666666666666
5543,0.32,0.89,0.7756666666666666
5544,0.32,0.9,0.763
5545,0.32,0.91,0.7676666666666667
5546,0.32,0.92,0.768
5547,0.32,0.93,0.7763333333333333
5548,0.32,0.94,0.765
5549,0.32,0.95,0.7623333333333333
5550,0.32,0.96,0.7693333333333333
5551,0.32,0.97,0.773
5552,0.32,0.98,0.7686666666666667
5553,0.32,0.99,0.7773333333333333
5554,0.32,1.0,0.764
5555,0.4,0.0,0.6406666666666667
5556,0.4,0.01,0.8126666666666666
5557,0.4,0.02,0.8373333333333334
5558,0.4,0.03,0.8326666666666667
5559,0.4,0.04,0.8626666666666667
5560,0.4,0.05,0.838
5561,0.4,0.06,0.8386666666666667
5562,0.4,0.07,0.8366666666666667
5563,0.4,0.08,0.812
5564,0.4,0.09,0.817
5565,0.4,0.1,0.8063333333333333
5566,0.4,0.11,0.812
5567,0.4,0.12,0.8
5568,0.4,0.13,0.8083333333333333
5569,0.4,0.14,0.7966666666666666
5570,0.4,0.15,0.7883333333333333
5571,0.4,0.16,0.786
5572,0.4,0.17,0.8003333333333333
5573,0.4,0.18,0.7823333333333333
5574,0.4,0.19,0.8053333333333333
5575,0.4,0.2,0.7883333333333333
5576,0.4,0.21,0.7886666666666666
5577,0.4,0.22,0.7833333333333333
5578,0.4,0.23,0.7973333333333333
5579,0.4,0.24,0.7896666666666666
5580,0.4,0.25,0.7946666666666666
5581,0.4,0.26,0.785
5582,0.4,0.27,0.8123333333333334
5583,0.4,0.28,0.7936666666666666
5584,0.4,0.29,0.7946666666666666
5585,0.4,0.3,0.781
5586,0.4,0.31,0.795
5587,0.4,0.32,0.7933333333333333
5588,0.4,0.33,0.7953333333333333
5589,0.4,0.34,0.8016666666666666
5590,0.4,0.35,0.801
5591,0.4,0.36,0.7966666666666666
5592,0.4,0.37,0.801
5593,0.4,0.38,0.8036666666666666
5594,0.4,0.39,0.805
5595,0.4,0.4,0.8
5596,0.4,0.41,0.8196666666666667
5597,0.4,0.42,0.801
5598,0.4,0.43,0.813
5599,0.4,0.44,0.8116666666666666
5600,0.4,0.45,0.7993333333333333
5601,0.4,0.46,0.8123333333333334
5602,0.4,0.47,0.8103333333333333
5603,0.4,0.48,0.8066666666666666
5604,0.4,0.49,0.827
5605,0.4,0.5,0.8236666666666667
5606,0.4,0.51,0.816
5607,0.4,0.52,0.8226666666666667
5608,0.4,0.53,0.8146666666666667
5609,0.4,0.54,0.8116666666666666
5610,0.4,0.55,0.818
5611,0.4,0.56,0.8093333333333333
5612,0.4,0.57,0.805
5613,0.4,0.58,0.8176666666666667
5614,0.4,0.59,0.8036666666666666
5615,0.4,0.6,0.8186666666666667
5616,0.4,0.61,0.806
5617,0.4,0.62,0.809
