,sigh,sigx,success_rate
5026,1.96,3.08,0.806
5027,1.96,3.12,0.82
5028,1.96,3.16,0.815
5029,1.96,3.2,0.796
5030,1.96,3.24,0.83
5031,1.96,3.28,0.82
5032,1.96,3.32,0.797
5033,1.96,3.36,0.795
5034,1.96,3.4,0.792
5035,1.96,3.44,0.823
5036,1.96,3.48,0.804
5037,1.96,3.52,0.794
5038,1.96,3.56,0.827
5039,1.96,3.6,0.813
5040,1.96,3.64,0.807
5041,1.96,3.68,0.813
5042,1.96,3.72,0.816
5043,1.96,3.76,0.81
5044,1.96,3.8,0.796
5045,1.96,3.84,0.815
5046,1.96,3.88,0.808
5047,1.96,3.92,0.82
5048,1.96,3.96,0.826
5049,1.96,4.0,0.812
5050,2.0,0.0,0.092
5051,2.0,0.04,0.3
5052,2.0,0.08,0.408
5053,2.0,0.12,0.441
5054,2.0,0.16,0.483
5055,2.0,0.2,0.525
5056,2.0,0.24,0.57
5057,2.0,0.28,0.574
5058,2.0,0.32,0.601
5059,2.0,0.36,0.621
5060,2.0,0.4,0.625
5061,2.0,0.44,0.621
5062,2.0,0.48,0.63
5063,2.0,0.52,0.65
5064,2.0,0.56,0.645
5065,2.0,0.6,0.656
5066,2.0,0.64,0.687
5067,2.0,0.68,0.686
5068,2.0,0.72,0.674
5069,2.0,0.76,0.692
5070,2.0,0.8,0.726
5071,2.0,0.84,0.718
5072,2.0,0.88,0.719
5073,2.0,0.92,0.719
5074,2.0,0.96,0.709
5075,2.0,1.0,0.724
5076,2.0,1.04,0.726
5077,2.0,1.08,0.715
5078,2.0,1.12,0.721
5079,2.0,1.16,0.731
5080,2.0,1.2,0.727
5081,2.0,1.24,0.747
5082,2.0,1.28,0.758
5083,2.0,1.32,0.727
5084,2.0,1.36,0.736
5085,2.0,1.4,0.754
5086,2.0,1.44,0.771
5087,2.0,1.48,0.746
5088,2.0,1.52,0.772
5089,2.0,1.56,0.759
5090,2.0,1.6,0.782
5091,2.0,1.64,0.789
5092,2.0,1.68,0.788
5093,2.0,1.72,0.765
5094,2.0,1.76,0.771
5095,2.0,1.8,0.788
5096,2.0,1.84,0.779
5097,2.0,1.88,0.791
5098,2.0,1.92,0.808
5099,2.0,1.96,0.809
5100,2.0,2.0,0.802
5101,2.0,2.04,0.772
5102,2.0,2.08,0.815
5103,2.0,2.12,0.795
5104,2.0,2.16,0.811
5105,2.0,2.2,0.81
5106,2.0,2.24,0.81
5107,2.0,2.28,0.791
5108,2.0,2.32,0.811
5109,2.0,2.36,0.794
5110,2.0,2.4,0.804
5111,2.0,2.44,0.824
5112,2.0,2.48,0.78
5113,2.0,2.52,0.812
5114,2.0,2.56,0.793
5115,2.0,2.6,0.791
5116,2.0,2.64,0.797
5117,2.0,2.68,0.813
5118,2.0,2.72,0.8
5119,2.0,2.76,0.797
5120,2.0,2.8,0.819
5121,2.0,2.84,0.801
5122,2.0,2.88,0.818
5123,2.0,2.92,0.797
5124,2.0,2.96,0.818
5125,2.0,3.0,0.787
5126,2.0,3.04,0.815
5127,2.0,3.08,0.813
5128,2.0,3.12,0.809
5129,2.0,3.16,0.797
5130,2.0,3.2,0.797
5131,2.0,3.24,0.794
5132,2.0,3.28,0.802
5133,2.0,3.32,0.814
5134,2.0,3.36,0.801
5135,2.0,3.4,0.773
5136,2.0,3.44,0.805
5137,2.0,3.48,0.818
5138,2.0,3.52,0.817
5139,2.0,3.56,0.815
5140,2.0,3.6,0.827
5141,2.0,3.64,0.806
5142,2.0,3.68,0.818
5143,2.0,3.72,0.838
5144,2.0,3.76,0.815
5145,2.0,3.8,0.828
5146,2.0,3.84,0.826
5147,2.0,3.88,0.814
5148,2.0,3.92,0.811
5149,2.0,3.96,0.837
5150,2.0,4.0,0.831
5151,2.04,0.0,0.101
5152,2.04,0.04,0.339
5153,2.04,0.08,0.398
5154,2.04,0.12,0.44
5155,2.04,0.16,0.518
5156,2.04,0.2,0.538
5157,2.04,0.24,0.542
5158,2.04,0.28,0.56
5159,2.04,0.32,0.571
5160,2.04,0.36,0.582
5161,2.04,0.4,0.599
5162,2.04,0.44,0.62
5163,2.04,0.48,0.618
5164,2.04,0.52,0.606
5165,2.04,0.56,0.668
5166,2.04,0.6,0.673
5167,2.04,0.64,0.659
5168,2.04,0.68,0.72
5169,2.04,0.72,0.691
5170,2.04,0.76,0.699
5171,2.04,0.8,0.713
5172,2.04,0.84,0.701
5173,2.04,0.88,0.724
5174,2.04,0.92,0.741
5175,2.04,0.96,0.72
5176,2.04,1.0,0.718
5177,2.04,1.04,0.728
5178,2.04,1.08,0.738
5179,2.04,1.12,0.753
5180,2.04,1.16,0.721
5181,2.04,1.2,0.758
5182,2.04,1.24,0.735
5183,2.04,1.28,0.753
5184,2.04,1.32,0.733
5185,2.04,1.36,0.775
5186,2.04,1.4,0.769
5187,2.04,1.44,0.758
5188,2.04,1.48,0.746
5189,2.04,1.52,0.754
5190,2.04,1.56,0.761
5191,2.04,1.6,0.782
5192,2.04,1.64,0.784
5193,2.04,1.68,0.753
5194,2.04,1.72,0.765
5195,2.04,1.76,0.778
5196,2.04,1.8,0.774
5197,2.04,1.84,0.769
5198,2.04,1.88,0.776
5199,2.04,1.92,0.795
5200,2.04,1.96,0.777
5201,2.04,2.0,0.804
5202,2.04,2.04,0.806
5203,2.04,2.08,0.792
5204,2.04,2.12,0.793
5205,2.04,2.16,0.805
5206,2.04,2.2,0.82
5207,2.04,2.24,0.816
5208,2.04,2.28,0.808
5209,2.04,2.32,0.798
5210,2.04,2.36,0.811
5211,2.04,2.4,0.825
5212,2.04,2.44,0.818
5213,2.04,2.48,0.791
5214,2.04,2.52,0.821
5215,2.04,2.56,0.818
5216,2.04,2.6,0.799
5217,2.04,2.64,0.809
5218,2.04,2.68,0.805
5219,2.04,2.72,0.83
5220,2.04,2.76,0.828
5221,2.04,2.8,0.811
5222,2.04,2.84,0.834
5223,2.04,2.88,0.806
5224,2.04,2.92,0.797
5225,2.04,2.96,0.817
5226,2.04,3.0,0.815
5227,2.04,3.04,0.811
5228,2.04,3.08,0.818
5229,2.04,3.12,0.823
5230,2.04,3.16,0.799
5231,2.04,3.2,0.8
5232,2.04,3.24,0.781
5233,2.04,3.28,0.809
5234,2.04,3.32,0.801
5235,2.04,3.36,0.783
5236,2.04,3.4,0.792
5237,2.04,3.44,0.8
5238,2.04,3.48,0.812
5239,2.04,3.52,0.795
5240,2.04,3.56,0.799
5241,2.04,3.6,0.81
5242,2.04,3.64,0.783
5243,2.04,3.68,0.795
5244,2.04,3.72,0.816
5245,2.04,3.76,0.827
5246,2.04,3.8,0.824
5247,2.04,3.84,0.811
5248,2.04,3.88,0.81
5249,2.04,3.92,0.825
5250,2.04,3.96,0.806
5251,2.04,4.0,0.843
5252,2.08,0.0,0.103
5253,2.08,0.04,0.346
5254,2.08,0.08,0.418
5255,2.08,0.12,0.475
5256,2.08,0.16,0.489
5257,2.08,0.2,0.509
5258,2.08,0.24,0.556
5259,2.08,0.28,0.581
5260,2.08,0.32,0.566
5261,2.08,0.36,0.583
5262,2.08,0.4,0.603
5263,2.08,0.44,0.616
5264,2.08,0.48,0.646
5265,2.08,0.52,0.629
5266,2.08,0.56,0.658
5267,2.08,0.6,0.635
5268,2.08,0.64,0.672
5269,2.08,0.68,0.682
5270,2.08,0.72,0.694
5271,2.08,0.76,0.707
5272,2.08,0.8,0.7
5273,2.08,0.84,0.684
5274,2.08,0.88,0.722
5275,2.08,0.92,0.743
5276,2.08,0.96,0.705
5277,2.08,1.0,0.74
5278,2.08,1.04,0.716
5279,2.08,1.08,0.724
5280,2.08,1.12,0.737
5281,2.08,1.16,0.732
5282,2.08,1.2,0.73
5283,2.08,1.24,0.743
5284,2.08,1.28,0.751
5285,2.08,1.32,0.753
5286,2.08,1.36,0.741
5287,2.08,1.4,0.741
5288,2.08,1.44,0.767
5289,2.08,1.48,0.744
5290,2.08,1.52,0.755
5291,2.08,1.56,0.755
5292,2.08,1.6,0.766
5293,2.08,1.64,0.783
5294,2.08,1.68,0.807
5295,2.08,1.72,0.773
5296,2.08,1.76,0.781
5297,2.08,1.8,0.791
5298,2.08,1.84,0.774
5299,2.08,1.88,0.767
5300,2.08,1.92,0.785
5301,2.08,1.96,0.777
5302,2.08,2.0,0.8
5303,2.08,2.04,0.775
5304,2.08,2.08,0.821
5305,2.08,2.12,0.782
5306,2.08,2.16,0.795
5307,2.08,2.2,0.8
5308,2.08,2.24,0.818
5309,2.08,2.28,0.798
5310,2.08,2.32,0.801
5311,2.08,2.36,0.833
5312,2.08,2.4,0.807
5313,2.08,2.44,0.808
5314,2.08,2.48,0.821
5315,2.08,2.52,0.812
5316,2.08,2.56,0.822
5317,2.08,2.6,0.809
5318,2.08,2.64,0.821
5319,2.08,2.68,0.808
5320,2.08,2.72,0.804
5321,2.08,2.76,0.8
5322,2.08,2.8,0.818
5323,2.08,2.84,0.78
5324,2.08,2.88,0.799
5325,2.08,2.92,0.777
5326,2.08,2.96,0.828
5327,2.08,3.0,0.814
5328,2.08,3.04,0.796
5329,2.08,3.08,0.784
5330,2.08,3.12,0.811
5331,2.08,3.16,0.817
5332,2.08,3.2,0.818
5333,2.08,3.24,0.806
5334,2.08,3.28,0.821
5335,2.08,3.32,0.792
5336,2.08,3.36,0.809
5337,2.08,3.4,0.796
5338,2.08,3.44,0.8
5339,2.08,3.48,0.816
5340,2.08,3.52,0.815
5341,2.08,3.56,0.812
5342,2.08,3.6,0.808
5343,2.08,3.64,0.808
5344,2.08,3.68,0.804
5345,2.08,3.72,0.805
5346,2.08,3.76,0.8
5347,2.08,3.8,0.834
5348,2.08,3.84,0.809
5349,2.08,3.88,0.808
5350,2.08,3.92,0.827
5351,2.08,3.96,0.82
5352,2.08,4.0,0.83
5353,2.12,0.0,0.109
5354,2.12,0.04,0.292
5355,2.12,0.08,0.368
5356,2.12,0.12,0.439
5357,2.12,0.16,0.468
5358,2.12,0.2,0.53
5359,2.12,0.24,0.553
5360,2.12,0.28,0.558
5361,2.12,0.32,0.559
5362,2.12,0.36,0.598
5363,2.12,0.4,0.602
5364,2.12,0.44,0.62
5365,2.12,0.48,0.639
5366,2.12,0.52,0.622
5367,2.12,0.56,0.645
5368,2.12,0.6,0.664
5369,2.12,0.64,0.671
5370,2.12,0.68,0.698
5371,2.12,0.72,0.695
5372,2.12,0.76,0.697
5373,2.12,0.8,0.714
5374,2.12,0.84,0.695
5375,2.12,0.88,0.723
5376,2.12,0.92,0.715
5377,2.12,0.96,0.712
5378,2.12,1.0,0.724
5379,2.12,1.04,0.712
5380,2.12,1.08,0.725
5381,2.12,1.12,0.735
5382,2.12,1.16,0.735
5383,2.12,1.2,0.746
5384,2.12,1.24,0.738
5385,2.12,1.28,0.757
5386,2.12,1.32,0.753
5387,2.12,1.36,0.758
5388,2.12,1.4,0.756
5389,2.12,1.44,0.758
5390,2.12,1.48,0.776
5391,2.12,1.52,0.764
5392,2.12,1.56,0.752
5393,2.12,1.6,0.76
5394,2.12,1.64,0.764
5395,2.12,1.68,0.769
5396,2.12,1.72,0.754
5397,2.12,1.76,0.748
5398,2.12,1.8,0.749
5399,2.12,1.84,0.771
5400,2.12,1.88,0.787
5401,2.12,1.92,0.771
5402,2.12,1.96,0.773
5403,2.12,2.0,0.82
5404,2.12,2.04,0.791
5405,2.12,2.08,0.788
5406,2.12,2.12,0.783
5407,2.12,2.16,0.797
5408,2.12,2.2,0.799
5409,2.12,2.24,0.827
5410,2.12,2.28,0.821
5411,2.12,2.32,0.824
5412,2.12,2.36,0.803
5413,2.12,2.4,0.829
5414,2.12,2.44,0.792
5415,2.12,2.48,0.817
5416,2.12,2.52,0.806
5417,2.12,2.56,0.814
5418,2.12,2.6,0.794
5419,2.12,2.64,0.815
5420,2.12,2.68,0.801
5421,2.12,2.72,0.823
5422,2.12,2.76,0.803
5423,2.12,2.8,0.789
5424,2.12,2.84,0.813
5425,2.12,2.88,0.789
5426,2.12,2.92,0.799
5427,2.12,2.96,0.785
5428,2.12,3.0,0.812
5429,2.12,3.04,0.792
5430,2.12,3.08,0.802
5431,2.12,3.12,0.803
5432,2.12,3.16,0.793
5433,2.12,3.2,0.815
5434,2.12,3.24,0.803
5435,2.12,3.28,0.79
5436,2.12,3.32,0.812
5437,2.12,3.36,0.788
5438,2.12,3.4,0.791
5439,2.12,3.44,0.802
5440,2.12,3.48,0.826
5441,2.12,3.52,0.806
5442,2.12,3.56,0.786
5443,2.12,3.6,0.807
5444,2.12,3.64,0.814
5445,2.12,3.68,0.789
5446,2.12,3.72,0.786
5447,2.12,3.76,0.818
5448,2.12,3.8,0.812
5449,2.12,3.84,0.813
5450,2.12,3.88,0.81
5451,2.12,3.92,0.8
5452,2.12,3.96,0.816
5453,2.12,4.0,0.789
5454,2.16,0.0,0.08
5455,2.16,0.04,0.289
5456,2.16,0.08,0.387
5457,2.16,0.12,0.42
5458,2.16,0.16,0.476
5459,2.16,0.2,0.507
5460,2.16,0.24,0.551
5461,2.16,0.28,0.563
5462,2.16,0.32,0.566
5463,2.16,0.36,0.58
5464,2.16,0.4,0.612
5465,2.16,0.44,0.618
5466,2.16,0.48,0.635
5467,2.16,0.52,0.627
5468,2.16,0.56,0.636
5469,2.16,0.6,0.673
5470,2.16,0.64,0.659
5471,2.16,0.68,0.672
5472,2.16,0.72,0.669
5473,2.16,0.76,0.679
5474,2.16,0.8,0.709
5475,2.16,0.84,0.728
5476,2.16,0.88,0.717
5477,2.16,0.92,0.722
5478,2.16,0.96,0.711
5479,2.16,1.0,0.749
5480,2.16,1.04,0.711
5481,2.16,1.08,0.729
5482,2.16,1.12,0.736
5483,2.16,1.16,0.75
5484,2.16,1.2,0.735
5485,2.16,1.24,0.732
5486,2.16,1.28,0.728
5487,2.16,1.32,0.77
5488,2.16,1.36,0.755
5489,2.16,1.4,0.755
5490,2.16,1.44,0.763
5491,2.16,1.48,0.76
5492,2.16,1.52,0.756
5493,2.16,1.56,0.762
5494,2.16,1.6,0.767
5495,2.16,1.64,0.773
5496,2.16,1.68,0.748
5497,2.16,1.72,0.778
5498,2.16,1.76,0.786
5499,2.16,1.8,0.791
5500,2.16,1.84,0.781
5501,2.16,1.88,0.78
5502,2.16,1.92,0.797
5503,2.16,1.96,0.771
5504,2.16,2.0,0.802
5505,2.16,2.04,0.795
5506,2.16,2.08,0.8
5507,2.16,2.12,0.802
5508,2.16,2.16,0.793
5509,2.16,2.2,0.796
5510,2.16,2.24,0.793
5511,2.16,2.28,0.807
5512,2.16,2.32,0.815
5513,2.16,2.36,0.797
5514,2.16,2.4,0.791
5515,2.16,2.44,0.803
5516,2.16,2.48,0.806
5517,2.16,2.52,0.815
5518,2.16,2.56,0.797
5519,2.16,2.6,0.809
5520,2.16,2.64,0.821
5521,2.16,2.68,0.826
5522,2.16,2.72,0.823
5523,2.16,2.76,0.813
5524,2.16,2.8,0.83
5525,2.16,2.84,0.826
5526,2.16,2.88,0.814
5527,2.16,2.92,0.812
5528,2.16,2.96,0.802
5529,2.16,3.0,0.804
5530,2.16,3.04,0.794
5531,2.16,3.08,0.816
5532,2.16,3.12,0.8
5533,2.16,3.16,0.812
5534,2.16,3.2,0.813
5535,2.16,3.24,0.81
5536,2.16,3.28,0.798
5537,2.16,3.32,0.796
5538,2.16,3.36,0.795
5539,2.16,3.4,0.81
5540,2.16,3.44,0.823
5541,2.16,3.48,0.809
5542,2.16,3.52,0.823
5543,2.16,3.56,0.786
5544,2.16,3.6,0.824
5545,2.16,3.64,0.79
5546,2.16,3.68,0.807
5547,2.16,3.72,0.802
5548,2.16,3.76,0.792
5549,2.16,3.8,0.813
5550,2.16,3.84,0.797
5551,2.16,3.88,0.821
5552,2.16,3.92,0.802
5553,2.16,3.96,0.819
5554,2.16,4.0,0.791
5555,2.2,0.0,0.098
5556,2.2,0.04,0.312
5557,2.2,0.08,0.381
5558,2.2,0.12,0.438
5559,2.2,0.16,0.448
5560,2.2,0.2,0.533
5561,2.2,0.24,0.533
5562,2.2,0.28,0.555
5563,2.2,0.32,0.566
5564,2.2,0.36,0.574
5565,2.2,0.4,0.606
5566,2.2,0.44,0.611
5567,2.2,0.48,0.6
5568,2.2,0.52,0.657
5569,2.2,0.56,0.643
5570,2.2,0.6,0.657
5571,2.2,0.64,0.676
5572,2.2,0.68,0.695
5573,2.2,0.72,0.671
5574,2.2,0.76,0.716
5575,2.2,0.8,0.688
5576,2.2,0.84,0.714
5577,2.2,0.88,0.713
5578,2.2,0.92,0.689
5579,2.2,0.96,0.724
5580,2.2,1.0,0.703
5581,2.2,1.04,0.715
5582,2.2,1.08,0.691
5583,2.2,1.12,0.716
5584,2.2,1.16,0.733
5585,2.2,1.2,0.726
5586,2.2,1.24,0.748
5587,2.2,1.28,0.736
5588,2.2,1.32,0.715
5589,2.2,1.36,0.759
5590,2.2,1.4,0.759
5591,2.2,1.44,0.745
5592,2.2,1.48,0.742
5593,2.2,1.52,0.768
5594,2.2,1.56,0.767
5595,2.2,1.6,0.786
5596,2.2,1.64,0.751
5597,2.2,1.68,0.751
5598,2.2,1.72,0.762
5599,2.2,1.76,0.768
5600,2.2,1.8,0.775
5601,2.2,1.84,0.759
5602,2.2,1.88,0.771
5603,2.2,1.92,0.797
5604,2.2,1.96,0.772
5605,2.2,2.0,0.766
5606,2.2,2.04,0.767
5607,2.2,2.08,0.792
5608,2.2,2.12,0.795
5609,2.2,2.16,0.807
5610,2.2,2.2,0.828
5611,2.2,2.24,0.8
5612,2.2,2.28,0.807
5613,2.2,2.32,0.786
5614,2.2,2.36,0.807
5615,2.2,2.4,0.842
5616,2.2,2.44,0.807
5617,2.2,2.48,0.816
5618,2.2,2.52,0.825
5619,2.2,2.56,0.791
5620,2.2,2.6,0.832
5621,2.2,2.64,0.788
5622,2.2,2.68,0.817
5623,2.2,2.72,0.801
5624,2.2,2.76,0.807
5625,2.2,2.8,0.806
5626,2.2,2.84,0.81
5627,2.2,2.88,0.83
5628,2.2,2.92,0.822
5629,2.2,2.96,0.83
5630,2.2,3.0,0.808
5631,2.2,3.04,0.809
5632,2.2,3.08,0.796
5633,2.2,3.12,0.801
5634,2.2,3.16,0.827
5635,2.2,3.2,0.796
5636,2.2,3.24,0.801
5637,2.2,3.28,0.796
5638,2.2,3.32,0.801
5639,2.2,3.36,0.811
5640,2.2,3.4,0.796
5641,2.2,3.44,0.791
5642,2.2,3.48,0.826
5643,2.2,3.52,0.803
5644,2.2,3.56,0.819
5645,2.2,3.6,0.792
5646,2.2,3.64,0.791
5647,2.2,3.68,0.801
5648,2.2,3.72,0.821
5649,2.2,3.76,0.799
5650,2.2,3.8,0.79
5651,2.2,3.84,0.807
5652,2.2,3.88,0.789
5653,2.2,3.92,0.827
5654,2.2,3.96,0.808
5655,2.2,4.0,0.835
5656,2.24,0.0,0.103
5657,2.24,0.04,0.315
5658,2.24,0.08,0.365
5659,2.24,0.12,0.416
5660,2.24,0.16,0.483
5661,2.24,0.2,0.485
5662,2.24,0.24,0.508
5663,2.24,0.28,0.543
5664,2.24,0.32,0.581
5665,2.24,0.36,0.585
5666,2.24,0.4,0.584
5667,2.24,0.44,0.616
5668,2.24,0.48,0.657
5669,2.24,0.52,0.617
5670,2.24,0.56,0.663
5671,2.24,0.6,0.62
5672,2.24,0.64,0.676
5673,2.24,0.68,0.692
5674,2.24,0.72,0.683
5675,2.24,0.76,0.668
5676,2.24,0.8,0.697
5677,2.24,0.84,0.716
5678,2.24,0.88,0.687
5679,2.24,0.92,0.685
5680,2.24,0.96,0.701
5681,2.24,1.0,0.716
5682,2.24,1.04,0.734
5683,2.24,1.08,0.74
5684,2.24,1.12,0.75
5685,2.24,1.16,0.726
5686,2.24,1.2,0.738
5687,2.24,1.24,0.743
5688,2.24,1.28,0.721
5689,2.24,1.32,0.749
5690,2.24,1.36,0.75
5691,2.24,1.4,0.726
5692,2.24,1.44,0.757
5693,2.24,1.48,0.761
5694,2.24,1.52,0.772
5695,2.24,1.56,0.739
5696,2.24,1.6,0.728
5697,2.24,1.64,0.782
5698,2.24,1.68,0.755
5699,2.24,1.72,0.757
5700,2.24,1.76,0.793
5701,2.24,1.8,0.775
5702,2.24,1.84,0.768
5703,2.24,1.88,0.791
5704,2.24,1.92,0.775
5705,2.24,1.96,0.794
5706,2.24,2.0,0.757
5707,2.24,2.04,0.788
5708,2.24,2.08,0.79
5709,2.24,2.12,0.801
5710,2.24,2.16,0.803
5711,2.24,2.2,0.793
5712,2.24,2.24,0.816
5713,2.24,2.28,0.81
5714,2.24,2.32,0.805
5715,2.24,2.36,0.821
5716,2.24,2.4,0.814
5717,2.24,2.44,0.805
5718,2.24,2.48,0.801
5719,2.24,2.52,0.82
5720,2.24,2.56,0.8
5721,2.24,2.6,0.806
5722,2.24,2.64,0.823
5723,2.24,2.68,0.831
5724,2.24,2.72,0.829
5725,2.24,2.76,0.824
5726,2.24,2.8,0.819
5727,2.24,2.84,0.808
5728,2.24,2.88,0.818
5729,2.24,2.92,0.811
5730,2.24,2.96,0.823
5731,2.24,3.0,0.791
5732,2.24,3.04,0.797
5733,2.24,3.08,0.804
5734,2.24,3.12,0.799
5735,2.24,3.16,0.795
5736,2.24,3.2,0.788
5737,2.24,3.24,0.798
5738,2.24,3.28,0.832
5739,2.24,3.32,0.806
5740,2.24,3.36,0.796
5741,2.24,3.4,0.796
5742,2.24,3.44,0.814
5743,2.24,3.48,0.797
5744,2.24,3.52,0.819
5745,2.24,3.56,0.799
5746,2.24,3.6,0.81
5747,2.24,3.64,0.787
5748,2.24,3.68,0.797
5749,2.24,3.72,0.797
5750,2.24,3.76,0.8
5751,2.24,3.8,0.798
5752,2.24,3.84,0.819
5753,2.24,3.88,0.802
5754,2.24,3.92,0.827
5755,2.24,3.96,0.818
5756,2.24,4.0,0.804
5757,2.28,0.0,0.101
5758,2.28,0.04,0.305
5759,2.28,0.08,0.392
5760,2.28,0.12,0.446
5761,2.28,0.16,0.492
5762,2.28,0.2,0.529
5763,2.28,0.24,0.523
5764,2.28,0.28,0.57
5765,2.28,0.32,0.577
5766,2.28,0.36,0.599
5767,2.28,0.4,0.602
5768,2.28,0.44,0.645
5769,2.28,0.48,0.635
5770,2.28,0.52,0.657
5771,2.28,0.56,0.627
5772,2.28,0.6,0.674
5773,2.28,0.64,0.647
5774,2.28,0.68,0.682
5775,2.28,0.72,0.69
5776,2.28,0.76,0.683
5777,2.28,0.8,0.706
5778,2.28,0.84,0.701
5779,2.28,0.88,0.737
5780,2.28,0.92,0.71
5781,2.28,0.96,0.724
5782,2.28,1.0,0.724
5783,2.28,1.04,0.727
5784,2.28,1.08,0.711
5785,2.28,1.12,0.741
5786,2.28,1.16,0.727
5787,2.28,1.2,0.742
5788,2.28,1.24,0.738
5789,2.28,1.28,0.735
5790,2.28,1.32,0.735
5791,2.28,1.36,0.748
5792,2.28,1.4,0.762
5793,2.28,1.44,0.729
5794,2.28,1.48,0.771
5795,2.28,1.52,0.74
5796,2.28,1.56,0.755
5797,2.28,1.6,0.778
5798,2.28,1.64,0.761
5799,2.28,1.68,0.763
5800,2.28,1.72,0.747
5801,2.28,1.76,0.778
5802,2.28,1.8,0.774
5803,2.28,1.84,0.768
5804,2.28,1.88,0.773
5805,2.28,1.92,0.774
5806,2.28,1.96,0.777
5807,2.28,2.0,0.775
5808,2.28,2.04,0.791
5809,2.28,2.08,0.783
5810,2.28,2.12,0.792
5811,2.28,2.16,0.816
5812,2.28,2.2,0.789
5813,2.28,2.24,0.804
5814,2.28,2.28,0.808
5815,2.28,2.32,0.817
5816,2.28,2.36,0.794
5817,2.28,2.4,0.809
5818,2.28,2.44,0.794
5819,2.28,2.48,0.814
5820,2.28,2.52,0.836
5821,2.28,2.56,0.801
5822,2.28,2.6,0.812
5823,2.28,2.64,0.83
5824,2.28,2.68,0.793
5825,2.28,2.72,0.789
5826,2.28,2.76,0.803
5827,2.28,2.8,0.833
5828,2.28,2.84,0.803
5829,2.28,2.88,0.795
5830,2.28,2.92,0.818
5831,2.28,2.96,0.816
5832,2.28,3.0,0.794
5833,2.28,3.04,0.787
5834,2.28,3.08,0.794
5835,2.28,3.12,0.811
5836,2.28,3.16,0.816
5837,2.28,3.2,0.801
5838,2.28,3.24,0.795
5839,2.28,3.28,0.809
5840,2.28,3.32,0.81
5841,2.28,3.36,0.803
5842,2.28,3.4,0.812
5843,2.28,3.44,0.79
5844,2.28,3.48,0.812
5845,2.28,3.52,0.803
5846,2.28,3.56,0.807
5847,2.28,3.6,0.793
5848,2.28,3.64,0.824
5849,2.28,3.68,0.794
5850,2.28,3.72,0.838
5851,2.28,3.76,0.783
5852,2.28,3.8,0.809
5853,2.28,3.84,0.805
5854,2.28,3.88,0.794
5855,2.28,3.92,0.81
5856,2.28,3.96,0.804
5857,2.28,4.0,0.797
5858,2.32,0.0,0.111
5859,2.32,0.04,0.303
5860,2.32,0.08,0.37
5861,2.32,0.12,0.448
5862,2.32,0.16,0.45
5863,2.32,0.2,0.524
5864,2.32,0.24,0.517
5865,2.32,0.28,0.556
5866,2.32,0.32,0.559
5867,2.32,0.36,0.601
5868,2.32,0.4,0.598
5869,2.32,0.44,0.64
5870,2.32,0.48,0.635
5871,2.32,0.52,0.643
5872,2.32,0.56,0.661
5873,2.32,0.6,0.634
5874,2.32,0.64,0.657
5875,2.32,0.68,0.675
5876,2.32,0.72,0.66
5877,2.32,0.76,0.683
5878,2.32,0.8,0.677
5879,2.32,0.84,0.724
5880,2.32,0.88,0.719
5881,2.32,0.92,0.703
5882,2.32,0.96,0.715
5883,2.32,1.0,0.725
5884,2.32,1.04,0.724
5885,2.32,1.08,0.742
5886,2.32,1.12,0.719
5887,2.32,1.16,0.709
5888,2.32,1.2,0.699
5889,2.32,1.24,0.73
5890,2.32,1.28,0.733
5891,2.32,1.32,0.745
5892,2.32,1.36,0.723
5893,2.32,1.4,0.741
5894,2.32,1.44,0.745
5895,2.32,1.48,0.747
5896,2.32,1.52,0.773
5897,2.32,1.56,0.769
5898,2.32,1.6,0.765
5899,2.32,1.64,0.757
5900,2.32,1.68,0.756
5901,2.32,1.72,0.744
5902,2.32,1.76,0.755
5903,2.32,1.8,0.747
5904,2.32,1.84,0.772
5905,2.32,1.88,0.75
5906,2.32,1.92,0.786
5907,2.32,1.96,0.797
5908,2.32,2.0,0.782
5909,2.32,2.04,0.801
5910,2.32,2.08,0.777
5911,2.32,2.12,0.78
5912,2.32,2.16,0.81
5913,2.32,2.2,0.768
5914,2.32,2.24,0.791
5915,2.32,2.28,0.799
5916,2.32,2.32,0.802
5917,2.32,2.36,0.788
5918,2.32,2.4,0.799
5919,2.32,2.44,0.8
5920,2.32,2.48,0.795
5921,2.32,2.52,0.821
5922,2.32,2.56,0.808
5923,2.32,2.6,0.831
5924,2.32,2.64,0.798
5925,2.32,2.68,0.824
5926,2.32,2.72,0.822
5927,2.32,2.76,0.809
5928,2.32,2.8,0.797
5929,2.32,2.84,0.815
5930,2.32,2.88,0.81
5931,2.32,2.92,0.822
5932,2.32,2.96,0.814
5933,2.32,3.0,0.799
5934,2.32,3.04,0.811
5935,2.32,3.08,0.813
5936,2.32,3.12,0.806
5937,2.32,3.16,0.79
5938,2.32,3.2,0.813
5939,2.32,3.24,0.809
5940,2.32,3.28,0.818
5941,2.32,3.32,0.809
5942,2.32,3.36,0.802
5943,2.32,3.4,0.796
5944,2.32,3.44,0.818
5945,2.32,3.48,0.809
5946,2.32,3.52,0.817
5947,2.32,3.56,0.79
5948,2.32,3.6,0.814
5949,2.32,3.64,0.793
5950,2.32,3.68,0.792
5951,2.32,3.72,0.81
5952,2.32,3.76,0.798
5953,2.32,3.8,0.786
5954,2.32,3.84,0.806
5955,2.32,3.88,0.805
5956,2.32,3.92,0.82
5957,2.32,3.96,0.81
