mux,muh,success_rate
3.68,-0.08,0.12
0.8,-1.68,0.269
-0.8,-0.16,0.839
-3.04,-0.64,0.857
0.32,-0.8,0.767
-1.92,-1.28,0.838
1.12,-1.44,0.221
0.0,-1.92,0.476
-3.04,-1.52,0.839
-3.68,-1.76,0.852
1.92,-0.56,0.237
2.48,-1.2,0.113
0.88,-1.68,0.242
2.88,-0.32,0.15
-3.84,-0.88,0.85
-1.84,-0.4,0.851
-0.24,-1.04,0.822
-2.96,-0.64,0.837
-0.72,-0.16,0.857
3.76,-0.08,0.112
-3.6,-1.76,0.855
0.4,-0.8,0.74
2.0,-0.56,0.241
-1.84,-1.28,0.853
-2.96,-1.52,0.853
0.08,-1.92,0.45
1.2,-1.44,0.22
0.96,-1.68,0.214
2.56,-1.2,0.115
-3.52,-1.76,0.862
2.96,-0.32,0.154
-3.76,-0.88,0.826
2.08,-0.56,0.201
-1.76,-0.4,0.853
-0.16,-1.04,0.821
-2.88,-0.64,0.832
-0.64,-0.16,0.88
3.84,-0.08,0.116
1.04,-1.68,0.21
-1.76,-1.28,0.849
0.48,-0.8,0.719
-2.88,-1.52,0.872
-3.44,-1.76,0.862
0.16,-1.92,0.422
1.28,-1.44,0.199
2.16,-0.56,0.198
2.64,-1.2,0.129
-3.68,-0.88,0.82
1.12,-1.68,0.197
3.04,-0.32,0.15
-1.68,-0.4,0.86
-2.8,-0.64,0.857
-0.08,-1.04,0.793
-0.56,-0.16,0.859
-3.36,-1.76,0.863
-1.68,-1.28,0.855
3.92,-0.08,0.108
0.56,-0.8,0.723
2.24,-0.56,0.176
-2.8,-1.52,0.84
0.24,-1.92,0.361
1.36,-1.44,0.21
1.2,-1.68,0.179
-3.28,-1.76,0.86
-3.6,-0.88,0.835
2.72,-1.2,0.11
-2.72,-0.64,0.844
3.12,-0.32,0.121
-1.6,-0.4,0.855
2.32,-0.56,0.177
0.0,-1.04,0.777
-0.48,-0.16,0.847
-1.6,-1.28,0.831
1.28,-1.68,0.162
4.0,-0.08,0.103
0.64,-0.8,0.7
-2.72,-1.52,0.857
-3.2,-1.76,0.85
0.32,-1.92,0.324
1.44,-1.44,0.182
-3.52,-0.88,0.845
2.4,-0.56,0.162
2.8,-1.2,0.122
-2.64,-0.64,0.87
1.36,-1.68,0.161
-1.52,-0.4,0.865
3.2,-0.32,0.13
-0.4,-0.16,0.851
-3.12,-1.76,0.876
0.08,-1.04,0.757
-1.52,-1.28,0.855
-4.0,0.0,0.563
-2.64,-1.52,0.841
0.72,-0.8,0.658
2.48,-0.56,0.149
0.4,-1.92,0.304
1.52,-1.44,0.169
-3.44,-0.88,0.831
1.44,-1.68,0.151
-3.04,-1.76,0.858
-2.56,-0.64,0.833
2.88,-1.2,0.1
-1.44,-0.4,0.837
-0.32,-0.16,0.847
3.28,-0.32,0.119
2.56,-0.56,0.153
0.16,-1.04,0.747
-3.92,0.0,0.6
-1.44,-1.28,0.836
-2.56,-1.52,0.858
1.52,-1.68,0.16
-2.96,-1.76,0.854
0.8,-0.8,0.625
-3.36,-0.88,0.85
0.48,-1.92,0.271
1.6,-1.44,0.148
2.64,-0.56,0.133
-2.48,-0.64,0.867
2.96,-1.2,0.107
-1.36,-0.4,0.856
-2.88,-1.76,0.843
-0.24,-0.16,0.862
1.6,-1.68,0.136
-3.84,0.0,0.673
3.36,-0.32,0.13
0.24,-1.04,0.716
-1.36,-1.28,0.847
-2.48,-1.52,0.864
0.88,-0.8,0.615
2.72,-0.56,0.134
-3.28,-0.88,0.856
-2.8,-1.76,0.863
0.56,-1.92,0.263
1.68,-1.44,0.141
1.68,-1.68,0.124
-2.4,-0.64,0.836
3.04,-1.2,0.098
-1.28,-0.4,0.85
-0.16,-0.16,0.857
-3.76,0.0,0.693
0.32,-1.04,0.73
3.44,-0.32,0.109
2.8,-0.56,0.138
-1.28,-1.28,0.833
-2.4,-1.52,0.862
-2.72,-1.76,0.871
1.76,-1.68,0.14
0.96,-0.8,0.559
-3.2,-0.88,0.844
-2.32,-0.64,0.86
0.64,-1.92,0.231
1.76,-1.44,0.156
2.88,-0.56,0.122
-3.68,0.0,0.714
-2.64,-1.76,0.854
3.12,-1.2,0.102
-0.08,-0.16,0.819
-1.2,-0.4,0.854
1.84,-1.68,0.125
0.4,-1.04,0.699
-1.2,-1.28,0.838
-2.32,-1.52,0.858
3.52,-0.32,0.097
-3.12,-0.88,0.857
1.04,-0.8,0.535
2.96,-0.56,0.14
-2.56,-1.76,0.838
-2.24,-0.64,0.863
0.72,-1.92,0.216
1.84,-1.44,0.151
1.92,-1.68,0.124
-3.6,0.0,0.752
0.0,-0.16,0.831
-1.12,-0.4,0.853
3.2,-1.2,0.089
-2.24,-1.52,0.864
-1.12,-1.28,0.859
0.48,-1.04,0.659
3.6,-0.32,0.1
3.04,-0.56,0.111
-2.48,-1.76,0.841
-3.04,-0.88,0.859
1.12,-0.8,0.492
2.0,-1.68,0.123
-2.16,-0.64,0.88
0.8,-1.92,0.197
-3.52,0.0,0.741
1.92,-1.44,0.133
-2.4,-1.76,0.869
0.08,-0.16,0.836
3.12,-0.56,0.11
-1.04,-0.4,0.86
3.28,-1.2,0.104
-2.16,-1.52,0.876
-1.04,-1.28,0.843
2.08,-1.68,0.114
0.56,-1.04,0.642
3.68,-0.32,0.117
-2.96,-0.88,0.87
1.2,-0.8,0.457
-2.08,-0.64,0.866
-2.32,-1.76,0.86
0.88,-1.92,0.188
-3.44,0.0,0.778
-0.96,-1.28,0.84
2.0,-1.44,0.118
0.16,-0.16,0.865
-0.96,-0.4,0.848
3.2,-0.56,0.124
-2.08,-1.52,0.862
3.36,-1.2,0.106
2.16,-1.68,0.114
0.64,-1.04,0.582
-2.24,-1.76,0.858
-2.88,-0.88,0.837
3.76,-0.32,0.102
0.96,-1.92,0.16
-2.0,-0.64,0.848
1.28,-0.8,0.435
-0.88,-1.28,0.834
-3.36,0.0,0.794
-2.16,-1.76,0.84
2.08,-1.44,0.131
-0.88,-0.4,0.862
0.24,-0.16,0.824
1.04,-1.92,0.163
3.28,-0.56,0.114
-2.0,-1.52,0.85
3.44,-1.2,0.098
-0.8,-1.28,0.825
-2.8,-0.88,0.844
2.24,-1.68,0.106
0.72,-1.04,0.564
3.84,-0.32,0.118
-1.92,-0.64,0.845
-2.08,-1.76,0.834
1.36,-0.8,0.381
-3.28,0.0,0.796
1.12,-1.92,0.165
-0.8,-0.4,0.858
2.16,-1.44,0.125
0.32,-0.16,0.84
-0.72,-1.28,0.831
-1.92,-1.52,0.853
3.36,-0.56,0.109
3.52,-1.2,0.1
-2.72,-0.88,0.842
-1.84,-0.64,0.847
2.32,-1.68,0.111
-2.0,-1.76,0.844
0.8,-1.04,0.509
3.92,-0.32,0.098
-3.2,0.0,0.808
1.2,-1.92,0.162
1.44,-0.8,0.364
-0.72,-0.4,0.872
-1.76,-0.64,0.867
0.4,-0.16,0.803
2.24,-1.44,0.124
-0.64,-1.28,0.833
-3.12,0.0,0.815
-1.84,-1.52,0.841
1.28,-1.92,0.131
-2.64,-0.88,0.851
3.44,-0.56,0.101
3.6,-1.2,0.09
-1.92,-1.76,0.863
2.4,-1.68,0.101
0.88,-1.04,0.488
4.0,-0.32,0.101
-1.68,-0.64,0.869
1.52,-0.8,0.295
-3.04,0.0,0.834
1.36,-1.92,0.148
-0.64,-0.4,0.853
0.48,-0.16,0.831
-0.56,-1.28,0.813
2.32,-1.44,0.102
-2.56,-0.88,0.857
-1.76,-1.52,0.842
3.52,-0.56,0.101
-1.6,-0.64,0.881
3.68,-1.2,0.085
-1.84,-1.76,0.872
-2.96,0.0,0.812
-4.0,-0.24,0.688
0.96,-1.04,0.441
2.48,-1.68,0.102
1.44,-1.92,0.146
1.6,-0.8,0.267
-0.56,-0.4,0.852
-1.52,-0.64,0.845
-2.88,0.0,0.82
0.56,-0.16,0.816
-2.48,-0.88,0.869
-0.48,-1.28,0.81
2.4,-1.44,0.108
-1.68,-1.52,0.854
3.6,-0.56,0.107
-1.76,-1.76,0.856
-3.92,-0.24,0.728
3.76,-1.2,0.112
1.04,-1.04,0.42
2.56,-1.68,0.092
1.68,-0.8,0.244
-1.44,-0.64,0.871
1.52,-1.92,0.116
-2.8,0.0,0.84
-0.48,-0.4,0.843
0.64,-0.16,0.815
-2.4,-0.88,0.86
-0.4,-1.28,0.811
-1.6,-1.52,0.874
2.48,-1.44,0.128
1.76,-0.8,0.237
-1.36,-0.64,0.857
-2.72,0.0,0.831
-3.84,-0.24,0.746
3.68,-0.56,0.097
-1.68,-1.76,0.838
3.84,-1.2,0.084
1.12,-1.04,0.382
2.64,-1.68,0.107
1.6,-1.92,0.143
1.84,-0.8,0.214
-2.64,0.0,0.848
-0.4,-0.4,0.84
-1.28,-0.64,0.857
-2.32,-0.88,0.854
0.72,-0.16,0.798
-0.32,-1.28,0.775
-1.52,-1.52,0.837
-3.76,-0.24,0.751
2.56,-1.44,0.118
-1.6,-1.76,0.853
3.76,-0.56,0.116
3.92,-1.2,0.114
1.2,-1.04,0.348
-2.56,0.0,0.841
2.72,-1.68,0.11
1.92,-0.8,0.181
-1.2,-0.64,0.848
1.68,-1.92,0.128
-0.32,-0.4,0.855
-2.24,-0.88,0.845
0.8,-0.16,0.801
-0.24,-1.28,0.757
-1.44,-1.52,0.831
-3.68,-0.24,0.786
-2.48,0.0,0.855
-1.12,-0.64,0.856
2.0,-0.8,0.178
-1.52,-1.76,0.836
2.64,-1.44,0.11
3.84,-0.56,0.095
4.0,-1.2,0.105
1.28,-1.04,0.302
2.8,-1.68,0.129
1.76,-1.92,0.113
-2.4,0.0,0.842
-2.16,-0.88,0.864
-1.04,-0.64,0.845
-0.24,-0.4,0.839
2.08,-0.8,0.163
0.88,-0.16,0.786
-3.6,-0.24,0.801
-1.36,-1.52,0.866
-0.16,-1.28,0.777
-1.44,-1.76,0.821
3.92,-0.56,0.12
-4.0,-1.12,0.834
2.72,-1.44,0.122
-2.32,0.0,0.843
-0.96,-0.64,0.868
1.36,-1.04,0.291
2.16,-0.8,0.161
2.88,-1.68,0.093
1.84,-1.92,0.124
-2.08,-0.88,0.868
-0.16,-0.4,0.848
-3.52,-0.24,0.799
0.96,-0.16,0.776
-2.24,0.0,0.838
-1.28,-1.52,0.834
-0.08,-1.28,0.752
-1.36,-1.76,0.829
2.24,-0.8,0.16
-3.92,-1.12,0.844
-0.88,-0.64,0.853
4.0,-0.56,0.111
2.8,-1.44,0.121
1.44,-1.04,0.262
2.96,-1.68,0.113
-2.16,0.0,0.849
-2.0,-0.88,0.861
1.92,-1.92,0.099
-0.08,-0.4,0.848
-3.44,-0.24,0.787
1.04,-0.16,0.746
2.32,-0.8,0.148
-1.2,-1.52,0.834
0.0,-1.28,0.72
-3.84,-1.12,0.829
-1.28,-1.76,0.853
-4.0,-0.48,0.768
-2.08,0.0,0.855
-0.8,-0.64,0.863
2.88,-1.44,0.118
0.0,-0.4,0.833
1.52,-1.04,0.249
-1.92,-0.88,0.85
3.04,-1.68,0.115
2.0,-1.92,0.096
-3.36,-0.24,0.802
-3.92,-0.48,0.767
-2.0,0.0,0.862
-1.12,-1.52,0.838
1.12,-0.16,0.73
2.4,-0.8,0.155
-3.76,-1.12,0.831
0.08,-1.28,0.713
-1.2,-1.76,0.814
-0.72,-0.64,0.83
0.08,-0.4,0.843
2.96,-1.44,0.114
-3.84,-0.48,0.802
-1.84,-0.88,0.86
1.6,-1.04,0.208
3.12,-1.68,0.099
-3.28,-0.24,0.812
-1.92,0.0,0.857
2.08,-1.92,0.097
-3.68,-1.12,0.847
0.16,-0.4,0.819
-1.04,-1.52,0.844
1.2,-0.16,0.69
2.48,-0.8,0.123
0.16,-1.28,0.702
-3.76,-0.48,0.806
-1.12,-1.76,0.819
-0.64,-0.64,0.856
3.04,-1.44,0.092
-1.76,-0.88,0.834
1.68,-1.04,0.215
-3.2,-0.24,0.825
3.2,-1.68,0.092
-1.84,0.0,0.86
-3.6,-1.12,0.866
0.24,-0.4,0.815
2.16,-1.92,0.11
-3.68,-0.48,0.792
-0.96,-1.52,0.824
1.28,-0.16,0.675
2.56,-0.8,0.129
0.24,-1.28,0.69
-1.04,-1.76,0.81
-0.56,-0.64,0.824
-1.76,0.0,0.873
0.32,-0.4,0.817
-3.52,-1.12,0.828
-1.68,-0.88,0.847
-3.6,-0.48,0.84
3.12,-1.44,0.106
-3.12,-0.24,0.809
1.76,-1.04,0.194
3.28,-1.68,0.079
2.24,-1.92,0.117
-0.88,-1.52,0.819
-1.68,0.0,0.844
0.32,-1.28,0.64
1.36,-0.16,0.639
2.64,-0.8,0.132
0.4,-0.4,0.808
-3.52,-0.48,0.847
-0.96,-1.76,0.815
-0.48,-0.64,0.852
-3.44,-1.12,0.85
-1.6,-0.88,0.868
-3.04,-0.24,0.831
3.2,-1.44,0.107
1.84,-1.04,0.187
-1.6,0.0,0.855
3.36,-1.68,0.1
-3.44,-0.48,0.834
0.48,-0.4,0.782
2.32,-1.92,0.102
-0.8,-1.52,0.819
1.44,-0.16,0.628
0.4,-1.28,0.6
2.72,-0.8,0.108
-0.88,-1.76,0.826
-0.4,-0.64,0.859
-3.36,-1.12,0.847
-3.36,-0.48,0.807
-1.52,-0.88,0.864
-2.96,-0.24,0.844
-1.52,0.0,0.847
3.28,-1.44,0.103
1.92,-1.04,0.166
0.56,-0.4,0.791
2.4,-1.92,0.095
3.44,-1.68,0.097
1.52,-0.16,0.595
-0.72,-1.52,0.805
-3.28,-0.48,0.84
0.48,-1.28,0.558
-0.8,-1.76,0.817
2.8,-0.8,0.122
-0.32,-0.64,0.835
-3.28,-1.12,0.853
-2.88,-0.24,0.85
-1.44,-0.88,0.868
2.48,-1.92,0.097
1.6,-0.16,0.582
-1.44,0.0,0.875
3.36,-1.44,0.11
2.0,-1.04,0.133
0.64,-0.4,0.787
-3.2,-0.48,0.816
3.52,-1.68,0.075
-0.64,-1.52,0.797
1.68,-0.16,0.52
2.56,-1.92,0.122
0.56,-1.28,0.506
-0.72,-1.76,0.751
-3.2,-1.12,0.865
2.88,-0.8,0.115
-0.24,-0.64,0.846
-2.8,-0.24,0.828
-1.36,-0.88,0.853
-1.36,0.0,0.874
3.44,-1.44,0.108
2.08,-1.04,0.163
-3.12,-0.48,0.848
0.72,-0.4,0.785
1.76,-0.16,0.484
3.6,-1.68,0.095
2.64,-1.92,0.108
-0.56,-1.52,0.777
-3.12,-1.12,0.866
-0.64,-1.76,0.771
0.64,-1.28,0.461
-2.72,-0.24,0.845
-0.16,-0.64,0.826
2.96,-0.8,0.103
-1.28,-0.88,0.847
-1.28,0.0,0.852
2.16,-1.04,0.143
2.72,-1.92,0.091
-3.04,-0.48,0.839
3.52,-1.44,0.106
0.8,-0.4,0.736
1.84,-0.16,0.445
-0.56,-1.76,0.757
3.68,-1.68,0.101
-0.48,-1.52,0.789
-3.04,-1.12,0.855
-2.64,-0.24,0.85
2.24,-1.04,0.129
0.72,-1.28,0.44
-0.08,-0.64,0.835
2.8,-1.92,0.101
3.04,-0.8,0.103
-1.2,-0.88,0.87
-1.2,0.0,0.868
-0.48,-1.76,0.756
-2.96,-0.48,0.816
0.88,-0.4,0.743
3.6,-1.44,0.116
1.92,-0.16,0.412
2.32,-1.04,0.128
3.76,-1.68,0.105
2.88,-1.92,0.099
-2.96,-1.12,0.847
-0.4,-1.52,0.791
-2.56,-0.24,0.846
0.0,-0.64,0.816
0.8,-1.28,0.387
3.12,-0.8,0.117
-1.12,0.0,0.865
-1.12,-0.88,0.856
-0.4,-1.76,0.743
-2.88,-0.48,0.861
2.4,-1.04,0.118
2.96,-1.92,0.094
2.0,-0.16,0.388
0.96,-0.4,0.726
3.68,-1.44,0.113
3.84,-1.68,0.101
-2.88,-1.12,0.856
-2.48,-0.24,0.851
-0.32,-1.52,0.773
0.08,-0.64,0.799
2.48,-1.04,0.124
0.88,-1.28,0.372
-1.04,0.0,0.86
-1.04,-0.88,0.863
2.08,-0.16,0.322
3.2,-0.8,0.103
-2.8,-0.48,0.856
-0.32,-1.76,0.698
3.76,-1.44,0.115
3.04,-1.92,0.108
1.04,-0.4,0.694
-2.8,-1.12,0.845
2.56,-1.04,0.119
3.92,-1.68,0.086
-2.4,-0.24,0.867
2.16,-0.16,0.318
-0.24,-1.52,0.735
3.84,-1.44,0.099
0.16,-0.64,0.811
-0.96,0.0,0.852
-0.96,-0.88,0.842
0.96,-1.28,0.315
-2.72,-0.48,0.844
3.28,-0.8,0.108
-0.24,-1.76,0.663
2.64,-1.04,0.117
3.12,-1.92,0.096
2.24,-0.16,0.286
1.12,-0.4,0.666
-2.72,-1.12,0.856
3.92,-1.44,0.098
-2.32,-0.24,0.854
4.0,-1.68,0.097
-0.16,-1.52,0.732
-0.88,0.0,0.879
0.24,-0.64,0.803
-0.88,-0.88,0.836
2.72,-1.04,0.125
-2.64,-0.48,0.876
1.04,-1.28,0.308
2.32,-0.16,0.261
3.36,-0.8,0.103
-0.16,-1.76,0.639
4.0,-1.44,0.094
3.2,-1.92,0.096
-2.64,-1.12,0.861
1.2,-0.4,0.626
-4.0,-1.6,0.838
-2.24,-0.24,0.875
2.8,-1.04,0.099
2.4,-0.16,0.242
-0.08,-1.52,0.708
-4.0,-1.36,0.833
-0.8,0.0,0.846
0.32,-0.64,0.798
-0.8,-0.88,0.836
-2.56,-0.48,0.855
1.12,-1.28,0.318
3.44,-0.8,0.091
-0.08,-1.76,0.612
2.88,-1.04,0.098
3.28,-1.92,0.106
-2.56,-1.12,0.848
-3.92,-1.36,0.841
1.28,-0.4,0.621
-3.92,-1.6,0.849
2.48,-0.16,0.205
-2.16,-0.24,0.864
0.0,-1.52,0.692
-0.72,0.0,0.855
-2.48,-0.48,0.87
-0.72,-0.88,0.852
0.4,-0.64,0.777
2.96,-1.04,0.12
3.36,-1.92,0.088
1.2,-1.28,0.263
-3.84,-1.36,0.849
3.52,-0.8,0.118
0.0,-1.76,0.579
-2.48,-1.12,0.86
-3.84,-1.6,0.851
1.36,-0.4,0.557
-2.08,-0.24,0.848
2.56,-0.16,0.204
3.44,-1.92,0.105
-3.76,-1.36,0.855
-2.4,-0.48,0.847
-0.64,0.0,0.854
3.04,-1.04,0.104
0.08,-1.52,0.646
-0.64,-0.88,0.851
0.48,-0.64,0.779
1.28,-1.28,0.243
0.08,-1.76,0.541
3.6,-0.8,0.112
-2.4,-1.12,0.854
-3.68,-1.36,0.861
1.6,0.0,0.637
-3.76,-1.6,0.844
-2.0,-0.24,0.844
1.44,-0.4,0.525
2.64,-0.16,0.21
-2.32,-0.48,0.855
-0.56,0.0,0.854
-0.56,-0.88,0.823
3.12,-1.04,0.087
0.16,-1.52,0.608
0.56,-0.64,0.766
-1.76,0.16,0.87
1.68,0.0,0.588
-3.6,-1.36,0.85
1.36,-1.28,0.204
-2.32,-1.12,0.861
3.68,-0.8,0.093
-3.68,-1.6,0.836
-1.92,-0.24,0.842
1.52,-0.4,0.478
-1.68,0.16,0.872
2.72,-0.16,0.157
-2.24,-0.48,0.855
-0.48,-0.88,0.812
-0.48,0.0,0.855
1.76,0.0,0.583
0.24,-1.52,0.583
3.2,-1.04,0.108
-2.24,-1.12,0.856
0.64,-0.64,0.733
-3.52,-1.36,0.878
1.44,-1.28,0.21
3.76,-0.8,0.094
-3.6,-1.6,0.844
1.6,-0.4,0.45
-1.84,-0.24,0.85
-1.6,0.16,0.843
-2.16,-0.48,0.862
-2.16,-1.12,0.869
2.8,-0.16,0.16
-0.4,0.0,0.852
-0.4,-0.88,0.823
-3.44,-1.36,0.863
1.84,0.0,0.532
0.32,-1.52,0.51
3.28,-1.04,0.104
0.72,-0.64,0.709
1.68,-0.4,0.373
1.52,-1.28,0.187
-2.08,-0.48,0.843
-3.52,-1.6,0.854
3.84,-0.8,0.104
-1.76,-0.24,0.851
-3.36,-1.36,0.846
-1.52,0.16,0.847
-2.08,-1.12,0.855
-0.32,0.0,0.874
2.88,-0.16,0.149
-0.32,-0.88,0.826
1.76,-0.4,0.378
1.92,0.0,0.505
-2.0,-0.48,0.853
0.4,-1.52,0.494
3.36,-1.04,0.103
0.8,-0.64,0.689
-3.44,-1.6,0.86
1.6,-1.28,0.206
-3.28,-1.36,0.863
-1.68,-0.24,0.844
3.92,-0.8,0.105
-1.44,0.16,0.865
-1.92,-0.48,0.84
-2.0,-1.12,0.87
-0.24,0.0,0.84
0.88,-0.64,0.673
-0.24,-0.88,0.83
1.84,-0.4,0.341
2.96,-0.16,0.159
-3.36,-1.6,0.872
2.0,0.0,0.443
0.48,-1.52,0.434
3.44,-1.04,0.098
-3.2,-1.36,0.851
-1.84,-0.48,0.861
1.68,-1.28,0.153
-1.6,-0.24,0.86
-1.36,0.16,0.85
-3.28,-1.6,0.853
4.0,-0.8,0.097
0.96,-0.64,0.635
-1.92,-1.12,0.853
-0.16,0.0,0.851
-0.16,-0.88,0.824
1.92,-0.4,0.287
3.04,-0.16,0.132
-1.76,-0.48,0.877
2.08,0.0,0.429
0.56,-1.52,0.394
3.52,-1.04,0.096
-3.12,-1.36,0.856
2.96,0.24,0.185
1.76,-1.28,0.124
-1.52,-0.24,0.848
-1.28,0.16,0.858
-4.0,-0.72,0.797
1.04,-0.64,0.61
-1.84,-1.12,0.852
-0.08,0.0,0.855
-1.68,-0.48,0.862
-0.08,-0.88,0.827
2.0,-0.4,0.27
3.12,-0.16,0.149
2.16,0.0,0.372
0.64,-1.52,0.381
-3.04,-1.36,0.858
3.6,-1.04,0.093
3.04,0.24,0.198
-1.44,-0.24,0.875
-1.2,0.16,0.872
1.84,-1.28,0.152
-3.92,-0.72,0.823
0.0,0.0,0.855
-1.76,-1.12,0.86
1.12,-0.64,0.564
2.24,0.0,0.349
0.0,-0.88,0.811
-1.6,-0.48,0.861
2.08,-0.4,0.244
3.2,-0.16,0.118
-2.96,-1.36,0.857
0.72,-1.52,0.353
0.08,0.0,0.85
3.68,-1.04,0.098
3.12,0.24,0.164
-1.36,-0.24,0.851
-1.12,0.16,0.838
2.32,0.0,0.304
0.08,-0.88,0.779
-3.84,-0.72,0.799
1.92,-1.28,0.156
1.2,-0.64,0.52
-1.68,-1.12,0.861
-1.52,-0.48,0.883
0.16,0.0,0.829
2.16,-0.4,0.246
3.28,-0.16,0.128
2.4,0.0,0.293
-2.88,-1.36,0.862
0.8,-1.52,0.289
0.16,-0.88,0.761
3.2,0.24,0.175
-1.28,-0.24,0.859
3.76,-1.04,0.105
-1.04,0.16,0.847
-3.76,-0.72,0.816
2.0,-1.28,0.129
0.24,0.0,0.84
1.28,-0.64,0.471
-1.6,-1.12,0.856
-1.44,-0.48,0.867
2.48,0.0,0.248
0.24,-0.88,0.783
2.24,-0.4,0.202
-2.8,-1.36,0.857
3.36,-0.16,0.12
0.88,-1.52,0.296
3.84,-1.04,0.103
-1.2,-0.24,0.846
-0.96,0.16,0.838
0.32,0.0,0.826
3.28,0.24,0.174
-3.68,-0.72,0.837
2.08,-1.28,0.126
0.32,-0.88,0.765
-1.36,-0.48,0.871
-1.52,-1.12,0.839
1.36,-0.64,0.428
2.56,0.0,0.211
-2.72,-1.36,0.846
0.4,0.0,0.851
2.32,-0.4,0.194
3.92,-1.04,0.092
3.44,-0.16,0.101
-0.88,0.16,0.846
-1.12,-0.24,0.867
0.96,-1.52,0.236
0.4,-0.88,0.746
-3.6,-0.72,0.819
3.36,0.24,0.145
2.16,-1.28,0.13
-1.28,-0.48,0.858
0.48,0.0,0.833
-1.44,-1.12,0.865
1.44,-0.64,0.399
2.64,0.0,0.196
4.0,-1.04,0.109
-2.64,-1.36,0.842
0.48,-0.88,0.719
2.4,-0.4,0.187
3.52,-0.16,0.145
-0.8,0.16,0.842
-1.04,-0.24,0.862
1.04,-1.52,0.241
-3.52,-0.72,0.826
3.44,0.24,0.14
-4.0,-0.96,0.817
0.56,0.0,0.814
-1.2,-0.48,0.859
2.24,-1.28,0.117
0.56,-0.88,0.72
-1.36,-1.12,0.844
1.52,-0.64,0.379
2.72,0.0,0.217
-2.56,-1.36,0.866
2.48,-0.4,0.192
-0.72,0.16,0.866
-0.96,-0.24,0.837
3.6,-0.16,0.118
-3.44,-0.72,0.83
1.12,-1.52,0.22
3.52,0.24,0.134
-3.92,-0.96,0.838
0.64,0.0,0.816
0.64,-0.88,0.684
-0.4,0.4,0.85
1.6,-0.64,0.334
2.8,0.0,0.2
2.32,-1.28,0.131
-1.28,-1.12,0.848
-3.36,-0.72,0.819
-2.48,-1.36,0.866
-0.64,0.16,0.86
-0.88,-0.24,0.856
2.56,-0.4,0.176
3.68,-0.16,0.127
1.68,-0.64,0.309
2.88,0.0,0.186
1.2,-1.52,0.191
-3.76,0.56,0.404
-3.28,-0.72,0.83
0.72,0.0,0.801
3.6,0.24,0.151
0.72,-0.88,0.634
-0.32,0.4,0.861
-1.2,-1.12,0.845
2.4,-1.28,0.116
-2.4,-1.36,0.86
1.76,-0.64,0.252
2.96,0.0,0.152
-0.56,0.16,0.852
-0.8,-0.24,0.864
2.64,-0.4,0.171
3.76,-0.16,0.121
-3.2,-0.72,0.851
-3.68,0.56,0.466
1.28,-1.52,0.183
-0.24,0.4,0.84
0.8,0.0,0.804
0.8,-0.88,0.588
3.68,0.24,0.139
-1.12,-1.12,0.844
1.84,-0.64,0.266
3.04,0.0,0.138
2.48,-1.28,0.111
-2.32,-1.36,0.851
-0.48,0.16,0.854
-0.72,-0.24,0.842
2.72,-0.4,0.137
-3.12,-0.72,0.855
-3.6,0.56,0.473
3.84,-0.16,0.094
-1.04,-1.12,0.87
1.92,-0.64,0.224
3.12,0.0,0.158
-0.16,0.4,0.874
1.36,-1.52,0.164
0.88,0.0,0.802
0.96,0.64,0.857
3.76,0.24,0.13
-2.24,-1.36,0.851
2.56,-1.28,0.108
-0.96,-1.12,0.848
-0.4,0.16,0.864
-0.64,-0.24,0.873
2.0,-0.64,0.215
3.2,0.0,0.144
-3.52,0.56,0.523
-3.04,-0.72,0.847
2.8,-0.4,0.143
3.92,-0.16,0.112
-0.08,0.4,0.825
0.96,0.0,0.796
1.04,0.64,0.836
1.44,-1.52,0.174
-0.88,-1.12,0.83
-2.16,-1.36,0.852
3.84,0.24,0.117
2.64,-1.28,0.101
2.08,-0.64,0.189
-0.32,0.16,0.856
3.28,0.0,0.148
-0.56,-0.24,0.855
0.0,0.4,0.861
-3.44,0.56,0.569
2.88,-0.4,0.14
-2.96,-0.72,0.874
-0.8,-1.12,0.831
4.0,-0.16,0.092
-2.4,0.8,0.802
1.12,0.64,0.848
1.04,0.0,0.788
-2.08,-1.36,0.845
0.08,0.4,0.861
3.92,0.24,0.111
2.72,-1.28,0.096
-3.36,0.56,0.589
-0.24,0.16,0.849
2.16,-0.64,0.184
-0.48,-0.24,0.853
3.36,0.0,0.113
-0.72,-1.12,0.836
-2.88,-0.72,0.858
2.96,-0.4,0.162
-4.0,-0.08,0.616
-2.32,0.8,0.808
1.2,0.64,0.835
1.12,0.0,0.759
-3.28,0.56,0.628
0.16,0.4,0.836
-2.0,-1.36,0.839
3.44,0.0,0.135
4.0,0.24,0.124
2.8,-1.28,0.116
-0.16,0.16,0.866
-0.64,-1.12,0.835
-3.92,-0.08,0.667
2.32,0.88,0.692
-0.4,-0.24,0.861
-2.8,-0.72,0.848
3.04,-0.4,0.131
-2.24,0.8,0.823
-3.2,0.56,0.663
-1.92,-1.36,0.838
1.28,0.64,0.823
1.2,0.0,0.766
3.52,0.0,0.123
0.24,0.4,0.866
-0.56,-1.12,0.828
-4.0,0.32,0.399
-1.04,1.04,0.849
-0.08,0.16,0.864
-3.84,-0.08,0.683
-2.72,-0.72,0.865
2.4,0.88,0.66
-0.32,-0.24,0.822
3.68,1.12,0.231
3.12,-0.4,0.125
-2.16,0.8,0.853
3.6,0.0,0.129
