,mu,sigma,success_rate
5675,0.48,0.19,0.6846666666666666
5676,0.48,0.2,0.6953333333333334
5677,0.48,0.21,0.7033333333333334
5678,0.48,0.22,0.6923333333333334
5679,0.48,0.23,0.7306666666666667
5680,0.48,0.24,0.721
5681,0.48,0.25,0.761
5682,0.48,0.26,0.7626666666666667
5683,0.48,0.27,0.767
5684,0.48,0.28,0.768
5685,0.48,0.29,0.7836666666666666
5686,0.48,0.3,0.795
5687,0.48,0.31,0.8
5688,0.48,0.32,0.8156666666666667
5689,0.48,0.33,0.8123333333333334
5690,0.48,0.34,0.8223333333333334
5691,0.48,0.35,0.8253333333333334
5692,0.48,0.36,0.83
5693,0.48,0.37,0.837
5694,0.48,0.38,0.8543333333333333
5695,0.48,0.39,0.8476666666666667
5696,0.48,0.4,0.8536666666666667
5697,0.48,0.41,0.8626666666666667
5698,0.48,0.42,0.8576666666666667
5699,0.48,0.43,0.8726666666666667
5700,0.48,0.44,0.867
5701,0.48,0.45,0.8593333333333333
5702,0.48,0.46,0.8633333333333333
5703,0.48,0.47,0.8836666666666667
5704,0.48,0.48,0.8766666666666667
5705,0.48,0.49,0.8863333333333333
5706,0.48,0.5,0.8856666666666667
5707,0.48,0.51,0.889
5708,0.48,0.52,0.892
5709,0.48,0.53,0.8963333333333333
5710,0.48,0.54,0.8926666666666667
5711,0.48,0.55,0.8946666666666667
5712,0.48,0.56,0.8926666666666667
5713,0.48,0.57,0.891
5714,0.48,0.58,0.8933333333333333
5715,0.48,0.59,0.8983333333333333
5716,0.48,0.6,0.8956666666666667
5717,0.48,0.61,0.8963333333333333
5718,0.48,0.62,0.9076666666666666
5719,0.48,0.63,0.909
5720,0.48,0.64,0.9053333333333333
5721,0.48,0.65,0.9023333333333333
5722,0.48,0.66,0.9023333333333333
5723,0.48,0.67,0.8953333333333333
5724,0.48,0.68,0.906
5725,0.48,0.69,0.9063333333333333
5726,0.48,0.7,0.8943333333333333
5727,0.48,0.71,0.8933333333333333
5728,0.48,0.72,0.9036666666666666
5729,0.48,0.73,0.899
5730,0.48,0.74,0.9023333333333333
5731,0.48,0.75,0.8836666666666667
5732,0.48,0.76,0.894
5733,0.48,0.77,0.888
5734,0.48,0.78,0.902
5735,0.48,0.79,0.904
5736,0.48,0.8,0.8916666666666667
5737,0.48,0.81,0.8983333333333333
5738,0.48,0.82,0.893
5739,0.48,0.83,0.8963333333333333
5740,0.48,0.84,0.8956666666666667
5741,0.48,0.85,0.8933333333333333
5742,0.48,0.86,0.8906666666666667
5743,0.48,0.87,0.891
5744,0.48,0.88,0.8923333333333333
5745,0.48,0.89,0.8873333333333333
5746,0.48,0.9,0.889
5747,0.48,0.91,0.8866666666666667
5748,0.48,0.92,0.889
5749,0.48,0.93,0.8763333333333333
5750,0.48,0.94,0.8826666666666667
5751,0.48,0.95,0.882
5752,0.48,0.96,0.875
5753,0.48,0.97,0.889
5754,0.48,0.98,0.8893333333333333
5755,0.48,0.99,0.88
5756,0.48,1.0,0.8813333333333333
5757,0.56,0.0,0.416
5758,0.56,0.01,0.43566666666666665
5759,0.56,0.02,0.4603333333333333
5760,0.56,0.03,0.45766666666666667
5761,0.56,0.04,0.496
5762,0.56,0.05,0.508
5763,0.56,0.06,0.5226666666666666
5764,0.56,0.07,0.535
5765,0.56,0.08,0.5676666666666667
5766,0.56,0.09,0.5676666666666667
5767,0.56,0.1,0.596
5768,0.56,0.11,0.6086666666666667
5769,0.56,0.12,0.6316666666666667
5770,0.56,0.13,0.642
5771,0.56,0.14,0.6463333333333333
5772,0.56,0.15,0.6733333333333333
5773,0.56,0.16,0.6703333333333333
5774,0.56,0.17,0.6946666666666667
5775,0.56,0.18,0.7036666666666667
5776,0.56,0.19,0.7173333333333334
5777,0.56,0.2,0.7283333333333334
5778,0.56,0.21,0.7486666666666667
5779,0.56,0.22,0.7483333333333333
5780,0.56,0.23,0.7636666666666667
5781,0.56,0.24,0.772
5782,0.56,0.25,0.7806666666666666
5783,0.56,0.26,0.7746666666666666
5784,0.56,0.27,0.8013333333333333
5785,0.56,0.28,0.8053333333333333
5786,0.56,0.29,0.816
5787,0.56,0.3,0.8366666666666667
5788,0.56,0.31,0.826
5789,0.56,0.32,0.839
5790,0.56,0.33,0.8413333333333334
5791,0.56,0.34,0.8496666666666667
5792,0.56,0.35,0.8453333333333334
5793,0.56,0.36,0.861
5794,0.56,0.37,0.8596666666666667
5795,0.56,0.38,0.8673333333333333
5796,0.56,0.39,0.882
5797,0.56,0.4,0.877
5798,0.56,0.41,0.8726666666666667
5799,0.56,0.42,0.8843333333333333
5800,0.56,0.43,0.8853333333333333
5801,0.56,0.44,0.891
5802,0.56,0.45,0.8993333333333333
5803,0.56,0.46,0.89
5804,0.56,0.47,0.9003333333333333
5805,0.56,0.48,0.89
5806,0.56,0.49,0.906
5807,0.56,0.5,0.898
5808,0.56,0.51,0.8926666666666667
5809,0.56,0.52,0.9023333333333333
5810,0.56,0.53,0.9036666666666666
5811,0.56,0.54,0.8993333333333333
5812,0.56,0.55,0.906
5813,0.56,0.56,0.912
5814,0.56,0.57,0.9116666666666666
5815,0.56,0.58,0.8933333333333333
5816,0.56,0.59,0.9083333333333333
5817,0.56,0.6,0.9023333333333333
5818,0.56,0.61,0.9026666666666666
5819,0.56,0.62,0.911
5820,0.56,0.63,0.8983333333333333
5821,0.56,0.64,0.8923333333333333
5822,0.56,0.65,0.907
5823,0.56,0.66,0.8953333333333333
5824,0.56,0.67,0.8973333333333333
5825,0.56,0.68,0.9096666666666666
5826,0.56,0.69,0.906
5827,0.56,0.7,0.9006666666666666
5828,0.56,0.71,0.9073333333333333
5829,0.56,0.72,0.9043333333333333
5830,0.56,0.73,0.905
5831,0.56,0.74,0.8973333333333333
5832,0.56,0.75,0.9
5833,0.56,0.76,0.9056666666666666
5834,0.56,0.77,0.902
5835,0.56,0.78,0.8833333333333333
5836,0.56,0.79,0.902
5837,0.56,0.8,0.8853333333333333
5838,0.56,0.81,0.899
5839,0.56,0.82,0.8876666666666667
5840,0.56,0.83,0.8916666666666667
5841,0.56,0.84,0.8913333333333333
5842,0.56,0.85,0.9003333333333333
5843,0.56,0.86,0.8963333333333333
5844,0.56,0.87,0.8863333333333333
5845,0.56,0.88,0.8846666666666667
5846,0.56,0.89,0.89
5847,0.56,0.9,0.8793333333333333
5848,0.56,0.91,0.8893333333333333
5849,0.56,0.92,0.879
5850,0.56,0.93,0.8883333333333333
5851,0.56,0.94,0.894
5852,0.56,0.95,0.884
5853,0.56,0.96,0.8856666666666667
5854,0.56,0.97,0.8896666666666667
5855,0.56,0.98,0.882
5856,0.56,0.99,0.882
5857,0.56,1.0,0.8773333333333333
5858,0.64,0.0,0.4696666666666667
5859,0.64,0.01,0.4633333333333333
5860,0.64,0.02,0.499
5861,0.64,0.03,0.506
5862,0.64,0.04,0.5576666666666666
5863,0.64,0.05,0.5476666666666666
5864,0.64,0.06,0.5793333333333334
5865,0.64,0.07,0.5866666666666667
5866,0.64,0.08,0.6113333333333333
5867,0.64,0.09,0.6053333333333333
5868,0.64,0.1,0.6366666666666667
5869,0.64,0.11,0.6466666666666666
5870,0.64,0.12,0.6553333333333333
5871,0.64,0.13,0.683
5872,0.64,0.14,0.679
5873,0.64,0.15,0.7083333333333334
5874,0.64,0.16,0.7256666666666667
5875,0.64,0.17,0.7316666666666667
5876,0.64,0.18,0.7366666666666667
5877,0.64,0.19,0.75
5878,0.64,0.2,0.7656666666666667
5879,0.64,0.21,0.7853333333333333
5880,0.64,0.22,0.7923333333333333
5881,0.64,0.23,0.7893333333333333
5882,0.64,0.24,0.8
5883,0.64,0.25,0.8223333333333334
5884,0.64,0.26,0.8293333333333334
5885,0.64,0.27,0.8343333333333334
5886,0.64,0.28,0.831
5887,0.64,0.29,0.8526666666666667
5888,0.64,0.3,0.8356666666666667
5889,0.64,0.31,0.857
5890,0.64,0.32,0.8663333333333333
5891,0.64,0.33,0.8696666666666667
5892,0.64,0.34,0.8763333333333333
5893,0.64,0.35,0.8713333333333333
5894,0.64,0.36,0.8776666666666667
5895,0.64,0.37,0.8853333333333333
5896,0.64,0.38,0.897
5897,0.64,0.39,0.8926666666666667
5898,0.64,0.4,0.8936666666666667
5899,0.64,0.41,0.8943333333333333
5900,0.64,0.42,0.904
5901,0.64,0.43,0.9016666666666666
5902,0.64,0.44,0.9056666666666666
5903,0.64,0.45,0.9103333333333333
5904,0.64,0.46,0.911
5905,0.64,0.47,0.9056666666666666
5906,0.64,0.48,0.9076666666666666
5907,0.64,0.49,0.906
5908,0.64,0.5,0.913
5909,0.64,0.51,0.9083333333333333
5910,0.64,0.52,0.906
5911,0.64,0.53,0.9063333333333333
5912,0.64,0.54,0.9163333333333333
5913,0.64,0.55,0.9123333333333333
5914,0.64,0.56,0.9106666666666666
5915,0.64,0.57,0.9183333333333333
5916,0.64,0.58,0.909
5917,0.64,0.59,0.9153333333333333
5918,0.64,0.6,0.9113333333333333
5919,0.64,0.61,0.9066666666666666
5920,0.64,0.62,0.9206666666666666
5921,0.64,0.63,0.9083333333333333
5922,0.64,0.64,0.909
5923,0.64,0.65,0.9143333333333333
5924,0.64,0.66,0.9113333333333333
5925,0.64,0.67,0.9143333333333333
5926,0.64,0.68,0.911
5927,0.64,0.69,0.912
5928,0.64,0.7,0.906
5929,0.64,0.71,0.9083333333333333
5930,0.64,0.72,0.9076666666666666
5931,0.64,0.73,0.914
5932,0.64,0.74,0.9003333333333333
5933,0.64,0.75,0.9046666666666666
5934,0.64,0.76,0.9056666666666666
5935,0.64,0.77,0.9026666666666666
5936,0.64,0.78,0.9063333333333333
5937,0.64,0.79,0.9086666666666666
5938,0.64,0.8,0.9043333333333333
5939,0.64,0.81,0.8996666666666666
5940,0.64,0.82,0.8946666666666667
5941,0.64,0.83,0.8943333333333333
5942,0.64,0.84,0.9066666666666666
5943,0.64,0.85,0.886
5944,0.64,0.86,0.8986666666666666
5945,0.64,0.87,0.8973333333333333
5946,0.64,0.88,0.8893333333333333
5947,0.64,0.89,0.8876666666666667
5948,0.64,0.9,0.8916666666666667
5949,0.64,0.91,0.8926666666666667
5950,0.64,0.92,0.8923333333333333
5951,0.64,0.93,0.8846666666666667
5952,0.64,0.94,0.888
5953,0.64,0.95,0.88
5954,0.64,0.96,0.895
5955,0.64,0.97,0.8986666666666666
5956,0.64,0.98,0.8843333333333333
5957,0.64,0.99,0.8833333333333333
5958,0.64,1.0,0.891
5959,0.72,0.0,0.47933333333333333
5960,0.72,0.01,0.514
5961,0.72,0.02,0.5276666666666666
5962,0.72,0.03,0.556
5963,0.72,0.04,0.5556666666666666
5964,0.72,0.05,0.5863333333333334
5965,0.72,0.06,0.588
5966,0.72,0.07,0.6326666666666667
5967,0.72,0.08,0.6453333333333333
5968,0.72,0.09,0.6626666666666666
5969,0.72,0.1,0.6796666666666666
5970,0.72,0.11,0.6953333333333334
5971,0.72,0.12,0.6933333333333334
5972,0.72,0.13,0.7183333333333334
5973,0.72,0.14,0.7216666666666667
5974,0.72,0.15,0.736
5975,0.72,0.16,0.7636666666666667
5976,0.72,0.17,0.7736666666666666
5977,0.72,0.18,0.7753333333333333
5978,0.72,0.19,0.797
5979,0.72,0.2,0.8156666666666667
5980,0.72,0.21,0.8253333333333334
5981,0.72,0.22,0.8166666666666667
5982,0.72,0.23,0.822
5983,0.72,0.24,0.8326666666666667
5984,0.72,0.25,0.8543333333333333
5985,0.72,0.26,0.8516666666666667
5986,0.72,0.27,0.8566666666666667
5987,0.72,0.28,0.8493333333333334
5988,0.72,0.29,0.8653333333333333
5989,0.72,0.3,0.8853333333333333
5990,0.72,0.31,0.8716666666666667
5991,0.72,0.32,0.878
5992,0.72,0.33,0.8823333333333333
5993,0.72,0.34,0.8826666666666667
5994,0.72,0.35,0.8993333333333333
5995,0.72,0.36,0.902
5996,0.72,0.37,0.9013333333333333
5997,0.72,0.38,0.8973333333333333
5998,0.72,0.39,0.9026666666666666
5999,0.72,0.4,0.8993333333333333
6000,0.72,0.41,0.909
6001,0.72,0.42,0.9023333333333333
6002,0.72,0.43,0.905
6003,0.72,0.44,0.9016666666666666
6004,0.72,0.45,0.9193333333333333
6005,0.72,0.46,0.922
6006,0.72,0.47,0.9266666666666666
6007,0.72,0.48,0.9176666666666666
6008,0.72,0.49,0.9173333333333333
6009,0.72,0.5,0.916
6010,0.72,0.51,0.9136666666666666
6011,0.72,0.52,0.9103333333333333
6012,0.72,0.53,0.9126666666666666
6013,0.72,0.54,0.9196666666666666
6014,0.72,0.55,0.915
6015,0.72,0.56,0.912
6016,0.72,0.57,0.9176666666666666
6017,0.72,0.58,0.9073333333333333
6018,0.72,0.59,0.9146666666666666
6019,0.72,0.6,0.917
6020,0.72,0.61,0.9193333333333333
6021,0.72,0.62,0.924
6022,0.72,0.63,0.9076666666666666
6023,0.72,0.64,0.915
6024,0.72,0.65,0.9116666666666666
6025,0.72,0.66,0.9136666666666666
6026,0.72,0.67,0.913
6027,0.72,0.68,0.9236666666666666
6028,0.72,0.69,0.9173333333333333
6029,0.72,0.7,0.9126666666666666
6030,0.72,0.71,0.9136666666666666
6031,0.72,0.72,0.9076666666666666
6032,0.72,0.73,0.9116666666666666
6033,0.72,0.74,0.9046666666666666
6034,0.72,0.75,0.903
6035,0.72,0.76,0.9026666666666666
6036,0.72,0.77,0.912
6037,0.72,0.78,0.903
6038,0.72,0.79,0.9033333333333333
6039,0.72,0.8,0.9053333333333333
6040,0.72,0.81,0.9046666666666666
6041,0.72,0.82,0.8966666666666666
6042,0.72,0.83,0.9036666666666666
6043,0.72,0.84,0.8993333333333333
6044,0.72,0.85,0.8906666666666667
6045,0.72,0.86,0.893
6046,0.72,0.87,0.9033333333333333
6047,0.72,0.88,0.899
6048,0.72,0.89,0.891
6049,0.72,0.9,0.893
6050,0.72,0.91,0.8983333333333333
6051,0.72,0.92,0.8936666666666667
6052,0.72,0.93,0.8886666666666667
6053,0.72,0.94,0.8906666666666667
6054,0.72,0.95,0.8916666666666667
6055,0.72,0.96,0.8993333333333333
6056,0.72,0.97,0.8833333333333333
6057,0.72,0.98,0.893
6058,0.72,0.99,0.8763333333333333
6059,0.72,1.0,0.8903333333333333
6060,0.8,0.0,0.5136666666666667
6061,0.8,0.01,0.5393333333333333
6062,0.8,0.02,0.5593333333333333
6063,0.8,0.03,0.5776666666666667
6064,0.8,0.04,0.5973333333333334
6065,0.8,0.05,0.6173333333333333
6066,0.8,0.06,0.6323333333333333
6067,0.8,0.07,0.6586666666666666
6068,0.8,0.08,0.659
6069,0.8,0.09,0.6843333333333333
6070,0.8,0.1,0.7076666666666667
6071,0.8,0.11,0.7226666666666667
6072,0.8,0.12,0.7313333333333333
6073,0.8,0.13,0.7373333333333333
6074,0.8,0.14,0.762
6075,0.8,0.15,0.777
6076,0.8,0.16,0.7946666666666666
6077,0.8,0.17,0.802
6078,0.8,0.18,0.814
6079,0.8,0.19,0.8156666666666667
6080,0.8,0.2,0.8326666666666667
6081,0.8,0.21,0.8423333333333334
6082,0.8,0.22,0.8453333333333334
6083,0.8,0.23,0.855
6084,0.8,0.24,0.855
6085,0.8,0.25,0.8616666666666667
6086,0.8,0.26,0.87
6087,0.8,0.27,0.871
6088,0.8,0.28,0.888
6089,0.8,0.29,0.886
6090,0.8,0.3,0.8923333333333333
6091,0.8,0.31,0.8953333333333333
6092,0.8,0.32,0.9076666666666666
6093,0.8,0.33,0.9053333333333333
6094,0.8,0.34,0.9006666666666666
6095,0.8,0.35,0.911
6096,0.8,0.36,0.906
6097,0.8,0.37,0.9063333333333333
6098,0.8,0.38,0.912
6099,0.8,0.39,0.908
6100,0.8,0.4,0.912
6101,0.8,0.41,0.921
6102,0.8,0.42,0.9216666666666666
6103,0.8,0.43,0.9236666666666666
6104,0.8,0.44,0.9216666666666666
6105,0.8,0.45,0.9206666666666666
6106,0.8,0.46,0.9196666666666666
6107,0.8,0.47,0.913
6108,0.8,0.48,0.923
6109,0.8,0.49,0.934
6110,0.8,0.5,0.925
6111,0.8,0.51,0.9216666666666666
6112,0.8,0.52,0.9246666666666666
6113,0.8,0.53,0.9213333333333333
6114,0.8,0.54,0.913
6115,0.8,0.55,0.921
6116,0.8,0.56,0.9263333333333333
6117,0.8,0.57,0.9263333333333333
6118,0.8,0.58,0.9153333333333333
6119,0.8,0.59,0.912
6120,0.8,0.6,0.9306666666666666
6121,0.8,0.61,0.9163333333333333
6122,0.8,0.62,0.921
6123,0.8,0.63,0.9243333333333333
6124,0.8,0.64,0.9216666666666666
6125,0.8,0.65,0.9066666666666666
6126,0.8,0.66,0.921
6127,0.8,0.67,0.9213333333333333
6128,0.8,0.68,0.916
6129,0.8,0.69,0.9146666666666666
6130,0.8,0.7,0.9176666666666666
6131,0.8,0.71,0.9073333333333333
6132,0.8,0.72,0.9136666666666666
6133,0.8,0.73,0.905
6134,0.8,0.74,0.908
6135,0.8,0.75,0.9053333333333333
6136,0.8,0.76,0.8996666666666666
6137,0.8,0.77,0.909
6138,0.8,0.78,0.9006666666666666
6139,0.8,0.79,0.9036666666666666
6140,0.8,0.8,0.9026666666666666
6141,0.8,0.81,0.899
6142,0.8,0.82,0.9106666666666666
6143,0.8,0.83,0.9146666666666666
6144,0.8,0.84,0.9043333333333333
6145,0.8,0.85,0.898
6146,0.8,0.86,0.8976666666666666
6147,0.8,0.87,0.8966666666666666
6148,0.8,0.88,0.893
6149,0.8,0.89,0.901
6150,0.8,0.9,0.8993333333333333
6151,0.8,0.91,0.895
6152,0.8,0.92,0.897
6153,0.8,0.93,0.8966666666666666
6154,0.8,0.94,0.894
6155,0.8,0.95,0.8906666666666667
6156,0.8,0.96,0.8943333333333333
6157,0.8,0.97,0.8936666666666667
6158,0.8,0.98,0.8966666666666666
6159,0.8,0.99,0.896
6160,0.8,1.0,0.8863333333333333
6161,0.88,0.0,0.54
6162,0.88,0.01,0.564
6163,0.88,0.02,0.5776666666666667
6164,0.88,0.03,0.6016666666666667
6165,0.88,0.04,0.6106666666666667
6166,0.88,0.05,0.6486666666666666
6167,0.88,0.06,0.6753333333333333
6168,0.88,0.07,0.682
6169,0.88,0.08,0.705
6170,0.88,0.09,0.7096666666666667
6171,0.88,0.1,0.7493333333333333
6172,0.88,0.11,0.749
6173,0.88,0.12,0.775
6174,0.88,0.13,0.776
6175,0.88,0.14,0.7846666666666666
6176,0.88,0.15,0.7976666666666666
6177,0.88,0.16,0.815
6178,0.88,0.17,0.814
6179,0.88,0.18,0.8373333333333334
6180,0.88,0.19,0.8376666666666667
6181,0.88,0.2,0.861
6182,0.88,0.21,0.8573333333333333
6183,0.88,0.22,0.8746666666666667
6184,0.88,0.23,0.8696666666666667
6185,0.88,0.24,0.876
6186,0.88,0.25,0.888
6187,0.88,0.26,0.8886666666666667
6188,0.88,0.27,0.8916666666666667
6189,0.88,0.28,0.8936666666666667
6190,0.88,0.29,0.9063333333333333
6191,0.88,0.3,0.9033333333333333
6192,0.88,0.31,0.9006666666666666
6193,0.88,0.32,0.908
6194,0.88,0.33,0.916
6195,0.88,0.34,0.9143333333333333
6196,0.88,0.35,0.9286666666666666
6197,0.88,0.36,0.926
6198,0.88,0.37,0.921
6199,0.88,0.38,0.916
6200,0.88,0.39,0.9256666666666666
6201,0.88,0.4,0.9223333333333333
6202,0.88,0.41,0.917
6203,0.88,0.42,0.9243333333333333
6204,0.88,0.43,0.925
6205,0.88,0.44,0.929
6206,0.88,0.45,0.9286666666666666
6207,0.88,0.46,0.9326666666666666
6208,0.88,0.47,0.9316666666666666
6209,0.88,0.48,0.9256666666666666
6210,0.88,0.49,0.9183333333333333
6211,0.88,0.5,0.9233333333333333
6212,0.88,0.51,0.9316666666666666
6213,0.88,0.52,0.9156666666666666
6214,0.88,0.53,0.925
6215,0.88,0.54,0.931
6216,0.88,0.55,0.9283333333333333
6217,0.88,0.56,0.922
6218,0.88,0.57,0.9256666666666666
6219,0.88,0.58,0.9196666666666666
6220,0.88,0.59,0.931
6221,0.88,0.6,0.9173333333333333
6222,0.88,0.61,0.926
6223,0.88,0.62,0.92
6224,0.88,0.63,0.9306666666666666
6225,0.88,0.64,0.921
6226,0.88,0.65,0.922
6227,0.88,0.66,0.911
6228,0.88,0.67,0.911
6229,0.88,0.68,0.92
6230,0.88,0.69,0.9133333333333333
6231,0.88,0.7,0.9143333333333333
6232,0.88,0.71,0.9103333333333333
6233,0.88,0.72,0.9093333333333333
6234,0.88,0.73,0.907
6235,0.88,0.74,0.9106666666666666
6236,0.88,0.75,0.915
6237,0.88,0.76,0.9096666666666666
6238,0.88,0.77,0.918
6239,0.88,0.78,0.918
6240,0.88,0.79,0.908
6241,0.88,0.8,0.9056666666666666
6242,0.88,0.81,0.9116666666666666
6243,0.88,0.82,0.9166666666666666
6244,0.88,0.83,0.9016666666666666
6245,0.88,0.84,0.9083333333333333
6246,0.88,0.85,0.9066666666666666
6247,0.88,0.86,0.901
6248,0.88,0.87,0.901
6249,0.88,0.88,0.9043333333333333
6250,0.88,0.89,0.8886666666666667
6251,0.88,0.9,0.8906666666666667
6252,0.88,0.91,0.8896666666666667
6253,0.88,0.92,0.9016666666666666
6254,0.88,0.93,0.891
6255,0.88,0.94,0.9033333333333333
6256,0.88,0.95,0.8956666666666667
6257,0.88,0.96,0.8943333333333333
6258,0.88,0.97,0.8946666666666667
6259,0.88,0.98,0.891
6260,0.88,0.99,0.9066666666666666
6261,0.88,1.0,0.886
6262,0.96,0.0,0.5606666666666666
6263,0.96,0.01,0.5816666666666667
6264,0.96,0.02,0.606
6265,0.96,0.03,0.6116666666666667
6266,0.96,0.04,0.643
6267,0.96,0.05,0.6473333333333333
6268,0.96,0.06,0.6926666666666667
6269,0.96,0.07,0.6813333333333333
6270,0.96,0.08,0.726
6271,0.96,0.09,0.7403333333333333
6272,0.96,0.1,0.7593333333333333
6273,0.96,0.11,0.7766666666666666
6274,0.96,0.12,0.7826666666666666
6275,0.96,0.13,0.8183333333333334
6276,0.96,0.14,0.8276666666666667
6277,0.96,0.15,0.811
6278,0.96,0.16,0.829
6279,0.96,0.17,0.836
6280,0.96,0.18,0.8646666666666667
6281,0.96,0.19,0.8786666666666667
6282,0.96,0.2,0.8656666666666667
6283,0.96,0.21,0.875
6284,0.96,0.22,0.8786666666666667
6285,0.96,0.23,0.8836666666666667
6286,0.96,0.24,0.8993333333333333
6287,0.96,0.25,0.8923333333333333
6288,0.96,0.26,0.9086666666666666
6289,0.96,0.27,0.907
6290,0.96,0.28,0.9056666666666666
6291,0.96,0.29,0.9216666666666666
6292,0.96,0.3,0.9153333333333333
6293,0.96,0.31,0.913
6294,0.96,0.32,0.9186666666666666
6295,0.96,0.33,0.934
6296,0.96,0.34,0.9256666666666666
6297,0.96,0.35,0.9276666666666666
6298,0.96,0.36,0.9306666666666666
6299,0.96,0.37,0.9333333333333333
6300,0.96,0.38,0.933
6301,0.96,0.39,0.936
6302,0.96,0.4,0.9293333333333333
6303,0.96,0.41,0.9353333333333333
6304,0.96,0.42,0.926
6305,0.96,0.43,0.9333333333333333
6306,0.96,0.44,0.9363333333333334
6307,0.96,0.45,0.9326666666666666
6308,0.96,0.46,0.932
6309,0.96,0.47,0.9253333333333333
6310,0.96,0.48,0.928
6311,0.96,0.49,0.9363333333333334
6312,0.96,0.5,0.9306666666666666
6313,0.96,0.51,0.9236666666666666
6314,0.96,0.52,0.9306666666666666
6315,0.96,0.53,0.9253333333333333
6316,0.96,0.54,0.9273333333333333
6317,0.96,0.55,0.9286666666666666
6318,0.96,0.56,0.9336666666666666
6319,0.96,0.57,0.9266666666666666
6320,0.96,0.58,0.9146666666666666
6321,0.96,0.59,0.924
6322,0.96,0.6,0.9286666666666666
6323,0.96,0.61,0.923
6324,0.96,0.62,0.9266666666666666
6325,0.96,0.63,0.9253333333333333
6326,0.96,0.64,0.9096666666666666
6327,0.96,0.65,0.924
6328,0.96,0.66,0.9233333333333333
6329,0.96,0.67,0.92
6330,0.96,0.68,0.9156666666666666
6331,0.96,0.69,0.9213333333333333
6332,0.96,0.7,0.924
6333,0.96,0.71,0.9186666666666666
6334,0.96,0.72,0.92
6335,0.96,0.73,0.917
6336,0.96,0.74,0.9163333333333333
6337,0.96,0.75,0.9136666666666666
6338,0.96,0.76,0.906
6339,0.96,0.77,0.9016666666666666
6340,0.96,0.78,0.907
6341,0.96,0.79,0.9116666666666666
6342,0.96,0.8,0.906
6343,0.96,0.81,0.8986666666666666
6344,0.96,0.82,0.905
6345,0.96,0.83,0.9033333333333333
6346,0.96,0.84,0.902
6347,0.96,0.85,0.9036666666666666
6348,0.96,0.86,0.9116666666666666
6349,0.96,0.87,0.898
6350,0.96,0.88,0.895
6351,0.96,0.89,0.9036666666666666
6352,0.96,0.9,0.9046666666666666
6353,0.96,0.91,0.9006666666666666
6354,0.96,0.92,0.9023333333333333
6355,0.96,0.93,0.9026666666666666
6356,0.96,0.94,0.8983333333333333
6357,0.96,0.95,0.8903333333333333
6358,0.96,0.96,0.8953333333333333
6359,0.96,0.97,0.8903333333333333
6360,0.96,0.98,0.8886666666666667
6361,0.96,0.99,0.8936666666666667
6362,0.96,1.0,0.895
6363,1.04,0.0,0.554
6364,1.04,0.01,0.5846666666666667
6365,1.04,0.02,0.609
6366,1.04,0.03,0.6316666666666667
6367,1.04,0.04,0.654
6368,1.04,0.05,0.6803333333333333
6369,1.04,0.06,0.689
6370,1.04,0.07,0.7213333333333334
6371,1.04,0.08,0.741
6372,1.04,0.09,0.7586666666666667
6373,1.04,0.1,0.7733333333333333
6374,1.04,0.11,0.783
6375,1.04,0.12,0.7976666666666666
6376,1.04,0.13,0.808
6377,1.04,0.14,0.8243333333333334
6378,1.04,0.15,0.8433333333333334
6379,1.04,0.16,0.8463333333333334
6380,1.04,0.17,0.857
6381,1.04,0.18,0.8676666666666667
6382,1.04,0.19,0.8773333333333333
6383,1.04,0.2,0.8796666666666667
6384,1.04,0.21,0.888
6385,1.04,0.22,0.9003333333333333
6386,1.04,0.23,0.902
6387,1.04,0.24,0.911
6388,1.04,0.25,0.903
6389,1.04,0.26,0.9126666666666666
6390,1.04,0.27,0.9146666666666666
6391,1.04,0.28,0.9273333333333333
6392,1.04,0.29,0.9146666666666666
6393,1.04,0.3,0.932
6394,1.04,0.31,0.9143333333333333
6395,1.04,0.32,0.9293333333333333
6396,1.04,0.33,0.934
6397,1.04,0.34,0.923
6398,1.04,0.35,0.925
6399,1.04,0.36,0.9366666666666666
6400,1.04,0.37,0.9306666666666666
6401,1.04,0.38,0.928
6402,1.04,0.39,0.9353333333333333
6403,1.04,0.4,0.9313333333333333
6404,1.04,0.41,0.9326666666666666
6405,1.04,0.42,0.9383333333333334
6406,1.04,0.43,0.9266666666666666
6407,1.04,0.44,0.937
6408,1.04,0.45,0.9376666666666666
6409,1.04,0.46,0.9293333333333333
6410,1.04,0.47,0.933
6411,1.04,0.48,0.9426666666666667
6412,1.04,0.49,0.9366666666666666
6413,1.04,0.5,0.933
6414,1.04,0.51,0.9323333333333333
6415,1.04,0.52,0.9336666666666666
6416,1.04,0.53,0.9336666666666666
6417,1.04,0.54,0.9326666666666666
6418,1.04,0.55,0.943
6419,1.04,0.56,0.9303333333333333
6420,1.04,0.57,0.9256666666666666
6421,1.04,0.58,0.9203333333333333
6422,1.04,0.59,0.9186666666666666
6423,1.04,0.6,0.9286666666666666
6424,1.04,0.61,0.924
6425,1.04,0.62,0.9206666666666666
6426,1.04,0.63,0.9253333333333333
6427,1.04,0.64,0.9316666666666666
6428,1.04,0.65,0.9236666666666666
6429,1.04,0.66,0.9223333333333333
6430,1.04,0.67,0.923
6431,1.04,0.68,0.918
6432,1.04,0.69,0.9276666666666666
6433,1.04,0.7,0.9163333333333333
6434,1.04,0.71,0.911
