,avg_correct_ranking,avg_incrt,avg_incrt_w_n,avg_pval,mum,sigm,success_rate
332,0.633,0.029972222222222872,0.009833333333333302,0.06848031129273476,2000,180,0.9705
333,0.27,0.11912777777777862,0.040183333333334334,,400,185,0.812
334,0.4315,0.08263333333333397,0.01942222222222241,0.1129010920116394,600,185,0.931
335,0.49,0.06262222222222294,0.015749999999999948,,800,185,0.9435
336,0.5325,0.05446666666666732,0.014249999999999955,0.08816197716544202,1000,185,0.955
337,0.572,0.045794444444445165,0.012811111111111072,0.08772359623984466,1200,185,0.952
338,0.595,0.04007777777777835,0.01155555555555552,0.07332561246791712,1400,185,0.9705
339,0.611,0.037033333333333945,0.011111111111111075,0.07751601266990478,1600,185,0.9585
340,0.621,0.0328000000000006,0.010344444444444411,0.07085824008649454,1800,185,0.9595
341,0.646,0.03028888888888954,0.010077777777777746,0.07057081376839909,2000,185,0.966
342,0.2665,0.12348333333333396,0.04219444444444557,,400,190,0.784
343,0.4055,0.08406111111111178,0.02064444444444471,0.12473753029122132,600,190,0.933
344,0.4765,0.06580000000000072,0.016172222222222185,0.09675051320955028,800,190,0.945
345,0.5135,0.054783333333333864,0.01450555555555551,0.09681744264600355,1000,190,0.943
346,0.526,0.04770000000000066,0.014061111111111066,0.07954369236944854,1200,190,0.952
347,0.588,0.04118333333333392,0.012033333333333293,0.0732705754094058,1400,190,0.963
348,0.6055,0.03643888888888959,0.01125555555555552,0.07214125696430808,1600,190,0.964
349,0.61,0.03364444444444504,0.010866666666666632,0.06600062446867279,1800,190,0.97
350,0.621,0.03048888888888957,0.010288888888888856,0.06315121529741746,2000,190,0.9685
351,0.2745,0.12357222222222287,0.0443833333333344,,400,195,0.7795
352,0.402,0.08658333333333396,0.020900000000000276,0.1130438771376822,600,195,0.917
353,0.488,0.066683333333334,0.016022222222222174,0.10562442776166582,800,195,0.9475
354,0.5275,0.055794444444445146,0.014211111111111065,0.08727467565368868,1000,195,0.952
355,0.5655,0.04688888888888953,0.01271111111111107,0.0888373814284703,1200,195,0.9525
356,0.566,0.0417944444444451,0.012199999999999961,0.07741112449338161,1400,195,0.9645
357,0.597,0.03670000000000061,0.011222222222222186,0.07070219068955269,1600,195,0.958
358,0.6465,0.03370000000000053,0.009877777777777746,0.06450701057224752,1800,195,0.965
359,0.638,0.03169444444444509,0.01011111111111108,0.06725613027115493,2000,195,0.9705
