$\mu_{x_1}$,$\mu_{x_2}$,$\mu_{h_1}$,$\mu_{h_2}$,success_rate
-0.6,4.4,0.9,5.9,0.851
-1.4,3.6,0.4,5.4,0.84
7.2,12.2,-0.4,4.6,0.117
-2.8,2.2,-0.6,4.4,0.798
13.8,18.8,-3.2,1.7999999999999998,0.088
5.6,10.6,-1.9,3.1,0.122
15.9,20.9,-1.7,3.3,0.088
5.2,10.2,-2.4,2.6,0.129
3.6,8.6,-3.4,1.6,0.161
7.0,12.0,-0.9,4.1,0.124
2.4,7.4,-3.9,1.1,0.152
8.6,13.6,0.1,5.1,0.101
12.8,17.8,-3.7,1.2999999999999998,0.112
4.4,9.4,-2.9,2.1,0.122
-3.7,1.2999999999999998,-1.1,3.9,0.805
6.6,11.6,-1.4,3.6,0.117
14.7,19.7,-2.7,2.3,0.103
9.1,14.1,0.6,5.6,0.093
-1.6,3.4,-0.1,4.9,0.866
-1.3,3.7,0.4,5.4,0.859
15.3,20.3,-2.2,2.8,0.095
-0.5,4.5,0.9,5.9,0.857
16.0,21.0,-1.7,3.3,0.093
5.7,10.7,-1.9,3.1,0.13
2.5,7.5,-3.9,1.1,0.162
7.3,12.3,-0.4,4.6,0.119
-2.7,2.3,-0.6,4.4,0.839
3.7,8.7,-3.4,1.6,0.133
13.9,18.9,-3.2,1.7999999999999998,0.093
4.5,9.5,-2.9,2.1,0.141
5.3,10.3,-2.4,2.6,0.132
-3.6,1.4,-1.1,3.9,0.807
12.9,17.9,-3.7,1.2999999999999998,0.096
7.1,12.1,-0.9,4.1,0.115
8.7,13.7,0.1,5.1,0.103
-1.2,3.8,0.4,5.4,0.862
14.8,19.8,-2.7,2.3,0.099
6.7,11.7,-1.4,3.6,0.118
-4.0,1.0,-1.6,3.4,0.78
9.2,14.2,0.6,5.6,0.118
-1.5,3.5,-0.1,4.9,0.871
5.8,10.8,-1.9,3.1,0.136
3.8,8.8,-3.4,1.6,0.122
15.4,20.4,-2.2,2.8,0.103
2.6,7.6,-3.9,1.1,0.154
-0.4,4.6,0.9,5.9,0.859
5.4,10.4,-2.4,2.6,0.105
14.0,19.0,-3.2,1.7999999999999998,0.103
7.4,12.4,-0.4,4.6,0.099
13.0,18.0,-3.7,1.2999999999999998,0.113
4.6,9.6,-2.9,2.1,0.119
-2.6,2.4,-0.6,4.4,0.825
-3.5,1.5,-1.1,3.9,0.822
-1.1,3.9,0.4,5.4,0.854
-3.9,1.1,-1.6,3.4,0.817
14.9,19.9,-2.7,2.3,0.1
7.2,12.2,-0.9,4.1,0.109
6.8,11.8,-1.4,3.6,0.105
8.8,13.8,0.1,5.1,0.11
5.9,10.9,-1.9,3.1,0.12
3.9,8.9,-3.4,1.6,0.118
-1.0,4.0,0.4,5.4,0.877
-1.4,3.6,-0.1,4.9,0.873
9.3,14.3,0.6,5.6,0.123
15.5,20.5,-2.2,2.8,0.098
5.5,10.5,-2.4,2.6,0.105
-3.8,1.2000000000000002,-1.6,3.4,0.812
14.1,19.1,-3.2,1.7999999999999998,0.099
13.1,18.1,-3.7,1.2999999999999998,0.088
4.7,9.7,-2.9,2.1,0.135
7.5,12.5,-0.4,4.6,0.108
2.7,7.7,-3.9,1.1,0.171
-0.3,4.7,0.9,5.9,0.891
-3.4,1.6,-1.1,3.9,0.803
-2.5,2.5,-0.6,4.4,0.858
15.0,20.0,-2.7,2.3,0.106
-0.9,4.1,0.4,5.4,0.876
-1.3,3.7,-0.1,4.9,0.87
6.9,11.9,-1.4,3.6,0.113
9.4,14.4,0.6,5.6,0.082
7.3,12.3,-0.9,4.1,0.103
4.0,9.0,-3.4,1.6,0.123
6.0,11.0,-1.9,3.1,0.112
8.9,13.9,0.1,5.1,0.117
7.6,12.6,-0.4,4.6,0.097
4.8,9.8,-2.9,2.1,0.116
15.6,20.6,-2.2,2.8,0.1
5.6,10.6,-2.4,2.6,0.107
-3.7,1.2999999999999998,-1.6,3.4,0.834
14.2,19.2,-3.2,1.7999999999999998,0.1
2.8,7.8,-3.9,1.1,0.143
-3.3,1.7000000000000002,-1.1,3.9,0.83
13.2,18.2,-3.7,1.2999999999999998,0.094
-0.2,4.8,0.9,5.9,0.873
-1.2,3.8,-0.1,4.9,0.893
-2.4,2.6,-0.6,4.4,0.837
-0.8,4.2,0.4,5.4,0.876
15.1,20.1,-2.7,2.3,0.088
7.0,12.0,-1.4,3.6,0.113
6.1,11.1,-1.9,3.1,0.132
5.7,10.7,-2.4,2.6,0.111
4.1,9.1,-3.4,1.6,0.121
9.5,14.5,0.6,5.6,0.106
15.7,20.7,-2.2,2.8,0.106
7.7,12.7,-0.4,4.6,0.127
7.4,12.4,-0.9,4.1,0.123
4.9,9.9,-2.9,2.1,0.11
9.0,14.0,0.1,5.1,0.095
-3.6,1.4,-1.6,3.4,0.841
2.9,7.9,-3.9,1.1,0.152
14.3,19.3,-3.2,1.7999999999999998,0.106
-1.1,3.9,-0.1,4.9,0.886
13.3,18.3,-3.7,1.2999999999999998,0.102
-3.2,1.7999999999999998,-1.1,3.9,0.81
15.2,20.2,-2.7,2.3,0.091
-2.3,2.7,-0.6,4.4,0.853
-0.1,4.9,0.9,5.9,0.889
9.6,14.6,0.6,5.6,0.101
7.1,12.1,-1.4,3.6,0.113
-0.7,4.3,0.4,5.4,0.894
7.8,12.8,-0.4,4.6,0.102
5.8,10.8,-2.4,2.6,0.129
5.0,10.0,-2.9,2.1,0.114
4.2,9.2,-3.4,1.6,0.127
6.2,11.2,-1.9,3.1,0.115
15.8,20.8,-2.2,2.8,0.089
-1.0,4.0,-0.1,4.9,0.898
14.4,19.4,-3.2,1.7999999999999998,0.088
-2.2,2.8,-0.6,4.4,0.837
15.3,20.3,-2.7,2.3,0.114
7.5,12.5,-0.9,4.1,0.086
9.1,14.1,0.1,5.1,0.102
3.0,8.0,-3.9,1.1,0.15
-3.5,1.5,-1.6,3.4,0.831
13.4,18.4,-3.7,1.2999999999999998,0.099
7.2,12.2,-1.4,3.6,0.113
-3.1,1.9,-1.1,3.9,0.835
5.1,10.1,-2.9,2.1,0.115
0.0,5.0,0.9,5.9,0.883
4.3,9.3,-3.4,1.6,0.111
15.9,20.9,-2.2,2.8,0.09
9.7,14.7,0.6,5.6,0.106
-0.6,4.4,0.4,5.4,0.869
6.3,11.3,-1.9,3.1,0.116
7.9,12.9,-0.4,4.6,0.108
5.9,10.9,-2.4,2.6,0.099
-0.9,4.1,-0.1,4.9,0.887
-2.1,2.9,-0.6,4.4,0.863
15.4,20.4,-2.7,2.3,0.087
-3.4,1.6,-1.6,3.4,0.836
7.6,12.6,-0.9,4.1,0.111
9.2,14.2,0.1,5.1,0.1
14.5,19.5,-3.2,1.7999999999999998,0.091
5.2,10.2,-2.9,2.1,0.126
13.5,18.5,-3.7,1.2999999999999998,0.1
-3.0,2.0,-1.1,3.9,0.852
7.3,12.3,-1.4,3.6,0.113
3.1,8.1,-3.9,1.1,0.147
4.4,9.4,-3.4,1.6,0.12
0.1,5.1,0.9,5.9,0.881
-0.5,4.5,0.4,5.4,0.898
16.0,21.0,-2.2,2.8,0.115
9.8,14.8,0.6,5.6,0.109
6.4,11.4,-1.9,3.1,0.118
-3.3,1.7000000000000002,-1.6,3.4,0.837
-0.8,4.2,-0.1,4.9,0.881
6.0,11.0,-2.4,2.6,0.11
15.5,20.5,-2.7,2.3,0.101
-2.0,3.0,-0.6,4.4,0.846
8.0,13.0,-0.4,4.6,0.104
13.6,18.6,-3.7,1.2999999999999998,0.106
7.7,12.7,-0.9,4.1,0.083
-0.4,4.6,0.4,5.4,0.885
0.2,5.2,0.9,5.9,0.902
3.2,8.2,-3.9,1.1,0.133
9.3,14.3,0.1,5.1,0.106
5.3,10.3,-2.9,2.1,0.109
14.6,19.6,-3.2,1.7999999999999998,0.114
-2.9,2.1,-1.1,3.9,0.858
7.4,12.4,-1.4,3.6,0.11
4.5,9.5,-3.4,1.6,0.128
9.9,14.9,0.6,5.6,0.121
-3.2,1.7999999999999998,-1.6,3.4,0.858
6.1,11.1,-2.4,2.6,0.106
15.6,20.6,-2.7,2.3,0.09
-0.7,4.3,-0.1,4.9,0.874
8.1,13.1,-0.4,4.6,0.11
-4.0,1.0,-2.1,2.9,0.83
6.5,11.5,-1.9,3.1,0.108
0.3,5.3,0.9,5.9,0.866
-0.3,4.7,0.4,5.4,0.871
7.8,12.8,-0.9,4.1,0.115
-1.9,3.1,-0.6,4.4,0.896
-2.8,2.2,-1.1,3.9,0.86
3.3,8.3,-3.9,1.1,0.128
13.7,18.7,-3.7,1.2999999999999998,0.088
5.4,10.4,-2.9,2.1,0.109
10.0,15.0,0.6,5.6,0.103
9.4,14.4,0.1,5.1,0.094
7.5,12.5,-1.4,3.6,0.102
14.7,19.7,-3.2,1.7999999999999998,0.087
-0.6,4.4,-0.1,4.9,0.867
4.6,9.6,-3.4,1.6,0.127
-3.9,1.1,-2.1,2.9,0.853
8.2,13.2,-0.4,4.6,0.101
-3.1,1.9,-1.6,3.4,0.851
0.4,5.4,0.9,5.9,0.872
-2.7,2.3,-1.1,3.9,0.857
-0.2,4.8,0.4,5.4,0.889
7.9,12.9,-0.9,4.1,0.11
-1.8,3.2,-0.6,4.4,0.883
6.2,11.2,-2.4,2.6,0.083
15.7,20.7,-2.7,2.3,0.093
6.6,11.6,-1.9,3.1,0.117
13.8,18.8,-3.7,1.2999999999999998,0.091
3.4,8.4,-3.9,1.1,0.124
5.5,10.5,-2.9,2.1,0.103
14.8,19.8,-3.2,1.7999999999999998,0.101
7.6,12.6,-1.4,3.6,0.097
10.1,15.1,0.6,5.6,0.113
-3.8,1.2000000000000002,-2.1,2.9,0.843
-0.5,4.5,-0.1,4.9,0.868
9.5,14.5,0.1,5.1,0.111
-3.0,2.0,-1.6,3.4,0.856
8.3,13.3,-0.4,4.6,0.102
-0.1,4.9,0.4,5.4,0.872
-2.6,2.4,-1.1,3.9,0.867
15.8,20.8,-2.7,2.3,0.106
6.3,11.3,-2.4,2.6,0.113
4.7,9.7,-3.4,1.6,0.107
0.5,5.5,0.9,5.9,0.901
-1.7,3.3,-0.6,4.4,0.877
8.0,13.0,-0.9,4.1,0.104
3.5,8.5,-3.9,1.1,0.119
13.9,18.9,-3.7,1.2999999999999998,0.114
6.7,11.7,-1.9,3.1,0.112
-3.7,1.2999999999999998,-2.1,2.9,0.884
5.6,10.6,-2.9,2.1,0.094
14.9,19.9,-3.2,1.7999999999999998,0.09
0.0,5.0,0.4,5.4,0.891
-2.5,2.5,-1.1,3.9,0.878
15.9,20.9,-2.7,2.3,0.103
-2.9,2.1,-1.6,3.4,0.874
-0.4,4.6,-0.1,4.9,0.88
9.6,14.6,0.1,5.1,0.111
10.2,15.2,0.6,5.6,0.099
6.4,11.4,-2.4,2.6,0.089
8.4,13.4,-0.4,4.6,0.096
7.7,12.7,-1.4,3.6,0.101
0.6,5.6,0.9,5.9,0.9
4.8,9.8,-3.4,1.6,0.114
-1.6,3.4,-0.6,4.4,0.873
8.1,13.1,-0.9,4.1,0.093
3.6,8.6,-3.9,1.1,0.125
6.8,11.8,-1.9,3.1,0.097
-3.6,1.4,-2.1,2.9,0.84
14.0,19.0,-3.7,1.2999999999999998,0.087
15.0,20.0,-3.2,1.7999999999999998,0.093
5.7,10.7,-2.9,2.1,0.114
0.1,5.1,0.4,5.4,0.879
-0.3,4.7,-0.1,4.9,0.882
10.3,15.3,0.6,5.6,0.101
6.5,11.5,-2.4,2.6,0.102
9.7,14.7,0.1,5.1,0.094
7.8,12.8,-1.4,3.6,0.092
-2.4,2.6,-1.1,3.9,0.886
-2.8,2.2,-1.6,3.4,0.89
16.0,21.0,-2.7,2.3,0.097
4.9,9.9,-3.4,1.6,0.117
0.7,5.7,0.9,5.9,0.891
8.5,13.5,-0.4,4.6,0.106
8.2,13.2,-0.9,4.1,0.088
6.9,11.9,-1.9,3.1,0.097
-1.5,3.5,-0.6,4.4,0.874
-3.5,1.5,-2.1,2.9,0.87
3.7,8.7,-3.9,1.1,0.106
-0.2,4.8,-0.1,4.9,0.865
10.4,15.4,0.6,5.6,0.086
15.1,20.1,-3.2,1.7999999999999998,0.106
0.2,5.2,0.4,5.4,0.871
7.9,12.9,-1.4,3.6,0.109
14.1,19.1,-3.7,1.2999999999999998,0.101
5.8,10.8,-2.9,2.1,0.101
9.8,14.8,0.1,5.1,0.105
0.8,5.8,0.9,5.9,0.855
-2.3,2.7,-1.1,3.9,0.864
-2.7,2.3,-1.6,3.4,0.886
6.6,11.6,-2.4,2.6,0.1
-4.0,1.0,-2.6,2.4,0.86
7.0,12.0,-1.9,3.1,0.091
8.3,13.3,-0.9,4.1,0.102
8.6,13.6,-0.4,4.6,0.113
5.0,10.0,-3.4,1.6,0.114
-0.1,4.9,-0.1,4.9,0.864
10.5,15.5,0.6,5.6,0.1
-1.4,3.6,-0.6,4.4,0.898
3.8,8.8,-3.9,1.1,0.103
-3.4,1.6,-2.1,2.9,0.879
-2.6,2.4,-1.6,3.4,0.884
8.0,13.0,-1.4,3.6,0.081
9.9,14.9,0.1,5.1,0.103
0.9,5.9,0.9,5.9,0.866
14.2,19.2,-3.7,1.2999999999999998,0.09
5.9,10.9,-2.9,2.1,0.092
0.3,5.3,0.4,5.4,0.883
15.2,20.2,-3.2,1.7999999999999998,0.103
-2.2,2.8,-1.1,3.9,0.874
-3.9,1.1,-2.6,2.4,0.859
6.7,11.7,-2.4,2.6,0.106
8.4,13.4,-0.9,4.1,0.091
7.1,12.1,-1.9,3.1,0.084
0.0,5.0,-0.1,4.9,0.878
-1.3,3.7,-0.6,4.4,0.88
10.6,15.6,0.6,5.6,0.111
-2.5,2.5,-1.6,3.4,0.879
8.1,13.1,-1.4,3.6,0.104
8.7,13.7,-0.4,4.6,0.1
3.9,8.9,-3.9,1.1,0.132
5.1,10.1,-3.4,1.6,0.117
6.0,11.0,-2.9,2.1,0.103
-3.3,1.7000000000000002,-2.1,2.9,0.882
10.0,15.0,0.1,5.1,0.109
14.3,19.3,-3.7,1.2999999999999998,0.093
1.0,6.0,0.9,5.9,0.863
0.4,5.4,0.4,5.4,0.867
-2.1,2.9,-1.1,3.9,0.888
15.3,20.3,-3.2,1.7999999999999998,0.097
-1.2,3.8,-0.6,4.4,0.887
6.8,11.8,-2.4,2.6,0.097
-3.8,1.2000000000000002,-2.6,2.4,0.895
8.2,13.2,-1.4,3.6,0.104
8.5,13.5,-0.9,4.1,0.095
0.1,5.1,-0.1,4.9,0.851
10.7,15.7,0.6,5.6,0.112
7.2,12.2,-1.9,3.1,0.089
-2.4,2.6,-1.6,3.4,0.873
4.0,9.0,-3.9,1.1,0.113
8.8,13.8,-0.4,4.6,0.115
6.1,11.1,-2.9,2.1,0.096
-2.0,3.0,-1.1,3.9,0.853
5.2,10.2,-3.4,1.6,0.088
-3.2,1.7999999999999998,-2.1,2.9,0.875
10.1,15.1,0.1,5.1,0.084
14.4,19.4,-3.7,1.2999999999999998,0.106
0.5,5.5,0.4,5.4,0.853
-1.1,3.9,-0.6,4.4,0.878
1.1,6.1,0.9,5.9,0.855
6.9,11.9,-2.4,2.6,0.081
8.6,13.6,-0.9,4.1,0.086
10.8,15.8,0.6,5.6,0.084
15.4,20.4,-3.2,1.7999999999999998,0.095
-2.3,2.7,-1.6,3.4,0.882
4.1,9.1,-3.9,1.1,0.123
8.3,13.3,-1.4,3.6,0.103
-3.7,1.2999999999999998,-2.6,2.4,0.873
0.2,5.2,-0.1,4.9,0.859
-1.9,3.1,-1.1,3.9,0.885
6.2,11.2,-2.9,2.1,0.101
7.3,12.3,-1.9,3.1,0.125
-3.1,1.9,-2.1,2.9,0.893
-1.0,4.0,-0.6,4.4,0.875
8.9,13.9,-0.4,4.6,0.088
1.2,6.2,0.9,5.9,0.847
7.0,12.0,-2.4,2.6,0.089
5.3,10.3,-3.4,1.6,0.113
14.5,19.5,-3.7,1.2999999999999998,0.103
10.9,15.9,0.6,5.6,0.09
10.2,15.2,0.1,5.1,0.082
4.2,9.2,-3.9,1.1,0.101
0.6,5.6,0.4,5.4,0.857
8.7,13.7,-0.9,4.1,0.109
15.5,20.5,-3.2,1.7999999999999998,0.108
-3.6,1.4,-2.6,2.4,0.887
-1.8,3.2,-1.1,3.9,0.889
-2.2,2.8,-1.6,3.4,0.872
6.3,11.3,-2.9,2.1,0.099
-0.9,4.1,-0.6,4.4,0.865
8.4,13.4,-1.4,3.6,0.111
0.3,5.3,-0.1,4.9,0.851
-3.0,2.0,-2.1,2.9,0.889
1.3,6.3,0.9,5.9,0.826
7.4,12.4,-1.9,3.1,0.108
5.4,10.4,-3.4,1.6,0.1
4.3,9.3,-3.9,1.1,0.115
9.0,14.0,-0.4,4.6,0.078
14.6,19.6,-3.7,1.2999999999999998,0.097
11.0,16.0,0.6,5.6,0.079
10.3,15.3,0.1,5.1,0.114
7.1,12.1,-2.4,2.6,0.113
8.8,13.8,-0.9,4.1,0.106
0.7,5.7,0.4,5.4,0.833
15.6,20.6,-3.2,1.7999999999999998,0.1
-3.5,1.5,-2.6,2.4,0.884
0.4,5.4,-0.1,4.9,0.842
-1.7,3.3,-1.1,3.9,0.897
-2.1,2.9,-1.6,3.4,0.877
6.4,11.4,-2.9,2.1,0.107
-0.8,4.2,-0.6,4.4,0.86
1.4,6.4,0.9,5.9,0.822
8.5,13.5,-1.4,3.6,0.102
4.4,9.4,-3.9,1.1,0.097
-2.9,2.1,-2.1,2.9,0.871
14.7,19.7,-3.7,1.2999999999999998,0.095
7.5,12.5,-1.9,3.1,0.093
9.1,14.1,-0.4,4.6,0.117
5.5,10.5,-3.4,1.6,0.12
0.8,5.8,0.4,5.4,0.848
7.2,12.2,-2.4,2.6,0.116
8.9,13.9,-0.9,4.1,0.115
15.7,20.7,-3.2,1.7999999999999998,0.097
11.1,16.1,0.6,5.6,0.102
-3.4,1.6,-2.6,2.4,0.89
10.4,15.4,0.1,5.1,0.103
-1.6,3.4,-1.1,3.9,0.884
-0.7,4.3,-0.6,4.4,0.884
0.5,5.5,-0.1,4.9,0.824
1.5,6.5,0.9,5.9,0.832
-2.0,3.0,-1.6,3.4,0.89
4.5,9.5,-3.9,1.1,0.119
-2.8,2.2,-2.1,2.9,0.887
14.8,19.8,-3.7,1.2999999999999998,0.109
6.5,11.5,-2.9,2.1,0.087
8.6,13.6,-1.4,3.6,0.098
9.2,14.2,-0.4,4.6,0.105
7.3,12.3,-2.4,2.6,0.104
0.9,5.9,0.4,5.4,0.832
15.8,20.8,-3.2,1.7999999999999998,0.098
7.6,12.6,-1.9,3.1,0.089
-3.3,1.7000000000000002,-2.6,2.4,0.871
11.2,16.2,0.6,5.6,0.112
5.6,10.6,-3.4,1.6,0.12
9.0,14.0,-0.9,4.1,0.086
1.6,6.6,0.9,5.9,0.832
4.6,9.6,-3.9,1.1,0.101
-1.5,3.5,-1.1,3.9,0.899
10.5,15.5,0.1,5.1,0.11
-0.6,4.4,-0.6,4.4,0.873
0.6,5.6,-0.1,4.9,0.797
14.9,19.9,-3.7,1.2999999999999998,0.099
6.6,11.6,-2.9,2.1,0.11
9.3,14.3,-0.4,4.6,0.119
-2.7,2.3,-2.1,2.9,0.892
-1.9,3.1,-1.6,3.4,0.868
8.7,13.7,-1.4,3.6,0.104
1.0,6.0,0.4,5.4,0.823
7.4,12.4,-2.4,2.6,0.098
11.3,16.3,0.6,5.6,0.101
-3.2,1.7999999999999998,-2.6,2.4,0.874
15.9,20.9,-3.2,1.7999999999999998,0.102
4.7,9.7,-3.9,1.1,0.106
7.7,12.7,-1.9,3.1,0.115
1.7,6.7,0.9,5.9,0.805
5.7,10.7,-3.4,1.6,0.106
15.0,20.0,-3.7,1.2999999999999998,0.098
9.1,14.1,-0.9,4.1,0.108
9.4,14.4,-0.4,4.6,0.097
-0.5,4.5,-0.6,4.4,0.849
6.7,11.7,-2.9,2.1,0.1
-1.4,3.6,-1.1,3.9,0.875
-2.6,2.4,-2.1,2.9,0.865
10.6,15.6,0.1,5.1,0.092
11.4,16.4,0.6,5.6,0.106
0.7,5.7,-0.1,4.9,0.813
1.1,6.1,0.4,5.4,0.825
-1.8,3.2,-1.6,3.4,0.883
8.8,13.8,-1.4,3.6,0.102
7.5,12.5,-2.4,2.6,0.093
4.8,9.8,-3.9,1.1,0.106
-3.1,1.9,-2.6,2.4,0.868
15.1,20.1,-3.7,1.2999999999999998,0.097
16.0,21.0,-3.2,1.7999999999999998,0.087
1.8,6.8,0.9,5.9,0.769
-0.4,4.6,-0.6,4.4,0.848
9.5,14.5,-0.4,4.6,0.103
5.8,10.8,-3.4,1.6,0.097
6.8,11.8,-2.9,2.1,0.117
7.8,12.8,-1.9,3.1,0.113
9.2,14.2,-0.9,4.1,0.109
8.9,13.9,-1.4,3.6,0.104
0.8,5.8,-0.1,4.9,0.798
-1.3,3.7,-1.1,3.9,0.888
-2.5,2.5,-2.1,2.9,0.884
-3.0,2.0,-2.6,2.4,0.864
1.2,6.2,0.4,5.4,0.829
11.5,16.5,0.6,5.6,0.095
10.7,15.7,0.1,5.1,0.084
4.9,9.9,-3.9,1.1,0.106
-4.0,1.0,-3.1,1.9,0.886
-1.7,3.3,-1.6,3.4,0.871
7.6,12.6,-2.4,2.6,0.098
-0.3,4.7,-0.6,4.4,0.838
15.2,20.2,-3.7,1.2999999999999998,0.102
5.9,10.9,-3.4,1.6,0.101
1.9,6.9,0.9,5.9,0.784
9.3,14.3,-0.9,4.1,0.095
7.9,12.9,-1.9,3.1,0.101
6.9,11.9,-2.9,2.1,0.1
9.6,14.6,-0.4,4.6,0.103
9.0,14.0,-1.4,3.6,0.103
0.9,5.9,-0.1,4.9,0.766
-2.4,2.6,-2.1,2.9,0.885
5.0,10.0,-3.9,1.1,0.108
7.7,12.7,-2.4,2.6,0.098
-1.2,3.8,-1.1,3.9,0.898
1.3,6.3,0.4,5.4,0.779
-2.9,2.1,-2.6,2.4,0.867
11.6,16.6,0.6,5.6,0.109
10.8,15.8,0.1,5.1,0.089
-1.6,3.4,-1.6,3.4,0.856
-0.2,4.8,-0.6,4.4,0.816
15.3,20.3,-3.7,1.2999999999999998,0.087
8.0,13.0,-1.9,3.1,0.107
6.0,11.0,-3.4,1.6,0.082
2.0,7.0,0.9,5.9,0.742
-3.9,1.1,-3.1,1.9,0.872
9.4,14.4,-0.9,4.1,0.109
7.0,12.0,-2.9,2.1,0.11
9.1,14.1,-1.4,3.6,0.094
9.7,14.7,-0.4,4.6,0.108
-2.3,2.7,-2.1,2.9,0.878
1.0,6.0,-0.1,4.9,0.75
7.8,12.8,-2.4,2.6,0.108
-2.8,2.2,-2.6,2.4,0.867
2.1,7.1,0.9,5.9,0.728
5.1,10.1,-3.9,1.1,0.111
15.4,20.4,-3.7,1.2999999999999998,0.092
-1.1,3.9,-1.1,3.9,0.854
1.4,6.4,0.4,5.4,0.755
8.1,13.1,-1.9,3.1,0.098
10.9,15.9,0.1,5.1,0.095
6.1,11.1,-3.4,1.6,0.11
11.7,16.7,0.6,5.6,0.102
9.5,14.5,-0.9,4.1,0.095
-3.8,1.2000000000000002,-3.1,1.9,0.848
-1.5,3.5,-1.6,3.4,0.85
-0.1,4.9,-0.6,4.4,0.836
9.8,14.8,-0.4,4.6,0.1
1.1,6.1,-0.1,4.9,0.754
7.1,12.1,-2.9,2.1,0.106
-2.2,2.8,-2.1,2.9,0.883
9.2,14.2,-1.4,3.6,0.096
5.2,10.2,-3.9,1.1,0.103
8.2,13.2,-1.9,3.1,0.105
2.2,7.2,0.9,5.9,0.678
-2.7,2.3,-2.6,2.4,0.89
1.5,6.5,0.4,5.4,0.759
7.9,12.9,-2.4,2.6,0.099
9.6,14.6,-0.9,4.1,0.114
-1.4,3.6,-1.6,3.4,0.863
11.0,16.0,0.1,5.1,0.115
15.5,20.5,-3.7,1.2999999999999998,0.085
-1.0,4.0,-1.1,3.9,0.867
1.2,6.2,-0.1,4.9,0.707
-3.7,1.2999999999999998,-3.1,1.9,0.89
6.2,11.2,-3.4,1.6,0.091
11.8,16.8,0.6,5.6,0.081
9.9,14.9,-0.4,4.6,0.113
0.0,5.0,-0.6,4.4,0.836
7.2,12.2,-2.9,2.1,0.104
9.3,14.3,-1.4,3.6,0.112
5.3,10.3,-3.9,1.1,0.102
-2.1,2.9,-2.1,2.9,0.866
8.3,13.3,-1.9,3.1,0.089
1.6,6.6,0.4,5.4,0.752
1.3,6.3,-0.1,4.9,0.696
11.1,16.1,0.1,5.1,0.086
-2.6,2.4,-2.6,2.4,0.877
-1.3,3.7,-1.6,3.4,0.868
2.3,7.3,0.9,5.9,0.73
8.0,13.0,-2.4,2.6,0.087
9.7,14.7,-0.9,4.1,0.086
-0.9,4.1,-1.1,3.9,0.872
10.0,15.0,-0.4,4.6,0.098
-3.6,1.4,-3.1,1.9,0.872
15.6,20.6,-3.7,1.2999999999999998,0.095
0.1,5.1,-0.6,4.4,0.799
6.3,11.3,-3.4,1.6,0.097
7.3,12.3,-2.9,2.1,0.095
11.9,16.9,0.6,5.6,0.102
1.4,6.4,-0.1,4.9,0.668
-2.5,2.5,-2.6,2.4,0.861
1.7,6.7,0.4,5.4,0.697
9.4,14.4,-1.4,3.6,0.114
5.4,10.4,-3.9,1.1,0.106
11.2,16.2,0.1,5.1,0.101
-2.0,3.0,-2.1,2.9,0.876
-1.2,3.8,-1.6,3.4,0.843
8.4,13.4,-1.9,3.1,0.103
2.4,7.4,0.9,5.9,0.673
-0.8,4.2,-1.1,3.9,0.847
9.8,14.8,-0.9,4.1,0.101
-3.5,1.5,-3.1,1.9,0.887
8.1,13.1,-2.4,2.6,0.087
0.2,5.2,-0.6,4.4,0.781
15.7,20.7,-3.7,1.2999999999999998,0.085
10.1,15.1,-0.4,4.6,0.105
6.4,11.4,-3.4,1.6,0.108
1.8,6.8,0.4,5.4,0.705
7.4,12.4,-2.9,2.1,0.086
5.5,10.5,-3.9,1.1,0.114
12.0,17.0,0.6,5.6,0.107
-2.4,2.6,-2.6,2.4,0.855
1.5,6.5,-0.1,4.9,0.606
9.5,14.5,-1.4,3.6,0.092
-1.9,3.1,-2.1,2.9,0.858
11.3,16.3,0.1,5.1,0.108
8.5,13.5,-1.9,3.1,0.106
-1.1,3.9,-1.6,3.4,0.837
-3.4,1.6,-3.1,1.9,0.884
9.9,14.9,-0.9,4.1,0.108
0.3,5.3,-0.6,4.4,0.776
-0.7,4.3,-1.1,3.9,0.844
15.8,20.8,-3.7,1.2999999999999998,0.102
2.5,7.5,0.9,5.9,0.627
10.2,15.2,-0.4,4.6,0.101
6.5,11.5,-3.4,1.6,0.104
8.2,13.2,-2.4,2.6,0.102
1.9,6.9,0.4,5.4,0.634
7.5,12.5,-2.9,2.1,0.1
-2.3,2.7,-2.6,2.4,0.859
8.6,13.6,-1.9,3.1,0.099
11.4,16.4,0.1,5.1,0.108
1.6,6.6,-0.1,4.9,0.613
5.6,10.6,-3.9,1.1,0.096
0.4,5.4,-0.6,4.4,0.773
12.1,17.1,0.6,5.6,0.108
9.6,14.6,-1.4,3.6,0.104
-1.0,4.0,-1.6,3.4,0.843
-1.8,3.2,-2.1,2.9,0.873
10.0,15.0,-0.9,4.1,0.087
10.3,15.3,-0.4,4.6,0.096
-0.6,4.4,-1.1,3.9,0.838
15.9,20.9,-3.7,1.2999999999999998,0.09
-3.3,1.7000000000000002,-3.1,1.9,0.876
2.6,7.6,0.9,5.9,0.601
6.6,11.6,-3.4,1.6,0.092
7.6,12.6,-2.9,2.1,0.082
8.7,13.7,-1.9,3.1,0.088
8.3,13.3,-2.4,2.6,0.094
1.7,6.7,-0.1,4.9,0.579
0.5,5.5,-0.6,4.4,0.773
2.0,7.0,0.4,5.4,0.625
11.5,16.5,0.1,5.1,0.112
9.7,14.7,-1.4,3.6,0.084
