mux1,mux2,muh1,muh2,success_rate
7.6,7.6,8.8,17.6,0.833
6.2,6.2,7.8,15.6,0.838
15.8,15.8,7.5,15.0,0.689
9.5,9.5,10.3,20.6,0.852
4.4,4.4,6.3,12.6,0.826
-0.4,-0.4,10.6,21.2,0.109
9.8,9.8,10.8,21.6,0.82
8.8,8.8,9.8,19.6,0.868
8.2,8.2,9.3,18.6,0.853
-1.6,-1.6,9.6,19.2,0.107
-2.2,-2.2,9.1,18.2,0.085
-0.9,-0.9,10.1,20.2,0.106
5.6,5.6,7.3,14.6,0.847
5.0,5.0,6.8,13.6,0.834
6.9,6.9,8.3,16.6,0.852
14.1,14.1,6.0,12.0,0.247
-2.9,-2.9,8.6,17.2,0.083
-3.5,-3.5,8.1,16.2,0.115
14.6,14.6,6.5,13.0,0.366
15.3,15.3,7.0,14.0,0.493
7.7,7.7,8.8,17.6,0.84
6.3,6.3,7.8,15.6,0.846
15.9,15.9,7.5,15.0,0.621
9.6,9.6,10.3,20.6,0.857
4.5,4.5,6.3,12.6,0.837
-0.3,-0.3,10.6,21.2,0.097
8.3,8.3,9.3,18.6,0.836
8.9,8.9,9.8,19.6,0.84
9.9,9.9,10.8,21.6,0.836
-1.5,-1.5,9.6,19.2,0.087
-2.1,-2.1,9.1,18.2,0.117
7.0,7.0,8.3,16.6,0.831
5.7,5.7,7.3,14.6,0.853
-0.8,-0.8,10.1,20.2,0.086
5.1,5.1,6.8,13.6,0.844
-2.8,-2.8,8.6,17.2,0.117
-3.4,-3.4,8.1,16.2,0.114
14.2,14.2,6.0,12.0,0.229
7.8,7.8,8.8,17.6,0.854
14.7,14.7,6.5,13.0,0.366
6.4,6.4,7.8,15.6,0.847
16.0,16.0,7.5,15.0,0.605
15.4,15.4,7.0,14.0,0.444
9.7,9.7,10.3,20.6,0.835
-0.2,-0.2,10.6,21.2,0.109
4.6,4.6,6.3,12.6,0.831
8.4,8.4,9.3,18.6,0.857
-1.4,-1.4,9.6,19.2,0.115
9.0,9.0,9.8,19.6,0.851
10.0,10.0,10.8,21.6,0.824
-2.0,-2.0,9.1,18.2,0.114
-0.7,-0.7,10.1,20.2,0.115
5.8,5.8,7.3,14.6,0.846
5.2,5.2,6.8,13.6,0.84
7.1,7.1,8.3,16.6,0.846
-2.7,-2.7,8.6,17.2,0.114
-3.3,-3.3,8.1,16.2,0.087
14.3,14.3,6.0,12.0,0.212
-4.0,-4.0,7.6,15.2,0.103
6.5,6.5,7.8,15.6,0.847
14.8,14.8,6.5,13.0,0.313
7.9,7.9,8.8,17.6,0.834
-0.1,-0.1,10.6,21.2,0.084
15.5,15.5,7.0,14.0,0.454
4.7,4.7,6.3,12.6,0.843
9.8,9.8,10.3,20.6,0.817
-1.3,-1.3,9.6,19.2,0.114
9.1,9.1,9.8,19.6,0.841
8.5,8.5,9.3,18.6,0.837
10.1,10.1,10.8,21.6,0.835
-1.9,-1.9,9.1,18.2,0.085
-0.6,-0.6,10.1,20.2,0.114
5.9,5.9,7.3,14.6,0.844
-3.2,-3.2,8.1,16.2,0.074
-2.6,-2.6,8.6,17.2,0.087
5.3,5.3,6.8,13.6,0.841
7.2,7.2,8.3,16.6,0.849
-3.9,-3.9,7.6,15.2,0.075
6.6,6.6,7.8,15.6,0.86
0.0,0.0,10.6,21.2,0.118
8.0,8.0,8.8,17.6,0.837
4.8,4.8,6.3,12.6,0.845
14.9,14.9,6.5,13.0,0.318
14.4,14.4,6.0,12.0,0.191
15.6,15.6,7.0,14.0,0.376
-1.2,-1.2,9.6,19.2,0.087
9.9,9.9,10.3,20.6,0.844
9.2,9.2,9.8,19.6,0.841
8.6,8.6,9.3,18.6,0.833
-1.8,-1.8,9.1,18.2,0.075
10.2,10.2,10.8,21.6,0.847
-0.5,-0.5,10.1,20.2,0.09
-3.1,-3.1,8.1,16.2,0.116
-2.5,-2.5,8.6,17.2,0.075
6.0,6.0,7.3,14.6,0.864
6.7,6.7,7.8,15.6,0.842
-3.8,-3.8,7.6,15.2,0.116
5.4,5.4,6.8,13.6,0.869
7.3,7.3,8.3,16.6,0.841
4.9,4.9,6.3,12.6,0.826
0.1,0.1,10.6,21.2,0.113
8.1,8.1,8.8,17.6,0.834
15.0,15.0,6.5,13.0,0.299
10.0,10.0,10.3,20.6,0.836
15.7,15.7,7.0,14.0,0.351
14.5,14.5,6.0,12.0,0.201
-1.1,-1.1,9.6,19.2,0.074
9.3,9.3,9.8,19.6,0.825
10.3,10.3,10.8,21.6,0.848
8.7,8.7,9.3,18.6,0.854
-1.7,-1.7,9.1,18.2,0.117
-3.0,-3.0,8.1,16.2,0.108
-0.4,-0.4,10.1,20.2,0.073
-2.4,-2.4,8.6,17.2,0.117
6.8,6.8,7.8,15.6,0.851
0.2,0.2,10.6,21.2,0.086
6.1,6.1,7.3,14.6,0.847
-3.7,-3.7,7.6,15.2,0.106
5.5,5.5,6.8,13.6,0.852
5.0,5.0,6.3,12.6,0.856
7.4,7.4,8.3,16.6,0.855
8.2,8.2,8.8,17.6,0.84
15.1,15.1,6.5,13.0,0.251
10.1,10.1,10.3,20.6,0.821
-1.0,-1.0,9.6,19.2,0.116
14.6,14.6,6.0,12.0,0.145
15.8,15.8,7.0,14.0,0.31
-1.6,-1.6,9.1,18.2,0.108
10.4,10.4,10.8,21.6,0.828
9.4,9.4,9.8,19.6,0.837
8.8,8.8,9.3,18.6,0.821
-2.9,-2.9,8.1,16.2,0.108
-0.3,-0.3,10.1,20.2,0.117
-2.3,-2.3,8.6,17.2,0.108
6.9,6.9,7.8,15.6,0.855
0.3,0.3,10.6,21.2,0.075
5.6,5.6,6.8,13.6,0.842
-3.6,-3.6,7.6,15.2,0.109
6.2,6.2,7.3,14.6,0.822
7.5,7.5,8.3,16.6,0.859
5.1,5.1,6.3,12.6,0.848
8.3,8.3,8.8,17.6,0.84
15.2,15.2,6.5,13.0,0.231
10.2,10.2,10.3,20.6,0.82
-0.9,-0.9,9.6,19.2,0.108
15.9,15.9,7.0,14.0,0.293
-1.5,-1.5,9.1,18.2,0.112
14.7,14.7,6.0,12.0,0.145
10.5,10.5,10.8,21.6,0.82
9.5,9.5,9.8,19.6,0.801
8.9,8.9,9.3,18.6,0.834
-2.2,-2.2,8.6,17.2,0.11
-2.8,-2.8,8.1,16.2,0.113
7.0,7.0,7.8,15.6,0.837
-0.2,-0.2,10.1,20.2,0.105
-3.5,-3.5,7.6,15.2,0.113
7.6,7.6,8.3,16.6,0.86
0.4,0.4,10.6,21.2,0.117
5.7,5.7,6.8,13.6,0.827
6.3,6.3,7.3,14.6,0.852
5.2,5.2,6.3,12.6,0.864
8.4,8.4,8.8,17.6,0.825
15.3,15.3,6.5,13.0,0.202
-0.8,-0.8,9.6,19.2,0.108
10.3,10.3,10.3,20.6,0.787
16.0,16.0,7.0,14.0,0.286
9.6,9.6,9.8,19.6,0.804
14.8,14.8,6.0,12.0,0.16
-1.4,-1.4,9.1,18.2,0.108
10.6,10.6,10.8,21.6,0.794
9.0,9.0,9.3,18.6,0.832
7.1,7.1,7.8,15.6,0.852
-2.1,-2.1,8.6,17.2,0.11
-0.1,-0.1,10.1,20.2,0.11
-2.7,-2.7,8.1,16.2,0.114
-3.4,-3.4,7.6,15.2,0.111
5.8,5.8,6.8,13.6,0.857
6.4,6.4,7.3,14.6,0.854
0.5,0.5,10.6,21.2,0.108
7.7,7.7,8.3,16.6,0.827
5.3,5.3,6.3,12.6,0.856
8.5,8.5,8.8,17.6,0.833
-4.0,-4.0,7.1,14.2,0.094
15.4,15.4,6.5,13.0,0.208
10.4,10.4,10.3,20.6,0.77
-0.7,-0.7,9.6,19.2,0.113
9.7,9.7,9.8,19.6,0.802
-1.3,-1.3,9.1,18.2,0.112
14.9,14.9,6.0,12.0,0.151
10.7,10.7,10.8,21.6,0.807
9.1,9.1,9.3,18.6,0.823
7.2,7.2,7.8,15.6,0.831
-2.6,-2.6,8.1,16.2,0.104
0.0,0.0,10.1,20.2,0.114
-2.0,-2.0,8.6,17.2,0.11
-3.3,-3.3,7.6,15.2,0.108
5.9,5.9,6.8,13.6,0.84
6.5,6.5,7.3,14.6,0.818
7.8,7.8,8.3,16.6,0.832
0.6,0.6,10.6,21.2,0.111
5.4,5.4,6.3,12.6,0.852
-3.9,-3.9,7.1,14.2,0.092
8.6,8.6,8.8,17.6,0.811
15.5,15.5,6.5,13.0,0.166
10.5,10.5,10.3,20.6,0.793
-0.6,-0.6,9.6,19.2,0.114
9.8,9.8,9.8,19.6,0.809
9.2,9.2,9.3,18.6,0.808
-1.2,-1.2,9.1,18.2,0.107
15.0,15.0,6.0,12.0,0.143
10.8,10.8,10.8,21.6,0.811
7.3,7.3,7.8,15.6,0.847
-2.5,-2.5,8.1,16.2,0.085
-1.9,-1.9,8.6,17.2,0.109
-3.2,-3.2,7.6,15.2,0.082
0.1,0.1,10.1,20.2,0.111
6.0,6.0,6.8,13.6,0.848
0.7,0.7,10.6,21.2,0.109
7.9,7.9,8.3,16.6,0.851
6.6,6.6,7.3,14.6,0.863
5.5,5.5,6.3,12.6,0.832
-3.8,-3.8,7.1,14.2,0.102
8.7,8.7,8.8,17.6,0.804
10.6,10.6,10.3,20.6,0.755
-0.5,-0.5,9.6,19.2,0.104
9.9,9.9,9.8,19.6,0.807
9.3,9.3,9.3,18.6,0.798
15.6,15.6,6.5,13.0,0.176
-1.1,-1.1,9.1,18.2,0.086
7.4,7.4,7.8,15.6,0.83
10.9,10.9,10.8,21.6,0.795
-3.1,-3.1,7.6,15.2,0.102
0.2,0.2,10.1,20.2,0.107
15.1,15.1,6.0,12.0,0.129
-1.8,-1.8,8.6,17.2,0.084
-2.4,-2.4,8.1,16.2,0.102
6.1,6.1,6.8,13.6,0.846
8.0,8.0,8.3,16.6,0.825
0.8,0.8,10.6,21.2,0.111
6.7,6.7,7.3,14.6,0.844
5.6,5.6,6.3,12.6,0.835
8.8,8.8,8.8,17.6,0.819
-3.7,-3.7,7.1,14.2,0.089
10.7,10.7,10.3,20.6,0.731
-0.4,-0.4,9.6,19.2,0.085
10.0,10.0,9.8,19.6,0.781
9.4,9.4,9.3,18.6,0.814
15.7,15.7,6.5,13.0,0.168
-1.0,-1.0,9.1,18.2,0.098
7.5,7.5,7.8,15.6,0.813
11.0,11.0,10.8,21.6,0.765
-1.7,-1.7,8.6,17.2,0.1
-2.3,-2.3,8.1,16.2,0.088
-3.0,-3.0,7.6,15.2,0.089
0.3,0.3,10.1,20.2,0.083
6.2,6.2,6.8,13.6,0.829
0.9,0.9,10.6,21.2,0.108
15.2,15.2,6.0,12.0,0.128
8.1,8.1,8.3,16.6,0.811
-3.6,-3.6,7.1,14.2,0.097
5.7,5.7,6.3,12.6,0.828
6.8,6.8,7.3,14.6,0.816
8.9,8.9,8.8,17.6,0.778
10.8,10.8,10.3,20.6,0.728
-0.3,-0.3,9.6,19.2,0.102
10.1,10.1,9.8,19.6,0.756
9.5,9.5,9.3,18.6,0.749
-0.9,-0.9,9.1,18.2,0.089
15.8,15.8,6.5,13.0,0.142
-1.6,-1.6,8.6,17.2,0.088
7.6,7.6,7.8,15.6,0.825
-2.2,-2.2,8.1,16.2,0.097
-2.9,-2.9,7.6,15.2,0.095
0.4,0.4,10.1,20.2,0.101
11.1,11.1,10.8,21.6,0.749
6.3,6.3,6.8,13.6,0.85
1.0,1.0,10.6,21.2,0.085
15.3,15.3,6.0,12.0,0.128
8.2,8.2,8.3,16.6,0.802
5.8,5.8,6.3,12.6,0.818
-3.5,-3.5,7.1,14.2,0.105
6.9,6.9,7.3,14.6,0.807
9.0,9.0,8.8,17.6,0.782
-0.2,-0.2,9.6,19.2,0.088
10.9,10.9,10.3,20.6,0.687
10.2,10.2,9.8,19.6,0.759
9.6,9.6,9.3,18.6,0.753
-0.8,-0.8,9.1,18.2,0.096
-1.5,-1.5,8.6,17.2,0.096
7.7,7.7,7.8,15.6,0.802
15.9,15.9,6.5,13.0,0.144
-2.1,-2.1,8.1,16.2,0.105
0.5,0.5,10.1,20.2,0.09
11.2,11.2,10.8,21.6,0.752
-2.8,-2.8,7.6,15.2,0.11
6.4,6.4,6.8,13.6,0.823
1.1,1.1,10.6,21.2,0.099
15.4,15.4,6.0,12.0,0.13
5.9,5.9,6.3,12.6,0.805
8.3,8.3,8.3,16.6,0.791
7.0,7.0,7.3,14.6,0.847
9.1,9.1,8.8,17.6,0.75
-3.4,-3.4,7.1,14.2,0.106
-0.1,-0.1,9.6,19.2,0.097
11.0,11.0,10.3,20.6,0.686
9.7,9.7,9.3,18.6,0.74
10.3,10.3,9.8,19.6,0.736
-0.7,-0.7,9.1,18.2,0.111
-1.4,-1.4,8.6,17.2,0.11
-2.0,-2.0,8.1,16.2,0.107
7.8,7.8,7.8,15.6,0.795
0.6,0.6,10.1,20.2,0.095
16.0,16.0,6.5,13.0,0.144
11.3,11.3,10.8,21.6,0.724
-2.7,-2.7,7.6,15.2,0.103
1.2,1.2,10.6,21.2,0.089
6.5,6.5,6.8,13.6,0.82
15.5,15.5,6.0,12.0,0.131
6.0,6.0,6.3,12.6,0.819
7.1,7.1,7.3,14.6,0.816
-3.3,-3.3,7.1,14.2,0.105
8.4,8.4,8.3,16.6,0.765
0.0,0.0,9.6,19.2,0.105
9.2,9.2,8.8,17.6,0.747
10.4,10.4,9.8,19.6,0.697
9.8,9.8,9.3,18.6,0.749
11.1,11.1,10.3,20.6,0.68
-1.3,-1.3,8.6,17.2,0.104
-0.6,-0.6,9.1,18.2,0.102
0.7,0.7,10.1,20.2,0.106
7.9,7.9,7.8,15.6,0.779
-1.9,-1.9,8.1,16.2,0.104
-4.0,-4.0,6.6,13.2,0.08
-2.6,-2.6,7.6,15.2,0.106
11.4,11.4,10.8,21.6,0.697
6.6,6.6,6.8,13.6,0.816
1.3,1.3,10.6,21.2,0.096
-3.2,-3.2,7.1,14.2,0.118
15.6,15.6,6.0,12.0,0.138
6.1,6.1,6.3,12.6,0.835
7.2,7.2,7.3,14.6,0.819
8.5,8.5,8.3,16.6,0.798
11.2,11.2,10.3,20.6,0.651
9.3,9.3,8.8,17.6,0.695
10.5,10.5,9.8,19.6,0.709
0.1,0.1,9.6,19.2,0.107
9.9,9.9,9.3,18.6,0.714
-1.2,-1.2,8.6,17.2,0.105
-0.5,-0.5,9.1,18.2,0.107
-1.8,-1.8,8.1,16.2,0.118
0.8,0.8,10.1,20.2,0.107
8.0,8.0,7.8,15.6,0.785
-3.9,-3.9,6.6,13.2,0.114
-2.5,-2.5,7.6,15.2,0.117
6.7,6.7,6.8,13.6,0.804
11.5,11.5,10.8,21.6,0.709
1.4,1.4,10.6,21.2,0.109
7.3,7.3,7.3,14.6,0.805
8.6,8.6,8.3,16.6,0.767
-3.1,-3.1,7.1,14.2,0.111
15.7,15.7,6.0,12.0,0.111
6.2,6.2,6.3,12.6,0.807
10.6,10.6,9.8,19.6,0.671
11.3,11.3,10.3,20.6,0.629
0.2,0.2,9.6,19.2,0.104
9.4,9.4,8.8,17.6,0.697
10.0,10.0,9.3,18.6,0.679
-1.1,-1.1,8.6,17.2,0.117
-0.4,-0.4,9.1,18.2,0.115
-1.7,-1.7,8.1,16.2,0.112
0.9,0.9,10.1,20.2,0.104
8.1,8.1,7.8,15.6,0.753
-3.8,-3.8,6.6,13.2,0.11
-2.4,-2.4,7.6,15.2,0.11
6.8,6.8,6.8,13.6,0.81
11.6,11.6,10.8,21.6,0.656
1.5,1.5,10.6,21.2,0.104
7.4,7.4,7.3,14.6,0.786
6.3,6.3,6.3,12.6,0.806
8.7,8.7,8.3,16.6,0.757
-3.0,-3.0,7.1,14.2,0.105
0.3,0.3,9.6,19.2,0.118
10.7,10.7,9.8,19.6,0.63
9.5,9.5,8.8,17.6,0.68
11.4,11.4,10.3,20.6,0.528
15.8,15.8,6.0,12.0,0.106
10.1,10.1,9.3,18.6,0.68
-1.0,-1.0,8.6,17.2,0.11
-0.3,-0.3,9.1,18.2,0.111
-1.6,-1.6,8.1,16.2,0.104
1.0,1.0,10.1,20.2,0.119
8.2,8.2,7.8,15.6,0.74
-3.7,-3.7,6.6,13.2,0.104
-2.3,-2.3,7.6,15.2,0.104
6.9,6.9,6.8,13.6,0.776
11.7,11.7,10.8,21.6,0.625
1.6,1.6,10.6,21.2,0.106
7.5,7.5,7.3,14.6,0.759
8.8,8.8,8.3,16.6,0.724
6.4,6.4,6.3,12.6,0.797
9.6,9.6,8.8,17.6,0.674
-2.9,-2.9,7.1,14.2,0.111
0.4,0.4,9.6,19.2,0.112
10.8,10.8,9.8,19.6,0.602
11.5,11.5,10.3,20.6,0.538
10.2,10.2,9.3,18.6,0.611
-0.9,-0.9,8.6,17.2,0.104
-1.5,-1.5,8.1,16.2,0.111
15.9,15.9,6.0,12.0,0.101
-0.2,-0.2,9.1,18.2,0.103
1.1,1.1,10.1,20.2,0.11
-3.6,-3.6,6.6,13.2,0.115
8.3,8.3,7.8,15.6,0.732
-2.2,-2.2,7.6,15.2,0.114
7.0,7.0,6.8,13.6,0.787
11.8,11.8,10.8,21.6,0.601
1.7,1.7,10.6,21.2,0.116
-2.8,-2.8,7.1,14.2,0.107
8.9,8.9,8.3,16.6,0.698
7.6,7.6,7.3,14.6,0.726
6.5,6.5,6.3,12.6,0.784
9.7,9.7,8.8,17.6,0.639
11.6,11.6,10.3,20.6,0.52
10.9,10.9,9.8,19.6,0.578
0.5,0.5,9.6,19.2,0.104
-0.8,-0.8,8.6,17.2,0.115
10.3,10.3,9.3,18.6,0.584
-0.1,-0.1,9.1,18.2,0.116
1.2,1.2,10.1,20.2,0.104
-1.4,-1.4,8.1,16.2,0.107
16.0,16.0,6.0,12.0,0.122
-3.5,-3.5,6.6,13.2,0.105
-2.1,-2.1,7.6,15.2,0.106
8.4,8.4,7.8,15.6,0.711
11.9,11.9,10.8,21.6,0.607
7.1,7.1,6.8,13.6,0.752
1.8,1.8,10.6,21.2,0.111
-2.7,-2.7,7.1,14.2,0.077
9.8,9.8,8.8,17.6,0.593
7.7,7.7,7.3,14.6,0.76
6.6,6.6,6.3,12.6,0.75
9.0,9.0,8.3,16.6,0.678
11.0,11.0,9.8,19.6,0.56
0.6,0.6,9.6,19.2,0.111
11.7,11.7,10.3,20.6,0.46
10.4,10.4,9.3,18.6,0.593
-4.0,-4.0,6.1,12.2,0.105
1.3,1.3,10.1,20.2,0.113
-0.7,-0.7,8.6,17.2,0.105
-1.3,-1.3,8.1,16.2,0.078
0.0,0.0,9.1,18.2,0.106
-2.0,-2.0,7.6,15.2,0.078
-3.4,-3.4,6.6,13.2,0.077
8.5,8.5,7.8,15.6,0.684
7.2,7.2,6.8,13.6,0.744
12.0,12.0,10.8,21.6,0.539
1.9,1.9,10.6,21.2,0.103
-2.6,-2.6,7.1,14.2,0.106
11.1,11.1,9.8,19.6,0.505
7.8,7.8,7.3,14.6,0.7
0.7,0.7,9.6,19.2,0.107
9.9,9.9,8.8,17.6,0.609
6.7,6.7,6.3,12.6,0.763
-3.9,-3.9,6.1,12.2,0.08
11.8,11.8,10.3,20.6,0.421
10.5,10.5,9.3,18.6,0.535
-0.6,-0.6,8.6,17.2,0.077
9.1,9.1,8.3,16.6,0.617
-1.2,-1.2,8.1,16.2,0.105
1.4,1.4,10.1,20.2,0.106
0.1,0.1,9.1,18.2,0.075
-1.9,-1.9,7.6,15.2,0.105
-3.3,-3.3,6.6,13.2,0.106
8.6,8.6,7.8,15.6,0.66
7.3,7.3,6.8,13.6,0.737
12.1,12.1,10.8,21.6,0.519
2.0,2.0,10.6,21.2,0.115
-2.5,-2.5,7.1,14.2,0.101
11.2,11.2,9.8,19.6,0.45
-3.8,-3.8,6.1,12.2,0.095
7.9,7.9,7.3,14.6,0.711
10.0,10.0,8.8,17.6,0.551
0.8,0.8,9.6,19.2,0.078
6.8,6.8,6.3,12.6,0.736
-0.5,-0.5,8.6,17.2,0.106
11.9,11.9,10.3,20.6,0.413
10.6,10.6,9.3,18.6,0.498
1.5,1.5,10.1,20.2,0.077
9.2,9.2,8.3,16.6,0.656
-1.1,-1.1,8.1,16.2,0.101
0.2,0.2,9.1,18.2,0.108
-1.8,-1.8,7.6,15.2,0.102
-3.2,-3.2,6.6,13.2,0.102
7.4,7.4,6.8,13.6,0.721
8.7,8.7,7.8,15.6,0.645
2.1,2.1,10.6,21.2,0.106
12.2,12.2,10.8,21.6,0.471
-2.4,-2.4,7.1,14.2,0.108
11.3,11.3,9.8,19.6,0.434
0.9,0.9,9.6,19.2,0.105
8.0,8.0,7.3,14.6,0.692
10.1,10.1,8.8,17.6,0.508
-3.7,-3.7,6.1,12.2,0.107
6.9,6.9,6.3,12.6,0.703
-0.4,-0.4,8.6,17.2,0.102
12.0,12.0,10.3,20.6,0.371
10.7,10.7,9.3,18.6,0.492
1.6,1.6,10.1,20.2,0.106
0.3,0.3,9.1,18.2,0.1
9.3,9.3,8.3,16.6,0.607
-1.0,-1.0,8.1,16.2,0.11
-1.7,-1.7,7.6,15.2,0.11
-3.1,-3.1,6.6,13.2,0.111
7.5,7.5,6.8,13.6,0.681
8.8,8.8,7.8,15.6,0.588
2.2,2.2,10.6,21.2,0.076
12.3,12.3,10.8,21.6,0.41
-2.3,-2.3,7.1,14.2,0.12
1.0,1.0,9.6,19.2,0.101
11.4,11.4,9.8,19.6,0.403
8.1,8.1,7.3,14.6,0.655
10.2,10.2,8.8,17.6,0.476
-3.6,-3.6,6.1,12.2,0.102
7.0,7.0,6.3,12.6,0.691
-0.3,-0.3,8.6,17.2,0.111
12.1,12.1,10.3,20.6,0.329
10.8,10.8,9.3,18.6,0.441
1.7,1.7,10.1,20.2,0.102
9.4,9.4,8.3,16.6,0.586
0.4,0.4,9.1,18.2,0.111
-0.9,-0.9,8.1,16.2,0.118
-1.6,-1.6,7.6,15.2,0.119
-3.0,-3.0,6.6,13.2,0.118
8.9,8.9,7.8,15.6,0.58
7.6,7.6,6.8,13.6,0.655
-2.2,-2.2,7.1,14.2,0.096
12.4,12.4,10.8,21.6,0.385
2.3,2.3,10.6,21.2,0.107
1.1,1.1,9.6,19.2,0.11
11.5,11.5,9.8,19.6,0.365
8.2,8.2,7.3,14.6,0.633
10.3,10.3,8.8,17.6,0.423
-3.5,-3.5,6.1,12.2,0.075
-0.2,-0.2,8.6,17.2,0.118
7.1,7.1,6.3,12.6,0.658
1.8,1.8,10.1,20.2,0.11
9.5,9.5,8.3,16.6,0.546
-0.8,-0.8,8.1,16.2,0.096
12.2,12.2,10.3,20.6,0.292
10.9,10.9,9.3,18.6,0.403
0.5,0.5,9.1,18.2,0.118
-2.9,-2.9,6.6,13.2,0.095
-1.5,-1.5,7.6,15.2,0.094
9.0,9.0,7.8,15.6,0.548
-2.1,-2.1,7.1,14.2,0.113
7.7,7.7,6.8,13.6,0.639
12.5,12.5,10.8,21.6,0.355
2.4,2.4,10.6,21.2,0.101
1.2,1.2,9.6,19.2,0.118
11.6,11.6,9.8,19.6,0.349
8.3,8.3,7.3,14.6,0.617
10.4,10.4,8.8,17.6,0.413
-3.4,-3.4,6.1,12.2,0.129
7.2,7.2,6.3,12.6,0.63
-0.1,-0.1,8.6,17.2,0.095
-0.7,-0.7,8.1,16.2,0.114
9.6,9.6,8.3,16.6,0.529
12.3,12.3,10.3,20.6,0.273
11.0,11.0,9.3,18.6,0.344
1.9,1.9,10.1,20.2,0.119
-2.8,-2.8,6.6,13.2,0.114
0.6,0.6,9.1,18.2,0.096
-1.4,-1.4,7.6,15.2,0.114
9.1,9.1,7.8,15.6,0.526
-2.0,-2.0,7.1,14.2,0.105
7.8,7.8,6.8,13.6,0.612
12.6,12.6,10.8,21.6,0.331
11.7,11.7,9.8,19.6,0.323
1.3,1.3,9.6,19.2,0.096
2.5,2.5,10.6,21.2,0.111
8.4,8.4,7.3,14.6,0.576
-3.3,-3.3,6.1,12.2,0.098
10.5,10.5,8.8,17.6,0.387
-0.6,-0.6,8.1,16.2,0.104
7.3,7.3,6.3,12.6,0.613
0.0,0.0,8.6,17.2,0.114
11.1,11.1,9.3,18.6,0.321
9.7,9.7,8.3,16.6,0.457
2.0,2.0,10.1,20.2,0.095
-2.7,-2.7,6.6,13.2,0.101
12.4,12.4,10.3,20.6,0.24
0.7,0.7,9.1,18.2,0.115
-1.3,-1.3,7.6,15.2,0.103
-1.9,-1.9,7.1,14.2,0.101
9.2,9.2,7.8,15.6,0.473
11.8,11.8,9.8,19.6,0.269
7.9,7.9,6.8,13.6,0.599
12.7,12.7,10.8,21.6,0.286
2.6,2.6,10.6,21.2,0.118
1.4,1.4,9.6,19.2,0.114
-3.2,-3.2,6.1,12.2,0.114
8.5,8.5,7.3,14.6,0.549
-0.5,-0.5,8.1,16.2,0.101
10.6,10.6,8.8,17.6,0.344
9.8,9.8,8.3,16.6,0.437
2.1,2.1,10.1,20.2,0.114
11.2,11.2,9.3,18.6,0.303
7.4,7.4,6.3,12.6,0.592
0.1,0.1,8.6,17.2,0.101
-2.6,-2.6,6.6,13.2,0.103
12.5,12.5,10.3,20.6,0.224
-1.2,-1.2,7.6,15.2,0.101
0.8,0.8,9.1,18.2,0.099
-1.8,-1.8,7.1,14.2,0.105
9.3,9.3,7.8,15.6,0.415
8.0,8.0,6.8,13.6,0.536
2.7,2.7,10.6,21.2,0.095
11.9,11.9,9.8,19.6,0.256
12.8,12.8,10.8,21.6,0.266
1.5,1.5,9.6,19.2,0.104
-3.1,-3.1,6.1,12.2,0.11
8.6,8.6,7.3,14.6,0.502
-0.4,-0.4,8.1,16.2,0.105
9.9,9.9,8.3,16.6,0.391
0.2,0.2,8.6,17.2,0.103
2.2,2.2,10.1,20.2,0.102
11.3,11.3,9.3,18.6,0.276
10.7,10.7,8.8,17.6,0.317
12.6,12.6,10.3,20.6,0.208
-2.5,-2.5,6.6,13.2,0.104
7.5,7.5,6.3,12.6,0.567
-1.1,-1.1,7.6,15.2,0.105
0.9,0.9,9.1,18.2,0.104
-1.7,-1.7,7.1,14.2,0.109
9.4,9.4,7.8,15.6,0.406
8.1,8.1,6.8,13.6,0.502
2.8,2.8,10.6,21.2,0.114
12.0,12.0,9.8,19.6,0.211
12.9,12.9,10.8,21.6,0.234
1.6,1.6,9.6,19.2,0.101
-3.0,-3.0,6.1,12.2,0.101
-0.3,-0.3,8.1,16.2,0.109
8.7,8.7,7.3,14.6,0.464
2.3,2.3,10.1,20.2,0.102
0.3,0.3,8.6,17.2,0.104
10.0,10.0,8.3,16.6,0.36
11.4,11.4,9.3,18.6,0.221
-2.4,-2.4,6.6,13.2,0.109
12.7,12.7,10.3,20.6,0.187
10.8,10.8,8.8,17.6,0.295
-1.0,-1.0,7.6,15.2,0.109
7.6,7.6,6.3,12.6,0.546
1.0,1.0,9.1,18.2,0.103
-1.6,-1.6,7.1,14.2,0.102
9.5,9.5,7.8,15.6,0.377
2.9,2.9,10.6,21.2,0.101
8.2,8.2,6.8,13.6,0.478
12.1,12.1,9.8,19.6,0.224
-2.9,-2.9,6.1,12.2,0.102
13.0,13.0,10.8,21.6,0.22
1.7,1.7,9.6,19.2,0.105
-0.2,-0.2,8.1,16.2,0.102
8.8,8.8,7.3,14.6,0.429
11.5,11.5,9.3,18.6,0.235
0.4,0.4,8.6,17.2,0.109
10.1,10.1,8.3,16.6,0.326
2.4,2.4,10.1,20.2,0.105
-2.3,-2.3,6.6,13.2,0.101
-0.9,-0.9,7.6,15.2,0.101
12.8,12.8,10.3,20.6,0.166
10.9,10.9,8.8,17.6,0.241
7.7,7.7,6.3,12.6,0.501
1.1,1.1,9.1,18.2,0.111
-1.5,-1.5,7.1,14.2,0.101
9.6,9.6,7.8,15.6,0.33
8.3,8.3,6.8,13.6,0.445
3.0,3.0,10.6,21.2,0.103
12.2,12.2,9.8,19.6,0.202
