,muh1,muh2,mux1,mux2,success_rate
21682,6.7,13.4,13.5,27.0,0.808
21683,6.7,13.4,13.6,27.2,0.77
21684,6.7,13.4,13.7,27.4,0.796
21685,6.7,13.4,13.8,27.6,0.735
21686,6.7,13.4,13.9,27.8,0.735
21687,6.7,13.4,14.0,28.0,0.692
21688,6.7,13.4,14.1,28.2,0.71
21689,6.7,13.4,14.2,28.4,0.677
21690,6.7,13.4,14.3,28.6,0.625
21691,6.7,13.4,14.4,28.8,0.619
21692,6.7,13.4,14.5,29.0,0.561
21693,6.7,13.4,14.6,29.2,0.562
21694,6.7,13.4,14.7,29.4,0.49
21695,6.7,13.4,14.8,29.6,0.467
21696,6.7,13.4,14.9,29.8,0.416
21697,6.7,13.4,15.0,30.0,0.394
21698,6.7,13.4,15.1,30.2,0.381
21699,6.7,13.4,15.2,30.4,0.342
21700,6.7,13.4,15.3,30.6,0.284
21701,6.7,13.4,15.4,30.8,0.279
21702,6.7,13.4,15.5,31.0,0.258
21703,6.7,13.4,15.6,31.2,0.232
21704,6.7,13.4,15.7,31.4,0.209
21705,6.7,13.4,15.8,31.6,0.204
21706,6.7,13.4,15.9,31.8,0.186
21707,6.7,13.4,16.0,32.0,0.195
21708,6.8,13.6,-4.0,-8.0,0.089
21709,6.8,13.6,-3.9,-7.8,0.115
21710,6.8,13.6,-3.8,-7.6,0.122
21711,6.8,13.6,-3.7,-7.4,0.086
21712,6.8,13.6,-3.6,-7.2,0.091
21713,6.8,13.6,-3.5,-7.0,0.105
21714,6.8,13.6,-3.4,-6.8,0.098
21715,6.8,13.6,-3.3,-6.6,0.105
21716,6.8,13.6,-3.2,-6.4,0.111
21717,6.8,13.6,-3.1,-6.2,0.095
21718,6.8,13.6,-3.0,-6.0,0.115
21719,6.8,13.6,-2.9,-5.8,0.087
21720,6.8,13.6,-2.8,-5.6,0.105
21721,6.8,13.6,-2.7,-5.4,0.109
21722,6.8,13.6,-2.6,-5.2,0.109
21723,6.8,13.6,-2.5,-5.0,0.106
21724,6.8,13.6,-2.4,-4.8,0.103
21725,6.8,13.6,-2.3,-4.6,0.103
21726,6.8,13.6,-2.2,-4.4,0.086
21727,6.8,13.6,-2.1,-4.2,0.095
21728,6.8,13.6,-2.0,-4.0,0.085
21729,6.8,13.6,-1.9,-3.8,0.088
21730,6.8,13.6,-1.8,-3.6,0.116
21731,6.8,13.6,-1.7,-3.4,0.079
21732,6.8,13.6,-1.6,-3.2,0.111
21733,6.8,13.6,-1.5,-3.0,0.097
21734,6.8,13.6,-1.4,-2.8,0.129
21735,6.8,13.6,-1.3,-2.6,0.095
21736,6.8,13.6,-1.2,-2.4,0.11
21737,6.8,13.6,-1.1,-2.2,0.103
21738,6.8,13.6,-1.0,-2.0,0.095
21739,6.8,13.6,-0.9,-1.8,0.106
21740,6.8,13.6,-0.8,-1.6,0.098
21741,6.8,13.6,-0.7,-1.4,0.109
21742,6.8,13.6,-0.6,-1.2,0.1
21743,6.8,13.6,-0.5,-1.0,0.107
21744,6.8,13.6,-0.4,-0.8,0.104
21745,6.8,13.6,-0.3,-0.6,0.098
21746,6.8,13.6,-0.2,-0.4,0.096
21747,6.8,13.6,-0.1,-0.2,0.09
21748,6.8,13.6,0.0,0.0,0.106
21749,6.8,13.6,0.1,0.2,0.087
21750,6.8,13.6,0.2,0.4,0.091
21751,6.8,13.6,0.3,0.6,0.099
21752,6.8,13.6,0.4,0.8,0.095
21753,6.8,13.6,0.5,1.0,0.105
21754,6.8,13.6,0.6,1.2,0.105
21755,6.8,13.6,0.7,1.4,0.103
21756,6.8,13.6,0.8,1.6,0.108
21757,6.8,13.6,0.9,1.8,0.102
21758,6.8,13.6,1.0,2.0,0.107
21759,6.8,13.6,1.1,2.2,0.121
21760,6.8,13.6,1.2,2.4,0.104
21761,6.8,13.6,1.3,2.6,0.13
21762,6.8,13.6,1.4,2.8,0.111
21763,6.8,13.6,1.5,3.0,0.127
21764,6.8,13.6,1.6,3.2,0.118
21765,6.8,13.6,1.7,3.4,0.154
21766,6.8,13.6,1.8,3.6,0.136
21767,6.8,13.6,1.9,3.8,0.152
21768,6.8,13.6,2.0,4.0,0.176
21769,6.8,13.6,2.1,4.2,0.171
21770,6.8,13.6,2.2,4.4,0.234
21771,6.8,13.6,2.3,4.6,0.231
21772,6.8,13.6,2.4,4.8,0.291
21773,6.8,13.6,2.5,5.0,0.291
21774,6.8,13.6,2.6,5.2,0.329
21775,6.8,13.6,2.7,5.4,0.367
21776,6.8,13.6,2.8,5.6,0.405
21777,6.8,13.6,2.9,5.8,0.424
21778,6.8,13.6,3.0,6.0,0.473
21779,6.8,13.6,3.1,6.2,0.493
21780,6.8,13.6,3.2,6.4,0.542
21781,6.8,13.6,3.3,6.6,0.561
21782,6.8,13.6,3.4,6.8,0.611
21783,6.8,13.6,3.5,7.0,0.624
21784,6.8,13.6,3.6,7.2,0.679
21785,6.8,13.6,3.7,7.4,0.705
21786,6.8,13.6,3.8,7.6,0.693
21787,6.8,13.6,3.9,7.8,0.736
21788,6.8,13.6,4.0,8.0,0.726
21789,6.8,13.6,4.1,8.2,0.738
21790,6.8,13.6,4.2,8.4,0.79
21791,6.8,13.6,4.3,8.6,0.783
21792,6.8,13.6,4.4,8.8,0.767
21793,6.8,13.6,4.5,9.0,0.807
21794,6.8,13.6,4.6,9.2,0.824
21795,6.8,13.6,4.7,9.4,0.813
21796,6.8,13.6,4.8,9.6,0.804
21797,6.8,13.6,4.9,9.8,0.801
21798,6.8,13.6,5.0,10.0,0.816
21799,6.8,13.6,5.1,10.2,0.843
21800,6.8,13.6,5.2,10.4,0.825
21801,6.8,13.6,5.3,10.6,0.841
21802,6.8,13.6,5.4,10.8,0.84
21803,6.8,13.6,5.5,11.0,0.868
21804,6.8,13.6,5.6,11.2,0.822
21805,6.8,13.6,5.7,11.4,0.833
21806,6.8,13.6,5.8,11.6,0.834
21807,6.8,13.6,5.9,11.8,0.866
21808,6.8,13.6,6.0,12.0,0.822
21809,6.8,13.6,6.1,12.2,0.824
21810,6.8,13.6,6.2,12.4,0.844
21811,6.8,13.6,6.3,12.6,0.841
21812,6.8,13.6,6.4,12.8,0.817
21813,6.8,13.6,6.5,13.0,0.818
21814,6.8,13.6,6.6,13.2,0.804
21815,6.8,13.6,6.7,13.4,0.794
21816,6.8,13.6,6.8,13.6,0.79
21817,6.8,13.6,6.9,13.8,0.785
21818,6.8,13.6,7.0,14.0,0.772
21819,6.8,13.6,7.1,14.2,0.756
21820,6.8,13.6,7.2,14.4,0.731
21821,6.8,13.6,7.3,14.6,0.72
21822,6.8,13.6,7.4,14.8,0.707
21823,6.8,13.6,7.5,15.0,0.668
21824,6.8,13.6,7.6,15.2,0.673
21825,6.8,13.6,7.7,15.4,0.629
21826,6.8,13.6,7.8,15.6,0.585
21827,6.8,13.6,7.9,15.8,0.546
21828,6.8,13.6,8.0,16.0,0.561
21829,6.8,13.6,8.1,16.2,0.499
21830,6.8,13.6,8.2,16.4,0.465
21831,6.8,13.6,8.3,16.6,0.465
21832,6.8,13.6,8.4,16.8,0.412
21833,6.8,13.6,8.5,17.0,0.422
21834,6.8,13.6,8.6,17.2,0.371
21835,6.8,13.6,8.7,17.4,0.342
21836,6.8,13.6,8.8,17.6,0.359
21837,6.8,13.6,8.9,17.8,0.344
21838,6.8,13.6,9.0,18.0,0.339
21839,6.8,13.6,9.1,18.2,0.314
21840,6.8,13.6,9.2,18.4,0.356
21841,6.8,13.6,9.3,18.6,0.371
21842,6.8,13.6,9.4,18.8,0.356
21843,6.8,13.6,9.5,19.0,0.405
21844,6.8,13.6,9.6,19.2,0.433
21845,6.8,13.6,9.7,19.4,0.476
21846,6.8,13.6,9.8,19.6,0.476
21847,6.8,13.6,9.9,19.8,0.496
21848,6.8,13.6,10.0,20.0,0.555
21849,6.8,13.6,10.1,20.2,0.561
21850,6.8,13.6,10.2,20.4,0.603
21851,6.8,13.6,10.3,20.6,0.648
21852,6.8,13.6,10.4,20.8,0.657
21853,6.8,13.6,10.5,21.0,0.687
21854,6.8,13.6,10.6,21.2,0.704
21855,6.8,13.6,10.7,21.4,0.754
21856,6.8,13.6,10.8,21.6,0.761
21857,6.8,13.6,10.9,21.8,0.759
21858,6.8,13.6,11.0,22.0,0.763
21859,6.8,13.6,11.1,22.2,0.764
21860,6.8,13.6,11.2,22.4,0.779
21861,6.8,13.6,11.3,22.6,0.809
21862,6.8,13.6,11.4,22.8,0.772
21863,6.8,13.6,11.5,23.0,0.807
21864,6.8,13.6,11.6,23.2,0.822
21865,6.8,13.6,11.7,23.4,0.814
21866,6.8,13.6,11.8,23.6,0.839
21867,6.8,13.6,11.9,23.8,0.827
21868,6.8,13.6,12.0,24.0,0.838
21869,6.8,13.6,12.1,24.2,0.821
21870,6.8,13.6,12.2,24.4,0.859
21871,6.8,13.6,12.3,24.6,0.846
21872,6.8,13.6,12.4,24.8,0.842
21873,6.8,13.6,12.5,25.0,0.855
21874,6.8,13.6,12.6,25.2,0.823
21875,6.8,13.6,12.7,25.4,0.868
21876,6.8,13.6,12.8,25.6,0.838
21877,6.8,13.6,12.9,25.8,0.817
21878,6.8,13.6,13.0,26.0,0.83
21879,6.8,13.6,13.1,26.2,0.838
21880,6.8,13.6,13.2,26.4,0.829
21881,6.8,13.6,13.3,26.6,0.848
21882,6.8,13.6,13.4,26.8,0.813
21883,6.8,13.6,13.5,27.0,0.801
21884,6.8,13.6,13.6,27.2,0.808
21885,6.8,13.6,13.7,27.4,0.766
21886,6.8,13.6,13.8,27.6,0.781
21887,6.8,13.6,13.9,27.8,0.758
21888,6.8,13.6,14.0,28.0,0.746
21889,6.8,13.6,14.1,28.2,0.727
21890,6.8,13.6,14.2,28.4,0.707
21891,6.8,13.6,14.3,28.6,0.702
21892,6.8,13.6,14.4,28.8,0.63
21893,6.8,13.6,14.5,29.0,0.624
21894,6.8,13.6,14.6,29.2,0.643
21895,6.8,13.6,14.7,29.4,0.571
21896,6.8,13.6,14.8,29.6,0.518
21897,6.8,13.6,14.9,29.8,0.51
21898,6.8,13.6,15.0,30.0,0.48
21899,6.8,13.6,15.1,30.2,0.418
21900,6.8,13.6,15.2,30.4,0.41
21901,6.8,13.6,15.3,30.6,0.345
21902,6.8,13.6,15.4,30.8,0.354
21903,6.8,13.6,15.5,31.0,0.28
21904,6.8,13.6,15.6,31.2,0.278
21905,6.8,13.6,15.7,31.4,0.238
21906,6.8,13.6,15.8,31.6,0.246
21907,6.8,13.6,15.9,31.8,0.225
21908,6.8,13.6,16.0,32.0,0.178
21909,6.9,13.8,-4.0,-8.0,0.095
21910,6.9,13.8,-3.9,-7.8,0.083
21911,6.9,13.8,-3.8,-7.6,0.092
21912,6.9,13.8,-3.7,-7.4,0.099
21913,6.9,13.8,-3.6,-7.2,0.097
21914,6.9,13.8,-3.5,-7.0,0.105
21915,6.9,13.8,-3.4,-6.8,0.109
21916,6.9,13.8,-3.3,-6.6,0.097
21917,6.9,13.8,-3.2,-6.4,0.101
21918,6.9,13.8,-3.1,-6.2,0.112
21919,6.9,13.8,-3.0,-6.0,0.106
21920,6.9,13.8,-2.9,-5.8,0.084
21921,6.9,13.8,-2.8,-5.6,0.114
21922,6.9,13.8,-2.7,-5.4,0.098
21923,6.9,13.8,-2.6,-5.2,0.096
21924,6.9,13.8,-2.5,-5.0,0.089
21925,6.9,13.8,-2.4,-4.8,0.105
21926,6.9,13.8,-2.3,-4.6,0.102
21927,6.9,13.8,-2.2,-4.4,0.103
21928,6.9,13.8,-2.1,-4.2,0.109
21929,6.9,13.8,-2.0,-4.0,0.096
21930,6.9,13.8,-1.9,-3.8,0.103
21931,6.9,13.8,-1.8,-3.6,0.105
21932,6.9,13.8,-1.7,-3.4,0.112
21933,6.9,13.8,-1.6,-3.2,0.075
21934,6.9,13.8,-1.5,-3.0,0.104
21935,6.9,13.8,-1.4,-2.8,0.082
21936,6.9,13.8,-1.3,-2.6,0.096
21937,6.9,13.8,-1.2,-2.4,0.106
21938,6.9,13.8,-1.1,-2.2,0.096
21939,6.9,13.8,-1.0,-2.0,0.094
21940,6.9,13.8,-0.9,-1.8,0.096
21941,6.9,13.8,-0.8,-1.6,0.124
21942,6.9,13.8,-0.7,-1.4,0.101
21943,6.9,13.8,-0.6,-1.2,0.099
21944,6.9,13.8,-0.5,-1.0,0.106
21945,6.9,13.8,-0.4,-0.8,0.112
21946,6.9,13.8,-0.3,-0.6,0.118
21947,6.9,13.8,-0.2,-0.4,0.101
21948,6.9,13.8,-0.1,-0.2,0.108
21949,6.9,13.8,0.0,0.0,0.103
21950,6.9,13.8,0.1,0.2,0.088
21951,6.9,13.8,0.2,0.4,0.087
21952,6.9,13.8,0.3,0.6,0.101
21953,6.9,13.8,0.4,0.8,0.101
21954,6.9,13.8,0.5,1.0,0.076
21955,6.9,13.8,0.6,1.2,0.112
21956,6.9,13.8,0.7,1.4,0.107
21957,6.9,13.8,0.8,1.6,0.1
21958,6.9,13.8,0.9,1.8,0.128
21959,6.9,13.8,1.0,2.0,0.114
21960,6.9,13.8,1.1,2.2,0.098
21961,6.9,13.8,1.2,2.4,0.106
21962,6.9,13.8,1.3,2.6,0.09
21963,6.9,13.8,1.4,2.8,0.111
21964,6.9,13.8,1.5,3.0,0.104
21965,6.9,13.8,1.6,3.2,0.116
21966,6.9,13.8,1.7,3.4,0.131
21967,6.9,13.8,1.8,3.6,0.131
21968,6.9,13.8,1.9,3.8,0.155
21969,6.9,13.8,2.0,4.0,0.162
21970,6.9,13.8,2.1,4.2,0.174
21971,6.9,13.8,2.2,4.4,0.2
21972,6.9,13.8,2.3,4.6,0.219
21973,6.9,13.8,2.4,4.8,0.265
21974,6.9,13.8,2.5,5.0,0.263
21975,6.9,13.8,2.6,5.2,0.32
21976,6.9,13.8,2.7,5.4,0.289
21977,6.9,13.8,2.8,5.6,0.366
21978,6.9,13.8,2.9,5.8,0.402
21979,6.9,13.8,3.0,6.0,0.428
21980,6.9,13.8,3.1,6.2,0.458
21981,6.9,13.8,3.2,6.4,0.507
21982,6.9,13.8,3.3,6.6,0.572
21983,6.9,13.8,3.4,6.8,0.562
21984,6.9,13.8,3.5,7.0,0.609
21985,6.9,13.8,3.6,7.2,0.643
21986,6.9,13.8,3.7,7.4,0.66
21987,6.9,13.8,3.8,7.6,0.701
21988,6.9,13.8,3.9,7.8,0.697
21989,6.9,13.8,4.0,8.0,0.727
21990,6.9,13.8,4.1,8.2,0.753
21991,6.9,13.8,4.2,8.4,0.778
21992,6.9,13.8,4.3,8.6,0.791
21993,6.9,13.8,4.4,8.8,0.76
21994,6.9,13.8,4.5,9.0,0.787
21995,6.9,13.8,4.6,9.2,0.82
21996,6.9,13.8,4.7,9.4,0.809
21997,6.9,13.8,4.8,9.6,0.816
21998,6.9,13.8,4.9,9.8,0.83
21999,6.9,13.8,5.0,10.0,0.824
22000,6.9,13.8,5.1,10.2,0.813
22001,6.9,13.8,5.2,10.4,0.826
22002,6.9,13.8,5.3,10.6,0.851
22003,6.9,13.8,5.4,10.8,0.834
22004,6.9,13.8,5.5,11.0,0.839
22005,6.9,13.8,5.6,11.2,0.834
22006,6.9,13.8,5.7,11.4,0.85
22007,6.9,13.8,5.8,11.6,0.851
22008,6.9,13.8,5.9,11.8,0.826
22009,6.9,13.8,6.0,12.0,0.85
22010,6.9,13.8,6.1,12.2,0.84
22011,6.9,13.8,6.2,12.4,0.849
22012,6.9,13.8,6.3,12.6,0.86
22013,6.9,13.8,6.4,12.8,0.835
22014,6.9,13.8,6.5,13.0,0.823
22015,6.9,13.8,6.6,13.2,0.815
22016,6.9,13.8,6.7,13.4,0.819
22017,6.9,13.8,6.8,13.6,0.788
22018,6.9,13.8,6.9,13.8,0.808
22019,6.9,13.8,7.0,14.0,0.793
22020,6.9,13.8,7.1,14.2,0.78
22021,6.9,13.8,7.2,14.4,0.74
22022,6.9,13.8,7.3,14.6,0.748
22023,6.9,13.8,7.4,14.8,0.743
22024,6.9,13.8,7.5,15.0,0.707
22025,6.9,13.8,7.6,15.2,0.67
22026,6.9,13.8,7.7,15.4,0.637
22027,6.9,13.8,7.8,15.6,0.624
22028,6.9,13.8,7.9,15.8,0.594
22029,6.9,13.8,8.0,16.0,0.564
22030,6.9,13.8,8.1,16.2,0.546
22031,6.9,13.8,8.2,16.4,0.511
22032,6.9,13.8,8.3,16.6,0.502
22033,6.9,13.8,8.4,16.8,0.436
22034,6.9,13.8,8.5,17.0,0.405
22035,6.9,13.8,8.6,17.2,0.402
22036,6.9,13.8,8.7,17.4,0.343
22037,6.9,13.8,8.8,17.6,0.344
22038,6.9,13.8,8.9,17.8,0.334
22039,6.9,13.8,9.0,18.0,0.316
22040,6.9,13.8,9.1,18.2,0.3
22041,6.9,13.8,9.2,18.4,0.309
22042,6.9,13.8,9.3,18.6,0.353
22043,6.9,13.8,9.4,18.8,0.333
22044,6.9,13.8,9.5,19.0,0.334
22045,6.9,13.8,9.6,19.2,0.374
22046,6.9,13.8,9.7,19.4,0.396
22047,6.9,13.8,9.8,19.6,0.421
22048,6.9,13.8,9.9,19.8,0.454
22049,6.9,13.8,10.0,20.0,0.502
22050,6.9,13.8,10.1,20.2,0.491
22051,6.9,13.8,10.2,20.4,0.56
22052,6.9,13.8,10.3,20.6,0.602
22053,6.9,13.8,10.4,20.8,0.595
22054,6.9,13.8,10.5,21.0,0.635
22055,6.9,13.8,10.6,21.2,0.67
22056,6.9,13.8,10.7,21.4,0.687
22057,6.9,13.8,10.8,21.6,0.717
22058,6.9,13.8,10.9,21.8,0.679
22059,6.9,13.8,11.0,22.0,0.741
22060,6.9,13.8,11.1,22.2,0.771
22061,6.9,13.8,11.2,22.4,0.745
22062,6.9,13.8,11.3,22.6,0.789
22063,6.9,13.8,11.4,22.8,0.783
22064,6.9,13.8,11.5,23.0,0.823
22065,6.9,13.8,11.6,23.2,0.786
22066,6.9,13.8,11.7,23.4,0.811
22067,6.9,13.8,11.8,23.6,0.82
22068,6.9,13.8,11.9,23.8,0.818
22069,6.9,13.8,12.0,24.0,0.847
22070,6.9,13.8,12.1,24.2,0.835
22071,6.9,13.8,12.2,24.4,0.831
22072,6.9,13.8,12.3,24.6,0.825
22073,6.9,13.8,12.4,24.8,0.849
22074,6.9,13.8,12.5,25.0,0.851
22075,6.9,13.8,12.6,25.2,0.845
22076,6.9,13.8,12.7,25.4,0.85
22077,6.9,13.8,12.8,25.6,0.832
22078,6.9,13.8,12.9,25.8,0.869
22079,6.9,13.8,13.0,26.0,0.849
22080,6.9,13.8,13.1,26.2,0.823
22081,6.9,13.8,13.2,26.4,0.843
22082,6.9,13.8,13.3,26.6,0.841
22083,6.9,13.8,13.4,26.8,0.822
22084,6.9,13.8,13.5,27.0,0.813
22085,6.9,13.8,13.6,27.2,0.824
22086,6.9,13.8,13.7,27.4,0.811
22087,6.9,13.8,13.8,27.6,0.817
22088,6.9,13.8,13.9,27.8,0.807
22089,6.9,13.8,14.0,28.0,0.759
22090,6.9,13.8,14.1,28.2,0.748
22091,6.9,13.8,14.2,28.4,0.76
22092,6.9,13.8,14.3,28.6,0.727
22093,6.9,13.8,14.4,28.8,0.73
22094,6.9,13.8,14.5,29.0,0.699
22095,6.9,13.8,14.6,29.2,0.639
22096,6.9,13.8,14.7,29.4,0.614
22097,6.9,13.8,14.8,29.6,0.617
22098,6.9,13.8,14.9,29.8,0.59
22099,6.9,13.8,15.0,30.0,0.54
22100,6.9,13.8,15.1,30.2,0.502
22101,6.9,13.8,15.2,30.4,0.493
22102,6.9,13.8,15.3,30.6,0.409
22103,6.9,13.8,15.4,30.8,0.371
22104,6.9,13.8,15.5,31.0,0.346
22105,6.9,13.8,15.6,31.2,0.31
22106,6.9,13.8,15.7,31.4,0.309
22107,6.9,13.8,15.8,31.6,0.257
22108,6.9,13.8,15.9,31.8,0.224
22109,6.9,13.8,16.0,32.0,0.233
22110,7.0,14.0,-4.0,-8.0,0.107
22111,7.0,14.0,-3.9,-7.8,0.104
22112,7.0,14.0,-3.8,-7.6,0.095
22113,7.0,14.0,-3.7,-7.4,0.105
22114,7.0,14.0,-3.6,-7.2,0.099
22115,7.0,14.0,-3.5,-7.0,0.097
22116,7.0,14.0,-3.4,-6.8,0.111
22117,7.0,14.0,-3.3,-6.6,0.094
22118,7.0,14.0,-3.2,-6.4,0.104
22119,7.0,14.0,-3.1,-6.2,0.11
22120,7.0,14.0,-3.0,-6.0,0.098
22121,7.0,14.0,-2.9,-5.8,0.105
22122,7.0,14.0,-2.8,-5.6,0.104
22123,7.0,14.0,-2.7,-5.4,0.108
22124,7.0,14.0,-2.6,-5.2,0.104
22125,7.0,14.0,-2.5,-5.0,0.107
22126,7.0,14.0,-2.4,-4.8,0.096
22127,7.0,14.0,-2.3,-4.6,0.091
22128,7.0,14.0,-2.2,-4.4,0.101
22129,7.0,14.0,-2.1,-4.2,0.123
22130,7.0,14.0,-2.0,-4.0,0.109
22131,7.0,14.0,-1.9,-3.8,0.095
22132,7.0,14.0,-1.8,-3.6,0.097
22133,7.0,14.0,-1.7,-3.4,0.097
22134,7.0,14.0,-1.6,-3.2,0.102
22135,7.0,14.0,-1.5,-3.0,0.09
22136,7.0,14.0,-1.4,-2.8,0.097
22137,7.0,14.0,-1.3,-2.6,0.092
22138,7.0,14.0,-1.2,-2.4,0.097
22139,7.0,14.0,-1.1,-2.2,0.103
22140,7.0,14.0,-1.0,-2.0,0.111
22141,7.0,14.0,-0.9,-1.8,0.105
22142,7.0,14.0,-0.8,-1.6,0.1
22143,7.0,14.0,-0.7,-1.4,0.115
22144,7.0,14.0,-0.6,-1.2,0.088
22145,7.0,14.0,-0.5,-1.0,0.104
22146,7.0,14.0,-0.4,-0.8,0.097
22147,7.0,14.0,-0.3,-0.6,0.09
22148,7.0,14.0,-0.2,-0.4,0.098
22149,7.0,14.0,-0.1,-0.2,0.099
22150,7.0,14.0,0.0,0.0,0.103
22151,7.0,14.0,0.1,0.2,0.111
22152,7.0,14.0,0.2,0.4,0.092
22153,7.0,14.0,0.3,0.6,0.099
22154,7.0,14.0,0.4,0.8,0.097
22155,7.0,14.0,0.5,1.0,0.094
22156,7.0,14.0,0.6,1.2,0.105
22157,7.0,14.0,0.7,1.4,0.104
22158,7.0,14.0,0.8,1.6,0.113
22159,7.0,14.0,0.9,1.8,0.094
22160,7.0,14.0,1.0,2.0,0.11
22161,7.0,14.0,1.1,2.2,0.124
22162,7.0,14.0,1.2,2.4,0.099
22163,7.0,14.0,1.3,2.6,0.1
22164,7.0,14.0,1.4,2.8,0.111
22165,7.0,14.0,1.5,3.0,0.118
22166,7.0,14.0,1.6,3.2,0.117
22167,7.0,14.0,1.7,3.4,0.11
22168,7.0,14.0,1.8,3.6,0.127
22169,7.0,14.0,1.9,3.8,0.139
22170,7.0,14.0,2.0,4.0,0.153
22171,7.0,14.0,2.1,4.2,0.158
22172,7.0,14.0,2.2,4.4,0.176
22173,7.0,14.0,2.3,4.6,0.192
22174,7.0,14.0,2.4,4.8,0.215
22175,7.0,14.0,2.5,5.0,0.249
22176,7.0,14.0,2.6,5.2,0.294
22177,7.0,14.0,2.7,5.4,0.306
22178,7.0,14.0,2.8,5.6,0.324
22179,7.0,14.0,2.9,5.8,0.361
22180,7.0,14.0,3.0,6.0,0.419
22181,7.0,14.0,3.1,6.2,0.46
22182,7.0,14.0,3.2,6.4,0.474
22183,7.0,14.0,3.3,6.6,0.53
22184,7.0,14.0,3.4,6.8,0.554
22185,7.0,14.0,3.5,7.0,0.573
22186,7.0,14.0,3.6,7.2,0.58
22187,7.0,14.0,3.7,7.4,0.616
22188,7.0,14.0,3.8,7.6,0.653
22189,7.0,14.0,3.9,7.8,0.688
22190,7.0,14.0,4.0,8.0,0.706
22191,7.0,14.0,4.1,8.2,0.739
22192,7.0,14.0,4.2,8.4,0.733
22193,7.0,14.0,4.3,8.6,0.766
22194,7.0,14.0,4.4,8.8,0.75
22195,7.0,14.0,4.5,9.0,0.788
22196,7.0,14.0,4.6,9.2,0.773
22197,7.0,14.0,4.7,9.4,0.829
22198,7.0,14.0,4.8,9.6,0.803
22199,7.0,14.0,4.9,9.8,0.799
22200,7.0,14.0,5.0,10.0,0.82
22201,7.0,14.0,5.1,10.2,0.817
22202,7.0,14.0,5.2,10.4,0.813
22203,7.0,14.0,5.3,10.6,0.827
22204,7.0,14.0,5.4,10.8,0.827
22205,7.0,14.0,5.5,11.0,0.829
22206,7.0,14.0,5.6,11.2,0.852
22207,7.0,14.0,5.7,11.4,0.86
22208,7.0,14.0,5.8,11.6,0.863
22209,7.0,14.0,5.9,11.8,0.844
22210,7.0,14.0,6.0,12.0,0.839
22211,7.0,14.0,6.1,12.2,0.868
22212,7.0,14.0,6.2,12.4,0.863
22213,7.0,14.0,6.3,12.6,0.837
22214,7.0,14.0,6.4,12.8,0.841
22215,7.0,14.0,6.5,13.0,0.834
22216,7.0,14.0,6.6,13.2,0.819
22217,7.0,14.0,6.7,13.4,0.84
22218,7.0,14.0,6.8,13.6,0.802
22219,7.0,14.0,6.9,13.8,0.793
22220,7.0,14.0,7.0,14.0,0.806
22221,7.0,14.0,7.1,14.2,0.782
22222,7.0,14.0,7.2,14.4,0.783
22223,7.0,14.0,7.3,14.6,0.772
22224,7.0,14.0,7.4,14.8,0.75
22225,7.0,14.0,7.5,15.0,0.741
22226,7.0,14.0,7.6,15.2,0.688
22227,7.0,14.0,7.7,15.4,0.709
22228,7.0,14.0,7.8,15.6,0.648
22229,7.0,14.0,7.9,15.8,0.626
22230,7.0,14.0,8.0,16.0,0.603
22231,7.0,14.0,8.1,16.2,0.581
22232,7.0,14.0,8.2,16.4,0.551
22233,7.0,14.0,8.3,16.6,0.504
22234,7.0,14.0,8.4,16.8,0.456
22235,7.0,14.0,8.5,17.0,0.425
22236,7.0,14.0,8.6,17.2,0.405
22237,7.0,14.0,8.7,17.4,0.366
22238,7.0,14.0,8.8,17.6,0.382
22239,7.0,14.0,8.9,17.8,0.346
22240,7.0,14.0,9.0,18.0,0.305
22241,7.0,14.0,9.1,18.2,0.315
22242,7.0,14.0,9.2,18.4,0.311
22243,7.0,14.0,9.3,18.6,0.27
22244,7.0,14.0,9.4,18.8,0.301
22245,7.0,14.0,9.5,19.0,0.309
22246,7.0,14.0,9.6,19.2,0.32
22247,7.0,14.0,9.7,19.4,0.338
22248,7.0,14.0,9.8,19.6,0.375
22249,7.0,14.0,9.9,19.8,0.419
22250,7.0,14.0,10.0,20.0,0.393
22251,7.0,14.0,10.1,20.2,0.454
22252,7.0,14.0,10.2,20.4,0.482
22253,7.0,14.0,10.3,20.6,0.524
22254,7.0,14.0,10.4,20.8,0.568
22255,7.0,14.0,10.5,21.0,0.592
22256,7.0,14.0,10.6,21.2,0.584
22257,7.0,14.0,10.7,21.4,0.649
22258,7.0,14.0,10.8,21.6,0.635
22259,7.0,14.0,10.9,21.8,0.683
22260,7.0,14.0,11.0,22.0,0.692
22261,7.0,14.0,11.1,22.2,0.724
22262,7.0,14.0,11.2,22.4,0.762
22263,7.0,14.0,11.3,22.6,0.746
22264,7.0,14.0,11.4,22.8,0.741
22265,7.0,14.0,11.5,23.0,0.778
22266,7.0,14.0,11.6,23.2,0.801
22267,7.0,14.0,11.7,23.4,0.821
22268,7.0,14.0,11.8,23.6,0.802
22269,7.0,14.0,11.9,23.8,0.803
22270,7.0,14.0,12.0,24.0,0.831
22271,7.0,14.0,12.1,24.2,0.829
22272,7.0,14.0,12.2,24.4,0.844
22273,7.0,14.0,12.3,24.6,0.831
22274,7.0,14.0,12.4,24.8,0.843
22275,7.0,14.0,12.5,25.0,0.825
22276,7.0,14.0,12.6,25.2,0.856
22277,7.0,14.0,12.7,25.4,0.843
22278,7.0,14.0,12.8,25.6,0.845
