mux1,mux2,muh1,muh2,success_rate
11.4,22.8,14.9,29.8,0.566
-0.9,-1.8,13.2,26.4,0.101
10.7,21.4,14.4,28.8,0.486
12.1,24.2,15.4,30.8,0.643
8.9,17.8,12.9,25.8,0.392
9.4,18.8,13.4,26.8,0.398
0.9,1.8,14.7,29.4,0.1
7.5,15.0,11.9,23.8,0.271
-1.6,-3.2,12.7,25.4,0.101
-2.2,-4.4,12.2,24.4,0.091
-2.9,-5.8,11.7,23.4,0.098
-3.6,-7.2,11.2,22.4,0.103
8.2,16.4,12.4,24.8,0.314
10.1,20.2,13.9,27.8,0.474
0.4,0.8,14.2,28.4,0.096
-0.2,-0.4,13.7,27.4,0.102
2.5,5.0,15.7,31.4,0.098
1.7,3.4,15.2,30.4,0.095
7.0,14.0,11.4,22.8,0.291
12.7,25.4,15.9,31.8,0.691
11.5,23.0,14.9,29.8,0.61
-0.8,-1.6,13.2,26.4,0.091
10.8,21.6,14.4,28.8,0.513
12.2,24.4,15.4,30.8,0.663
9.5,19.0,13.4,26.8,0.43
1.0,2.0,14.7,29.4,0.096
9.0,18.0,12.9,25.8,0.43
-1.5,-3.0,12.7,25.4,0.095
7.6,15.2,11.9,23.8,0.296
-2.1,-4.2,12.2,24.4,0.099
-2.8,-5.6,11.7,23.4,0.091
-3.5,-7.0,11.2,22.4,0.09
8.3,16.6,12.4,24.8,0.376
10.2,20.4,13.9,27.8,0.53
2.6,5.2,15.7,31.4,0.102
0.5,1.0,14.2,28.4,0.101
-0.1,-0.2,13.7,27.4,0.097
1.8,3.6,15.2,30.4,0.099
7.1,14.2,11.4,22.8,0.308
12.8,25.6,15.9,31.8,0.685
-0.7,-1.4,13.2,26.4,0.099
11.6,23.2,14.9,29.8,0.638
10.9,21.8,14.4,28.8,0.556
12.3,24.6,15.4,30.8,0.677
9.1,18.2,12.9,25.8,0.475
1.1,2.2,14.7,29.4,0.096
9.6,19.2,13.4,26.8,0.445
-1.4,-2.8,12.7,25.4,0.094
7.7,15.4,11.9,23.8,0.346
-2.0,-4.0,12.2,24.4,0.104
-2.7,-5.4,11.7,23.4,0.109
-3.4,-6.8,11.2,22.4,0.108
8.4,16.8,12.4,24.8,0.397
10.3,20.6,13.9,27.8,0.564
2.7,5.4,15.7,31.4,0.097
0.0,0.0,13.7,27.4,0.089
0.6,1.2,14.2,28.4,0.098
1.9,3.8,15.2,30.4,0.1
12.9,25.8,15.9,31.8,0.705
7.2,14.4,11.4,22.8,0.335
11.7,23.4,14.9,29.8,0.652
-0.6,-1.2,13.2,26.4,0.106
11.0,22.0,14.4,28.8,0.593
12.4,24.8,15.4,30.8,0.693
9.7,19.4,13.4,26.8,0.51
9.2,18.4,12.9,25.8,0.493
-1.3,-2.6,12.7,25.4,0.109
1.2,2.4,14.7,29.4,0.101
7.8,15.6,11.9,23.8,0.364
-1.9,-3.8,12.2,24.4,0.092
-2.6,-5.2,11.7,23.4,0.091
-3.3,-6.6,11.2,22.4,0.093
8.5,17.0,12.4,24.8,0.429
10.4,20.8,13.9,27.8,0.582
2.8,5.6,15.7,31.4,0.089
0.1,0.2,13.7,27.4,0.108
0.7,1.4,14.2,28.4,0.091
13.0,26.0,15.9,31.8,0.72
2.0,4.0,15.2,30.4,0.098
7.3,14.6,11.4,22.8,0.375
-0.5,-1.0,13.2,26.4,0.09
11.8,23.6,14.9,29.8,0.7
11.1,22.2,14.4,28.8,0.632
12.5,25.0,15.4,30.8,0.715
9.8,19.6,13.4,26.8,0.568
9.3,18.6,12.9,25.8,0.556
-1.2,-2.4,12.7,25.4,0.091
1.3,2.6,14.7,29.4,0.098
7.9,15.8,11.9,23.8,0.416
-1.8,-3.6,12.2,24.4,0.099
-2.5,-5.0,11.7,23.4,0.096
-3.2,-6.4,11.2,22.4,0.097
8.6,17.2,12.4,24.8,0.487
10.5,21.0,13.9,27.8,0.61
2.9,5.8,15.7,31.4,0.108
0.8,1.6,14.2,28.4,0.109
0.2,0.4,13.7,27.4,0.093
7.4,14.8,11.4,22.8,0.394
13.1,26.2,15.9,31.8,0.73
2.1,4.2,15.2,30.4,0.09
-0.4,-0.8,13.2,26.4,0.099
11.9,23.8,14.9,29.8,0.718
11.2,22.4,14.4,28.8,0.668
9.9,19.8,13.4,26.8,0.563
12.6,25.2,15.4,30.8,0.734
9.4,18.8,12.9,25.8,0.546
1.4,2.8,14.7,29.4,0.091
-1.1,-2.2,12.7,25.4,0.096
8.0,16.0,11.9,23.8,0.4
-1.7,-3.4,12.2,24.4,0.102
-2.4,-4.8,11.7,23.4,0.105
-3.1,-6.2,11.2,22.4,0.106
8.7,17.4,12.4,24.8,0.508
10.6,21.2,13.9,27.8,0.628
3.0,6.0,15.7,31.4,0.093
0.9,1.8,14.2,28.4,0.091
0.3,0.6,13.7,27.4,0.096
13.2,26.4,15.9,31.8,0.747
7.5,15.0,11.4,22.8,0.454
2.2,4.4,15.2,30.4,0.106
12.0,24.0,14.9,29.8,0.715
-0.3,-0.6,13.2,26.4,0.102
10.0,20.0,13.4,26.8,0.595
12.7,25.4,15.4,30.8,0.749
11.3,22.6,14.4,28.8,0.698
9.5,19.0,12.9,25.8,0.601
-1.0,-2.0,12.7,25.4,0.104
1.5,3.0,14.7,29.4,0.109
8.1,16.2,11.9,23.8,0.468
-1.6,-3.2,12.2,24.4,0.09
-2.3,-4.6,11.7,23.4,0.089
8.8,17.6,12.4,24.8,0.517
10.7,21.4,13.9,27.8,0.663
-3.0,-6.0,11.2,22.4,0.085
3.1,6.2,15.7,31.4,0.096
1.0,2.0,14.2,28.4,0.097
0.4,0.8,13.7,27.4,0.107
13.3,26.6,15.9,31.8,0.776
7.6,15.2,11.4,22.8,0.475
12.1,24.2,14.9,29.8,0.738
2.3,4.6,15.2,30.4,0.094
-0.2,-0.4,13.2,26.4,0.09
10.1,20.2,13.4,26.8,0.634
12.8,25.6,15.4,30.8,0.761
11.4,22.8,14.4,28.8,0.705
-0.9,-1.8,12.7,25.4,0.089
9.6,19.2,12.9,25.8,0.636
1.6,3.2,14.7,29.4,0.091
8.2,16.4,11.9,23.8,0.48
-1.5,-3.0,12.2,24.4,0.107
-2.2,-4.4,11.7,23.4,0.105
10.8,21.6,13.9,27.8,0.666
-2.9,-5.8,11.2,22.4,0.108
8.9,17.8,12.4,24.8,0.568
3.2,6.4,15.7,31.4,0.107
0.5,1.0,13.7,27.4,0.085
1.1,2.2,14.2,28.4,0.104
13.4,26.8,15.9,31.8,0.788
7.7,15.4,11.4,22.8,0.528
12.2,24.4,14.9,29.8,0.759
2.4,4.8,15.2,30.4,0.096
10.2,20.4,13.4,26.8,0.642
-0.1,-0.2,13.2,26.4,0.107
12.9,25.8,15.4,30.8,0.8
11.5,23.0,14.4,28.8,0.725
9.7,19.4,12.9,25.8,0.643
-0.8,-1.6,12.7,25.4,0.106
1.7,3.4,14.7,29.4,0.097
8.3,16.6,11.9,23.8,0.528
-1.4,-2.8,12.2,24.4,0.096
10.9,21.8,13.9,27.8,0.679
-2.1,-4.2,11.7,23.4,0.1
9.0,18.0,12.4,24.8,0.57
3.3,6.6,15.7,31.4,0.085
-2.8,-5.6,11.2,22.4,0.097
0.6,1.2,13.7,27.4,0.109
1.2,2.4,14.2,28.4,0.089
13.5,27.0,15.9,31.8,0.827
12.3,24.6,14.9,29.8,0.776
7.8,15.6,11.4,22.8,0.531
2.5,5.0,15.2,30.4,0.107
0.0,0.0,13.2,26.4,0.096
10.3,20.6,13.4,26.8,0.709
13.0,26.0,15.4,30.8,0.78
-0.7,-1.4,12.7,25.4,0.099
9.8,19.6,12.9,25.8,0.673
11.6,23.2,14.4,28.8,0.747
8.4,16.8,11.9,23.8,0.585
1.8,3.6,14.7,29.4,0.104
-1.3,-2.6,12.2,24.4,0.11
11.0,22.0,13.9,27.8,0.714
-2.0,-4.0,11.7,23.4,0.107
3.4,6.8,15.7,31.4,0.109
9.1,18.2,12.4,24.8,0.646
-2.7,-5.4,11.2,22.4,0.107
0.7,1.4,13.7,27.4,0.095
1.3,2.6,14.2,28.4,0.105
13.6,27.2,15.9,31.8,0.819
12.4,24.8,14.9,29.8,0.782
2.6,5.2,15.2,30.4,0.087
7.9,15.8,11.4,22.8,0.549
10.4,20.8,13.4,26.8,0.683
0.1,0.2,13.2,26.4,0.111
13.1,26.2,15.4,30.8,0.809
9.9,19.8,12.9,25.8,0.702
11.7,23.4,14.4,28.8,0.768
-0.6,-1.2,12.7,25.4,0.108
8.5,17.0,11.9,23.8,0.598
1.9,3.8,14.7,29.4,0.089
-1.2,-2.4,12.2,24.4,0.087
11.1,22.2,13.9,27.8,0.757
3.5,7.0,15.7,31.4,0.095
-1.9,-3.8,11.7,23.4,0.087
9.2,18.4,12.4,24.8,0.647
-2.6,-5.2,11.2,22.4,0.091
0.8,1.6,13.7,27.4,0.107
1.4,2.8,14.2,28.4,0.1
13.7,27.4,15.9,31.8,0.802
12.5,25.0,14.9,29.8,0.818
8.0,16.0,11.4,22.8,0.599
2.7,5.4,15.2,30.4,0.107
10.0,20.0,12.9,25.8,0.714
10.5,21.0,13.4,26.8,0.741
0.2,0.4,13.2,26.4,0.086
13.2,26.4,15.4,30.8,0.817
11.8,23.6,14.4,28.8,0.781
-0.5,-1.0,12.7,25.4,0.087
8.6,17.2,11.9,23.8,0.653
2.0,4.0,14.7,29.4,0.105
-1.1,-2.2,12.2,24.4,0.102
11.2,22.4,13.9,27.8,0.748
-1.8,-3.6,11.7,23.4,0.105
3.6,7.2,15.7,31.4,0.107
-2.5,-5.0,11.2,22.4,0.105
9.3,18.6,12.4,24.8,0.689
1.5,3.0,14.2,28.4,0.107
0.9,1.8,13.7,27.4,0.091
2.8,5.6,15.2,30.4,0.093
13.8,27.6,15.9,31.8,0.799
12.6,25.2,14.9,29.8,0.804
8.1,16.2,11.4,22.8,0.622
10.1,20.2,12.9,25.8,0.741
0.3,0.6,13.2,26.4,0.102
10.6,21.2,13.4,26.8,0.727
11.9,23.8,14.4,28.8,0.788
13.3,26.6,15.4,30.8,0.825
-0.4,-0.8,12.7,25.4,0.104
8.7,17.4,11.9,23.8,0.646
2.1,4.2,14.7,29.4,0.1
-1.0,-2.0,12.2,24.4,0.098
11.3,22.6,13.9,27.8,0.767
-1.7,-3.4,11.7,23.4,0.097
9.4,18.8,12.4,24.8,0.707
3.7,7.4,15.7,31.4,0.091
-2.4,-4.8,11.2,22.4,0.095
1.0,2.0,13.7,27.4,0.106
1.6,3.2,14.2,28.4,0.087
13.9,27.8,15.9,31.8,0.816
2.9,5.8,15.2,30.4,0.107
12.7,25.4,14.9,29.8,0.804
8.2,16.4,11.4,22.8,0.641
10.2,20.4,12.9,25.8,0.754
12.0,24.0,14.4,28.8,0.79
10.7,21.4,13.4,26.8,0.762
0.4,0.8,13.2,26.4,0.099
13.4,26.8,15.4,30.8,0.839
-0.3,-0.6,12.7,25.4,0.098
-0.9,-1.8,12.2,24.4,0.091
8.8,17.6,11.9,23.8,0.704
2.2,4.4,14.7,29.4,0.107
11.4,22.8,13.9,27.8,0.766
3.8,7.6,15.7,31.4,0.106
-1.6,-3.2,11.7,23.4,0.09
9.5,19.0,12.4,24.8,0.718
-2.3,-4.6,11.2,22.4,0.088
1.1,2.2,13.7,27.4,0.094
1.7,3.4,14.2,28.4,0.106
14.0,28.0,15.9,31.8,0.818
3.0,6.0,15.2,30.4,0.092
12.8,25.6,14.9,29.8,0.809
8.3,16.6,11.4,22.8,0.671
10.3,20.6,12.9,25.8,0.779
12.1,24.2,14.4,28.8,0.802
10.8,21.6,13.4,26.8,0.753
-0.2,-0.4,12.7,25.4,0.089
13.5,27.0,15.4,30.8,0.829
0.5,1.0,13.2,26.4,0.09
8.9,17.8,11.9,23.8,0.734
-0.8,-1.6,12.2,24.4,0.113
2.3,4.6,14.7,29.4,0.087
-1.5,-3.0,11.7,23.4,0.116
11.5,23.0,13.9,27.8,0.793
3.9,7.8,15.7,31.4,0.094
1.2,2.4,13.7,27.4,0.089
9.6,19.2,12.4,24.8,0.752
-2.2,-4.4,11.2,22.4,0.119
14.1,28.2,15.9,31.8,0.854
1.8,3.6,14.2,28.4,0.098
3.1,6.2,15.2,30.4,0.107
8.4,16.8,11.4,22.8,0.7
12.9,25.8,14.9,29.8,0.82
10.4,20.8,12.9,25.8,0.794
13.6,27.2,15.4,30.8,0.832
12.2,24.4,14.4,28.8,0.783
-0.1,-0.2,12.7,25.4,0.116
10.9,21.8,13.4,26.8,0.777
0.6,1.2,13.2,26.4,0.114
-0.7,-1.4,12.2,24.4,0.104
9.0,18.0,11.9,23.8,0.742
2.4,4.8,14.7,29.4,0.106
-1.4,-2.8,11.7,23.4,0.1
4.0,8.0,15.7,31.4,0.089
1.3,2.6,13.7,27.4,0.119
11.6,23.2,13.9,27.8,0.783
-2.1,-4.2,11.2,22.4,0.099
8.5,17.0,11.4,22.8,0.725
9.7,19.4,12.4,24.8,0.77
14.2,28.4,15.9,31.8,0.825
3.2,6.4,15.2,30.4,0.097
10.5,21.0,12.9,25.8,0.791
13.0,26.0,14.9,29.8,0.832
13.7,27.4,15.4,30.8,0.862
1.9,3.8,14.2,28.4,0.088
0.0,0.0,12.7,25.4,0.101
0.7,1.4,13.2,26.4,0.103
-0.6,-1.2,12.2,24.4,0.102
11.0,22.0,13.4,26.8,0.786
12.3,24.6,14.4,28.8,0.828
9.1,18.2,11.9,23.8,0.737
-1.3,-2.6,11.7,23.4,0.103
4.1,8.2,15.7,31.4,0.119
2.5,5.0,14.7,29.4,0.097
1.4,2.8,13.7,27.4,0.098
11.7,23.4,13.9,27.8,0.815
-2.0,-4.0,11.2,22.4,0.102
8.6,17.2,11.4,22.8,0.741
9.8,19.6,12.4,24.8,0.784
3.3,6.6,15.2,30.4,0.086
14.3,28.6,15.9,31.8,0.819
13.8,27.6,15.4,30.8,0.837
10.6,21.2,12.9,25.8,0.789
13.1,26.2,14.9,29.8,0.828
2.0,4.0,14.2,28.4,0.117
0.1,0.2,12.7,25.4,0.103
0.8,1.6,13.2,26.4,0.102
11.1,22.2,13.4,26.8,0.802
-0.5,-1.0,12.2,24.4,0.082
9.2,18.4,11.9,23.8,0.769
12.4,24.8,14.4,28.8,0.841
-1.2,-2.4,11.7,23.4,0.084
4.2,8.4,15.7,31.4,0.098
2.6,5.2,14.7,29.4,0.089
1.5,3.0,13.7,27.4,0.104
11.8,23.6,13.9,27.8,0.814
-1.9,-3.8,11.2,22.4,0.085
8.7,17.4,11.4,22.8,0.75
9.9,19.8,12.4,24.8,0.781
10.7,21.4,12.9,25.8,0.809
3.4,6.8,15.2,30.4,0.118
13.9,27.8,15.4,30.8,0.852
14.4,28.8,15.9,31.8,0.83
13.2,26.4,14.9,29.8,0.837
2.1,4.2,14.2,28.4,0.099
0.2,0.4,12.7,25.4,0.084
12.5,25.0,14.4,28.8,0.828
0.9,1.8,13.2,26.4,0.083
-0.4,-0.8,12.2,24.4,0.101
9.3,18.6,11.9,23.8,0.764
11.2,22.4,13.4,26.8,0.804
-1.1,-2.2,11.7,23.4,0.101
4.3,8.6,15.7,31.4,0.104
2.7,5.4,14.7,29.4,0.116
11.9,23.8,13.9,27.8,0.825
1.6,3.2,13.7,27.4,0.084
-1.8,-3.6,11.2,22.4,0.101
8.8,17.6,11.4,22.8,0.743
10.8,21.6,12.9,25.8,0.803
10.0,20.0,12.4,24.8,0.775
14.0,28.0,15.4,30.8,0.853
3.5,7.0,15.2,30.4,0.098
14.5,29.0,15.9,31.8,0.849
13.3,26.6,14.9,29.8,0.837
2.2,4.4,14.2,28.4,0.103
0.3,0.6,12.7,25.4,0.101
-1.0,-2.0,11.7,23.4,0.099
1.0,2.0,13.2,26.4,0.103
12.6,25.2,14.4,28.8,0.815
-0.3,-0.6,12.2,24.4,0.095
9.4,18.8,11.9,23.8,0.801
11.3,22.6,13.4,26.8,0.795
2.8,5.6,14.7,29.4,0.1
4.4,8.8,15.7,31.4,0.084
1.7,3.4,13.7,27.4,0.103
12.0,24.0,13.9,27.8,0.85
-1.7,-3.4,11.2,22.4,0.1
8.9,17.8,11.4,22.8,0.789
10.9,21.8,12.9,25.8,0.816
3.6,7.2,15.2,30.4,0.104
14.1,28.2,15.4,30.8,0.819
14.6,29.2,15.9,31.8,0.837
10.1,20.2,12.4,24.8,0.788
-0.9,-1.8,11.7,23.4,0.102
2.3,4.6,14.2,28.4,0.084
13.4,26.8,14.9,29.8,0.83
0.4,0.8,12.7,25.4,0.098
1.1,2.2,13.2,26.4,0.095
12.7,25.4,14.4,28.8,0.843
9.5,19.0,11.9,23.8,0.804
11.4,22.8,13.4,26.8,0.814
-0.2,-0.4,12.2,24.4,0.108
2.9,5.8,14.7,29.4,0.103
4.5,9.0,15.7,31.4,0.103
1.8,3.6,13.7,27.4,0.099
12.1,24.2,13.9,27.8,0.828
-1.6,-3.2,11.2,22.4,0.101
9.0,18.0,11.4,22.8,0.791
11.0,22.0,12.9,25.8,0.834
3.7,7.4,15.2,30.4,0.084
14.7,29.4,15.9,31.8,0.85
14.2,28.4,15.4,30.8,0.84
10.2,20.4,12.4,24.8,0.816
2.4,4.8,14.2,28.4,0.101
0.5,1.0,12.7,25.4,0.103
13.5,27.0,14.9,29.8,0.839
-0.8,-1.6,11.7,23.4,0.112
12.8,25.6,14.4,28.8,0.841
1.2,2.4,13.2,26.4,0.107
9.6,19.2,11.9,23.8,0.792
11.5,23.0,13.4,26.8,0.843
-0.1,-0.2,12.2,24.4,0.111
3.0,6.0,14.7,29.4,0.084
4.6,9.2,15.7,31.4,0.099
1.9,3.8,13.7,27.4,0.1
12.2,24.4,13.9,27.8,0.83
-1.5,-3.0,11.2,22.4,0.114
3.8,7.6,15.2,30.4,0.103
11.1,22.2,12.9,25.8,0.856
9.1,18.2,11.4,22.8,0.796
14.8,29.6,15.9,31.8,0.862
10.3,20.6,12.4,24.8,0.825
14.3,28.6,15.4,30.8,0.843
0.6,1.2,12.7,25.4,0.112
13.6,27.2,14.9,29.8,0.854
2.5,5.0,14.2,28.4,0.1
-0.7,-1.4,11.7,23.4,0.109
1.3,2.6,13.2,26.4,0.11
12.9,25.8,14.4,28.8,0.816
9.7,19.4,11.9,23.8,0.829
11.6,23.2,13.4,26.8,0.815
0.0,0.0,12.2,24.4,0.11
3.1,6.2,14.7,29.4,0.101
4.7,9.4,15.7,31.4,0.1
12.3,24.6,13.9,27.8,0.858
2.0,4.0,13.7,27.4,0.113
-1.4,-2.8,11.2,22.4,0.105
3.9,7.8,15.2,30.4,0.099
11.2,22.4,12.9,25.8,0.85
14.4,28.8,15.4,30.8,0.854
9.2,18.4,11.4,22.8,0.828
10.4,20.8,12.4,24.8,0.822
14.9,29.8,15.9,31.8,0.844
0.7,1.4,12.7,25.4,0.108
13.7,27.4,14.9,29.8,0.844
2.6,5.2,14.2,28.4,0.101
-0.6,-1.2,11.7,23.4,0.102
1.4,2.8,13.2,26.4,0.109
9.8,19.6,11.9,23.8,0.818
13.0,26.0,14.4,28.8,0.844
11.7,23.4,13.4,26.8,0.855
0.1,0.2,12.2,24.4,0.103
3.2,6.4,14.7,29.4,0.099
4.8,9.6,15.7,31.4,0.113
12.4,24.8,13.9,27.8,0.853
2.1,4.2,13.7,27.4,0.106
-1.3,-2.6,11.2,22.4,0.103
4.0,8.0,15.2,30.4,0.099
11.3,22.6,12.9,25.8,0.843
9.3,18.6,11.4,22.8,0.789
14.5,29.0,15.4,30.8,0.863
10.5,21.0,12.4,24.8,0.838
2.7,5.4,14.2,28.4,0.112
15.0,30.0,15.9,31.8,0.822
0.8,1.6,12.7,25.4,0.102
13.8,27.6,14.9,29.8,0.847
-0.5,-1.0,11.7,23.4,0.094
9.9,19.8,11.9,23.8,0.814
1.5,3.0,13.2,26.4,0.104
13.1,26.2,14.4,28.8,0.849
0.2,0.4,12.2,24.4,0.092
11.8,23.6,13.4,26.8,0.834
4.9,9.8,15.7,31.4,0.106
3.3,6.6,14.7,29.4,0.102
2.2,4.4,13.7,27.4,0.103
12.5,25.0,13.9,27.8,0.841
-1.2,-2.4,11.2,22.4,0.093
11.4,22.8,12.9,25.8,0.841
4.1,8.2,15.2,30.4,0.115
9.4,18.8,11.4,22.8,0.834
14.6,29.2,15.4,30.8,0.845
10.6,21.2,12.4,24.8,0.832
2.8,5.6,14.2,28.4,0.109
15.1,30.2,15.9,31.8,0.851
0.9,1.8,12.7,25.4,0.094
13.9,27.8,14.9,29.8,0.85
10.0,20.0,11.9,23.8,0.84
-0.4,-0.8,11.7,23.4,0.099
1.6,3.2,13.2,26.4,0.091
13.2,26.4,14.4,28.8,0.843
0.3,0.6,12.2,24.4,0.1
5.0,10.0,15.7,31.4,0.103
3.4,6.8,14.7,29.4,0.112
11.9,23.8,13.4,26.8,0.866
2.3,4.6,13.7,27.4,0.093
12.6,25.2,13.9,27.8,0.856
-1.1,-2.2,11.2,22.4,0.102
11.5,23.0,12.9,25.8,0.849
4.2,8.4,15.2,30.4,0.104
14.7,29.4,15.4,30.8,0.851
9.5,19.0,11.4,22.8,0.828
2.9,5.8,14.2,28.4,0.102
15.2,30.4,15.9,31.8,0.829
10.7,21.4,12.4,24.8,0.847
1.0,2.0,12.7,25.4,0.099
-0.3,-0.6,11.7,23.4,0.098
14.0,28.0,14.9,29.8,0.854
10.1,20.2,11.9,23.8,0.831
13.3,26.6,14.4,28.8,0.847
1.7,3.4,13.2,26.4,0.101
0.4,0.8,12.2,24.4,0.099
5.1,10.2,15.7,31.4,0.093
3.5,7.0,14.7,29.4,0.109
12.0,24.0,13.4,26.8,0.853
2.4,4.8,13.7,27.4,0.101
12.7,25.4,13.9,27.8,0.853
-1.0,-2.0,11.2,22.4,0.097
11.6,23.2,12.9,25.8,0.838
4.3,8.6,15.2,30.4,0.104
14.8,29.6,15.4,30.8,0.848
9.6,19.2,11.4,22.8,0.838
15.3,30.6,15.9,31.8,0.843
3.0,6.0,14.2,28.4,0.094
1.1,2.2,12.7,25.4,0.098
10.8,21.6,12.4,24.8,0.864
-0.2,-0.4,11.7,23.4,0.099
14.1,28.2,14.9,29.8,0.834
0.5,1.0,12.2,24.4,0.098
13.4,26.8,14.4,28.8,0.844
10.2,20.4,11.9,23.8,0.86
1.8,3.6,13.2,26.4,0.098
5.2,10.4,15.7,31.4,0.101
12.1,24.2,13.4,26.8,0.849
3.6,7.2,14.7,29.4,0.102
2.5,5.0,13.7,27.4,0.097
12.8,25.6,13.9,27.8,0.862
11.7,23.4,12.9,25.8,0.83
-0.9,-1.8,11.2,22.4,0.098
4.4,8.8,15.2,30.4,0.093
14.9,29.8,15.4,30.8,0.858
9.7,19.4,11.4,22.8,0.818
1.2,2.4,12.7,25.4,0.1
15.4,30.8,15.9,31.8,0.849
3.1,6.2,14.2,28.4,0.1
10.9,21.8,12.4,24.8,0.842
-0.1,-0.2,11.7,23.4,0.093
13.5,27.0,14.4,28.8,0.841
0.6,1.2,12.2,24.4,0.094
14.2,28.4,14.9,29.8,0.847
10.3,20.6,11.9,23.8,0.828
5.3,10.6,15.7,31.4,0.097
1.9,3.8,13.2,26.4,0.099
12.2,24.4,13.4,26.8,0.84
3.7,7.4,14.7,29.4,0.094
2.6,5.2,13.7,27.4,0.1
12.9,25.8,13.9,27.8,0.87
11.8,23.6,12.9,25.8,0.855
-0.8,-1.6,11.2,22.4,0.094
4.5,9.0,15.2,30.4,0.102
15.0,30.0,15.4,30.8,0.831
9.8,19.6,11.4,22.8,0.835
3.2,6.4,14.2,28.4,0.097
1.3,2.6,12.7,25.4,0.093
15.5,31.0,15.9,31.8,0.849
11.0,22.0,12.4,24.8,0.857
0.0,0.0,11.7,23.4,0.099
0.7,1.4,12.2,24.4,0.099
13.6,27.2,14.4,28.8,0.848
10.4,20.8,11.9,23.8,0.835
2.0,4.0,13.2,26.4,0.093
14.3,28.6,14.9,29.8,0.829
5.4,10.8,15.7,31.4,0.1
3.8,7.6,14.7,29.4,0.099
12.3,24.6,13.4,26.8,0.834
2.7,5.4,13.7,27.4,0.094
13.0,26.0,13.9,27.8,0.836
11.9,23.8,12.9,25.8,0.841
4.6,9.2,15.2,30.4,0.095
-0.7,-1.4,11.2,22.4,0.1
15.1,30.2,15.4,30.8,0.813
9.9,19.8,11.4,22.8,0.81
3.3,6.6,14.2,28.4,0.1
1.4,2.8,12.7,25.4,0.099
0.1,0.2,11.7,23.4,0.107
15.6,31.2,15.9,31.8,0.811
11.1,22.2,12.4,24.8,0.836
0.8,1.6,12.2,24.4,0.105
13.7,27.4,14.4,28.8,0.843
10.5,21.0,11.9,23.8,0.847
5.5,11.0,15.7,31.4,0.094
2.1,4.2,13.2,26.4,0.099
14.4,28.8,14.9,29.8,0.837
3.9,7.8,14.7,29.4,0.098
2.8,5.6,13.7,27.4,0.099
12.4,24.8,13.4,26.8,0.842
13.1,26.2,13.9,27.8,0.849
4.7,9.4,15.2,30.4,0.1
12.0,24.0,12.9,25.8,0.841
-0.6,-1.2,11.2,22.4,0.107
15.2,30.4,15.4,30.8,0.804
10.0,20.0,11.4,22.8,0.84
1.5,3.0,12.7,25.4,0.107
3.4,6.8,14.2,28.4,0.092
15.7,31.4,15.9,31.8,0.826
0.2,0.4,11.7,23.4,0.082
11.2,22.4,12.4,24.8,0.831
0.9,1.8,12.2,24.4,0.083
13.8,27.6,14.4,28.8,0.833
10.6,21.2,11.9,23.8,0.838
2.2,4.4,13.2,26.4,0.105
5.6,11.2,15.7,31.4,0.099
14.5,29.0,14.9,29.8,0.821
4.0,8.0,14.7,29.4,0.099
2.9,5.8,13.7,27.4,0.107
12.5,25.0,13.4,26.8,0.841
13.2,26.4,13.9,27.8,0.843
4.8,9.6,15.2,30.4,0.095
12.1,24.2,12.9,25.8,0.853
-0.5,-1.0,11.2,22.4,0.081
15.3,30.6,15.4,30.8,0.822
10.1,20.2,11.4,22.8,0.847
1.6,3.2,12.7,25.4,0.081
3.5,7.0,14.2,28.4,0.1
15.8,31.6,15.9,31.8,0.824
0.3,0.6,11.7,23.4,0.094
11.3,22.6,12.4,24.8,0.837
1.0,2.0,12.2,24.4,0.092
13.9,27.8,14.4,28.8,0.819
2.3,4.6,13.2,26.4,0.084
5.7,11.4,15.7,31.4,0.107
4.1,8.2,14.7,29.4,0.093
14.6,29.2,14.9,29.8,0.825
10.7,21.4,11.9,23.8,0.846
3.0,6.0,13.7,27.4,0.08
12.6,25.2,13.4,26.8,0.824
13.3,26.6,13.9,27.8,0.837
4.9,9.8,15.2,30.4,0.099
12.2,24.4,12.9,25.8,0.838
-0.4,-0.8,11.2,22.4,0.098
10.2,20.4,11.4,22.8,0.845
15.4,30.8,15.4,30.8,0.814
1.7,3.4,12.7,25.4,0.094
3.6,7.2,14.2,28.4,0.106
15.9,31.8,15.9,31.8,0.801
0.4,0.8,11.7,23.4,0.121
1.1,2.2,12.2,24.4,0.121
11.4,22.8,12.4,24.8,0.834
14.0,28.0,14.4,28.8,0.829
2.4,4.8,13.2,26.4,0.091
5.8,11.6,15.7,31.4,0.08
4.2,8.4,14.7,29.4,0.099
14.7,29.4,14.9,29.8,0.81
10.8,21.6,11.9,23.8,0.842
12.7,25.4,13.4,26.8,0.858
3.1,6.2,13.7,27.4,0.1
13.4,26.8,13.9,27.8,0.826
5.0,10.0,15.2,30.4,0.107
12.3,24.6,12.9,25.8,0.86
-0.3,-0.6,11.2,22.4,0.118
10.3,20.6,11.4,22.8,0.841
3.7,7.4,14.2,28.4,0.082
15.5,31.0,15.4,30.8,0.79
1.8,3.6,12.7,25.4,0.121
16.0,32.0,15.9,31.8,0.797
0.5,1.0,11.7,23.4,0.108
1.2,2.4,12.2,24.4,0.107
11.5,23.0,12.4,24.8,0.856
14.1,28.2,14.4,28.8,0.823
2.5,5.0,13.2,26.4,0.122
