$\mu_{x_1}$,$\mu_{x_2}$,$\mu_{h_1}$,$\mu_{h_2}$,success_rate
-1.5,0.5,-0.6,-0.6,0.821
-3.6,-1.6,-1.6,-1.6,0.912
13.9,15.9,-3.7,-3.7,0.115
15.6,17.6,-2.7,-2.7,0.08
3.7,5.7,-3.4,-3.4,0.093
6.1,8.1,-1.9,-1.9,0.095
8.1,10.1,-0.4,-0.4,0.102
4.6,6.6,-2.9,-2.9,0.101
-2.6,-0.6000000000000001,-1.1,-1.1,0.871
14.1,16.1,-3.2,-3.2,0.093
5.3,7.3,-2.4,-2.4,0.101
-1.1,0.8999999999999999,0.4,0.4,0.892
3.3,5.3,-3.9,-3.9,0.095
-0.3,1.7,0.9,0.9,0.835
8.3,10.3,0.1,0.1,0.109
9.7,11.7,0.6,0.6,0.098
7.1,9.1,-0.9,-0.9,0.097
-1.3,0.7,-0.1,-0.1,0.863
-3.7,-1.7000000000000002,-2.1,-2.1,0.898
6.9,8.9,-1.4,-1.4,0.098
-1.4,0.6000000000000001,-0.6,-0.6,0.789
14.0,16.0,-3.7,-3.7,0.09
-3.5,-1.5,-1.6,-1.6,0.907
3.8,5.8,-3.4,-3.4,0.102
5.4,7.4,-2.4,-2.4,0.094
14.2,16.2,-3.2,-3.2,0.102
15.7,17.7,-2.7,-2.7,0.114
8.2,10.2,-0.4,-0.4,0.094
4.7,6.7,-2.9,-2.9,0.095
-0.2,1.8,0.9,0.9,0.84
6.2,8.2,-1.9,-1.9,0.098
-2.5,-0.5,-1.1,-1.1,0.876
9.8,11.8,0.6,0.6,0.115
3.4,5.4,-3.9,-3.9,0.098
-1.0,1.0,0.4,0.4,0.868
8.4,10.4,0.1,0.1,0.101
7.2,9.2,-0.9,-0.9,0.094
-3.4,-1.4,-1.6,-1.6,0.887
-1.2,0.8,-0.1,-0.1,0.828
-3.6,-1.6,-2.1,-2.1,0.882
-1.3,0.7,-0.6,-0.6,0.797
14.3,16.3,-3.2,-3.2,0.1
14.1,16.1,-3.7,-3.7,0.098
7.0,9.0,-1.4,-1.4,0.115
3.9,5.9,-3.4,-3.4,0.1
15.8,17.8,-2.7,-2.7,0.097
5.5,7.5,-2.4,-2.4,0.098
-0.1,1.9,0.9,0.9,0.824
4.8,6.8,-2.9,-2.9,0.098
-2.4,-0.3999999999999999,-1.1,-1.1,0.875
8.5,10.5,0.1,0.1,0.098
9.9,11.9,0.6,0.6,0.091
8.3,10.3,-0.4,-0.4,0.097
3.5,5.5,-3.9,-3.9,0.115
6.3,8.3,-1.9,-1.9,0.115
-0.9,1.1,0.4,0.4,0.842
-3.3,-1.2999999999999998,-1.6,-1.6,0.885
7.3,9.3,-0.9,-0.9,0.099
-1.1,0.8999999999999999,-0.1,-0.1,0.831
-3.5,-1.5,-2.1,-2.1,0.862
14.4,16.4,-3.2,-3.2,0.095
-1.2,0.8,-0.6,-0.6,0.768
7.1,9.1,-1.4,-1.4,0.089
15.9,17.9,-2.7,-2.7,0.106
-2.3,-0.2999999999999998,-1.1,-1.1,0.877
8.6,10.6,0.1,0.1,0.093
4.0,6.0,-3.4,-3.4,0.095
4.9,6.9,-2.9,-2.9,0.115
14.2,16.2,-3.7,-3.7,0.08
5.6,7.6,-2.4,-2.4,0.115
3.6,5.6,-3.9,-3.9,0.089
0.0,2.0,0.9,0.9,0.804
-1.0,1.0,-0.1,-0.1,0.827
7.4,9.4,-0.9,-0.9,0.103
10.0,12.0,0.6,0.6,0.099
8.4,10.4,-0.4,-0.4,0.116
6.4,8.4,-1.9,-1.9,0.089
-3.2,-1.2000000000000002,-1.6,-1.6,0.891
-3.4,-1.4,-2.1,-2.1,0.865
-0.8,1.2,0.4,0.4,0.844
-1.1,0.8999999999999999,-0.6,-0.6,0.757
16.0,18.0,-2.7,-2.7,0.103
7.2,9.2,-1.4,-1.4,0.099
14.5,16.5,-3.2,-3.2,0.098
-2.2,-0.20000000000000018,-1.1,-1.1,0.85
8.7,10.7,0.1,0.1,0.1
4.1,6.1,-3.4,-3.4,0.098
5.0,7.0,-2.9,-2.9,0.089
3.7,5.7,-3.9,-3.9,0.099
5.7,7.7,-2.4,-2.4,0.09
-0.9,1.1,-0.1,-0.1,0.783
14.3,16.3,-3.7,-3.7,0.116
-3.3,-1.2999999999999998,-2.1,-2.1,0.858
0.1,2.1,0.9,0.9,0.794
10.1,12.1,0.6,0.6,0.081
7.5,9.5,-0.9,-0.9,0.092
-3.1,-1.1,-1.6,-1.6,0.893
8.5,10.5,-0.4,-0.4,0.09
6.5,8.5,-1.9,-1.9,0.099
4.2,6.2,-3.4,-3.4,0.115
-0.7,1.3,0.4,0.4,0.847
-4.0,-2.0,-2.6,-2.6,0.869
-2.1,-0.10000000000000009,-1.1,-1.1,0.836
-1.0,1.0,-0.6,-0.6,0.708
14.6,16.6,-3.2,-3.2,0.115
8.8,10.8,0.1,0.1,0.102
7.3,9.3,-1.4,-1.4,0.08
3.8,5.8,-3.9,-3.9,0.08
5.1,7.1,-2.9,-2.9,0.099
14.4,16.4,-3.7,-3.7,0.095
-0.8,1.2,-0.1,-0.1,0.781
-3.0,-1.0,-1.6,-1.6,0.872
-2.0,0.0,-1.1,-1.1,0.825
5.8,7.8,-2.4,-2.4,0.098
8.6,10.6,-0.4,-0.4,0.099
10.2,12.2,0.6,0.6,0.112
-3.2,-1.2000000000000002,-2.1,-2.1,0.854
14.7,16.7,-3.2,-3.2,0.09
0.2,2.2,0.9,0.9,0.8
6.6,8.6,-1.9,-1.9,0.08
-0.6,1.4,0.4,0.4,0.811
7.6,9.6,-0.9,-0.9,0.098
-3.9,-1.9,-2.6,-2.6,0.864
4.3,6.3,-3.4,-3.4,0.089
7.4,9.4,-1.4,-1.4,0.114
-0.9,1.1,-0.6,-0.6,0.705
8.9,10.9,0.1,0.1,0.093
14.5,16.5,-3.7,-3.7,0.106
-2.9,-0.8999999999999999,-1.6,-1.6,0.846
8.7,10.7,-0.4,-0.4,0.08
-1.9,0.10000000000000009,-1.1,-1.1,0.802
-3.1,-1.1,-2.1,-2.1,0.833
14.8,16.8,-3.2,-3.2,0.098
3.9,5.9,-3.9,-3.9,0.114
-0.7,1.3,-0.1,-0.1,0.764
5.2,7.2,-2.9,-2.9,0.08
-0.5,1.5,0.4,0.4,0.814
10.3,12.3,0.6,0.6,0.098
-3.8,-1.7999999999999998,-2.6,-2.6,0.845
0.3,2.3,0.9,0.9,0.747
5.9,7.9,-2.4,-2.4,0.08
7.5,9.5,-1.4,-1.4,0.097
6.7,8.7,-1.9,-1.9,0.114
7.7,9.7,-0.9,-0.9,0.115
4.4,6.4,-3.4,-3.4,0.099
-0.8,1.2,-0.6,-0.6,0.651
9.0,11.0,0.1,0.1,0.098
14.6,16.6,-3.7,-3.7,0.103
-2.8,-0.7999999999999998,-1.6,-1.6,0.844
7.6,9.6,-1.4,-1.4,0.106
0.4,2.4,0.9,0.9,0.747
10.4,12.4,0.6,0.6,0.106
7.8,9.8,-0.9,-0.9,0.091
8.8,10.8,-0.4,-0.4,0.113
-1.8,0.19999999999999996,-1.1,-1.1,0.779
14.9,16.9,-3.2,-3.2,0.08
-3.0,-1.0,-2.1,-2.1,0.82
4.5,6.5,-3.4,-3.4,0.08
-0.7,1.3,-0.6,-0.6,0.595
6.8,8.8,-1.9,-1.9,0.097
4.0,6.0,-3.9,-3.9,0.097
-0.6,1.4,-0.1,-0.1,0.74
6.0,8.0,-2.4,-2.4,0.115
-0.4,1.6,0.4,0.4,0.795
5.3,7.3,-2.9,-2.9,0.114
9.1,11.1,0.1,0.1,0.115
-3.7,-1.7000000000000002,-2.6,-2.6,0.843
7.9,9.9,-0.9,-0.9,0.099
14.7,16.7,-3.7,-3.7,0.104
-2.7,-0.7000000000000002,-1.6,-1.6,0.843
-0.5,1.5,-0.1,-0.1,0.713
6.9,8.9,-1.9,-1.9,0.106
7.7,9.7,-1.4,-1.4,0.102
-0.6,1.4,-0.6,-0.6,0.603
10.5,12.5,0.6,0.6,0.102
0.5,2.5,0.9,0.9,0.697
15.0,17.0,-3.2,-3.2,0.115
4.1,6.1,-3.9,-3.9,0.106
4.6,6.6,-3.4,-3.4,0.114
9.2,11.2,0.1,0.1,0.09
-1.7,0.30000000000000004,-1.1,-1.1,0.773
-0.3,1.7,0.4,0.4,0.773
8.9,10.9,-0.4,-0.4,0.098
-2.9,-0.8999999999999999,-2.1,-2.1,0.795
6.1,8.1,-2.4,-2.4,0.096
5.4,7.4,-2.9,-2.9,0.097
-3.6,-1.6,-2.6,-2.6,0.838
-0.4,1.6,-0.1,-0.1,0.705
7.0,9.0,-1.9,-1.9,0.101
-0.5,1.5,-0.6,-0.6,0.552
7.8,9.8,-1.4,-1.4,0.105
-0.2,1.8,0.4,0.4,0.748
15.1,17.1,-3.2,-3.2,0.096
14.8,16.8,-3.7,-3.7,0.095
8.0,10.0,-0.9,-0.9,0.081
-2.6,-0.6000000000000001,-1.6,-1.6,0.834
0.6,2.6,0.9,0.9,0.657
4.2,6.2,-3.9,-3.9,0.103
-1.6,0.3999999999999999,-1.1,-1.1,0.755
10.6,12.6,0.6,0.6,0.105
4.7,6.7,-3.4,-3.4,0.097
9.0,11.0,-0.4,-0.4,0.106
9.3,11.3,0.1,0.1,0.099
-2.8,-0.7999999999999998,-2.1,-2.1,0.78
5.5,7.5,-2.9,-2.9,0.106
-0.3,1.7,-0.1,-0.1,0.649
6.2,8.2,-2.4,-2.4,0.106
-3.5,-1.5,-2.6,-2.6,0.831
-0.1,1.9,0.4,0.4,0.711
7.1,9.1,-1.9,-1.9,0.106
-0.4,1.6,-0.6,-0.6,0.534
7.9,9.9,-1.4,-1.4,0.094
-2.5,-0.5,-1.6,-1.6,0.837
4.8,6.8,-3.4,-3.4,0.106
4.3,6.3,-3.9,-3.9,0.104
15.2,17.2,-3.2,-3.2,0.106
-1.5,0.5,-1.1,-1.1,0.691
0.7,2.7,0.9,0.9,0.646
10.7,12.7,0.6,0.6,0.094
14.9,16.9,-3.7,-3.7,0.106
5.6,7.6,-2.9,-2.9,0.101
8.1,10.1,-0.9,-0.9,0.112
-0.2,1.8,-0.1,-0.1,0.637
-2.7,-0.7000000000000002,-2.1,-2.1,0.765
9.4,11.4,0.1,0.1,0.081
6.3,8.3,-2.4,-2.4,0.103
9.1,11.1,-0.4,-0.4,0.101
0.0,2.0,0.4,0.4,0.694
-3.4,-1.4,-2.6,-2.6,0.788
8.0,10.0,-1.4,-1.4,0.107
7.2,9.2,-1.9,-1.9,0.094
-0.3,1.7,-0.6,-0.6,0.482
4.4,6.4,-3.9,-3.9,0.095
15.3,17.3,-3.2,-3.2,0.103
-2.4,-0.3999999999999999,-1.6,-1.6,0.782
-1.4,0.6000000000000001,-1.1,-1.1,0.669
10.8,12.8,0.6,0.6,0.107
15.0,17.0,-3.7,-3.7,0.09
4.9,6.9,-3.4,-3.4,0.102
8.2,10.2,-0.9,-0.9,0.098
0.8,2.8,0.9,0.9,0.628
5.7,7.7,-2.9,-2.9,0.106
-0.1,1.9,-0.1,-0.1,0.593
9.2,11.2,-0.4,-0.4,0.106
9.5,11.5,0.1,0.1,0.112
-2.6,-0.6000000000000001,-2.1,-2.1,0.738
6.4,8.4,-2.4,-2.4,0.104
0.1,2.1,0.4,0.4,0.683
-2.3,-0.2999999999999998,-1.6,-1.6,0.792
-1.3,0.7,-1.1,-1.1,0.662
8.1,10.1,-1.4,-1.4,0.09
-3.3,-1.2999999999999998,-2.6,-2.6,0.786
15.1,17.1,-3.7,-3.7,0.088
15.4,17.4,-3.2,-3.2,0.104
4.5,6.5,-3.9,-3.9,0.106
-0.2,1.8,-0.6,-0.6,0.442
0.0,2.0,-0.1,-0.1,0.547
7.3,9.3,-1.9,-1.9,0.107
10.9,12.9,0.6,0.6,0.088
9.6,11.6,0.1,0.1,0.098
9.3,11.3,-0.4,-0.4,0.093
5.0,7.0,-3.4,-3.4,0.105
8.3,10.3,-0.9,-0.9,0.106
-2.5,-0.5,-2.1,-2.1,0.715
0.9,2.9,0.9,0.9,0.603
5.8,7.8,-2.9,-2.9,0.094
6.5,8.5,-2.4,-2.4,0.095
-2.2,-0.20000000000000018,-1.6,-1.6,0.783
0.2,2.2,0.4,0.4,0.653
-1.2,0.8,-1.1,-1.1,0.611
15.5,17.5,-3.2,-3.2,0.095
8.2,10.2,-1.4,-1.4,0.087
-3.2,-1.2000000000000002,-2.6,-2.6,0.746
9.4,11.4,-0.4,-0.4,0.108
-0.1,1.9,-0.6,-0.6,0.428
15.2,17.2,-3.7,-3.7,0.106
0.1,2.1,-0.1,-0.1,0.52
4.6,6.6,-3.9,-3.9,0.09
-2.4,-0.3999999999999999,-2.1,-2.1,0.678
9.7,11.7,0.1,0.1,0.106
5.1,7.1,-3.4,-3.4,0.095
7.4,9.4,-1.9,-1.9,0.09
8.4,10.4,-0.9,-0.9,0.102
11.0,13.0,0.6,0.6,0.089
-2.1,-0.10000000000000009,-1.6,-1.6,0.741
5.9,7.9,-2.9,-2.9,0.107
6.6,8.6,-2.4,-2.4,0.106
1.0,3.0,0.9,0.9,0.559
-1.1,0.8999999999999999,-1.1,-1.1,0.588
0.3,2.3,0.4,0.4,0.632
15.6,17.6,-3.2,-3.2,0.106
8.3,10.3,-1.4,-1.4,0.107
0.0,2.0,-0.6,-0.6,0.4
-3.1,-1.1,-2.6,-2.6,0.726
0.2,2.2,-0.1,-0.1,0.495
9.8,11.8,0.1,0.1,0.102
5.2,7.2,-3.4,-3.4,0.106
9.5,11.5,-0.4,-0.4,0.089
15.3,17.3,-3.7,-3.7,0.086
6.0,8.0,-2.9,-2.9,0.09
8.5,10.5,-0.9,-0.9,0.105
6.7,8.7,-2.4,-2.4,0.09
4.7,6.7,-3.9,-3.9,0.088
-2.3,-0.2999999999999998,-2.1,-2.1,0.658
-1.0,1.0,-1.1,-1.1,0.549
7.5,9.5,-1.9,-1.9,0.087
11.1,13.1,0.6,0.6,0.107
15.7,17.7,-3.2,-3.2,0.09
-2.0,0.0,-1.6,-1.6,0.723
0.4,2.4,0.4,0.4,0.595
8.4,10.4,-1.4,-1.4,0.086
1.1,3.1,0.9,0.9,0.518
-3.0,-1.0,-2.6,-2.6,0.708
9.9,11.9,0.1,0.1,0.105
0.3,2.3,-0.1,-0.1,0.463
0.1,2.1,-0.6,-0.6,0.356
4.8,6.8,-3.9,-3.9,0.106
8.6,10.6,-0.9,-0.9,0.094
9.6,11.6,-0.4,-0.4,0.088
-0.9,1.1,-1.1,-1.1,0.545
5.3,7.3,-3.4,-3.4,0.09
6.1,8.1,-2.9,-2.9,0.087
-2.2,-0.20000000000000018,-2.1,-2.1,0.616
7.6,9.6,-1.9,-1.9,0.107
11.2,13.2,0.6,0.6,0.086
15.4,17.4,-3.7,-3.7,0.099
6.8,8.8,-2.4,-2.4,0.088
15.8,17.8,-3.2,-3.2,0.088
8.5,10.5,-1.4,-1.4,0.098
1.2,3.2,0.9,0.9,0.481
-2.9,-0.8999999999999999,-2.6,-2.6,0.678
-1.9,0.10000000000000009,-1.6,-1.6,0.678
0.5,2.5,0.4,0.4,0.557
0.4,2.4,-0.1,-0.1,0.45
4.9,6.9,-3.9,-3.9,0.086
10.0,12.0,0.1,0.1,0.094
-0.8,1.2,-1.1,-1.1,0.497
7.7,9.7,-1.9,-1.9,0.086
6.2,8.2,-2.9,-2.9,0.107
8.7,10.7,-0.9,-0.9,0.107
0.2,2.2,-0.6,-0.6,0.323
11.3,13.3,0.6,0.6,0.097
9.7,11.7,-0.4,-0.4,0.106
-2.1,-0.10000000000000009,-2.1,-2.1,0.618
5.4,7.4,-3.4,-3.4,0.088
6.9,8.9,-2.4,-2.4,0.106
15.5,17.5,-3.7,-3.7,0.085
8.6,10.6,-1.4,-1.4,0.086
15.9,17.9,-3.2,-3.2,0.106
1.3,3.3,0.9,0.9,0.466
-1.8,0.19999999999999996,-1.6,-1.6,0.639
-2.8,-0.7999999999999998,-2.6,-2.6,0.687
0.6,2.6,0.4,0.4,0.51
0.5,2.5,-0.1,-0.1,0.373
5.0,7.0,-3.9,-3.9,0.098
-0.7,1.3,-1.1,-1.1,0.438
10.1,12.1,0.1,0.1,0.107
9.8,11.8,-0.4,-0.4,0.087
7.8,9.8,-1.9,-1.9,0.098
5.5,7.5,-3.4,-3.4,0.106
8.7,10.7,-1.4,-1.4,0.095
8.8,10.8,-0.9,-0.9,0.088
6.3,8.3,-2.9,-2.9,0.086
0.3,2.3,-0.6,-0.6,0.305
11.4,13.4,0.6,0.6,0.086
-2.0,0.0,-2.1,-2.1,0.563
7.0,9.0,-2.4,-2.4,0.086
-1.7,0.30000000000000004,-1.6,-1.6,0.606
16.0,18.0,-3.2,-3.2,0.086
15.6,17.6,-3.7,-3.7,0.095
1.4,3.4,0.9,0.9,0.418
5.1,7.1,-3.9,-3.9,0.086
0.6,2.6,-0.1,-0.1,0.361
0.7,2.7,0.4,0.4,0.491
10.2,12.2,0.1,0.1,0.088
-2.7,-0.7000000000000002,-2.6,-2.6,0.623
-0.6,1.4,-1.1,-1.1,0.429
9.9,11.9,-0.4,-0.4,0.097
7.9,9.9,-1.9,-1.9,0.086
-4.0,-2.0,-3.1,-3.1,0.822
8.8,10.8,-1.4,-1.4,0.097
5.6,7.6,-3.4,-3.4,0.086
0.4,2.4,-0.6,-0.6,0.283
6.4,8.4,-2.9,-2.9,0.098
-1.6,0.3999999999999999,-1.6,-1.6,0.615
15.7,17.7,-3.7,-3.7,0.097
7.1,9.1,-2.4,-2.4,0.098
8.9,10.9,-0.9,-0.9,0.089
11.5,13.5,0.6,0.6,0.097
-1.9,0.10000000000000009,-2.1,-2.1,0.538
0.7,2.7,-0.1,-0.1,0.36
5.2,7.2,-3.9,-3.9,0.095
0.8,2.8,0.4,0.4,0.472
1.5,3.5,0.9,0.9,0.411
-2.6,-0.6000000000000001,-2.6,-2.6,0.574
10.3,12.3,0.1,0.1,0.089
-0.5,1.5,-1.1,-1.1,0.391
8.0,10.0,-1.9,-1.9,0.095
-3.9,-1.9,-3.1,-3.1,0.81
10.0,12.0,-0.4,-0.4,0.087
-1.8,0.19999999999999996,-2.1,-2.1,0.472
9.0,11.0,-0.9,-0.9,0.107
-1.5,0.5,-1.6,-1.6,0.564
15.8,17.8,-3.7,-3.7,0.106
6.5,8.5,-2.9,-2.9,0.086
0.5,2.5,-0.6,-0.6,0.261
8.9,10.9,-1.4,-1.4,0.105
7.2,9.2,-2.4,-2.4,0.086
5.7,7.7,-3.4,-3.4,0.098
0.8,2.8,-0.1,-0.1,0.342
11.6,13.6,0.6,0.6,0.097
5.3,7.3,-3.9,-3.9,0.097
1.6,3.6,0.9,0.9,0.374
-2.5,-0.5,-2.6,-2.6,0.555
10.4,12.4,0.1,0.1,0.107
0.9,2.9,0.4,0.4,0.44
8.1,10.1,-1.9,-1.9,0.097
-0.4,1.6,-1.1,-1.1,0.362
9.1,11.1,-0.9,-0.9,0.086
-3.8,-1.7999999999999998,-3.1,-3.1,0.785
-1.7,0.30000000000000004,-2.1,-2.1,0.453
10.1,12.1,-0.4,-0.4,0.095
-1.4,0.6000000000000001,-1.6,-1.6,0.525
5.8,7.8,-3.4,-3.4,0.086
0.9,2.9,-0.1,-0.1,0.309
15.9,17.9,-3.7,-3.7,0.117
0.6,2.6,-0.6,-0.6,0.249
1.7,3.7,0.9,0.9,0.335
5.4,7.4,-3.9,-3.9,0.106
6.6,8.6,-2.9,-2.9,0.095
-2.4,-0.3999999999999999,-2.6,-2.6,0.507
1.0,3.0,0.4,0.4,0.398
9.0,11.0,-1.4,-1.4,0.118
10.5,12.5,0.1,0.1,0.086
7.3,9.3,-2.4,-2.4,0.095
11.7,13.7,0.6,0.6,0.105
8.2,10.2,-1.9,-1.9,0.105
10.2,12.2,-0.4,-0.4,0.097
9.2,11.2,-0.9,-0.9,0.098
1.0,3.0,-0.1,-0.1,0.247
-3.7,-1.7000000000000002,-3.1,-3.1,0.77
5.9,7.9,-3.4,-3.4,0.095
-0.3,1.7,-1.1,-1.1,0.32
16.0,18.0,-3.7,-3.7,0.095
5.5,7.5,-3.9,-3.9,0.117
-1.3,0.7,-1.6,-1.6,0.521
-1.6,0.3999999999999999,-2.1,-2.1,0.43
1.8,3.8,0.9,0.9,0.341
-2.3,-0.2999999999999998,-2.6,-2.6,0.466
0.7,2.7,-0.6,-0.6,0.235
6.7,8.7,-2.9,-2.9,0.097
1.1,3.1,0.4,0.4,0.387
9.1,11.1,-1.4,-1.4,0.095
10.6,12.6,0.1,0.1,0.098
8.3,10.3,-1.9,-1.9,0.117
10.3,12.3,-0.4,-0.4,0.105
7.4,9.4,-2.4,-2.4,0.097
11.8,13.8,0.6,0.6,0.116
9.3,11.3,-0.9,-0.9,0.086
-0.2,1.8,-1.1,-1.1,0.325
1.1,3.1,-0.1,-0.1,0.253
-3.6,-1.6,-3.1,-3.1,0.745
6.0,8.0,-3.4,-3.4,0.097
5.6,7.6,-3.9,-3.9,0.095
0.8,2.8,-0.6,-0.6,0.235
-1.2,0.8,-1.6,-1.6,0.46
1.9,3.9,0.9,0.9,0.288
-4.0,-2.0,-3.6,-3.6,0.707
-1.5,0.5,-2.1,-2.1,0.375
1.2,3.2,0.4,0.4,0.339
-2.2,-0.20000000000000018,-2.6,-2.6,0.496
10.4,12.4,-0.4,-0.4,0.117
10.7,12.7,0.1,0.1,0.087
6.8,8.8,-2.9,-2.9,0.105
9.2,11.2,-1.4,-1.4,0.107
-0.1,1.9,-1.1,-1.1,0.297
8.4,10.4,-1.9,-1.9,0.095
7.5,9.5,-2.4,-2.4,0.106
11.9,13.9,0.6,0.6,0.094
1.2,3.2,-0.1,-0.1,0.215
5.7,7.7,-3.9,-3.9,0.107
-1.1,0.8999999999999999,-1.6,-1.6,0.442
-3.5,-1.5,-3.1,-3.1,0.726
0.9,2.9,-0.6,-0.6,0.218
2.0,4.0,0.9,0.9,0.296
9.4,11.4,-0.9,-0.9,0.096
6.1,8.1,-3.4,-3.4,0.105
-2.1,-0.10000000000000009,-2.6,-2.6,0.409
-1.4,0.6000000000000001,-2.1,-2.1,0.356
1.3,3.3,0.4,0.4,0.314
-3.9,-1.9,-3.6,-3.6,0.686
9.3,11.3,-1.4,-1.4,0.091
10.8,12.8,0.1,0.1,0.095
6.9,8.9,-2.9,-2.9,0.117
10.5,12.5,-0.4,-0.4,0.095
1.0,3.0,-0.6,-0.6,0.219
0.0,2.0,-1.1,-1.1,0.267
12.0,14.0,0.6,0.6,0.108
-3.4,-1.4,-3.1,-3.1,0.685
-1.0,1.0,-1.6,-1.6,0.424
8.5,10.5,-1.9,-1.9,0.108
1.3,3.3,-0.1,-0.1,0.224
5.8,7.8,-3.9,-3.9,0.091
7.6,9.6,-2.4,-2.4,0.117
-2.0,0.0,-2.6,-2.6,0.393
2.1,4.1,0.9,0.9,0.247
9.5,11.5,-0.9,-0.9,0.097
-1.3,0.7,-2.1,-2.1,0.359
1.1,3.1,-0.6,-0.6,0.173
6.2,8.2,-3.4,-3.4,0.118
1.4,3.4,0.4,0.4,0.278
9.4,11.4,-1.4,-1.4,0.087
-3.8,-1.7999999999999998,-3.6,-3.6,0.691
10.9,12.9,0.1,0.1,0.097
12.1,14.1,0.6,0.6,0.093
7.0,9.0,-2.9,-2.9,0.095
-1.9,0.10000000000000009,-2.6,-2.6,0.34
-3.3,-1.2999999999999998,-3.1,-3.1,0.65
1.4,3.4,-0.1,-0.1,0.214
10.6,12.6,-0.4,-0.4,0.107
0.1,2.1,-1.1,-1.1,0.257
5.9,7.9,-3.9,-3.9,0.087
8.6,10.6,-1.9,-1.9,0.091
-0.9,1.1,-1.6,-1.6,0.355
7.7,9.7,-2.4,-2.4,0.095
1.2,3.2,-0.6,-0.6,0.186
9.6,11.6,-0.9,-0.9,0.105
1.5,3.5,0.4,0.4,0.255
2.2,4.2,0.9,0.9,0.242
6.3,8.3,-3.4,-3.4,0.095
-1.2,0.8,-2.1,-2.1,0.325
11.0,13.0,0.1,0.1,0.105
-3.7,-1.7000000000000002,-3.6,-3.6,0.624
12.2,14.2,0.6,0.6,0.086
9.5,11.5,-1.4,-1.4,0.093
-1.8,0.19999999999999996,-2.6,-2.6,0.335
1.5,3.5,-0.1,-0.1,0.21
0.2,2.2,-1.1,-1.1,0.275
10.7,12.7,-0.4,-0.4,0.092
6.0,8.0,-3.9,-3.9,0.093
1.3,3.3,-0.6,-0.6,0.175
7.1,9.1,-2.9,-2.9,0.108
9.7,11.7,-0.9,-0.9,0.117
-3.2,-1.2000000000000002,-3.1,-3.1,0.649
7.8,9.8,-2.4,-2.4,0.107
8.7,10.7,-1.9,-1.9,0.087
-0.8,1.2,-1.6,-1.6,0.346
6.4,8.4,-3.4,-3.4,0.107
1.6,3.6,0.4,0.4,0.257
2.3,4.3,0.9,0.9,0.217
-1.7,0.30000000000000004,-2.6,-2.6,0.306
1.6,3.6,-0.1,-0.1,0.217
-1.1,0.8999999999999999,-2.1,-2.1,0.328
-3.6,-1.6,-3.6,-3.6,0.576
7.9,9.9,-2.4,-2.4,0.091
1.4,3.4,-0.6,-0.6,0.176
11.1,13.1,0.1,0.1,0.117
6.1,8.1,-3.9,-3.9,0.096
12.3,14.3,0.6,0.6,0.092
10.8,12.8,-0.4,-0.4,0.086
9.6,11.6,-1.4,-1.4,0.095
9.8,11.8,-0.9,-0.9,0.094
8.8,10.8,-1.9,-1.9,0.092
0.3,2.3,-1.1,-1.1,0.22
7.2,9.2,-2.9,-2.9,0.091
-3.1,-1.1,-3.1,-3.1,0.596
6.5,8.5,-3.4,-3.4,0.091
-0.7,1.3,-1.6,-1.6,0.303
1.7,3.7,0.4,0.4,0.204
1.7,3.7,-0.1,-0.1,0.18
2.4,4.4,0.9,0.9,0.198
8.0,10.0,-2.4,-2.4,0.088
10.9,12.9,-0.4,-0.4,0.093
-1.6,0.3999999999999999,-2.6,-2.6,0.303
1.5,3.5,-0.6,-0.6,0.147
6.2,8.2,-3.9,-3.9,0.102
9.9,11.9,-0.9,-0.9,0.108
-1.0,1.0,-2.1,-2.1,0.272
11.2,13.2,0.1,0.1,0.094
12.4,14.4,0.6,0.6,0.096
-3.5,-1.5,-3.6,-3.6,0.551
9.7,11.7,-1.4,-1.4,0.103
8.9,10.9,-1.9,-1.9,0.096
0.4,2.4,-1.1,-1.1,0.227
6.6,8.6,-3.4,-3.4,0.087
7.3,9.3,-2.9,-2.9,0.087
-3.0,-1.0,-3.1,-3.1,0.582
8.1,10.1,-2.4,-2.4,0.092
-1.5,0.5,-2.6,-2.6,0.29
-0.6,1.4,-1.6,-1.6,0.291
1.8,3.8,-0.1,-0.1,0.178
2.5,4.5,0.9,0.9,0.194
11.0,13.0,-0.4,-0.4,0.096
6.3,8.3,-3.9,-3.9,0.093
1.8,3.8,0.4,0.4,0.19
1.6,3.6,-0.6,-0.6,0.182
10.0,12.0,-0.9,-0.9,0.092
9.8,11.8,-1.4,-1.4,0.092
12.5,14.5,0.6,0.6,0.102
11.3,13.3,0.1,0.1,0.108
-0.9,1.1,-2.1,-2.1,0.243
-3.4,-1.4,-3.6,-3.6,0.528
9.0,11.0,-1.9,-1.9,0.102
0.5,2.5,-1.1,-1.1,0.202
8.2,10.2,-2.4,-2.4,0.097
-2.9,-0.8999999999999999,-3.1,-3.1,0.511
2.6,4.6,0.9,0.9,0.201
6.7,8.7,-3.4,-3.4,0.093
-1.4,0.6000000000000001,-2.6,-2.6,0.24
7.4,9.4,-2.9,-2.9,0.092
1.9,3.9,0.4,0.4,0.215
11.1,13.1,-0.4,-0.4,0.102
6.4,8.4,-3.9,-3.9,0.104
-0.5,1.5,-1.6,-1.6,0.283
1.9,3.9,-0.1,-0.1,0.179
1.7,3.7,-0.6,-0.6,0.158
10.1,12.1,-0.9,-0.9,0.086
