mux1,mux2,muh1,muh2,success_rate
0.1,0.2,3.4,3.4,0.758
10.4,20.8,3.6,3.6,0.111
-0.5,-1.0,2.9,2.9,0.655
-2.1,-4.2,1.9,1.9,0.37
10.9,21.8,4.1,4.1,0.111
2.8,5.6,5.4,5.4,0.908
2.0,4.0,4.9,4.9,0.901
11.6,23.2,4.6,4.6,0.111
8.9,17.8,2.6,2.6,0.09
12.9,25.8,5.6,5.6,0.105
7.6,15.2,1.6,1.6,0.097
9.7,19.4,3.1,3.1,0.111
7.1,14.2,1.1,1.1,0.09
1.5,3.0,4.4,4.4,0.894
-1.3,-2.6,2.4,2.4,0.482
12.3,24.6,5.1,5.1,0.111
-2.5,-5.0,1.4,1.4,0.447
0.7,1.4,3.9,3.9,0.832
3.4,6.8,5.9,5.9,0.848
8.4,16.8,2.1,2.1,0.105
0.2,0.4,3.4,3.4,0.777
10.5,21.0,3.6,3.6,0.102
-0.4,-0.8,2.9,2.9,0.664
-2.0,-4.0,1.9,1.9,0.42
2.9,5.8,5.4,5.4,0.893
2.1,4.2,4.9,4.9,0.907
11.0,22.0,4.1,4.1,0.091
11.7,23.4,4.6,4.6,0.091
13.0,26.0,5.6,5.6,0.11
9.0,18.0,2.6,2.6,0.11
7.2,14.4,1.1,1.1,0.106
1.6,3.2,4.4,4.4,0.903
7.7,15.4,1.6,1.6,0.102
9.8,19.6,3.1,3.1,0.102
-1.2,-2.4,2.4,2.4,0.522
-2.4,-4.8,1.4,1.4,0.453
3.5,7.0,5.9,5.9,0.818
0.8,1.6,3.9,3.9,0.854
12.4,24.8,5.1,5.1,0.091
-0.3,-0.6,2.9,2.9,0.726
0.3,0.6,3.4,3.4,0.826
8.5,17.0,2.1,2.1,0.089
10.6,21.2,3.6,3.6,0.091
3.0,6.0,5.4,5.4,0.877
-1.9,-3.8,1.9,1.9,0.453
2.2,4.4,4.9,4.9,0.908
11.1,22.2,4.1,4.1,0.11
13.1,26.2,5.6,5.6,0.091
11.8,23.6,4.6,4.6,0.11
1.7,3.4,4.4,4.4,0.913
7.3,14.6,1.1,1.1,0.102
7.8,15.6,1.6,1.6,0.09
9.1,18.2,2.6,2.6,0.103
9.9,19.8,3.1,3.1,0.092
3.6,7.2,5.9,5.9,0.782
-1.1,-2.2,2.4,2.4,0.56
-2.3,-4.6,1.4,1.4,0.482
0.9,1.8,3.9,3.9,0.866
12.5,25.0,5.1,5.1,0.111
-0.2,-0.4,2.9,2.9,0.728
0.4,0.8,3.4,3.4,0.809
8.6,17.2,2.1,2.1,0.098
3.1,6.2,5.4,5.4,0.865
10.7,21.4,3.6,3.6,0.096
2.3,4.6,4.9,4.9,0.91
-1.8,-3.6,1.9,1.9,0.492
11.2,22.4,4.1,4.1,0.103
13.2,26.4,5.6,5.6,0.111
1.8,3.6,4.4,4.4,0.914
11.9,23.8,4.6,4.6,0.103
7.4,14.8,1.1,1.1,0.098
7.9,15.8,1.6,1.6,0.098
10.0,20.0,3.1,3.1,0.096
9.2,18.4,2.6,2.6,0.092
-2.2,-4.4,1.4,1.4,0.503
3.7,7.4,5.9,5.9,0.74
-1.0,-2.0,2.4,2.4,0.613
1.0,2.0,3.9,3.9,0.882
-0.1,-0.2,2.9,2.9,0.772
0.5,1.0,3.4,3.4,0.831
12.6,25.2,5.1,5.1,0.102
8.7,17.4,2.1,2.1,0.113
3.2,6.4,5.4,5.4,0.842
10.8,21.6,3.6,3.6,0.115
2.4,4.8,4.9,4.9,0.904
-1.7,-3.4,1.9,1.9,0.509
11.3,22.6,4.1,4.1,0.092
1.9,3.8,4.4,4.4,0.892
13.3,26.6,5.6,5.6,0.103
12.0,24.0,4.6,4.6,0.094
-2.1,-4.2,1.4,1.4,0.555
8.0,16.0,1.6,1.6,0.112
7.5,15.0,1.1,1.1,0.098
-0.9,-1.8,2.4,2.4,0.648
9.3,18.6,2.6,2.6,0.095
3.8,7.6,5.9,5.9,0.687
10.1,20.2,3.1,3.1,0.114
1.1,2.2,3.9,3.9,0.893
8.8,17.6,2.1,2.1,0.111
0.6,1.2,3.4,3.4,0.845
0.0,0.0,2.9,2.9,0.786
12.7,25.4,5.1,5.1,0.092
3.3,6.6,5.4,5.4,0.81
10.9,21.8,3.6,3.6,0.111
-1.6,-3.2,1.9,1.9,0.569
2.0,4.0,4.4,4.4,0.898
2.5,5.0,4.9,4.9,0.899
11.4,22.8,4.1,4.1,0.095
13.4,26.8,5.6,5.6,0.091
12.1,24.2,4.6,4.6,0.094
8.1,16.2,1.6,1.6,0.111
3.9,7.8,5.9,5.9,0.642
-2.0,-4.0,1.4,1.4,0.614
7.6,15.2,1.1,1.1,0.11
-0.8,-1.6,2.4,2.4,0.696
1.2,2.4,3.9,3.9,0.875
9.4,18.8,2.6,2.6,0.116
10.2,20.4,3.1,3.1,0.111
8.9,17.8,2.1,2.1,0.092
0.7,1.4,3.4,3.4,0.869
0.1,0.2,2.9,2.9,0.824
2.1,4.2,4.4,4.4,0.889
-1.5,-3.0,1.9,1.9,0.588
12.8,25.6,5.1,5.1,0.096
3.4,6.8,5.4,5.4,0.761
11.0,22.0,3.6,3.6,0.092
2.6,5.2,4.9,4.9,0.892
11.5,23.0,4.1,4.1,0.116
13.5,27.0,5.6,5.6,0.096
-1.9,-3.8,1.4,1.4,0.623
12.2,24.4,4.6,4.6,0.115
8.2,16.4,1.6,1.6,0.092
7.7,15.4,1.1,1.1,0.111
4.0,8.0,5.9,5.9,0.603
-0.7,-1.4,2.4,2.4,0.689
9.5,19.0,2.6,2.6,0.109
1.3,2.6,3.9,3.9,0.906
10.3,20.6,3.1,3.1,0.092
9.0,18.0,2.1,2.1,0.105
0.8,1.6,3.4,3.4,0.888
0.2,0.4,2.9,2.9,0.84
-1.4,-2.8,1.9,1.9,0.628
2.2,4.4,4.4,4.4,0.918
3.5,7.0,5.4,5.4,0.721
12.9,25.8,5.1,5.1,0.114
11.1,22.2,3.6,3.6,0.104
2.7,5.4,4.9,4.9,0.907
11.6,23.2,4.1,4.1,0.109
13.6,27.2,5.6,5.6,0.114
-1.8,-3.6,1.4,1.4,0.643
12.3,24.6,4.6,4.6,0.11
7.8,15.6,1.1,1.1,0.101
-0.6,-1.2,2.4,2.4,0.772
8.3,16.6,1.6,1.6,0.106
4.1,8.2,5.9,5.9,0.545
1.4,2.8,3.9,3.9,0.903
9.6,19.2,2.6,2.6,0.092
10.4,20.8,3.1,3.1,0.105
0.3,0.6,2.9,2.9,0.848
0.9,1.8,3.4,3.4,0.91
9.1,18.2,2.1,2.1,0.101
-1.3,-2.6,1.9,1.9,0.682
2.3,4.6,4.4,4.4,0.903
3.6,7.2,5.4,5.4,0.664
2.8,5.6,4.9,4.9,0.852
11.2,22.4,3.6,3.6,0.1
13.0,26.0,5.1,5.1,0.111
-1.7,-3.4,1.4,1.4,0.688
13.7,27.4,5.6,5.6,0.111
12.4,24.8,4.6,4.6,0.092
8.4,16.8,1.6,1.6,0.1
11.7,23.4,4.1,4.1,0.092
4.2,8.4,5.9,5.9,0.452
-0.5,-1.0,2.4,2.4,0.756
7.9,15.8,1.1,1.1,0.091
9.7,19.4,2.6,2.6,0.105
1.5,3.0,3.9,3.9,0.922
0.4,0.8,2.9,2.9,0.844
10.5,21.0,3.1,3.1,0.1
1.0,2.0,3.4,3.4,0.883
-1.2,-2.4,1.9,1.9,0.73
9.2,18.4,2.1,2.1,0.11
2.4,4.8,4.4,4.4,0.886
2.9,5.8,4.9,4.9,0.848
3.7,7.4,5.4,5.4,0.599
11.3,22.6,3.6,3.6,0.112
13.1,26.2,5.1,5.1,0.092
-1.6,-3.2,1.4,1.4,0.723
13.8,27.6,5.6,5.6,0.092
12.5,25.0,4.6,4.6,0.105
-0.4,-0.8,2.4,2.4,0.777
4.3,8.6,5.9,5.9,0.4
11.8,23.6,4.1,4.1,0.105
8.5,17.0,1.6,1.6,0.111
8.0,16.0,1.1,1.1,0.116
1.6,3.2,3.9,3.9,0.911
0.5,1.0,2.9,2.9,0.887
9.8,19.6,2.6,2.6,0.1
10.6,21.2,3.1,3.1,0.111
-1.1,-2.2,1.9,1.9,0.702
1.1,2.2,3.4,3.4,0.883
9.3,18.6,2.1,2.1,0.113
2.5,5.0,4.4,4.4,0.886
3.0,6.0,4.9,4.9,0.822
3.8,7.6,5.4,5.4,0.548
13.2,26.4,5.1,5.1,0.105
11.4,22.8,3.6,3.6,0.112
-1.5,-3.0,1.4,1.4,0.759
13.9,27.8,5.6,5.6,0.105
-0.3,-0.6,2.4,2.4,0.809
4.4,8.8,5.9,5.9,0.359
12.6,25.2,4.6,4.6,0.099
1.7,3.4,3.9,3.9,0.913
0.6,1.2,2.9,2.9,0.882
8.6,17.2,1.6,1.6,0.112
8.1,16.2,1.1,1.1,0.124
11.9,23.8,4.1,4.1,0.1
9.9,19.8,2.6,2.6,0.112
-1.0,-2.0,1.9,1.9,0.778
1.2,2.4,3.4,3.4,0.919
10.7,21.4,3.1,3.1,0.112
9.4,18.8,2.1,2.1,0.091
2.6,5.2,4.4,4.4,0.862
3.1,6.2,4.9,4.9,0.799
3.9,7.8,5.4,5.4,0.467
-1.4,-2.8,1.4,1.4,0.76
13.3,26.6,5.1,5.1,0.1
11.5,23.0,3.6,3.6,0.091
-0.2,-0.4,2.4,2.4,0.832
14.0,28.0,5.6,5.6,0.1
4.5,9.0,5.9,5.9,0.302
1.8,3.6,3.9,3.9,0.905
0.7,1.4,2.9,2.9,0.896
12.7,25.4,4.6,4.6,0.112
8.7,17.4,1.6,1.6,0.091
12.0,24.0,4.1,4.1,0.112
8.2,16.4,1.1,1.1,0.111
10.0,20.0,2.6,2.6,0.111
-0.9,-1.8,1.9,1.9,0.756
1.3,2.6,3.4,3.4,0.91
10.8,21.6,3.1,3.1,0.092
2.7,5.4,4.4,4.4,0.831
9.5,19.0,2.1,2.1,0.101
3.2,6.4,4.9,4.9,0.731
4.0,8.0,5.4,5.4,0.415
-1.3,-2.6,1.4,1.4,0.777
13.4,26.8,5.1,5.1,0.111
11.6,23.2,3.6,3.6,0.1
-0.1,-0.2,2.4,2.4,0.835
14.1,28.2,5.6,5.6,0.111
4.6,9.2,5.9,5.9,0.288
0.8,1.6,2.9,2.9,0.904
1.9,3.8,3.9,3.9,0.902
12.8,25.6,4.6,4.6,0.112
8.8,17.6,1.6,1.6,0.101
12.1,24.2,4.1,4.1,0.111
8.3,16.6,1.1,1.1,0.096
-0.8,-1.6,1.9,1.9,0.782
1.4,2.8,3.4,3.4,0.895
10.1,20.2,2.6,2.6,0.092
10.9,21.8,3.1,3.1,0.099
2.8,5.6,4.4,4.4,0.818
9.6,19.2,2.1,2.1,0.092
4.1,8.2,5.4,5.4,0.394
3.3,6.6,4.9,4.9,0.691
-1.2,-2.4,1.4,1.4,0.804
11.7,23.4,3.6,3.6,0.093
13.5,27.0,5.1,5.1,0.112
0.0,0.0,2.4,2.4,0.843
0.9,1.8,2.9,2.9,0.906
4.7,9.4,5.9,5.9,0.246
14.2,28.4,5.6,5.6,0.112
12.9,25.8,4.6,4.6,0.091
2.0,4.0,3.9,3.9,0.904
8.9,17.8,1.6,1.6,0.092
12.2,24.4,4.1,4.1,0.092
-0.7,-1.4,1.9,1.9,0.817
1.5,3.0,3.4,3.4,0.9
8.4,16.8,1.1,1.1,0.098
10.2,20.4,2.6,2.6,0.099
2.9,5.8,4.4,4.4,0.759
11.0,22.0,3.1,3.1,0.093
4.2,8.4,5.4,5.4,0.32
9.7,19.4,2.1,2.1,0.1
3.4,6.8,4.9,4.9,0.649
-1.1,-2.2,1.4,1.4,0.813
11.8,23.6,3.6,3.6,0.099
0.1,0.2,2.4,2.4,0.867
13.6,27.2,5.1,5.1,0.092
1.0,2.0,2.9,2.9,0.904
4.8,9.6,5.9,5.9,0.236
14.3,28.6,5.6,5.6,0.092
13.0,26.0,4.6,4.6,0.099
2.1,4.2,3.9,3.9,0.884
9.0,18.0,1.6,1.6,0.1
8.5,17.0,1.1,1.1,0.105
1.6,3.2,3.4,3.4,0.905
-0.6,-1.2,1.9,1.9,0.815
12.3,24.6,4.1,4.1,0.099
10.3,20.6,2.6,2.6,0.093
3.0,6.0,4.4,4.4,0.698
11.1,22.2,3.1,3.1,0.1
4.3,8.6,5.4,5.4,0.307
9.8,19.6,2.1,2.1,0.107
-1.0,-2.0,1.4,1.4,0.83
3.5,7.0,4.9,4.9,0.588
0.2,0.4,2.4,2.4,0.842
11.9,23.8,3.6,3.6,0.109
1.1,2.2,2.9,2.9,0.896
13.7,27.4,5.1,5.1,0.099
4.9,9.8,5.9,5.9,0.225
13.1,26.2,4.6,4.6,0.094
14.4,28.8,5.6,5.6,0.099
2.2,4.4,3.9,3.9,0.883
9.1,18.2,1.6,1.6,0.108
-0.5,-1.0,1.9,1.9,0.84
1.7,3.4,3.4,3.4,0.89
8.6,17.2,1.1,1.1,0.1
12.4,24.8,4.1,4.1,0.093
3.1,6.2,4.4,4.4,0.655
11.2,22.4,3.1,3.1,0.108
10.4,20.8,2.6,2.6,0.1
4.4,8.8,5.4,5.4,0.254
9.9,19.8,2.1,2.1,0.093
-0.9,-1.8,1.4,1.4,0.834
3.6,7.2,4.9,4.9,0.508
12.0,24.0,3.6,3.6,0.091
0.3,0.6,2.4,2.4,0.863
1.2,2.4,2.9,2.9,0.897
5.0,10.0,5.9,5.9,0.225
13.8,27.6,5.1,5.1,0.093
13.2,26.4,4.6,4.6,0.1
1.8,3.6,3.4,3.4,0.887
14.5,29.0,5.6,5.6,0.093
2.3,4.6,3.9,3.9,0.861
-0.4,-0.8,1.9,1.9,0.86
9.2,18.4,1.6,1.6,0.092
8.7,17.4,1.1,1.1,0.108
12.5,25.0,4.1,4.1,0.1
3.2,6.4,4.4,4.4,0.586
-0.8,-1.6,1.4,1.4,0.848
10.5,21.0,2.6,2.6,0.108
4.5,9.0,5.4,5.4,0.235
11.3,22.6,3.1,3.1,0.092
10.0,20.0,2.1,2.1,0.09
3.7,7.4,4.9,4.9,0.466
12.1,24.2,3.6,3.6,0.092
0.4,0.8,2.4,2.4,0.883
1.3,2.6,2.9,2.9,0.909
13.9,27.8,5.1,5.1,0.1
1.9,3.8,3.4,3.4,0.884
5.1,10.2,5.9,5.9,0.239
13.3,26.6,4.6,4.6,0.108
2.4,4.8,3.9,3.9,0.867
9.3,18.6,1.6,1.6,0.09
-0.3,-0.6,1.9,1.9,0.863
14.6,29.2,5.6,5.6,0.1
3.3,6.6,4.4,4.4,0.575
8.8,17.6,1.1,1.1,0.088
12.6,25.2,4.1,4.1,0.108
-0.7,-1.4,1.4,1.4,0.864
10.6,21.2,2.6,2.6,0.092
11.4,22.8,3.1,3.1,0.092
4.6,9.2,5.4,5.4,0.257
10.1,20.2,2.1,2.1,0.089
3.8,7.6,4.9,4.9,0.42
0.5,1.0,2.4,2.4,0.897
12.2,24.4,3.6,3.6,0.088
1.4,2.8,2.9,2.9,0.911
2.0,4.0,3.4,3.4,0.866
5.2,10.4,5.9,5.9,0.221
14.0,28.0,5.1,5.1,0.108
2.5,5.0,3.9,3.9,0.823
13.4,26.8,4.6,4.6,0.091
-0.2,-0.4,1.9,1.9,0.872
9.4,18.8,1.6,1.6,0.09
12.7,25.4,4.1,4.1,0.092
3.4,6.8,4.4,4.4,0.523
14.7,29.4,5.6,5.6,0.108
8.9,17.8,1.1,1.1,0.093
-0.6,-1.2,1.4,1.4,0.873
10.7,21.4,2.6,2.6,0.092
11.5,23.0,3.1,3.1,0.087
4.7,9.4,5.4,5.4,0.216
10.2,20.4,2.1,2.1,0.097
0.6,1.2,2.4,2.4,0.889
3.9,7.8,4.9,4.9,0.367
12.3,24.6,3.6,3.6,0.096
1.5,3.0,2.9,2.9,0.895
2.1,4.2,3.4,3.4,0.855
5.3,10.6,5.9,5.9,0.218
13.5,27.0,4.6,4.6,0.092
-0.1,-0.2,1.9,1.9,0.887
2.6,5.2,3.9,3.9,0.789
14.1,28.2,5.1,5.1,0.092
9.5,19.0,1.6,1.6,0.096
14.8,29.6,5.6,5.6,0.092
12.8,25.6,4.1,4.1,0.092
-0.5,-1.0,1.4,1.4,0.875
3.5,7.0,4.4,4.4,0.425
9.0,18.0,1.1,1.1,0.1
10.8,21.6,2.6,2.6,0.087
11.6,23.2,3.1,3.1,0.096
4.8,9.6,5.4,5.4,0.21
0.7,1.4,2.4,2.4,0.893
4.0,8.0,4.9,4.9,0.317
10.3,20.6,2.1,2.1,0.087
12.4,24.8,3.6,3.6,0.087
1.6,3.2,2.9,2.9,0.904
5.4,10.8,5.9,5.9,0.19
2.2,4.4,3.4,3.4,0.822
2.7,5.4,3.9,3.9,0.749
0.0,0.0,1.9,1.9,0.885
13.6,27.2,4.6,4.6,0.087
14.2,28.4,5.1,5.1,0.092
9.6,19.2,1.6,1.6,0.087
14.9,29.8,5.6,5.6,0.092
3.6,7.2,4.4,4.4,0.363
-0.4,-0.8,1.4,1.4,0.892
9.1,18.2,1.1,1.1,0.099
12.9,25.8,4.1,4.1,0.087
10.9,21.8,2.6,2.6,0.096
11.7,23.4,3.1,3.1,0.087
0.8,1.6,2.4,2.4,0.9
4.9,9.8,5.4,5.4,0.207
4.1,8.2,4.9,4.9,0.263
10.4,20.8,2.1,2.1,0.097
1.7,3.4,2.9,2.9,0.87
12.5,25.0,3.6,3.6,0.1
5.5,11.0,5.9,5.9,0.19
0.1,0.2,1.9,1.9,0.88
2.3,4.6,3.4,3.4,0.801
13.7,27.4,4.6,4.6,0.097
2.8,5.6,3.9,3.9,0.696
14.3,28.6,5.1,5.1,0.087
9.7,19.4,1.6,1.6,0.099
15.0,30.0,5.6,5.6,0.087
-0.3,-0.6,1.4,1.4,0.875
3.7,7.4,4.4,4.4,0.352
13.0,26.0,4.1,4.1,0.096
9.2,18.4,1.1,1.1,0.101
0.9,1.8,2.4,2.4,0.905
11.0,22.0,2.6,2.6,0.087
5.0,10.0,5.4,5.4,0.225
11.8,23.6,3.1,3.1,0.1
10.5,21.0,2.1,2.1,0.099
4.2,8.4,4.9,4.9,0.257
1.8,3.6,2.9,2.9,0.855
12.6,25.2,3.6,3.6,0.098
0.2,0.4,1.9,1.9,0.888
5.6,11.2,5.9,5.9,0.229
2.4,4.8,3.4,3.4,0.792
2.9,5.8,3.9,3.9,0.64
13.8,27.6,4.6,4.6,0.087
14.4,28.8,5.1,5.1,0.096
9.8,19.6,1.6,1.6,0.098
15.1,30.2,5.6,5.6,0.096
-0.2,-0.4,1.4,1.4,0.892
3.8,7.6,4.4,4.4,0.307
13.1,26.2,4.1,4.1,0.087
9.3,18.6,1.1,1.1,0.119
1.0,2.0,2.4,2.4,0.891
11.1,22.2,2.6,2.6,0.1
5.1,10.2,5.4,5.4,0.198
4.3,8.6,4.9,4.9,0.231
11.9,23.8,3.1,3.1,0.098
10.6,21.2,2.1,2.1,0.101
1.9,3.8,2.9,2.9,0.848
0.3,0.6,1.9,1.9,0.914
12.7,25.4,3.6,3.6,0.1
2.5,5.0,3.4,3.4,0.71
5.7,11.4,5.9,5.9,0.207
3.0,6.0,3.9,3.9,0.561
13.9,27.8,4.6,4.6,0.099
-0.1,-0.2,1.4,1.4,0.888
9.9,19.8,1.6,1.6,0.1
14.5,29.0,5.1,5.1,0.087
15.2,30.4,5.6,5.6,0.087
9.4,18.8,1.1,1.1,0.096
13.2,26.4,4.1,4.1,0.1
3.9,7.8,4.4,4.4,0.269
1.1,2.2,2.4,2.4,0.893
11.2,22.4,2.6,2.6,0.099
5.2,10.4,5.4,5.4,0.189
4.4,8.8,4.9,4.9,0.23
10.7,21.4,2.1,2.1,0.119
2.0,4.0,2.9,2.9,0.822
0.4,0.8,1.9,1.9,0.901
12.0,24.0,3.1,3.1,0.101
12.8,25.6,3.6,3.6,0.121
2.6,5.2,3.4,3.4,0.656
14.0,28.0,4.6,4.6,0.101
5.8,11.6,5.9,5.9,0.221
3.1,6.2,3.9,3.9,0.519
0.0,0.0,1.4,1.4,0.89
10.0,20.0,1.6,1.6,0.121
14.6,29.2,5.1,5.1,0.1
15.3,30.6,5.6,5.6,0.1
9.5,19.0,1.1,1.1,0.105
11.3,22.6,2.6,2.6,0.101
1.2,2.4,2.4,2.4,0.885
13.3,26.6,4.1,4.1,0.099
4.0,8.0,4.4,4.4,0.26
5.3,10.6,5.4,5.4,0.203
4.5,9.0,4.9,4.9,0.214
10.8,21.6,2.1,2.1,0.099
2.1,4.2,2.9,2.9,0.801
12.9,25.8,3.6,3.6,0.096
0.5,1.0,1.9,1.9,0.878
12.1,24.2,3.1,3.1,0.12
3.2,6.4,3.9,3.9,0.439
5.9,11.8,5.9,5.9,0.199
2.7,5.4,3.4,3.4,0.628
14.1,28.2,4.6,4.6,0.099
0.1,0.2,1.4,1.4,0.872
10.1,20.2,1.6,1.6,0.097
15.4,30.8,5.6,5.6,0.099
14.7,29.4,5.1,5.1,0.098
9.6,19.2,1.1,1.1,0.107
1.3,2.6,2.4,2.4,0.875
11.4,22.8,2.6,2.6,0.119
5.4,10.8,5.4,5.4,0.199
4.1,8.2,4.4,4.4,0.235
13.4,26.8,4.1,4.1,0.101
4.6,9.2,4.9,4.9,0.229
10.9,21.8,2.1,2.1,0.102
0.6,1.2,1.9,1.9,0.901
13.0,26.0,3.6,3.6,0.104
2.2,4.4,2.9,2.9,0.763
12.2,24.4,3.1,3.1,0.096
0.2,0.4,1.4,1.4,0.884
2.8,5.6,3.4,3.4,0.545
6.0,12.0,5.9,5.9,0.192
3.3,6.6,3.9,3.9,0.411
14.2,28.4,4.6,4.6,0.12
10.2,20.4,1.6,1.6,0.103
15.5,31.0,5.6,5.6,0.101
14.8,29.6,5.1,5.1,0.101
9.7,19.4,1.1,1.1,0.095
1.4,2.8,2.4,2.4,0.879
13.5,27.0,4.1,4.1,0.119
4.2,8.4,4.4,4.4,0.223
5.5,11.0,5.4,5.4,0.161
11.5,23.0,2.6,2.6,0.096
4.7,9.4,4.9,4.9,0.196
2.3,4.6,2.9,2.9,0.704
0.7,1.4,1.9,1.9,0.903
13.1,26.2,3.6,3.6,0.108
11.0,22.0,2.1,2.1,0.107
12.3,24.6,3.1,3.1,0.105
14.3,28.6,4.6,4.6,0.095
0.3,0.6,1.4,1.4,0.904
6.1,12.2,5.9,5.9,0.219
2.9,5.8,3.4,3.4,0.493
10.3,20.6,1.6,1.6,0.107
3.4,6.8,3.9,3.9,0.373
14.9,29.8,5.1,5.1,0.12
1.5,3.0,2.4,2.4,0.866
15.6,31.2,5.6,5.6,0.119
9.8,19.6,1.1,1.1,0.096
5.6,11.2,5.4,5.4,0.198
4.3,8.6,4.4,4.4,0.207
13.6,27.2,4.1,4.1,0.096
11.6,23.2,2.6,2.6,0.105
4.8,9.6,4.9,4.9,0.214
2.4,4.8,2.9,2.9,0.639
0.8,1.6,1.9,1.9,0.882
12.4,24.8,3.1,3.1,0.107
14.4,28.8,4.6,4.6,0.107
11.1,22.2,2.1,2.1,0.098
13.2,26.4,3.6,3.6,0.095
0.4,0.8,1.4,1.4,0.885
6.2,12.4,5.9,5.9,0.2
10.4,20.8,1.6,1.6,0.097
3.5,7.0,3.9,3.9,0.315
3.0,6.0,3.4,3.4,0.433
15.7,31.4,5.6,5.6,0.096
1.6,3.2,2.4,2.4,0.861
15.0,30.0,5.1,5.1,0.096
4.4,8.8,4.4,4.4,0.221
9.9,19.8,1.1,1.1,0.094
5.7,11.4,5.4,5.4,0.217
11.7,23.4,2.6,2.6,0.107
13.7,27.4,4.1,4.1,0.105
2.5,5.0,2.9,2.9,0.569
4.9,9.8,4.9,4.9,0.199
0.9,1.8,1.9,1.9,0.872
14.5,29.0,4.6,4.6,0.105
12.5,25.0,3.1,3.1,0.095
13.3,26.6,3.6,3.6,0.096
0.5,1.0,1.4,1.4,0.872
11.2,22.4,2.1,2.1,0.096
10.5,21.0,1.6,1.6,0.096
3.6,7.2,3.9,3.9,0.29
3.1,6.2,3.4,3.4,0.371
6.3,12.6,5.9,5.9,0.193
15.8,31.6,5.6,5.6,0.105
1.7,3.4,2.4,2.4,0.824
10.0,20.0,1.1,1.1,0.093
15.1,30.2,5.1,5.1,0.105
5.8,11.6,5.4,5.4,0.184
13.8,27.6,4.1,4.1,0.107
11.8,23.6,2.6,2.6,0.095
4.5,9.0,4.4,4.4,0.219
2.6,5.2,2.9,2.9,0.533
5.0,10.0,4.9,4.9,0.223
1.0,2.0,1.9,1.9,0.885
0.6,1.2,1.4,1.4,0.881
12.6,25.2,3.1,3.1,0.096
14.6,29.2,4.6,4.6,0.095
13.4,26.8,3.6,3.6,0.093
11.3,22.6,2.1,2.1,0.091
3.7,7.4,3.9,3.9,0.261
10.6,21.2,1.6,1.6,0.093
3.2,6.4,3.4,3.4,0.343
6.4,12.8,5.9,5.9,0.206
15.9,31.8,5.6,5.6,0.107
10.1,20.2,1.1,1.1,0.122
1.8,3.6,2.4,2.4,0.796
15.2,30.4,5.1,5.1,0.107
5.9,11.8,5.4,5.4,0.203
4.6,9.2,4.4,4.4,0.217
13.9,27.8,4.1,4.1,0.095
11.9,23.8,2.6,2.6,0.096
2.7,5.4,2.9,2.9,0.477
5.1,10.2,4.9,4.9,0.215
1.1,2.2,1.9,1.9,0.881
0.7,1.4,1.4,1.4,0.879
12.7,25.4,3.1,3.1,0.094
3.8,7.6,3.9,3.9,0.253
14.7,29.4,4.6,4.6,0.097
13.5,27.0,3.6,3.6,0.093
11.4,22.8,2.1,2.1,0.092
3.3,6.6,3.4,3.4,0.302
10.7,21.4,1.6,1.6,0.092
16.0,32.0,5.6,5.6,0.095
6.5,13.0,5.9,5.9,0.173
10.2,20.4,1.1,1.1,0.1
1.9,3.8,2.4,2.4,0.773
15.3,30.6,5.1,5.1,0.095
4.7,9.4,4.4,4.4,0.177
6.0,12.0,5.4,5.4,0.207
12.0,24.0,2.6,2.6,0.094
14.0,28.0,4.1,4.1,0.096
2.8,5.6,2.9,2.9,0.391
5.2,10.4,4.9,4.9,0.164
1.2,2.4,1.9,1.9,0.864
0.8,1.6,1.4,1.4,0.88
13.6,27.2,3.6,3.6,0.123
14.8,29.6,4.6,4.6,0.093
3.9,7.8,3.9,3.9,0.198
12.8,25.6,3.1,3.1,0.093
11.5,23.0,2.1,2.1,0.124
10.8,21.6,1.6,1.6,0.123
3.4,6.8,3.4,3.4,0.245
10.3,20.6,1.1,1.1,0.103
-4.0,-8.0,5.7,5.7,0.111
6.6,13.2,5.9,5.9,0.195
2.0,4.0,2.4,2.4,0.708
4.8,9.6,4.4,4.4,0.174
15.4,30.8,5.1,5.1,0.096
6.1,12.2,5.4,5.4,0.196
12.1,24.2,2.6,2.6,0.094
14.1,28.2,4.1,4.1,0.094
2.9,5.8,2.9,2.9,0.315
5.3,10.6,4.9,4.9,0.193
1.3,2.6,1.9,1.9,0.852
0.9,1.8,1.4,1.4,0.859
13.7,27.4,3.6,3.6,0.1
12.9,25.8,3.1,3.1,0.122
14.9,29.8,4.6,4.6,0.095
4.0,8.0,3.9,3.9,0.222
11.6,23.2,2.1,2.1,0.102
3.5,7.0,3.4,3.4,0.25
2.1,4.2,2.4,2.4,0.647
10.9,21.8,1.6,1.6,0.101
-3.9,-7.8,5.7,5.7,0.101
6.7,13.4,5.9,5.9,0.182
10.4,20.8,1.1,1.1,0.086
4.9,9.8,4.4,4.4,0.192
15.5,31.0,5.1,5.1,0.094
6.2,12.4,5.4,5.4,0.211
12.2,24.4,2.6,2.6,0.122
14.2,28.4,4.1,4.1,0.094
5.4,10.8,4.9,4.9,0.184
1.4,2.8,1.9,1.9,0.842
3.0,6.0,2.9,2.9,0.313
1.0,2.0,1.4,1.4,0.855
13.0,26.0,3.1,3.1,0.1
13.8,27.6,3.6,3.6,0.103
15.0,30.0,4.6,4.6,0.123
11.7,23.4,2.1,2.1,0.101
