,$\sigma_{h_1}$,$\sigma_{h_2}$,$\sigma_{x_1}$,$\sigma_{x_2}$,success_rate
7347,2.88,2.88,3,6,0.812
7348,2.88,2.88,3.04,6.08,0.789
7349,2.88,2.88,3.08,6.16,0.785
7350,2.88,2.88,3.12,6.24,0.827
7351,2.88,2.88,3.16,6.32,0.79
7352,2.88,2.88,3.2,6.4,0.81
7353,2.88,2.88,3.24,6.48,0.774
7354,2.88,2.88,3.28,6.56,0.776
7355,2.88,2.88,3.32,6.64,0.792
7356,2.88,2.88,3.36,6.72,0.774
7357,2.88,2.88,3.4,6.8,0.793
7358,2.88,2.88,3.44,6.88,0.789
7359,2.88,2.88,3.48,6.96,0.776
7360,2.88,2.88,3.52,7.04,0.782
7361,2.88,2.88,3.56,7.12,0.771
7362,2.88,2.88,3.6,7.2,0.79
7363,2.88,2.88,3.64,7.28,0.775
7364,2.88,2.88,3.68,7.36,0.778
7365,2.88,2.88,3.72,7.44,0.754
7366,2.88,2.88,3.76,7.52,0.759
7367,2.88,2.88,3.8,7.6,0.77
7368,2.88,2.88,3.84,7.68,0.737
7369,2.88,2.88,3.88,7.76,0.723
7370,2.88,2.88,3.92,7.84,0.719
7371,2.88,2.88,3.96,7.92,0.736
7372,2.88,2.88,4,8,0.707
7373,2.92,2.92,0,0,0.182
7374,2.92,2.92,0.04,0.08,0.278
7375,2.92,2.92,0.08,0.16,0.339
7376,2.92,2.92,0.12,0.24,0.433
7377,2.92,2.92,0.16,0.32,0.489
7378,2.92,2.92,0.2,0.4,0.52
7379,2.92,2.92,0.24,0.48,0.594
7380,2.92,2.92,0.28,0.56,0.639
7381,2.92,2.92,0.32,0.64,0.665
7382,2.92,2.92,0.36,0.72,0.693
7383,2.92,2.92,0.4,0.8,0.704
7384,2.92,2.92,0.44,0.88,0.712
7385,2.92,2.92,0.48,0.96,0.738
7386,2.92,2.92,0.52,1.04,0.75
7387,2.92,2.92,0.56,1.12,0.783
7388,2.92,2.92,0.6,1.2,0.767
7389,2.92,2.92,0.64,1.28,0.794
7390,2.92,2.92,0.68,1.36,0.801
7391,2.92,2.92,0.72,1.44,0.795
7392,2.92,2.92,0.76,1.52,0.796
7393,2.92,2.92,0.8,1.6,0.828
7394,2.92,2.92,0.84,1.68,0.822
7395,2.92,2.92,0.88,1.76,0.811
7396,2.92,2.92,0.92,1.84,0.817
7397,2.92,2.92,0.96,1.92,0.828
7398,2.92,2.92,1,2,0.849
7399,2.92,2.92,1.04,2.08,0.845
7400,2.92,2.92,1.08,2.16,0.824
7401,2.92,2.92,1.12,2.24,0.864
7402,2.92,2.92,1.16,2.32,0.848
7403,2.92,2.92,1.2,2.4,0.854
7404,2.92,2.92,1.24,2.48,0.851
7405,2.92,2.92,1.28,2.56,0.851
7406,2.92,2.92,1.32,2.64,0.845
7407,2.92,2.92,1.36,2.72,0.857
7408,2.92,2.92,1.4,2.8,0.868
7409,2.92,2.92,1.44,2.88,0.874
7410,2.92,2.92,1.48,2.96,0.857
7411,2.92,2.92,1.52,3.04,0.855
7412,2.92,2.92,1.56,3.12,0.866
7413,2.92,2.92,1.6,3.2,0.885
7414,2.92,2.92,1.64,3.28,0.866
7415,2.92,2.92,1.68,3.36,0.857
7416,2.92,2.92,1.72,3.44,0.886
7417,2.92,2.92,1.76,3.52,0.878
7418,2.92,2.92,1.8,3.6,0.861
7419,2.92,2.92,1.84,3.68,0.862
7420,2.92,2.92,1.88,3.76,0.849
7421,2.92,2.92,1.92,3.84,0.864
7422,2.92,2.92,1.96,3.92,0.869
7423,2.92,2.92,2,4,0.855
7424,2.92,2.92,2.04,4.08,0.865
7425,2.92,2.92,2.08,4.16,0.866
7426,2.92,2.92,2.12,4.24,0.862
7427,2.92,2.92,2.16,4.32,0.861
7428,2.92,2.92,2.2,4.4,0.862
7429,2.92,2.92,2.24,4.48,0.854
7430,2.92,2.92,2.28,4.56,0.862
7431,2.92,2.92,2.32,4.64,0.865
7432,2.92,2.92,2.36,4.72,0.855
7433,2.92,2.92,2.4,4.8,0.855
7434,2.92,2.92,2.44,4.88,0.86
7435,2.92,2.92,2.48,4.96,0.848
7436,2.92,2.92,2.52,5.04,0.847
7437,2.92,2.92,2.56,5.12,0.848
7438,2.92,2.92,2.6,5.2,0.821
7439,2.92,2.92,2.64,5.28,0.844
7440,2.92,2.92,2.68,5.36,0.836
7441,2.92,2.92,2.72,5.44,0.829
7442,2.92,2.92,2.76,5.52,0.837
7443,2.92,2.92,2.8,5.6,0.82
7444,2.92,2.92,2.84,5.68,0.845
7445,2.92,2.92,2.88,5.76,0.851
7446,2.92,2.92,2.92,5.84,0.821
7447,2.92,2.92,2.96,5.92,0.823
7448,2.92,2.92,3,6,0.818
7449,2.92,2.92,3.04,6.08,0.812
7450,2.92,2.92,3.08,6.16,0.81
7451,2.92,2.92,3.12,6.24,0.783
7452,2.92,2.92,3.16,6.32,0.786
7453,2.92,2.92,3.2,6.4,0.82
7454,2.92,2.92,3.24,6.48,0.786
7455,2.92,2.92,3.28,6.56,0.825
7456,2.92,2.92,3.32,6.64,0.79
7457,2.92,2.92,3.36,6.72,0.814
7458,2.92,2.92,3.4,6.8,0.768
7459,2.92,2.92,3.44,6.88,0.78
7460,2.92,2.92,3.48,6.96,0.779
7461,2.92,2.92,3.52,7.04,0.765
7462,2.92,2.92,3.56,7.12,0.776
7463,2.92,2.92,3.6,7.2,0.76
7464,2.92,2.92,3.64,7.28,0.784
7465,2.92,2.92,3.68,7.36,0.759
7466,2.92,2.92,3.72,7.44,0.764
7467,2.92,2.92,3.76,7.52,0.754
7468,2.92,2.92,3.8,7.6,0.731
7469,2.92,2.92,3.84,7.68,0.742
7470,2.92,2.92,3.88,7.76,0.742
7471,2.92,2.92,3.92,7.84,0.733
7472,2.92,2.92,3.96,7.92,0.753
7473,2.92,2.92,4,8,0.743
7474,2.96,2.96,0,0,0.205
7475,2.96,2.96,0.04,0.08,0.273
7476,2.96,2.96,0.08,0.16,0.373
7477,2.96,2.96,0.12,0.24,0.423
7478,2.96,2.96,0.16,0.32,0.477
7479,2.96,2.96,0.2,0.4,0.525
7480,2.96,2.96,0.24,0.48,0.594
7481,2.96,2.96,0.28,0.56,0.63
7482,2.96,2.96,0.32,0.64,0.649
7483,2.96,2.96,0.36,0.72,0.684
7484,2.96,2.96,0.4,0.8,0.714
7485,2.96,2.96,0.44,0.88,0.748
7486,2.96,2.96,0.48,0.96,0.734
7487,2.96,2.96,0.52,1.04,0.759
7488,2.96,2.96,0.56,1.12,0.756
7489,2.96,2.96,0.6,1.2,0.78
7490,2.96,2.96,0.64,1.28,0.776
7491,2.96,2.96,0.68,1.36,0.779
7492,2.96,2.96,0.72,1.44,0.777
7493,2.96,2.96,0.76,1.52,0.815
7494,2.96,2.96,0.8,1.6,0.811
7495,2.96,2.96,0.84,1.68,0.809
7496,2.96,2.96,0.88,1.76,0.827
7497,2.96,2.96,0.92,1.84,0.831
7498,2.96,2.96,0.96,1.92,0.845
7499,2.96,2.96,1,2,0.836
7500,2.96,2.96,1.04,2.08,0.835
7501,2.96,2.96,1.08,2.16,0.831
7502,2.96,2.96,1.12,2.24,0.858
7503,2.96,2.96,1.16,2.32,0.849
7504,2.96,2.96,1.2,2.4,0.85
7505,2.96,2.96,1.24,2.48,0.868
7506,2.96,2.96,1.28,2.56,0.852
7507,2.96,2.96,1.32,2.64,0.878
7508,2.96,2.96,1.36,2.72,0.862
7509,2.96,2.96,1.4,2.8,0.864
7510,2.96,2.96,1.44,2.88,0.87
7511,2.96,2.96,1.48,2.96,0.869
7512,2.96,2.96,1.52,3.04,0.868
7513,2.96,2.96,1.56,3.12,0.854
7514,2.96,2.96,1.6,3.2,0.861
7515,2.96,2.96,1.64,3.28,0.858
7516,2.96,2.96,1.68,3.36,0.874
7517,2.96,2.96,1.72,3.44,0.866
7518,2.96,2.96,1.76,3.52,0.876
7519,2.96,2.96,1.8,3.6,0.868
7520,2.96,2.96,1.84,3.68,0.864
7521,2.96,2.96,1.88,3.76,0.877
7522,2.96,2.96,1.92,3.84,0.851
7523,2.96,2.96,1.96,3.92,0.863
7524,2.96,2.96,2,4,0.861
7525,2.96,2.96,2.04,4.08,0.863
7526,2.96,2.96,2.08,4.16,0.863
7527,2.96,2.96,2.12,4.24,0.882
7528,2.96,2.96,2.16,4.32,0.862
7529,2.96,2.96,2.2,4.4,0.868
7530,2.96,2.96,2.24,4.48,0.837
7531,2.96,2.96,2.28,4.56,0.875
7532,2.96,2.96,2.32,4.64,0.854
7533,2.96,2.96,2.36,4.72,0.865
7534,2.96,2.96,2.4,4.8,0.864
7535,2.96,2.96,2.44,4.88,0.85
7536,2.96,2.96,2.48,4.96,0.831
7537,2.96,2.96,2.52,5.04,0.858
7538,2.96,2.96,2.56,5.12,0.841
7539,2.96,2.96,2.6,5.2,0.849
7540,2.96,2.96,2.64,5.28,0.823
7541,2.96,2.96,2.68,5.36,0.828
7542,2.96,2.96,2.72,5.44,0.837
7543,2.96,2.96,2.76,5.52,0.834
7544,2.96,2.96,2.8,5.6,0.809
7545,2.96,2.96,2.84,5.68,0.84
7546,2.96,2.96,2.88,5.76,0.828
7547,2.96,2.96,2.92,5.84,0.821
7548,2.96,2.96,2.96,5.92,0.819
7549,2.96,2.96,3,6,0.808
7550,2.96,2.96,3.04,6.08,0.809
7551,2.96,2.96,3.08,6.16,0.817
7552,2.96,2.96,3.12,6.24,0.823
7553,2.96,2.96,3.16,6.32,0.817
7554,2.96,2.96,3.2,6.4,0.82
7555,2.96,2.96,3.24,6.48,0.808
7556,2.96,2.96,3.28,6.56,0.79
7557,2.96,2.96,3.32,6.64,0.779
7558,2.96,2.96,3.36,6.72,0.791
7559,2.96,2.96,3.4,6.8,0.791
7560,2.96,2.96,3.44,6.88,0.785
7561,2.96,2.96,3.48,6.96,0.778
7562,2.96,2.96,3.52,7.04,0.764
7563,2.96,2.96,3.56,7.12,0.765
7564,2.96,2.96,3.6,7.2,0.782
7565,2.96,2.96,3.64,7.28,0.787
7566,2.96,2.96,3.68,7.36,0.744
7567,2.96,2.96,3.72,7.44,0.772
7568,2.96,2.96,3.76,7.52,0.766
7569,2.96,2.96,3.8,7.6,0.767
7570,2.96,2.96,3.84,7.68,0.763
7571,2.96,2.96,3.88,7.76,0.762
7572,2.96,2.96,3.92,7.84,0.744
7573,2.96,2.96,3.96,7.92,0.743
7574,2.96,2.96,4,8,0.738
7575,3,3,0,0,0.208
7576,3,3,0.04,0.08,0.288
7577,3,3,0.08,0.16,0.343
7578,3,3,0.12,0.24,0.443
7579,3,3,0.16,0.32,0.478
7580,3,3,0.2,0.4,0.545
7581,3,3,0.24,0.48,0.579
7582,3,3,0.28,0.56,0.617
7583,3,3,0.32,0.64,0.638
7584,3,3,0.36,0.72,0.666
7585,3,3,0.4,0.8,0.726
7586,3,3,0.44,0.88,0.71
7587,3,3,0.48,0.96,0.721
7588,3,3,0.52,1.04,0.742
7589,3,3,0.56,1.12,0.752
7590,3,3,0.6,1.2,0.803
7591,3,3,0.64,1.28,0.802
7592,3,3,0.68,1.36,0.779
7593,3,3,0.72,1.44,0.793
7594,3,3,0.76,1.52,0.799
7595,3,3,0.8,1.6,0.827
7596,3,3,0.84,1.68,0.823
7597,3,3,0.88,1.76,0.832
7598,3,3,0.92,1.84,0.826
7599,3,3,0.96,1.92,0.826
7600,3,3,1,2,0.849
7601,3,3,1.04,2.08,0.844
7602,3,3,1.08,2.16,0.846
7603,3,3,1.12,2.24,0.863
7604,3,3,1.16,2.32,0.869
7605,3,3,1.2,2.4,0.841
7606,3,3,1.24,2.48,0.832
7607,3,3,1.28,2.56,0.863
7608,3,3,1.32,2.64,0.854
7609,3,3,1.36,2.72,0.854
7610,3,3,1.4,2.8,0.864
7611,3,3,1.44,2.88,0.867
7612,3,3,1.48,2.96,0.847
7613,3,3,1.52,3.04,0.86
7614,3,3,1.56,3.12,0.884
7615,3,3,1.6,3.2,0.859
7616,3,3,1.64,3.28,0.862
7617,3,3,1.68,3.36,0.888
7618,3,3,1.72,3.44,0.865
7619,3,3,1.76,3.52,0.863
7620,3,3,1.8,3.6,0.864
7621,3,3,1.84,3.68,0.863
7622,3,3,1.88,3.76,0.867
7623,3,3,1.92,3.84,0.869
7624,3,3,1.96,3.92,0.85
7625,3,3,2,4,0.862
7626,3,3,2.04,4.08,0.871
7627,3,3,2.08,4.16,0.84
7628,3,3,2.12,4.24,0.863
7629,3,3,2.16,4.32,0.861
7630,3,3,2.2,4.4,0.883
7631,3,3,2.24,4.48,0.857
7632,3,3,2.28,4.56,0.851
7633,3,3,2.32,4.64,0.853
7634,3,3,2.36,4.72,0.849
7635,3,3,2.4,4.8,0.867
7636,3,3,2.44,4.88,0.851
7637,3,3,2.48,4.96,0.849
7638,3,3,2.52,5.04,0.855
7639,3,3,2.56,5.12,0.85
7640,3,3,2.6,5.2,0.841
7641,3,3,2.64,5.28,0.832
7642,3,3,2.68,5.36,0.85
7643,3,3,2.72,5.44,0.846
7644,3,3,2.76,5.52,0.817
7645,3,3,2.8,5.6,0.855
7646,3,3,2.84,5.68,0.809
7647,3,3,2.88,5.76,0.796
7648,3,3,2.92,5.84,0.83
7649,3,3,2.96,5.92,0.824
7650,3,3,3,6,0.842
7651,3,3,3.04,6.08,0.818
7652,3,3,3.08,6.16,0.813
7653,3,3,3.12,6.24,0.797
7654,3,3,3.16,6.32,0.818
7655,3,3,3.2,6.4,0.827
7656,3,3,3.24,6.48,0.8
7657,3,3,3.28,6.56,0.818
7658,3,3,3.32,6.64,0.792
7659,3,3,3.36,6.72,0.786
7660,3,3,3.4,6.8,0.81
7661,3,3,3.44,6.88,0.785
7662,3,3,3.48,6.96,0.784
7663,3,3,3.52,7.04,0.778
7664,3,3,3.56,7.12,0.78
7665,3,3,3.6,7.2,0.767
7666,3,3,3.64,7.28,0.78
7667,3,3,3.68,7.36,0.792
7668,3,3,3.72,7.44,0.784
7669,3,3,3.76,7.52,0.772
7670,3,3,3.8,7.6,0.762
7671,3,3,3.84,7.68,0.774
7672,3,3,3.88,7.76,0.752
7673,3,3,3.92,7.84,0.739
7674,3,3,3.96,7.92,0.76
7675,3,3,4,8,0.762
7676,3.04,3.04,0,0,0.201
7677,3.04,3.04,0.04,0.08,0.28
7678,3.04,3.04,0.08,0.16,0.348
7679,3.04,3.04,0.12,0.24,0.414
7680,3.04,3.04,0.16,0.32,0.464
7681,3.04,3.04,0.2,0.4,0.54
7682,3.04,3.04,0.24,0.48,0.585
7683,3.04,3.04,0.28,0.56,0.607
7684,3.04,3.04,0.32,0.64,0.662
7685,3.04,3.04,0.36,0.72,0.69
7686,3.04,3.04,0.4,0.8,0.684
7687,3.04,3.04,0.44,0.88,0.729
7688,3.04,3.04,0.48,0.96,0.738
7689,3.04,3.04,0.52,1.04,0.75
7690,3.04,3.04,0.56,1.12,0.738
7691,3.04,3.04,0.6,1.2,0.77
7692,3.04,3.04,0.64,1.28,0.8
7693,3.04,3.04,0.68,1.36,0.768
7694,3.04,3.04,0.72,1.44,0.817
7695,3.04,3.04,0.76,1.52,0.804
7696,3.04,3.04,0.8,1.6,0.808
7697,3.04,3.04,0.84,1.68,0.852
7698,3.04,3.04,0.88,1.76,0.821
7699,3.04,3.04,0.92,1.84,0.822
7700,3.04,3.04,0.96,1.92,0.847
7701,3.04,3.04,1,2,0.832
7702,3.04,3.04,1.04,2.08,0.828
7703,3.04,3.04,1.08,2.16,0.822
7704,3.04,3.04,1.12,2.24,0.844
7705,3.04,3.04,1.16,2.32,0.842
7706,3.04,3.04,1.2,2.4,0.836
7707,3.04,3.04,1.24,2.48,0.853
7708,3.04,3.04,1.28,2.56,0.855
7709,3.04,3.04,1.32,2.64,0.851
7710,3.04,3.04,1.36,2.72,0.862
7711,3.04,3.04,1.4,2.8,0.863
7712,3.04,3.04,1.44,2.88,0.873
7713,3.04,3.04,1.48,2.96,0.866
7714,3.04,3.04,1.52,3.04,0.873
7715,3.04,3.04,1.56,3.12,0.86
7716,3.04,3.04,1.6,3.2,0.869
7717,3.04,3.04,1.64,3.28,0.888
7718,3.04,3.04,1.68,3.36,0.863
7719,3.04,3.04,1.72,3.44,0.862
7720,3.04,3.04,1.76,3.52,0.863
7721,3.04,3.04,1.8,3.6,0.861
7722,3.04,3.04,1.84,3.68,0.846
7723,3.04,3.04,1.88,3.76,0.876
7724,3.04,3.04,1.92,3.84,0.884
7725,3.04,3.04,1.96,3.92,0.871
7726,3.04,3.04,2,4,0.858
7727,3.04,3.04,2.04,4.08,0.878
7728,3.04,3.04,2.08,4.16,0.876
7729,3.04,3.04,2.12,4.24,0.864
7730,3.04,3.04,2.16,4.32,0.851
7731,3.04,3.04,2.2,4.4,0.849
7732,3.04,3.04,2.24,4.48,0.854
7733,3.04,3.04,2.28,4.56,0.862
7734,3.04,3.04,2.32,4.64,0.854
7735,3.04,3.04,2.36,4.72,0.845
7736,3.04,3.04,2.4,4.8,0.867
7737,3.04,3.04,2.44,4.88,0.86
7738,3.04,3.04,2.48,4.96,0.861
7739,3.04,3.04,2.52,5.04,0.857
7740,3.04,3.04,2.56,5.12,0.863
7741,3.04,3.04,2.6,5.2,0.843
7742,3.04,3.04,2.64,5.28,0.839
7743,3.04,3.04,2.68,5.36,0.859
7744,3.04,3.04,2.72,5.44,0.856
7745,3.04,3.04,2.76,5.52,0.843
7746,3.04,3.04,2.8,5.6,0.834
7747,3.04,3.04,2.84,5.68,0.83
7748,3.04,3.04,2.88,5.76,0.83
7749,3.04,3.04,2.92,5.84,0.828
7750,3.04,3.04,2.96,5.92,0.833
7751,3.04,3.04,3,6,0.826
7752,3.04,3.04,3.04,6.08,0.831
7753,3.04,3.04,3.08,6.16,0.81
7754,3.04,3.04,3.12,6.24,0.825
7755,3.04,3.04,3.16,6.32,0.802
7756,3.04,3.04,3.2,6.4,0.803
7757,3.04,3.04,3.24,6.48,0.816
7758,3.04,3.04,3.28,6.56,0.81
7759,3.04,3.04,3.32,6.64,0.812
7760,3.04,3.04,3.36,6.72,0.791
7761,3.04,3.04,3.4,6.8,0.801
7762,3.04,3.04,3.44,6.88,0.82
7763,3.04,3.04,3.48,6.96,0.796
7764,3.04,3.04,3.52,7.04,0.809
7765,3.04,3.04,3.56,7.12,0.809
7766,3.04,3.04,3.6,7.2,0.762
7767,3.04,3.04,3.64,7.28,0.776
7768,3.04,3.04,3.68,7.36,0.776
7769,3.04,3.04,3.72,7.44,0.772
7770,3.04,3.04,3.76,7.52,0.775
7771,3.04,3.04,3.8,7.6,0.781
7772,3.04,3.04,3.84,7.68,0.766
7773,3.04,3.04,3.88,7.76,0.756
7774,3.04,3.04,3.92,7.84,0.743
7775,3.04,3.04,3.96,7.92,0.747
7776,3.04,3.04,4,8,0.75
7777,3.08,3.08,0,0,0.223
7778,3.08,3.08,0.04,0.08,0.288
7779,3.08,3.08,0.08,0.16,0.359
7780,3.08,3.08,0.12,0.24,0.421
7781,3.08,3.08,0.16,0.32,0.497
7782,3.08,3.08,0.2,0.4,0.528
7783,3.08,3.08,0.24,0.48,0.58
7784,3.08,3.08,0.28,0.56,0.604
7785,3.08,3.08,0.32,0.64,0.665
7786,3.08,3.08,0.36,0.72,0.65
7787,3.08,3.08,0.4,0.8,0.711
7788,3.08,3.08,0.44,0.88,0.705
7789,3.08,3.08,0.48,0.96,0.754
7790,3.08,3.08,0.52,1.04,0.744
7791,3.08,3.08,0.56,1.12,0.735
7792,3.08,3.08,0.6,1.2,0.791
7793,3.08,3.08,0.64,1.28,0.799
7794,3.08,3.08,0.68,1.36,0.787
7795,3.08,3.08,0.72,1.44,0.802
7796,3.08,3.08,0.76,1.52,0.814
7797,3.08,3.08,0.8,1.6,0.806
7798,3.08,3.08,0.84,1.68,0.797
7799,3.08,3.08,0.88,1.76,0.806
7800,3.08,3.08,0.92,1.84,0.825
7801,3.08,3.08,0.96,1.92,0.815
7802,3.08,3.08,1,2,0.834
7803,3.08,3.08,1.04,2.08,0.845
7804,3.08,3.08,1.08,2.16,0.837
7805,3.08,3.08,1.12,2.24,0.843
7806,3.08,3.08,1.16,2.32,0.846
7807,3.08,3.08,1.2,2.4,0.865
7808,3.08,3.08,1.24,2.48,0.851
7809,3.08,3.08,1.28,2.56,0.855
7810,3.08,3.08,1.32,2.64,0.862
7811,3.08,3.08,1.36,2.72,0.84
7812,3.08,3.08,1.4,2.8,0.864
7813,3.08,3.08,1.44,2.88,0.863
7814,3.08,3.08,1.48,2.96,0.88
7815,3.08,3.08,1.52,3.04,0.855
7816,3.08,3.08,1.56,3.12,0.861
7817,3.08,3.08,1.6,3.2,0.868
7818,3.08,3.08,1.64,3.28,0.864
7819,3.08,3.08,1.68,3.36,0.881
7820,3.08,3.08,1.72,3.44,0.875
7821,3.08,3.08,1.76,3.52,0.876
7822,3.08,3.08,1.8,3.6,0.877
7823,3.08,3.08,1.84,3.68,0.859
7824,3.08,3.08,1.88,3.76,0.871
7825,3.08,3.08,1.92,3.84,0.846
7826,3.08,3.08,1.96,3.92,0.857
7827,3.08,3.08,2,4,0.877
7828,3.08,3.08,2.04,4.08,0.869
7829,3.08,3.08,2.08,4.16,0.877
7830,3.08,3.08,2.12,4.24,0.881
7831,3.08,3.08,2.16,4.32,0.868
7832,3.08,3.08,2.2,4.4,0.862
7833,3.08,3.08,2.24,4.48,0.875
7834,3.08,3.08,2.28,4.56,0.868
7835,3.08,3.08,2.32,4.64,0.863
7836,3.08,3.08,2.36,4.72,0.85
7837,3.08,3.08,2.4,4.8,0.867
7838,3.08,3.08,2.44,4.88,0.883
7839,3.08,3.08,2.48,4.96,0.872
7840,3.08,3.08,2.52,5.04,0.846
7841,3.08,3.08,2.56,5.12,0.843
7842,3.08,3.08,2.6,5.2,0.827
7843,3.08,3.08,2.64,5.28,0.865
7844,3.08,3.08,2.68,5.36,0.835
7845,3.08,3.08,2.72,5.44,0.832
7846,3.08,3.08,2.76,5.52,0.842
7847,3.08,3.08,2.8,5.6,0.84
7848,3.08,3.08,2.84,5.68,0.841
7849,3.08,3.08,2.88,5.76,0.816
7850,3.08,3.08,2.92,5.84,0.839
7851,3.08,3.08,2.96,5.92,0.825
7852,3.08,3.08,3,6,0.821
7853,3.08,3.08,3.04,6.08,0.826
7854,3.08,3.08,3.08,6.16,0.841
7855,3.08,3.08,3.12,6.24,0.831
7856,3.08,3.08,3.16,6.32,0.827
7857,3.08,3.08,3.2,6.4,0.791
7858,3.08,3.08,3.24,6.48,0.813
7859,3.08,3.08,3.28,6.56,0.787
7860,3.08,3.08,3.32,6.64,0.794
7861,3.08,3.08,3.36,6.72,0.834
7862,3.08,3.08,3.4,6.8,0.812
7863,3.08,3.08,3.44,6.88,0.808
7864,3.08,3.08,3.48,6.96,0.78
7865,3.08,3.08,3.52,7.04,0.771
7866,3.08,3.08,3.56,7.12,0.77
7867,3.08,3.08,3.6,7.2,0.782
7868,3.08,3.08,3.64,7.28,0.755
7869,3.08,3.08,3.68,7.36,0.764
7870,3.08,3.08,3.72,7.44,0.775
7871,3.08,3.08,3.76,7.52,0.759
7872,3.08,3.08,3.8,7.6,0.781
7873,3.08,3.08,3.84,7.68,0.762
7874,3.08,3.08,3.88,7.76,0.765
7875,3.08,3.08,3.92,7.84,0.759
7876,3.08,3.08,3.96,7.92,0.746
7877,3.08,3.08,4,8,0.762
7878,3.12,3.12,0,0,0.198
7879,3.12,3.12,0.04,0.08,0.274
7880,3.12,3.12,0.08,0.16,0.346
7881,3.12,3.12,0.12,0.24,0.442
7882,3.12,3.12,0.16,0.32,0.483
7883,3.12,3.12,0.2,0.4,0.519
7884,3.12,3.12,0.24,0.48,0.563
7885,3.12,3.12,0.28,0.56,0.603
7886,3.12,3.12,0.32,0.64,0.608
7887,3.12,3.12,0.36,0.72,0.694
7888,3.12,3.12,0.4,0.8,0.68
7889,3.12,3.12,0.44,0.88,0.721
7890,3.12,3.12,0.48,0.96,0.729
7891,3.12,3.12,0.52,1.04,0.73
7892,3.12,3.12,0.56,1.12,0.748
7893,3.12,3.12,0.6,1.2,0.774
7894,3.12,3.12,0.64,1.28,0.789
7895,3.12,3.12,0.68,1.36,0.777
7896,3.12,3.12,0.72,1.44,0.798
7897,3.12,3.12,0.76,1.52,0.817
7898,3.12,3.12,0.8,1.6,0.822
7899,3.12,3.12,0.84,1.68,0.821
7900,3.12,3.12,0.88,1.76,0.801
7901,3.12,3.12,0.92,1.84,0.812
7902,3.12,3.12,0.96,1.92,0.81
7903,3.12,3.12,1,2,0.852
7904,3.12,3.12,1.04,2.08,0.843
7905,3.12,3.12,1.08,2.16,0.844
7906,3.12,3.12,1.12,2.24,0.856
7907,3.12,3.12,1.16,2.32,0.853
7908,3.12,3.12,1.2,2.4,0.855
7909,3.12,3.12,1.24,2.48,0.862
7910,3.12,3.12,1.28,2.56,0.855
7911,3.12,3.12,1.32,2.64,0.857
7912,3.12,3.12,1.36,2.72,0.853
7913,3.12,3.12,1.4,2.8,0.87
7914,3.12,3.12,1.44,2.88,0.846
7915,3.12,3.12,1.48,2.96,0.874
7916,3.12,3.12,1.52,3.04,0.861
7917,3.12,3.12,1.56,3.12,0.877
7918,3.12,3.12,1.6,3.2,0.865
7919,3.12,3.12,1.64,3.28,0.859
7920,3.12,3.12,1.68,3.36,0.857
7921,3.12,3.12,1.72,3.44,0.873
7922,3.12,3.12,1.76,3.52,0.874
7923,3.12,3.12,1.8,3.6,0.871
7924,3.12,3.12,1.84,3.68,0.86
7925,3.12,3.12,1.88,3.76,0.881
7926,3.12,3.12,1.92,3.84,0.874
7927,3.12,3.12,1.96,3.92,0.866
7928,3.12,3.12,2,4,0.894
7929,3.12,3.12,2.04,4.08,0.873
7930,3.12,3.12,2.08,4.16,0.867
7931,3.12,3.12,2.12,4.24,0.861
7932,3.12,3.12,2.16,4.32,0.876
7933,3.12,3.12,2.2,4.4,0.869
7934,3.12,3.12,2.24,4.48,0.871
7935,3.12,3.12,2.28,4.56,0.871
7936,3.12,3.12,2.32,4.64,0.849
7937,3.12,3.12,2.36,4.72,0.872
7938,3.12,3.12,2.4,4.8,0.851
7939,3.12,3.12,2.44,4.88,0.853
7940,3.12,3.12,2.48,4.96,0.851
7941,3.12,3.12,2.52,5.04,0.858
7942,3.12,3.12,2.56,5.12,0.852
7943,3.12,3.12,2.6,5.2,0.87
7944,3.12,3.12,2.64,5.28,0.869
7945,3.12,3.12,2.68,5.36,0.847
7946,3.12,3.12,2.72,5.44,0.833
7947,3.12,3.12,2.76,5.52,0.87
7948,3.12,3.12,2.8,5.6,0.861
7949,3.12,3.12,2.84,5.68,0.824
7950,3.12,3.12,2.88,5.76,0.82
7951,3.12,3.12,2.92,5.84,0.847
7952,3.12,3.12,2.96,5.92,0.84
7953,3.12,3.12,3,6,0.812
7954,3.12,3.12,3.04,6.08,0.83
7955,3.12,3.12,3.08,6.16,0.82
7956,3.12,3.12,3.12,6.24,0.816
7957,3.12,3.12,3.16,6.32,0.825
7958,3.12,3.12,3.2,6.4,0.833
7959,3.12,3.12,3.24,6.48,0.817
7960,3.12,3.12,3.28,6.56,0.82
7961,3.12,3.12,3.32,6.64,0.836
7962,3.12,3.12,3.36,6.72,0.801
7963,3.12,3.12,3.4,6.8,0.801
7964,3.12,3.12,3.44,6.88,0.801
7965,3.12,3.12,3.48,6.96,0.8
7966,3.12,3.12,3.52,7.04,0.785
7967,3.12,3.12,3.56,7.12,0.788
7968,3.12,3.12,3.6,7.2,0.807
7969,3.12,3.12,3.64,7.28,0.781
7970,3.12,3.12,3.68,7.36,0.767
7971,3.12,3.12,3.72,7.44,0.784
7972,3.12,3.12,3.76,7.52,0.763
7973,3.12,3.12,3.8,7.6,0.783
7974,3.12,3.12,3.84,7.68,0.798
7975,3.12,3.12,3.88,7.76,0.77
