sigx,sigh,success_rate
3.68,2.88,0.745
2.04,2.28,0.708
3.68,2.44,0.746
1.96,2.52,0.681
2.0,2.96,0.658
3.28,2.76,0.721
1.56,2.4,0.672
0.32,2.2,0.518
1.84,2.24,0.742
2.56,2.64,0.7
3.04,2.12,0.755
1.0,2.08,0.671
0.8,2.72,0.548
0.28,2.6,0.47
3.52,2.32,0.744
1.36,2.84,0.645
3.72,2.88,0.728
3.32,2.76,0.731
3.72,2.44,0.749
2.08,2.28,0.706
0.36,2.2,0.54
2.0,2.52,0.714
2.04,2.96,0.647
3.08,2.12,0.753
1.04,2.08,0.668
1.6,2.4,0.678
1.88,2.24,0.732
2.6,2.64,0.711
3.36,2.76,0.712
0.84,2.72,0.58
0.4,2.2,0.541
0.32,2.6,0.48
3.56,2.32,0.766
1.4,2.84,0.622
3.12,2.12,0.76
3.76,2.88,0.731
3.76,2.44,0.763
2.12,2.28,0.717
1.08,2.08,0.702
2.04,2.52,0.705
2.08,2.96,0.645
3.4,2.76,0.734
1.64,2.4,0.704
0.88,2.72,0.617
0.44,2.2,0.573
1.92,2.24,0.726
2.64,2.64,0.701
3.16,2.12,0.731
0.36,2.6,0.497
3.6,2.32,0.757
1.44,2.84,0.653
3.8,2.88,0.724
3.44,2.76,0.712
2.16,2.28,0.731
3.8,2.44,0.755
0.92,2.72,0.624
0.48,2.2,0.561
2.08,2.52,0.709
0.16,3.04,0.378
2.12,2.96,0.685
3.2,2.12,0.767
1.68,2.4,0.694
1.96,2.24,0.721
2.68,2.64,0.725
3.48,2.76,0.74
0.96,2.72,0.614
0.52,2.2,0.6
0.4,2.6,0.513
3.64,2.32,0.73
1.48,2.84,0.666
3.24,2.12,0.752
3.84,2.88,0.728
2.2,2.28,0.719
3.84,2.44,0.749
2.12,2.52,0.697
0.2,3.04,0.435
2.16,2.96,0.658
3.52,2.76,0.726
1.72,2.4,0.688
1.0,2.72,0.626
0.56,2.2,0.585
2.0,2.24,0.721
2.72,2.64,0.71
3.28,2.12,0.769
0.44,2.6,0.497
3.68,2.32,0.752
1.52,2.84,0.66
3.88,2.88,0.735
3.56,2.76,0.764
2.24,2.28,0.704
3.88,2.44,0.763
2.16,2.52,0.697
1.04,2.72,0.623
0.6,2.2,0.617
0.24,3.04,0.401
2.2,2.96,0.661
3.32,2.12,0.772
1.76,2.4,0.675
2.04,2.24,0.72
2.76,2.64,0.724
3.6,2.76,0.756
1.08,2.72,0.606
0.64,2.2,0.595
0.48,2.6,0.572
3.72,2.32,0.741
1.56,2.84,0.678
3.36,2.12,0.749
3.92,2.88,0.727
2.28,2.28,0.735
3.92,2.44,0.751
2.2,2.52,0.714
0.28,3.04,0.425
2.24,2.96,0.701
3.64,2.76,0.742
1.8,2.4,0.703
0.68,2.2,0.604
1.12,2.72,0.615
2.08,2.24,0.728
2.8,2.64,0.712
3.4,2.12,0.773
0.52,2.6,0.553
3.76,2.32,0.765
1.6,2.84,0.641
3.96,2.88,0.74
2.32,2.28,0.728
3.68,2.76,0.734
3.96,2.44,0.766
2.24,2.52,0.722
0.72,2.2,0.624
0.32,3.04,0.445
1.16,2.72,0.629
2.28,2.96,0.694
3.44,2.12,0.751
1.84,2.4,0.708
2.12,2.24,0.717
2.84,2.64,0.73
3.72,2.76,0.715
0.76,2.2,0.62
1.2,2.72,0.615
0.56,2.6,0.555
3.8,2.32,0.763
1.64,2.84,0.656
2.52,3.08,0.676
4.0,2.88,0.724
2.36,2.28,0.705
4.0,2.44,0.776
2.28,2.52,0.739
0.36,3.04,0.466
2.32,2.96,0.667
3.76,2.76,0.765
1.88,2.4,0.73
0.8,2.2,0.677
2.16,2.24,0.716
2.88,2.64,0.738
2.56,3.08,0.683
1.24,2.72,0.65
2.4,2.28,0.722
0.6,2.6,0.559
3.84,2.32,0.759
1.68,2.84,0.664
0.0,2.92,0.086
3.8,2.76,0.721
0.0,2.48,0.093
2.32,2.52,0.741
0.84,2.2,0.642
0.4,3.04,0.479
2.36,2.96,0.671
2.6,3.08,0.674
2.44,2.28,0.734
1.92,2.4,0.702
2.2,2.24,0.716
2.92,2.64,0.695
1.28,2.72,0.661
3.84,2.76,0.718
0.88,2.2,0.626
0.64,2.6,0.56
3.88,2.32,0.771
1.72,2.84,0.652
2.64,3.08,0.676
0.04,2.92,0.265
2.48,2.28,0.715
0.04,2.48,0.263
2.36,2.52,0.698
0.44,3.04,0.514
2.4,2.96,0.711
3.88,2.76,0.742
1.96,2.4,0.701
0.92,2.2,0.647
2.24,2.24,0.714
2.96,2.64,0.736
1.32,2.72,0.651
2.68,3.08,0.71
2.52,2.28,0.75
0.68,2.6,0.558
3.92,2.32,0.75
1.76,2.84,0.67
0.08,2.92,0.299
3.92,2.76,0.715
2.4,2.52,0.72
0.08,2.48,0.352
0.96,2.2,0.656
0.48,3.04,0.518
2.44,2.96,0.696
2.72,3.08,0.685
2.0,2.4,0.691
2.56,2.28,0.73
2.28,2.24,0.737
3.0,2.64,0.735
1.36,2.72,0.631
3.96,2.76,0.747
1.0,2.2,0.662
0.72,2.6,0.585
3.96,2.32,0.757
1.8,2.84,0.671
2.76,3.08,0.691
0.12,2.92,0.356
2.44,2.52,0.721
2.6,2.28,0.726
0.12,2.48,0.382
0.52,3.04,0.506
2.48,2.96,0.681
4.0,2.76,0.713
2.04,2.4,0.725
1.04,2.2,0.654
2.32,2.24,0.71
3.04,2.64,0.738
1.4,2.72,0.662
2.8,3.08,0.695
2.64,2.28,0.715
0.76,2.6,0.596
4.0,2.32,0.753
1.84,2.84,0.655
0.16,2.92,0.391
0.0,2.8,0.095
2.48,2.52,0.73
0.16,2.48,0.437
1.08,2.2,0.654
0.56,3.04,0.541
2.52,2.96,0.689
2.84,3.08,0.703
2.08,2.4,0.709
2.68,2.28,0.742
2.36,2.24,0.732
3.08,2.64,0.697
1.44,2.72,0.661
0.04,2.8,0.248
1.12,2.2,0.673
0.8,2.6,0.593
0.0,2.36,0.09
1.88,2.84,0.711
0.2,2.92,0.415
2.88,3.08,0.689
2.52,2.52,0.726
0.2,2.48,0.45
2.72,2.28,0.755
0.6,3.04,0.528
2.56,2.96,0.687
0.08,2.8,0.326
2.12,2.4,0.726
1.16,2.2,0.675
2.4,2.24,0.71
3.12,2.64,0.736
1.48,2.72,0.682
2.92,3.08,0.68
2.76,2.28,0.74
0.84,2.6,0.639
0.04,2.36,0.241
1.92,2.84,0.669
0.24,2.92,0.442
0.12,2.8,0.382
2.56,2.52,0.751
0.24,2.48,0.472
1.2,2.2,0.686
0.64,3.04,0.529
2.6,2.96,0.676
2.96,3.08,0.696
2.16,2.4,0.691
2.8,2.28,0.731
2.44,2.24,0.74
3.16,2.64,0.734
1.52,2.72,0.666
0.16,2.8,0.395
1.24,2.2,0.689
0.88,2.6,0.623
0.08,2.36,0.358
1.96,2.84,0.665
0.28,2.92,0.447
3.0,3.08,0.71
2.6,2.52,0.719
0.28,2.48,0.519
2.84,2.28,0.746
0.68,3.04,0.576
2.64,2.96,0.678
0.2,2.8,0.43
2.2,2.4,0.72
1.28,2.2,0.659
2.48,2.24,0.72
3.2,2.64,0.736
1.56,2.72,0.683
3.04,3.08,0.711
2.88,2.28,0.726
0.92,2.6,0.6
0.12,2.36,0.401
2.0,2.84,0.643
0.32,2.92,0.45
0.24,2.8,0.42
2.64,2.52,0.711
0.32,2.48,0.488
1.32,2.2,0.691
0.72,3.04,0.564
2.68,2.96,0.687
3.08,3.08,0.714
2.24,2.4,0.722
2.92,2.28,0.748
2.52,2.24,0.735
3.24,2.64,0.747
1.6,2.72,0.677
0.28,2.8,0.455
1.36,2.2,0.681
0.96,2.6,0.628
0.16,2.36,0.435
2.04,2.84,0.661
0.36,2.92,0.485
3.12,3.08,0.686
2.68,2.52,0.725
0.36,2.48,0.506
2.96,2.28,0.731
0.76,3.04,0.586
2.72,2.96,0.715
0.32,2.8,0.474
2.28,2.4,0.706
2.56,2.24,0.733
1.4,2.2,0.663
3.28,2.64,0.731
1.64,2.72,0.682
3.16,3.08,0.709
3.0,2.28,0.73
1.0,2.6,0.61
0.2,2.36,0.473
2.08,2.84,0.687
0.4,2.92,0.464
0.36,2.8,0.512
2.72,2.52,0.724
0.4,2.48,0.5
1.44,2.2,0.684
0.8,3.04,0.576
2.76,2.96,0.706
2.32,2.4,0.712
3.2,3.08,0.704
2.6,2.24,0.744
3.04,2.28,0.751
3.32,2.64,0.711
1.68,2.72,0.671
0.4,2.8,0.493
1.48,2.2,0.698
1.04,2.6,0.61
0.24,2.36,0.474
2.12,2.84,0.693
0.44,2.92,0.494
3.24,3.08,0.699
2.76,2.52,0.732
0.44,2.48,0.531
3.08,2.28,0.727
0.84,3.04,0.554
2.8,2.96,0.692
2.36,2.4,0.705
0.44,2.8,0.51
2.64,2.24,0.697
1.52,2.2,0.681
3.36,2.64,0.736
1.72,2.72,0.657
3.28,3.08,0.703
3.12,2.28,0.756
1.08,2.6,0.623
0.28,2.36,0.48
2.16,2.84,0.692
0.48,2.92,0.545
0.48,2.8,0.518
2.8,2.52,0.743
0.48,2.48,0.543
1.56,2.2,0.699
0.88,3.04,0.564
2.84,2.96,0.695
2.4,2.4,0.697
3.32,3.08,0.707
2.68,2.24,0.75
3.16,2.28,0.762
3.4,2.64,0.734
1.76,2.72,0.695
0.52,2.8,0.537
1.6,2.2,0.706
1.12,2.6,0.663
0.32,2.36,0.519
2.2,2.84,0.682
0.52,2.92,0.503
2.84,2.52,0.773
3.36,3.08,0.692
0.52,2.48,0.559
3.2,2.28,0.756
0.92,3.04,0.579
2.88,2.96,0.708
2.44,2.4,0.749
0.56,2.8,0.553
2.72,2.24,0.74
1.64,2.2,0.685
3.44,2.64,0.726
1.8,2.72,0.681
3.4,3.08,0.722
3.24,2.28,0.729
1.16,2.6,0.649
0.36,2.36,0.516
2.24,2.84,0.672
0.56,2.92,0.515
2.88,2.52,0.738
0.6,2.8,0.553
0.56,2.48,0.556
1.68,2.2,0.715
0.96,3.04,0.593
2.92,2.96,0.713
2.48,2.4,0.703
3.44,3.08,0.726
2.76,2.24,0.757
3.28,2.28,0.732
3.48,2.64,0.746
1.84,2.72,0.655
0.64,2.8,0.557
1.72,2.2,0.71
1.2,2.6,0.633
2.28,2.84,0.695
0.4,2.36,0.528
0.6,2.92,0.564
2.92,2.52,0.729
3.48,3.08,0.708
0.6,2.48,0.536
3.32,2.28,0.775
1.0,3.04,0.6
2.96,2.96,0.719
2.52,2.4,0.716
0.68,2.8,0.571
2.8,2.24,0.734
1.76,2.2,0.723
3.52,2.64,0.717
1.88,2.72,0.684
3.52,3.08,0.712
3.36,2.28,0.749
1.24,2.6,0.649
2.32,2.84,0.709
0.44,2.36,0.531
0.64,2.92,0.541
2.96,2.52,0.727
0.72,2.8,0.548
0.64,2.48,0.571
0.84,3.16,0.564
1.04,3.04,0.611
3.0,2.96,0.697
2.56,2.4,0.704
3.56,3.08,0.707
2.84,2.24,0.75
3.4,2.28,0.78
3.56,2.64,0.742
1.92,2.72,0.681
0.76,2.8,0.593
0.88,3.16,0.568
1.28,2.6,0.63
0.48,2.36,0.536
2.36,2.84,0.707
0.68,2.92,0.567
3.0,2.52,0.733
3.6,3.08,0.729
0.68,2.48,0.606
3.44,2.28,0.736
1.08,3.04,0.602
3.04,2.96,0.738
2.6,2.4,0.715
2.88,2.24,0.734
0.8,2.8,0.583
0.92,3.16,0.566
3.6,2.64,0.736
1.96,2.72,0.682
3.64,3.08,0.748
3.48,2.28,0.758
1.32,2.6,0.67
2.4,2.84,0.694
0.52,2.36,0.572
0.72,2.92,0.555
3.04,2.52,0.771
0.84,2.8,0.603
0.72,2.48,0.604
0.96,3.16,0.598
1.12,3.04,0.605
3.08,2.96,0.693
2.64,2.4,0.717
2.92,2.24,0.757
3.68,3.08,0.7
3.52,2.28,0.765
3.64,2.64,0.752
2.0,2.72,0.676
0.88,2.8,0.613
1.0,3.16,0.567
1.36,2.6,0.678
2.44,2.84,0.705
0.56,2.36,0.567
0.76,2.92,0.553
3.08,2.52,0.738
3.72,3.08,0.695
0.76,2.48,0.626
3.56,2.28,0.759
1.16,3.04,0.606
3.12,2.96,0.727
2.68,2.4,0.728
2.96,2.24,0.756
0.92,2.8,0.613
1.04,3.16,0.604
3.68,2.64,0.744
2.04,2.72,0.672
3.76,3.08,0.677
1.4,2.6,0.647
3.6,2.28,0.752
2.48,2.84,0.685
0.6,2.36,0.599
0.8,2.92,0.575
3.12,2.52,0.757
0.96,2.8,0.596
0.8,2.48,0.621
1.08,3.16,0.595
1.2,3.04,0.634
3.16,2.96,0.738
2.72,2.4,0.729
3.0,2.24,0.745
3.8,3.08,0.717
3.64,2.28,0.758
3.72,2.64,0.716
2.08,2.72,0.692
1.0,2.8,0.612
1.12,3.16,0.612
1.44,2.6,0.649
2.52,2.84,0.695
0.64,2.36,0.565
0.84,2.92,0.571
3.16,2.52,0.731
0.84,2.48,0.622
3.84,3.08,0.716
3.68,2.28,0.757
1.24,3.04,0.636
3.2,2.96,0.719
2.76,2.4,0.74
3.04,2.24,0.761
1.04,2.8,0.612
1.16,3.16,0.591
3.76,2.64,0.744
2.12,2.72,0.671
3.88,3.08,0.742
1.48,2.6,0.669
3.72,2.28,0.766
2.56,2.84,0.695
0.68,2.36,0.589
0.88,2.92,0.58
3.2,2.52,0.728
1.08,2.8,0.614
0.88,2.48,0.599
1.2,3.16,0.584
3.24,2.96,0.755
1.28,3.04,0.612
2.8,2.4,0.728
3.08,2.24,0.749
3.92,3.08,0.731
3.76,2.28,0.755
3.8,2.64,0.742
2.16,2.72,0.713
1.24,3.16,0.595
1.12,2.8,0.624
1.52,2.6,0.662
2.6,2.84,0.674
0.72,2.36,0.596
0.92,2.92,0.572
3.24,2.52,0.74
0.92,2.48,0.601
3.96,3.08,0.72
3.8,2.28,0.753
3.28,2.96,0.723
1.32,3.04,0.63
2.84,2.4,0.733
3.12,2.24,0.748
1.28,3.16,0.604
1.16,2.8,0.625
3.84,2.64,0.74
2.2,2.72,0.722
1.56,2.6,0.663
4.0,3.08,0.726
3.84,2.28,0.745
2.64,2.84,0.703
0.76,2.36,0.635
0.96,2.92,0.604
3.28,2.52,0.762
1.32,3.16,0.644
0.96,2.48,0.601
1.2,2.8,0.641
3.32,2.96,0.72
1.36,3.04,0.594
2.88,2.4,0.757
3.16,2.24,0.754
3.88,2.28,0.758
0.0,3.12,0.121
3.88,2.64,0.753
2.24,2.72,0.7
1.6,2.6,0.676
1.36,3.16,0.583
2.68,2.84,0.716
1.24,2.8,0.639
0.8,2.36,0.632
1.0,2.92,0.57
3.32,2.52,0.745
1.0,2.48,0.636
3.92,2.28,0.757
0.04,3.12,0.237
3.36,2.96,0.718
1.4,3.04,0.625
2.92,2.4,0.74
3.2,2.24,0.742
1.4,3.16,0.634
1.28,2.8,0.632
3.92,2.64,0.742
2.28,2.72,0.715
1.64,2.6,0.682
2.72,2.84,0.691
3.96,2.28,0.727
0.08,3.12,0.313
0.84,2.36,0.601
1.04,2.92,0.636
3.36,2.52,0.751
1.44,3.16,0.626
1.04,2.48,0.619
1.32,2.8,0.613
3.4,2.96,0.693
1.44,3.04,0.648
2.96,2.4,0.749
3.24,2.24,0.755
4.0,2.28,0.77
0.12,3.12,0.327
3.96,2.64,0.733
2.32,2.72,0.735
1.68,2.6,0.678
2.76,2.84,0.719
1.48,3.16,0.645
1.36,2.8,0.642
0.88,2.36,0.611
1.08,2.92,0.598
3.4,2.52,0.745
0.0,2.32,0.091
1.08,2.48,0.659
0.16,3.12,0.367
3.44,2.96,0.722
1.48,3.04,0.647
3.0,2.4,0.729
3.28,2.24,0.764
1.52,3.16,0.622
1.4,2.8,0.654
4.0,2.64,0.751
2.36,2.72,0.697
1.72,2.6,0.674
2.8,2.84,0.722
0.04,2.32,0.289
0.2,3.12,0.4
0.92,2.36,0.645
1.12,2.92,0.584
3.44,2.52,0.73
1.56,3.16,0.629
1.12,2.48,0.656
1.44,2.8,0.659
3.48,2.96,0.731
1.52,3.04,0.64
3.32,2.24,0.751
3.04,2.4,0.761
0.08,2.32,0.353
0.24,3.12,0.417
2.4,2.72,0.7
0.0,2.68,0.09
1.76,2.6,0.681
2.84,2.84,0.689
1.6,3.16,0.632
0.96,2.36,0.636
1.48,2.8,0.645
1.16,2.92,0.62
3.48,2.52,0.707
0.12,2.32,0.384
1.16,2.48,0.641
0.28,3.12,0.465
3.52,2.96,0.702
1.56,3.04,0.647
3.36,2.24,0.75
3.08,2.4,0.743
1.64,3.16,0.654
1.52,2.8,0.664
2.44,2.72,0.688
0.04,2.68,0.255
1.8,2.6,0.693
2.88,2.84,0.716
0.16,2.32,0.419
1.0,2.36,0.632
0.32,3.12,0.46
1.2,2.92,0.607
3.52,2.52,0.728
1.68,3.16,0.626
1.2,2.48,0.654
1.56,2.8,0.661
3.56,2.96,0.701
1.6,3.04,0.663
3.4,2.24,0.75
3.12,2.4,0.752
0.2,2.32,0.447
2.48,2.72,0.667
0.08,2.68,0.324
0.36,3.12,0.463
1.84,2.6,0.678
2.92,2.84,0.703
1.72,3.16,0.666
1.04,2.36,0.639
1.6,2.8,0.679
1.24,2.92,0.623
3.56,2.52,0.758
0.24,2.32,0.458
1.24,2.48,0.668
0.4,3.12,0.479
3.6,2.96,0.706
1.64,3.04,0.604
3.44,2.24,0.755
3.16,2.4,0.734
1.76,3.16,0.641
2.52,2.72,0.707
1.64,2.8,0.669
0.12,2.68,0.343
1.88,2.6,0.708
2.96,2.84,0.725
0.28,2.32,0.515
1.08,2.36,0.646
0.44,3.12,0.472
1.28,2.92,0.631
3.6,2.52,0.745
1.8,3.16,0.67
1.28,2.48,0.665
1.68,2.8,0.66
3.64,2.96,0.737
1.68,3.04,0.646
3.48,2.24,0.748
3.2,2.4,0.739
0.32,2.32,0.518
2.56,2.72,0.697
0.16,2.68,0.398
0.48,3.12,0.495
1.92,2.6,0.684
3.0,2.84,0.697
1.84,3.16,0.664
1.12,2.36,0.659
1.72,2.8,0.665
1.32,2.92,0.663
3.64,2.52,0.718
1.32,2.48,0.65
0.36,2.32,0.554
3.68,2.96,0.718
1.72,3.04,0.629
0.52,3.12,0.493
3.52,2.24,0.732
3.24,2.4,0.739
1.88,3.16,0.643
2.6,2.72,0.686
0.2,2.68,0.434
1.76,2.8,0.648
1.96,2.6,0.677
3.04,2.84,0.707
0.4,2.32,0.531
1.16,2.36,0.662
0.56,3.12,0.506
1.36,2.92,0.639
3.68,2.52,0.739
1.92,3.16,0.657
1.36,2.48,0.673
1.8,2.8,0.695
3.72,2.96,0.723
1.76,3.04,0.646
3.56,2.24,0.749
3.28,2.4,0.743
0.44,2.32,0.544
2.64,2.72,0.698
0.24,2.68,0.442
0.6,3.12,0.546
2.0,2.6,0.686
3.08,2.84,0.697
1.96,3.16,0.631
1.2,2.36,0.667
1.84,2.8,0.664
1.4,2.92,0.649
3.72,2.52,0.728
1.4,2.48,0.68
0.48,2.32,0.584
3.76,2.96,0.722
1.8,3.04,0.665
0.64,3.12,0.51
3.6,2.24,0.75
3.32,2.4,0.759
2.0,3.16,0.671
2.68,2.72,0.701
0.28,2.68,0.463
1.88,2.8,0.66
2.04,2.6,0.714
3.12,2.84,0.732
1.24,2.36,0.662
0.52,2.32,0.551
0.68,3.12,0.538
1.44,2.92,0.619
3.76,2.52,0.754
2.04,3.16,0.657
1.44,2.48,0.663
1.92,2.8,0.667
3.8,2.96,0.734
1.84,3.04,0.652
3.64,2.24,0.738
3.36,2.4,0.739
2.72,2.72,0.714
0.56,2.32,0.578
0.32,2.68,0.499
0.72,3.12,0.542
2.08,2.6,0.692
3.16,2.84,0.69
2.08,3.16,0.654
1.28,2.36,0.678
1.96,2.8,0.651
1.48,2.92,0.64
3.8,2.52,0.748
1.48,2.48,0.674
0.6,2.32,0.609
3.84,2.96,0.743
1.88,3.04,0.644
3.68,2.24,0.765
0.76,3.12,0.583
3.4,2.4,0.749
2.12,3.16,0.678
2.76,2.72,0.715
0.36,2.68,0.506
2.0,2.8,0.694
2.12,2.6,0.694
3.2,2.84,0.716
1.32,2.36,0.656
0.64,2.32,0.584
3.84,2.52,0.756
1.52,2.92,0.666
0.8,3.12,0.538
2.16,3.16,0.678
1.52,2.48,0.67
2.04,2.8,0.691
3.88,2.96,0.729
1.92,3.04,0.678
3.72,2.24,0.753
3.44,2.4,0.735
2.8,2.72,0.712
0.68,2.32,0.615
0.4,2.68,0.496
0.84,3.12,0.571
2.16,2.6,0.679
3.24,2.84,0.694
2.2,3.16,0.674
1.36,2.36,0.69
2.08,2.8,0.676
3.88,2.52,0.762
1.56,2.92,0.637
1.56,2.48,0.674
0.72,2.32,0.623
3.92,2.96,0.722
1.96,3.04,0.689
3.76,2.24,0.768
3.48,2.4,0.747
0.88,3.12,0.569
2.84,2.72,0.706
2.24,3.16,0.664
0.44,2.68,0.55
2.12,2.8,0.725
2.2,2.6,0.672
3.28,2.84,0.726
1.4,2.36,0.688
0.76,2.32,0.586
3.92,2.52,0.765
1.6,2.92,0.657
0.92,3.12,0.596
2.28,3.16,0.679
1.6,2.48,0.665
3.96,2.96,0.727
2.16,2.8,0.688
2.0,3.04,0.674
3.8,2.24,0.759
3.52,2.4,0.747
2.88,2.72,0.701
0.48,2.68,0.53
0.8,2.32,0.627
0.96,3.12,0.587
2.24,2.6,0.714
3.32,2.84,0.723
1.44,2.36,0.709
2.32,3.16,0.666
2.2,2.8,0.717
3.96,2.52,0.741
1.64,2.92,0.638
1.64,2.48,0.677
0.84,2.32,0.641
4.0,2.96,0.723
2.04,3.04,0.669
3.84,2.24,0.762
3.56,2.4,0.759
1.0,3.12,0.6
2.92,2.72,0.717
2.36,3.16,0.672
0.52,2.68,0.536
2.24,2.8,0.678
2.28,2.6,0.694
3.36,2.84,0.715
1.48,2.36,0.685
0.88,2.32,0.65
4.0,2.52,0.733
1.68,2.92,0.67
1.04,3.12,0.574
1.68,2.48,0.68
0.0,3.0,0.119
2.28,2.8,0.731
2.4,3.16,0.697
2.08,3.04,0.648
3.88,2.24,0.775
3.6,2.4,0.758
2.96,2.72,0.727
0.56,2.68,0.56
0.92,2.32,0.625
1.08,3.12,0.583
2.32,2.6,0.709
3.4,2.84,0.741
1.52,2.36,0.681
2.32,2.8,0.729
2.44,3.16,0.67
0.0,2.56,0.094
1.72,2.92,0.672
1.72,2.48,0.676
0.96,2.32,0.64
0.04,3.0,0.242
2.12,3.04,0.668
3.92,2.24,0.743
3.64,2.4,0.738
1.12,3.12,0.598
3.0,2.72,0.731
0.6,2.68,0.57
2.36,2.8,0.693
2.48,3.16,0.66
2.36,2.6,0.691
3.44,2.84,0.744
1.56,2.36,0.688
1.0,2.32,0.685
0.04,2.56,0.274
1.76,2.92,0.655
1.16,3.12,0.573
1.76,2.48,0.711
0.08,3.0,0.302
2.4,2.8,0.72
2.52,3.16,0.67
3.96,2.24,0.777
2.16,3.04,0.646
3.68,2.4,0.756
3.04,2.72,0.717
0.64,2.68,0.553
1.04,2.32,0.673
2.4,2.6,0.713
3.48,2.84,0.707
1.2,3.12,0.621
1.6,2.36,0.654
2.44,2.8,0.709
2.56,3.16,0.673
0.08,2.56,0.305
1.8,2.92,0.662
1.8,2.48,0.69
1.08,2.32,0.61
0.12,3.0,0.353
4.0,2.24,0.784
2.2,3.04,0.689
3.72,2.4,0.77
1.24,3.12,0.615
3.08,2.72,0.738
0.68,2.68,0.565
2.48,2.8,0.708
2.6,3.16,0.683
2.44,2.6,0.723
3.52,2.84,0.707
1.64,2.36,0.696
1.12,2.32,0.683
0.12,2.56,0.367
1.84,2.92,0.684
1.28,3.12,0.607
1.84,2.48,0.702
0.16,3.0,0.37
2.52,2.8,0.691
0.0,2.28,0.114
2.64,3.16,0.665
2.24,3.04,0.664
3.76,2.4,0.761
3.12,2.72,0.753
0.72,2.68,0.59
1.16,2.32,0.674
2.48,2.6,0.707
3.56,2.84,0.704
1.32,3.12,0.605
1.68,2.36,0.7
2.56,2.8,0.702
2.68,3.16,0.7
0.16,2.56,0.38
1.88,2.92,0.666
1.88,2.48,0.687
0.2,3.0,0.417
1.2,2.32,0.661
0.04,2.28,0.291
2.28,3.04,0.696
3.8,2.4,0.742
1.36,3.12,0.636
3.16,2.72,0.705
0.76,2.68,0.601
2.6,2.8,0.726
2.72,3.16,0.701
2.52,2.6,0.694
3.6,2.84,0.73
1.72,2.36,0.724
1.24,2.32,0.664
0.2,2.56,0.445
1.92,2.92,0.645
1.4,3.12,0.663
1.92,2.48,0.729
0.24,3.0,0.427
2.64,2.8,0.69
0.08,2.28,0.349
2.76,3.16,0.693
2.32,3.04,0.688
3.84,2.4,0.747
3.2,2.72,0.72
0.8,2.68,0.593
1.28,2.32,0.7
2.56,2.6,0.724
3.64,2.84,0.749
1.44,3.12,0.647
1.76,2.36,0.676
2.68,2.8,0.696
2.8,3.16,0.71
0.24,2.56,0.463
1.96,2.92,0.664
1.96,2.48,0.698
0.28,3.0,0.429
1.32,2.32,0.695
3.2,3.2,0.704
2.36,3.04,0.697
3.88,2.4,0.736
1.48,3.12,0.668
3.24,2.72,0.716
0.84,2.68,0.602
2.72,2.8,0.705
2.84,3.16,0.7
2.6,2.6,0.722
3.68,2.84,0.72
1.8,2.36,0.693
1.36,2.32,0.678
0.28,2.56,0.486
2.0,2.92,0.667
1.52,3.12,0.601
2.0,2.48,0.716
0.32,3.0,0.469
2.76,2.8,0.72
3.24,3.2,0.676
2.88,3.16,0.706
2.4,3.04,0.672
3.92,2.4,0.735
3.28,2.72,0.721
0.88,2.68,0.603
1.4,2.32,0.666
2.64,2.6,0.692
3.72,2.84,0.718
1.56,3.12,0.642
1.84,2.36,0.728
2.8,2.8,0.722
2.92,3.16,0.686
0.32,2.56,0.481
2.04,2.92,0.677
2.04,2.48,0.693
0.36,3.0,0.509
3.28,3.2,0.686
1.44,2.32,0.689
2.44,3.04,0.721
3.96,2.4,0.77
3.32,2.72,0.737
1.6,3.12,0.628
0.92,2.68,0.64
2.84,2.8,0.73
2.96,3.16,0.719
2.68,2.6,0.702
3.76,2.84,0.725
1.88,2.36,0.724
1.48,2.32,0.686
2.08,2.92,0.698
0.36,2.56,0.537
1.64,3.12,0.629
2.08,2.48,0.654
0.4,3.0,0.491
3.32,3.2,0.683
2.88,2.8,0.727
3.0,3.16,0.711
2.48,3.04,0.694
4.0,2.4,0.764
3.36,2.72,0.746
0.96,2.68,0.6
1.52,2.32,0.68
2.72,2.6,0.709
3.8,2.84,0.735
1.92,2.36,0.715
1.68,3.12,0.673
2.92,2.8,0.688
3.04,3.16,0.701
2.12,2.92,0.696
0.4,2.56,0.542
2.12,2.48,0.701
0.44,3.0,0.488
3.36,3.2,0.687
1.56,2.32,0.707
2.52,3.04,0.683
0.0,2.44,0.103
3.4,2.72,0.712
1.72,3.12,0.659
1.0,2.68,0.618
2.96,2.8,0.691
3.08,3.16,0.668
2.76,2.6,0.719
3.84,2.84,0.756
1.96,2.36,0.697
1.6,2.32,0.693
2.16,2.92,0.685
0.44,2.56,0.518
1.76,3.12,0.647
2.16,2.48,0.73
0.48,3.0,0.504
3.4,3.2,0.727
3.0,2.8,0.712
3.12,3.16,0.707
2.56,3.04,0.666
0.04,2.44,0.294
3.44,2.72,0.727
1.04,2.68,0.619
1.64,2.32,0.718
2.8,2.6,0.704
3.88,2.84,0.739
2.0,2.36,0.724
1.8,3.12,0.638
3.04,2.8,0.705
2.2,2.92,0.686
3.16,3.16,0.706
0.48,2.56,0.548
2.2,2.48,0.709
0.52,3.0,0.496
3.44,3.2,0.718
1.68,2.32,0.702
2.6,3.04,0.699
0.08,2.44,0.315
3.48,2.72,0.737
1.84,3.12,0.675
1.08,2.68,0.642
3.08,2.8,0.728
3.2,3.16,0.712
2.84,2.6,0.726
3.92,2.84,0.73
