,$\mu_h$,$\mu_x$,success_rate
5296,0.16,-0.48,0.773
5297,0.16,-0.4,0.774
5298,0.16,-0.32,0.783
5299,0.16,-0.24,0.785
5300,0.16,-0.16,0.77
5301,0.16,-0.08,0.784
5302,0.16,0,0.772
5303,0.16,0.08,0.757
5304,0.16,0.16,0.765
5305,0.16,0.24,0.745
5306,0.16,0.32,0.749
5307,0.16,0.4,0.746
5308,0.16,0.48,0.752
5309,0.16,0.56,0.725
5310,0.16,0.64,0.73
5311,0.16,0.72,0.698
5312,0.16,0.8,0.715
5313,0.16,0.88,0.707
5314,0.16,0.96,0.709
5315,0.16,1.04,0.679
5316,0.16,1.12,0.674
5317,0.16,1.2,0.67
5318,0.16,1.28,0.674
5319,0.16,1.36,0.62
5320,0.16,1.44,0.61
5321,0.16,1.52,0.603
5322,0.16,1.6,0.584
5323,0.16,1.68,0.573
5324,0.16,1.76,0.567
5325,0.16,1.84,0.549
5326,0.16,1.92,0.517
5327,0.16,2,0.507
5328,0.16,2.08,0.477
5329,0.16,2.16,0.452
5330,0.16,2.24,0.403
5331,0.16,2.32,0.422
5332,0.16,2.4,0.388
5333,0.16,2.48,0.359
5334,0.16,2.56,0.352
5335,0.16,2.64,0.351
5336,0.16,2.72,0.288
5337,0.16,2.8,0.293
5338,0.16,2.88,0.255
5339,0.16,2.96,0.279
5340,0.16,3.04,0.243
5341,0.16,3.12,0.247
5342,0.16,3.2,0.216
5343,0.16,3.28,0.211
5344,0.16,3.36,0.207
5345,0.16,3.44,0.171
5346,0.16,3.52,0.159
5347,0.16,3.6,0.173
5348,0.16,3.68,0.167
5349,0.16,3.76,0.149
5350,0.16,3.84,0.155
5351,0.16,3.92,0.147
5352,0.16,4,0.155
5353,0.24,-4,0.463
5354,0.24,-3.92,0.514
5355,0.24,-3.84,0.513
5356,0.24,-3.76,0.563
5357,0.24,-3.68,0.589
5358,0.24,-3.6,0.608
5359,0.24,-3.52,0.602
5360,0.24,-3.44,0.643
5361,0.24,-3.36,0.654
5362,0.24,-3.28,0.644
5363,0.24,-3.2,0.669
5364,0.24,-3.12,0.694
5365,0.24,-3.04,0.693
5366,0.24,-2.96,0.688
5367,0.24,-2.88,0.715
5368,0.24,-2.8,0.712
5369,0.24,-2.72,0.731
5370,0.24,-2.64,0.732
5371,0.24,-2.56,0.721
5372,0.24,-2.48,0.754
5373,0.24,-2.4,0.758
5374,0.24,-2.32,0.757
5375,0.24,-2.24,0.755
5376,0.24,-2.16,0.759
5377,0.24,-2.08,0.744
5378,0.24,-2,0.794
5379,0.24,-1.92,0.799
5380,0.24,-1.84,0.804
5381,0.24,-1.76,0.768
5382,0.24,-1.68,0.787
5383,0.24,-1.6,0.799
5384,0.24,-1.52,0.822
5385,0.24,-1.44,0.794
5386,0.24,-1.36,0.788
5387,0.24,-1.28,0.787
5388,0.24,-1.2,0.787
5389,0.24,-1.12,0.801
5390,0.24,-1.04,0.803
5391,0.24,-0.96,0.775
5392,0.24,-0.88,0.775
5393,0.24,-0.8,0.801
5394,0.24,-0.72,0.784
5395,0.24,-0.64,0.764
5396,0.24,-0.56,0.787
5397,0.24,-0.48,0.807
5398,0.24,-0.4,0.785
5399,0.24,-0.32,0.774
5400,0.24,-0.24,0.753
5401,0.24,-0.16,0.773
5402,0.24,-0.08,0.759
5403,0.24,0,0.77
5404,0.24,0.08,0.779
5405,0.24,0.16,0.774
5406,0.24,0.24,0.767
5407,0.24,0.32,0.749
5408,0.24,0.4,0.768
5409,0.24,0.48,0.771
5410,0.24,0.56,0.772
5411,0.24,0.64,0.728
5412,0.24,0.72,0.717
5413,0.24,0.8,0.726
5414,0.24,0.88,0.693
5415,0.24,0.96,0.701
5416,0.24,1.04,0.694
5417,0.24,1.12,0.68
5418,0.24,1.2,0.649
5419,0.24,1.28,0.67
5420,0.24,1.36,0.673
5421,0.24,1.44,0.66
5422,0.24,1.52,0.634
5423,0.24,1.6,0.632
5424,0.24,1.68,0.585
5425,0.24,1.76,0.574
5426,0.24,1.84,0.55
5427,0.24,1.92,0.508
5428,0.24,2,0.527
5429,0.24,2.08,0.526
5430,0.24,2.16,0.468
5431,0.24,2.24,0.449
5432,0.24,2.32,0.45
5433,0.24,2.4,0.415
5434,0.24,2.48,0.371
5435,0.24,2.56,0.391
5436,0.24,2.64,0.382
5437,0.24,2.72,0.336
5438,0.24,2.8,0.325
5439,0.24,2.88,0.322
5440,0.24,2.96,0.256
5441,0.24,3.04,0.249
5442,0.24,3.12,0.237
5443,0.24,3.2,0.237
5444,0.24,3.28,0.224
5445,0.24,3.36,0.211
5446,0.24,3.44,0.193
5447,0.24,3.52,0.201
5448,0.24,3.6,0.17
5449,0.24,3.68,0.159
5450,0.24,3.76,0.168
5451,0.24,3.84,0.169
5452,0.24,3.92,0.16
5453,0.24,4,0.148
5454,0.32,-4,0.45
5455,0.32,-3.92,0.478
5456,0.32,-3.84,0.49
5457,0.32,-3.76,0.515
5458,0.32,-3.68,0.557
5459,0.32,-3.6,0.575
5460,0.32,-3.52,0.608
5461,0.32,-3.44,0.622
5462,0.32,-3.36,0.65
5463,0.32,-3.28,0.625
5464,0.32,-3.2,0.644
5465,0.32,-3.12,0.643
5466,0.32,-3.04,0.675
5467,0.32,-2.96,0.709
5468,0.32,-2.88,0.693
5469,0.32,-2.8,0.709
5470,0.32,-2.72,0.708
5471,0.32,-2.64,0.73
5472,0.32,-2.56,0.717
5473,0.32,-2.48,0.739
5474,0.32,-2.4,0.719
5475,0.32,-2.32,0.744
5476,0.32,-2.24,0.759
5477,0.32,-2.16,0.759
5478,0.32,-2.08,0.79
5479,0.32,-2,0.749
5480,0.32,-1.92,0.767
5481,0.32,-1.84,0.774
5482,0.32,-1.76,0.773
5483,0.32,-1.68,0.764
5484,0.32,-1.6,0.806
5485,0.32,-1.52,0.778
5486,0.32,-1.44,0.77
5487,0.32,-1.36,0.805
5488,0.32,-1.28,0.78
5489,0.32,-1.2,0.8
5490,0.32,-1.12,0.778
5491,0.32,-1.04,0.777
5492,0.32,-0.96,0.782
5493,0.32,-0.88,0.798
5494,0.32,-0.8,0.803
5495,0.32,-0.72,0.794
5496,0.32,-0.64,0.771
5497,0.32,-0.56,0.792
5498,0.32,-0.48,0.78
5499,0.32,-0.4,0.785
5500,0.32,-0.32,0.795
5501,0.32,-0.24,0.797
5502,0.32,-0.16,0.769
5503,0.32,-0.08,0.773
5504,0.32,0,0.768
5505,0.32,0.08,0.786
5506,0.32,0.16,0.778
5507,0.32,0.24,0.762
5508,0.32,0.32,0.768
5509,0.32,0.4,0.757
5510,0.32,0.48,0.751
5511,0.32,0.56,0.742
5512,0.32,0.64,0.724
5513,0.32,0.72,0.699
5514,0.32,0.8,0.752
5515,0.32,0.88,0.72
5516,0.32,0.96,0.708
5517,0.32,1.04,0.691
5518,0.32,1.12,0.695
5519,0.32,1.2,0.659
5520,0.32,1.28,0.666
5521,0.32,1.36,0.663
5522,0.32,1.44,0.607
5523,0.32,1.52,0.604
5524,0.32,1.6,0.618
5525,0.32,1.68,0.615
5526,0.32,1.76,0.584
5527,0.32,1.84,0.597
5528,0.32,1.92,0.548
5529,0.32,2,0.529
5530,0.32,2.08,0.495
5531,0.32,2.16,0.512
5532,0.32,2.24,0.475
5533,0.32,2.32,0.443
5534,0.32,2.4,0.432
5535,0.32,2.48,0.414
5536,0.32,2.56,0.4
5537,0.32,2.64,0.34
5538,0.32,2.72,0.347
5539,0.32,2.8,0.337
5540,0.32,2.88,0.329
5541,0.32,2.96,0.277
5542,0.32,3.04,0.285
5543,0.32,3.12,0.263
5544,0.32,3.2,0.239
5545,0.32,3.28,0.237
5546,0.32,3.36,0.212
5547,0.32,3.44,0.207
5548,0.32,3.52,0.188
5549,0.32,3.6,0.181
5550,0.32,3.68,0.179
5551,0.32,3.76,0.178
5552,0.32,3.84,0.147
5553,0.32,3.92,0.158
5554,0.32,4,0.144
5555,0.4,-4,0.45
5556,0.4,-3.92,0.469
5557,0.4,-3.84,0.493
5558,0.4,-3.76,0.51
5559,0.4,-3.68,0.555
5560,0.4,-3.6,0.559
5561,0.4,-3.52,0.585
5562,0.4,-3.44,0.599
5563,0.4,-3.36,0.563
5564,0.4,-3.28,0.624
5565,0.4,-3.2,0.622
5566,0.4,-3.12,0.646
5567,0.4,-3.04,0.679
5568,0.4,-2.96,0.686
5569,0.4,-2.88,0.677
5570,0.4,-2.8,0.702
5571,0.4,-2.72,0.746
5572,0.4,-2.64,0.753
5573,0.4,-2.56,0.726
5574,0.4,-2.48,0.711
5575,0.4,-2.4,0.726
5576,0.4,-2.32,0.735
5577,0.4,-2.24,0.77
5578,0.4,-2.16,0.752
5579,0.4,-2.08,0.755
5580,0.4,-2,0.758
5581,0.4,-1.92,0.779
5582,0.4,-1.84,0.813
5583,0.4,-1.76,0.781
5584,0.4,-1.68,0.786
5585,0.4,-1.6,0.774
5586,0.4,-1.52,0.773
5587,0.4,-1.44,0.791
5588,0.4,-1.36,0.781
5589,0.4,-1.28,0.772
5590,0.4,-1.2,0.812
5591,0.4,-1.12,0.808
5592,0.4,-1.04,0.794
5593,0.4,-0.96,0.775
5594,0.4,-0.88,0.786
5595,0.4,-0.8,0.809
5596,0.4,-0.72,0.797
5597,0.4,-0.64,0.778
5598,0.4,-0.56,0.806
5599,0.4,-0.48,0.784
5600,0.4,-0.4,0.804
5601,0.4,-0.32,0.793
5602,0.4,-0.24,0.803
5603,0.4,-0.16,0.797
5604,0.4,-0.08,0.773
5605,0.4,0,0.754
5606,0.4,0.08,0.765
5607,0.4,0.16,0.765
5608,0.4,0.24,0.755
5609,0.4,0.32,0.731
5610,0.4,0.4,0.753
5611,0.4,0.48,0.754
5612,0.4,0.56,0.748
5613,0.4,0.64,0.754
5614,0.4,0.72,0.737
5615,0.4,0.8,0.735
5616,0.4,0.88,0.738
5617,0.4,0.96,0.689
5618,0.4,1.04,0.7
5619,0.4,1.12,0.69
5620,0.4,1.2,0.706
5621,0.4,1.28,0.733
5622,0.4,1.36,0.668
5623,0.4,1.44,0.669
5624,0.4,1.52,0.667
5625,0.4,1.6,0.659
5626,0.4,1.68,0.622
5627,0.4,1.76,0.581
5628,0.4,1.84,0.577
5629,0.4,1.92,0.574
5630,0.4,2,0.571
5631,0.4,2.08,0.527
5632,0.4,2.16,0.516
5633,0.4,2.24,0.485
5634,0.4,2.32,0.505
5635,0.4,2.4,0.458
5636,0.4,2.48,0.452
5637,0.4,2.56,0.421
5638,0.4,2.64,0.368
5639,0.4,2.72,0.364
5640,0.4,2.8,0.329
5641,0.4,2.88,0.319
5642,0.4,2.96,0.308
5643,0.4,3.04,0.286
5644,0.4,3.12,0.284
5645,0.4,3.2,0.25
5646,0.4,3.28,0.21
5647,0.4,3.36,0.215
5648,0.4,3.44,0.237
5649,0.4,3.52,0.2
5650,0.4,3.6,0.22
5651,0.4,3.68,0.213
5652,0.4,3.76,0.191
5653,0.4,3.84,0.177
5654,0.4,3.92,0.178
5655,0.4,4,0.151
5656,0.48,-4,0.392
5657,0.48,-3.92,0.416
5658,0.48,-3.84,0.419
5659,0.48,-3.76,0.467
5660,0.48,-3.68,0.489
5661,0.48,-3.6,0.493
5662,0.48,-3.52,0.563
5663,0.48,-3.44,0.587
5664,0.48,-3.36,0.611
5665,0.48,-3.28,0.6
5666,0.48,-3.2,0.616
5667,0.48,-3.12,0.636
5668,0.48,-3.04,0.659
5669,0.48,-2.96,0.687
5670,0.48,-2.88,0.672
5671,0.48,-2.8,0.691
5672,0.48,-2.72,0.71
5673,0.48,-2.64,0.717
5674,0.48,-2.56,0.72
5675,0.48,-2.48,0.717
5676,0.48,-2.4,0.738
5677,0.48,-2.32,0.746
5678,0.48,-2.24,0.741
5679,0.48,-2.16,0.746
5680,0.48,-2.08,0.78
5681,0.48,-2,0.767
5682,0.48,-1.92,0.76
5683,0.48,-1.84,0.754
5684,0.48,-1.76,0.757
5685,0.48,-1.68,0.761
5686,0.48,-1.6,0.782
5687,0.48,-1.52,0.775
5688,0.48,-1.44,0.79
5689,0.48,-1.36,0.774
5690,0.48,-1.28,0.805
5691,0.48,-1.2,0.802
5692,0.48,-1.12,0.791
5693,0.48,-1.04,0.788
5694,0.48,-0.96,0.782
5695,0.48,-0.88,0.812
5696,0.48,-0.8,0.797
5697,0.48,-0.72,0.777
5698,0.48,-0.64,0.797
5699,0.48,-0.56,0.789
5700,0.48,-0.48,0.778
5701,0.48,-0.4,0.798
5702,0.48,-0.32,0.776
5703,0.48,-0.24,0.771
5704,0.48,-0.16,0.779
5705,0.48,-0.08,0.779
5706,0.48,0,0.77
5707,0.48,0.08,0.765
5708,0.48,0.16,0.776
5709,0.48,0.24,0.784
5710,0.48,0.32,0.726
5711,0.48,0.4,0.749
5712,0.48,0.48,0.767
5713,0.48,0.56,0.784
5714,0.48,0.64,0.731
5715,0.48,0.72,0.707
5716,0.48,0.8,0.703
5717,0.48,0.88,0.743
5718,0.48,0.96,0.725
5719,0.48,1.04,0.689
5720,0.48,1.12,0.704
5721,0.48,1.2,0.703
5722,0.48,1.28,0.716
5723,0.48,1.36,0.71
5724,0.48,1.44,0.686
5725,0.48,1.52,0.665
5726,0.48,1.6,0.644
5727,0.48,1.68,0.665
5728,0.48,1.76,0.627
5729,0.48,1.84,0.607
5730,0.48,1.92,0.611
5731,0.48,2,0.572
5732,0.48,2.08,0.539
5733,0.48,2.16,0.554
5734,0.48,2.24,0.502
5735,0.48,2.32,0.471
5736,0.48,2.4,0.504
5737,0.48,2.48,0.425
5738,0.48,2.56,0.434
5739,0.48,2.64,0.416
5740,0.48,2.72,0.386
5741,0.48,2.8,0.382
5742,0.48,2.88,0.33
5743,0.48,2.96,0.345
5744,0.48,3.04,0.327
5745,0.48,3.12,0.281
5746,0.48,3.2,0.29
5747,0.48,3.28,0.272
5748,0.48,3.36,0.219
5749,0.48,3.44,0.241
5750,0.48,3.52,0.233
5751,0.48,3.6,0.219
5752,0.48,3.68,0.213
5753,0.48,3.76,0.205
5754,0.48,3.84,0.199
5755,0.48,3.92,0.166
5756,0.48,4,0.17
5757,0.56,-4,0.358
5758,0.56,-3.92,0.421
5759,0.56,-3.84,0.388
5760,0.56,-3.76,0.437
5761,0.56,-3.68,0.476
5762,0.56,-3.6,0.464
5763,0.56,-3.52,0.532
5764,0.56,-3.44,0.551
5765,0.56,-3.36,0.559
5766,0.56,-3.28,0.599
5767,0.56,-3.2,0.6
5768,0.56,-3.12,0.609
5769,0.56,-3.04,0.612
5770,0.56,-2.96,0.653
5771,0.56,-2.88,0.644
5772,0.56,-2.8,0.644
5773,0.56,-2.72,0.673
5774,0.56,-2.64,0.707
5775,0.56,-2.56,0.712
5776,0.56,-2.48,0.713
5777,0.56,-2.4,0.717
5778,0.56,-2.32,0.719
5779,0.56,-2.24,0.753
5780,0.56,-2.16,0.769
5781,0.56,-2.08,0.749
5782,0.56,-2,0.742
5783,0.56,-1.92,0.769
5784,0.56,-1.84,0.769
5785,0.56,-1.76,0.76
5786,0.56,-1.68,0.78
5787,0.56,-1.6,0.763
5788,0.56,-1.52,0.774
5789,0.56,-1.44,0.77
5790,0.56,-1.36,0.777
5791,0.56,-1.28,0.789
5792,0.56,-1.2,0.794
5793,0.56,-1.12,0.801
5794,0.56,-1.04,0.763
5795,0.56,-0.96,0.793
5796,0.56,-0.88,0.795
5797,0.56,-0.8,0.784
5798,0.56,-0.72,0.768
5799,0.56,-0.64,0.791
5800,0.56,-0.56,0.794
5801,0.56,-0.48,0.802
5802,0.56,-0.4,0.772
5803,0.56,-0.32,0.781
5804,0.56,-0.24,0.768
5805,0.56,-0.16,0.811
5806,0.56,-0.08,0.793
5807,0.56,0,0.786
5808,0.56,0.08,0.774
5809,0.56,0.16,0.775
5810,0.56,0.24,0.794
5811,0.56,0.32,0.77
5812,0.56,0.4,0.771
5813,0.56,0.48,0.784
5814,0.56,0.56,0.758
5815,0.56,0.64,0.77
5816,0.56,0.72,0.746
5817,0.56,0.8,0.749
5818,0.56,0.88,0.728
5819,0.56,0.96,0.724
5820,0.56,1.04,0.723
5821,0.56,1.12,0.695
5822,0.56,1.2,0.712
5823,0.56,1.28,0.69
5824,0.56,1.36,0.711
5825,0.56,1.44,0.684
5826,0.56,1.52,0.672
5827,0.56,1.6,0.64
5828,0.56,1.68,0.661
5829,0.56,1.76,0.638
5830,0.56,1.84,0.62
5831,0.56,1.92,0.616
5832,0.56,2,0.586
5833,0.56,2.08,0.602
5834,0.56,2.16,0.559
5835,0.56,2.24,0.57
5836,0.56,2.32,0.51
5837,0.56,2.4,0.509
5838,0.56,2.48,0.467
5839,0.56,2.56,0.454
5840,0.56,2.64,0.471
5841,0.56,2.72,0.421
5842,0.56,2.8,0.368
5843,0.56,2.88,0.356
5844,0.56,2.96,0.359
5845,0.56,3.04,0.317
5846,0.56,3.12,0.321
5847,0.56,3.2,0.282
5848,0.56,3.28,0.286
5849,0.56,3.36,0.282
5850,0.56,3.44,0.248
5851,0.56,3.52,0.217
5852,0.56,3.6,0.214
5853,0.56,3.68,0.218
5854,0.56,3.76,0.198
5855,0.56,3.84,0.172
5856,0.56,3.92,0.163
5857,0.56,4,0.188
5858,0.64,-4,0.326
5859,0.64,-3.92,0.349
5860,0.64,-3.84,0.372
5861,0.64,-3.76,0.407
5862,0.64,-3.68,0.451
5863,0.64,-3.6,0.455
5864,0.64,-3.52,0.486
5865,0.64,-3.44,0.531
5866,0.64,-3.36,0.495
5867,0.64,-3.28,0.59
5868,0.64,-3.2,0.567
5869,0.64,-3.12,0.592
5870,0.64,-3.04,0.631
5871,0.64,-2.96,0.644
5872,0.64,-2.88,0.643
5873,0.64,-2.8,0.68
5874,0.64,-2.72,0.694
5875,0.64,-2.64,0.699
5876,0.64,-2.56,0.693
5877,0.64,-2.48,0.717
5878,0.64,-2.4,0.742
5879,0.64,-2.32,0.72
5880,0.64,-2.24,0.733
5881,0.64,-2.16,0.731
5882,0.64,-2.08,0.776
5883,0.64,-2,0.755
5884,0.64,-1.92,0.769
5885,0.64,-1.84,0.776
5886,0.64,-1.76,0.774
5887,0.64,-1.68,0.78
5888,0.64,-1.6,0.79
5889,0.64,-1.52,0.777
5890,0.64,-1.44,0.789
5891,0.64,-1.36,0.793
5892,0.64,-1.28,0.77
5893,0.64,-1.2,0.776
5894,0.64,-1.12,0.813
5895,0.64,-1.04,0.767
5896,0.64,-0.96,0.791
5897,0.64,-0.88,0.805
5898,0.64,-0.8,0.788
5899,0.64,-0.72,0.795
5900,0.64,-0.64,0.794
5901,0.64,-0.56,0.784
5902,0.64,-0.48,0.808
5903,0.64,-0.4,0.795
5904,0.64,-0.32,0.788
5905,0.64,-0.24,0.764
5906,0.64,-0.16,0.792
5907,0.64,-0.08,0.797
5908,0.64,0,0.771
5909,0.64,0.08,0.81
5910,0.64,0.16,0.753
5911,0.64,0.24,0.784
5912,0.64,0.32,0.752
5913,0.64,0.4,0.793
5914,0.64,0.48,0.789
5915,0.64,0.56,0.766
5916,0.64,0.64,0.767
5917,0.64,0.72,0.758
5918,0.64,0.8,0.742
5919,0.64,0.88,0.759
5920,0.64,0.96,0.724
5921,0.64,1.04,0.718
5922,0.64,1.12,0.736
5923,0.64,1.2,0.735
5924,0.64,1.28,0.708
5925,0.64,1.36,0.714
5926,0.64,1.44,0.689
5927,0.64,1.52,0.696
5928,0.64,1.6,0.688
5929,0.64,1.68,0.653
5930,0.64,1.76,0.636
5931,0.64,1.84,0.614
5932,0.64,1.92,0.618
5933,0.64,2,0.604
5934,0.64,2.08,0.589
5935,0.64,2.16,0.574
5936,0.64,2.24,0.544
5937,0.64,2.32,0.552
5938,0.64,2.4,0.527
5939,0.64,2.48,0.499
5940,0.64,2.56,0.488
5941,0.64,2.64,0.435
5942,0.64,2.72,0.418
5943,0.64,2.8,0.404
5944,0.64,2.88,0.411
5945,0.64,2.96,0.346
5946,0.64,3.04,0.372
5947,0.64,3.12,0.321
5948,0.64,3.2,0.306
5949,0.64,3.28,0.283
5950,0.64,3.36,0.277
5951,0.64,3.44,0.25
5952,0.64,3.52,0.229
5953,0.64,3.6,0.229
5954,0.64,3.68,0.212
5955,0.64,3.76,0.218
5956,0.64,3.84,0.184
5957,0.64,3.92,0.192
5958,0.64,4,0.173
5959,0.72,-4,0.317
5960,0.72,-3.92,0.328
5961,0.72,-3.84,0.375
5962,0.72,-3.76,0.39
5963,0.72,-3.68,0.413
5964,0.72,-3.6,0.448
5965,0.72,-3.52,0.464
5966,0.72,-3.44,0.488
5967,0.72,-3.36,0.542
5968,0.72,-3.28,0.537
5969,0.72,-3.2,0.55
5970,0.72,-3.12,0.593
5971,0.72,-3.04,0.607
5972,0.72,-2.96,0.629
5973,0.72,-2.88,0.636
5974,0.72,-2.8,0.681
5975,0.72,-2.72,0.695
5976,0.72,-2.64,0.693
5977,0.72,-2.56,0.695
5978,0.72,-2.48,0.664
5979,0.72,-2.4,0.713
5980,0.72,-2.32,0.709
5981,0.72,-2.24,0.708
5982,0.72,-2.16,0.715
5983,0.72,-2.08,0.722
5984,0.72,-2,0.731
5985,0.72,-1.92,0.743
5986,0.72,-1.84,0.768
5987,0.72,-1.76,0.779
5988,0.72,-1.68,0.78
5989,0.72,-1.6,0.778
5990,0.72,-1.52,0.748
5991,0.72,-1.44,0.77
5992,0.72,-1.36,0.784
5993,0.72,-1.28,0.786
5994,0.72,-1.2,0.777
5995,0.72,-1.12,0.784
5996,0.72,-1.04,0.784
5997,0.72,-0.96,0.786
5998,0.72,-0.88,0.805
5999,0.72,-0.8,0.788
6000,0.72,-0.72,0.787
6001,0.72,-0.64,0.785
6002,0.72,-0.56,0.782
6003,0.72,-0.48,0.794
6004,0.72,-0.4,0.774
6005,0.72,-0.32,0.775
6006,0.72,-0.24,0.801
6007,0.72,-0.16,0.77
6008,0.72,-0.08,0.789
6009,0.72,0,0.791
6010,0.72,0.08,0.775
6011,0.72,0.16,0.755
6012,0.72,0.24,0.805
6013,0.72,0.32,0.771
6014,0.72,0.4,0.757
6015,0.72,0.48,0.786
6016,0.72,0.56,0.778
6017,0.72,0.64,0.755
6018,0.72,0.72,0.756
6019,0.72,0.8,0.758
6020,0.72,0.88,0.742
6021,0.72,0.96,0.724
6022,0.72,1.04,0.73
6023,0.72,1.12,0.745
6024,0.72,1.2,0.741
6025,0.72,1.28,0.731
6026,0.72,1.36,0.732
6027,0.72,1.44,0.677
6028,0.72,1.52,0.671
6029,0.72,1.6,0.701
6030,0.72,1.68,0.673
6031,0.72,1.76,0.655
6032,0.72,1.84,0.627
6033,0.72,1.92,0.636
6034,0.72,2,0.625
6035,0.72,2.08,0.611
6036,0.72,2.16,0.572
6037,0.72,2.24,0.603
6038,0.72,2.32,0.577
6039,0.72,2.4,0.553
6040,0.72,2.48,0.531
6041,0.72,2.56,0.492
6042,0.72,2.64,0.477
6043,0.72,2.72,0.468
6044,0.72,2.8,0.43
6045,0.72,2.88,0.411
6046,0.72,2.96,0.384
6047,0.72,3.04,0.355
6048,0.72,3.12,0.362
6049,0.72,3.2,0.338
6050,0.72,3.28,0.307
6051,0.72,3.36,0.283
6052,0.72,3.44,0.283
6053,0.72,3.52,0.248
6054,0.72,3.6,0.255
6055,0.72,3.68,0.212
6056,0.72,3.76,0.21
6057,0.72,3.84,0.204
6058,0.72,3.92,0.212
6059,0.72,4,0.191
6060,0.8,-4,0.271
6061,0.8,-3.92,0.301
6062,0.8,-3.84,0.323
6063,0.8,-3.76,0.343
6064,0.8,-3.68,0.394
6065,0.8,-3.6,0.416
6066,0.8,-3.52,0.437
6067,0.8,-3.44,0.479
6068,0.8,-3.36,0.476
6069,0.8,-3.28,0.516
6070,0.8,-3.2,0.565
6071,0.8,-3.12,0.543
6072,0.8,-3.04,0.61
6073,0.8,-2.96,0.644
6074,0.8,-2.88,0.623
6075,0.8,-2.8,0.645
6076,0.8,-2.72,0.634
6077,0.8,-2.64,0.659
6078,0.8,-2.56,0.663
6079,0.8,-2.48,0.681
6080,0.8,-2.4,0.692
6081,0.8,-2.32,0.703
6082,0.8,-2.24,0.694
6083,0.8,-2.16,0.723
6084,0.8,-2.08,0.726
6085,0.8,-2,0.737
6086,0.8,-1.92,0.739
6087,0.8,-1.84,0.767
6088,0.8,-1.76,0.753
6089,0.8,-1.68,0.771
6090,0.8,-1.6,0.745
6091,0.8,-1.52,0.773
6092,0.8,-1.44,0.764
6093,0.8,-1.36,0.764
6094,0.8,-1.28,0.787
6095,0.8,-1.2,0.773
6096,0.8,-1.12,0.779
6097,0.8,-1.04,0.779
6098,0.8,-0.96,0.788
6099,0.8,-0.88,0.778
6100,0.8,-0.8,0.798
6101,0.8,-0.72,0.79
6102,0.8,-0.64,0.799
6103,0.8,-0.56,0.811
6104,0.8,-0.48,0.793
6105,0.8,-0.4,0.783
6106,0.8,-0.32,0.765
6107,0.8,-0.24,0.784
6108,0.8,-0.16,0.798
6109,0.8,-0.08,0.806
6110,0.8,0,0.779
6111,0.8,0.08,0.801
6112,0.8,0.16,0.804
6113,0.8,0.24,0.754
6114,0.8,0.32,0.764
6115,0.8,0.4,0.778
6116,0.8,0.48,0.788
6117,0.8,0.56,0.757
6118,0.8,0.64,0.763
6119,0.8,0.72,0.736
6120,0.8,0.8,0.761
6121,0.8,0.88,0.763
6122,0.8,0.96,0.739
6123,0.8,1.04,0.754
6124,0.8,1.12,0.726
6125,0.8,1.2,0.727
6126,0.8,1.28,0.734
6127,0.8,1.36,0.732
6128,0.8,1.44,0.714
6129,0.8,1.52,0.711
6130,0.8,1.6,0.712
6131,0.8,1.68,0.686
6132,0.8,1.76,0.681
6133,0.8,1.84,0.664
6134,0.8,1.92,0.671
6135,0.8,2,0.633
6136,0.8,2.08,0.649
6137,0.8,2.16,0.601
6138,0.8,2.24,0.575
6139,0.8,2.32,0.612
6140,0.8,2.4,0.549
6141,0.8,2.48,0.501
6142,0.8,2.56,0.534
6143,0.8,2.64,0.51
6144,0.8,2.72,0.472
6145,0.8,2.8,0.437
6146,0.8,2.88,0.439
6147,0.8,2.96,0.39
6148,0.8,3.04,0.403
6149,0.8,3.12,0.331
6150,0.8,3.2,0.346
6151,0.8,3.28,0.331
6152,0.8,3.36,0.311
6153,0.8,3.44,0.309
6154,0.8,3.52,0.288
6155,0.8,3.6,0.273
6156,0.8,3.68,0.234
6157,0.8,3.76,0.209
6158,0.8,3.84,0.222
6159,0.8,3.92,0.214
6160,0.8,4,0.186
6161,0.88,-4,0.223
6162,0.88,-3.92,0.244
6163,0.88,-3.84,0.298
6164,0.88,-3.76,0.338
6165,0.88,-3.68,0.363
6166,0.88,-3.6,0.399
6167,0.88,-3.52,0.451
6168,0.88,-3.44,0.438
6169,0.88,-3.36,0.488
6170,0.88,-3.28,0.471
6171,0.88,-3.2,0.548
6172,0.88,-3.12,0.533
6173,0.88,-3.04,0.563
6174,0.88,-2.96,0.582
6175,0.88,-2.88,0.626
6176,0.88,-2.8,0.633
6177,0.88,-2.72,0.655
6178,0.88,-2.64,0.636
6179,0.88,-2.56,0.657
6180,0.88,-2.48,0.669
6181,0.88,-2.4,0.708
6182,0.88,-2.32,0.717
6183,0.88,-2.24,0.692
6184,0.88,-2.16,0.723
6185,0.88,-2.08,0.732
6186,0.88,-2,0.75
6187,0.88,-1.92,0.742
6188,0.88,-1.84,0.76
6189,0.88,-1.76,0.745
6190,0.88,-1.68,0.76
6191,0.88,-1.6,0.747
6192,0.88,-1.52,0.767
6193,0.88,-1.44,0.783
6194,0.88,-1.36,0.779
6195,0.88,-1.28,0.758
6196,0.88,-1.2,0.774
6197,0.88,-1.12,0.782
6198,0.88,-1.04,0.784
6199,0.88,-0.96,0.79
6200,0.88,-0.88,0.788
6201,0.88,-0.8,0.794
6202,0.88,-0.72,0.774
