,sigh,sigx,success_rate
5064,2.0,0.56,0.63
5065,2.0,0.6,0.623
5066,2.0,0.64,0.624
5067,2.0,0.68,0.652
5068,2.0,0.72,0.645
5069,2.0,0.76,0.654
5070,2.0,0.8,0.666
5071,2.0,0.84,0.692
5072,2.0,0.88,0.657
5073,2.0,0.92,0.695
5074,2.0,0.96,0.675
5075,2.0,1.0,0.699
5076,2.0,1.04,0.691
5077,2.0,1.08,0.659
5078,2.0,1.12,0.682
5079,2.0,1.16,0.695
5080,2.0,1.2,0.669
5081,2.0,1.24,0.701
5082,2.0,1.28,0.685
5083,2.0,1.32,0.714
5084,2.0,1.36,0.697
5085,2.0,1.4,0.682
5086,2.0,1.44,0.704
5087,2.0,1.48,0.71
5088,2.0,1.52,0.708
5089,2.0,1.56,0.715
5090,2.0,1.6,0.7
5091,2.0,1.64,0.746
5092,2.0,1.68,0.703
5093,2.0,1.72,0.702
5094,2.0,1.76,0.725
5095,2.0,1.8,0.705
5096,2.0,1.84,0.699
5097,2.0,1.88,0.723
5098,2.0,1.92,0.723
5099,2.0,1.96,0.709
5100,2.0,2.0,0.726
5101,2.0,2.04,0.728
5102,2.0,2.08,0.752
5103,2.0,2.12,0.738
5104,2.0,2.16,0.748
5105,2.0,2.2,0.714
5106,2.0,2.24,0.738
5107,2.0,2.28,0.759
5108,2.0,2.32,0.75
5109,2.0,2.36,0.766
5110,2.0,2.4,0.738
5111,2.0,2.44,0.756
5112,2.0,2.48,0.745
5113,2.0,2.52,0.764
5114,2.0,2.56,0.752
5115,2.0,2.6,0.736
5116,2.0,2.64,0.753
5117,2.0,2.68,0.746
5118,2.0,2.72,0.758
5119,2.0,2.76,0.757
5120,2.0,2.8,0.757
5121,2.0,2.84,0.756
5122,2.0,2.88,0.762
5123,2.0,2.92,0.766
5124,2.0,2.96,0.757
5125,2.0,3.0,0.753
5126,2.0,3.04,0.788
5127,2.0,3.08,0.785
5128,2.0,3.12,0.753
5129,2.0,3.16,0.76
5130,2.0,3.2,0.782
5131,2.0,3.24,0.766
5132,2.0,3.28,0.75
5133,2.0,3.32,0.768
5134,2.0,3.36,0.758
5135,2.0,3.4,0.754
5136,2.0,3.44,0.76
5137,2.0,3.48,0.773
5138,2.0,3.52,0.778
5139,2.0,3.56,0.787
5140,2.0,3.6,0.77
5141,2.0,3.64,0.757
5142,2.0,3.68,0.756
5143,2.0,3.72,0.775
5144,2.0,3.76,0.76
5145,2.0,3.8,0.773
5146,2.0,3.84,0.756
5147,2.0,3.88,0.765
5148,2.0,3.92,0.786
5149,2.0,3.96,0.753
5150,2.0,4.0,0.78
5151,2.04,0.0,0.096
5152,2.04,0.04,0.294
5153,2.04,0.08,0.364
5154,2.04,0.12,0.408
5155,2.04,0.16,0.451
5156,2.04,0.2,0.449
5157,2.04,0.24,0.51
5158,2.04,0.28,0.518
5159,2.04,0.32,0.565
5160,2.04,0.36,0.556
5161,2.04,0.4,0.573
5162,2.04,0.44,0.598
5163,2.04,0.48,0.574
5164,2.04,0.52,0.609
5165,2.04,0.56,0.62
5166,2.04,0.6,0.617
5167,2.04,0.64,0.614
5168,2.04,0.68,0.615
5169,2.04,0.72,0.63
5170,2.04,0.76,0.645
5171,2.04,0.8,0.619
5172,2.04,0.84,0.647
5173,2.04,0.88,0.677
5174,2.04,0.92,0.635
5175,2.04,0.96,0.686
5176,2.04,1.0,0.653
5177,2.04,1.04,0.669
5178,2.04,1.08,0.687
5179,2.04,1.12,0.685
5180,2.04,1.16,0.641
5181,2.04,1.2,0.674
5182,2.04,1.24,0.704
5183,2.04,1.28,0.687
5184,2.04,1.32,0.688
5185,2.04,1.36,0.691
5186,2.04,1.4,0.673
5187,2.04,1.44,0.682
5188,2.04,1.48,0.714
5189,2.04,1.52,0.707
5190,2.04,1.56,0.715
5191,2.04,1.6,0.713
5192,2.04,1.64,0.704
5193,2.04,1.68,0.718
5194,2.04,1.72,0.711
5195,2.04,1.76,0.701
5196,2.04,1.8,0.717
5197,2.04,1.84,0.727
5198,2.04,1.88,0.733
5199,2.04,1.92,0.724
5200,2.04,1.96,0.733
5201,2.04,2.0,0.738
5202,2.04,2.04,0.747
5203,2.04,2.08,0.746
5204,2.04,2.12,0.733
5205,2.04,2.16,0.739
5206,2.04,2.2,0.734
5207,2.04,2.24,0.747
5208,2.04,2.28,0.754
5209,2.04,2.32,0.724
5210,2.04,2.36,0.724
5211,2.04,2.4,0.726
5212,2.04,2.44,0.737
5213,2.04,2.48,0.754
5214,2.04,2.52,0.727
5215,2.04,2.56,0.763
5216,2.04,2.6,0.743
5217,2.04,2.64,0.736
5218,2.04,2.68,0.736
5219,2.04,2.72,0.744
5220,2.04,2.76,0.775
5221,2.04,2.8,0.752
5222,2.04,2.84,0.745
5223,2.04,2.88,0.749
5224,2.04,2.92,0.756
5225,2.04,2.96,0.733
5226,2.04,3.0,0.759
5227,2.04,3.04,0.762
5228,2.04,3.08,0.777
5229,2.04,3.12,0.765
5230,2.04,3.16,0.756
5231,2.04,3.2,0.766
5232,2.04,3.24,0.759
5233,2.04,3.28,0.755
5234,2.04,3.32,0.78
5235,2.04,3.36,0.759
5236,2.04,3.4,0.763
5237,2.04,3.44,0.773
5238,2.04,3.48,0.778
5239,2.04,3.52,0.757
5240,2.04,3.56,0.776
5241,2.04,3.6,0.743
5242,2.04,3.64,0.757
5243,2.04,3.68,0.761
5244,2.04,3.72,0.741
5245,2.04,3.76,0.796
5246,2.04,3.8,0.754
5247,2.04,3.84,0.767
5248,2.04,3.88,0.761
5249,2.04,3.92,0.76
5250,2.04,3.96,0.791
5251,2.04,4.0,0.744
5252,2.08,0.0,0.107
5253,2.08,0.04,0.29
5254,2.08,0.08,0.396
5255,2.08,0.12,0.409
5256,2.08,0.16,0.451
5257,2.08,0.2,0.479
5258,2.08,0.24,0.491
5259,2.08,0.28,0.549
5260,2.08,0.32,0.53
5261,2.08,0.36,0.545
5262,2.08,0.4,0.567
5263,2.08,0.44,0.593
5264,2.08,0.48,0.608
5265,2.08,0.52,0.617
5266,2.08,0.56,0.603
5267,2.08,0.6,0.616
5268,2.08,0.64,0.622
5269,2.08,0.68,0.624
5270,2.08,0.72,0.62
5271,2.08,0.76,0.623
5272,2.08,0.8,0.665
5273,2.08,0.84,0.664
5274,2.08,0.88,0.651
5275,2.08,0.92,0.661
5276,2.08,0.96,0.675
5277,2.08,1.0,0.671
5278,2.08,1.04,0.668
5279,2.08,1.08,0.702
5280,2.08,1.12,0.693
5281,2.08,1.16,0.677
5282,2.08,1.2,0.695
5283,2.08,1.24,0.705
5284,2.08,1.28,0.724
5285,2.08,1.32,0.699
5286,2.08,1.36,0.712
5287,2.08,1.4,0.71
5288,2.08,1.44,0.698
5289,2.08,1.48,0.687
5290,2.08,1.52,0.687
5291,2.08,1.56,0.688
5292,2.08,1.6,0.694
5293,2.08,1.64,0.708
5294,2.08,1.68,0.709
5295,2.08,1.72,0.709
5296,2.08,1.76,0.727
5297,2.08,1.8,0.75
5298,2.08,1.84,0.725
5299,2.08,1.88,0.727
5300,2.08,1.92,0.71
5301,2.08,1.96,0.725
5302,2.08,2.0,0.748
5303,2.08,2.04,0.723
5304,2.08,2.08,0.739
5305,2.08,2.12,0.702
5306,2.08,2.16,0.746
5307,2.08,2.2,0.738
5308,2.08,2.24,0.743
5309,2.08,2.28,0.708
5310,2.08,2.32,0.75
5311,2.08,2.36,0.763
5312,2.08,2.4,0.739
5313,2.08,2.44,0.756
5314,2.08,2.48,0.728
5315,2.08,2.52,0.748
5316,2.08,2.56,0.755
5317,2.08,2.6,0.748
5318,2.08,2.64,0.738
5319,2.08,2.68,0.752
5320,2.08,2.72,0.78
5321,2.08,2.76,0.761
5322,2.08,2.8,0.754
5323,2.08,2.84,0.75
5324,2.08,2.88,0.777
5325,2.08,2.92,0.745
5326,2.08,2.96,0.759
5327,2.08,3.0,0.767
5328,2.08,3.04,0.741
5329,2.08,3.08,0.76
5330,2.08,3.12,0.785
5331,2.08,3.16,0.753
5332,2.08,3.2,0.782
5333,2.08,3.24,0.753
5334,2.08,3.28,0.76
5335,2.08,3.32,0.767
5336,2.08,3.36,0.745
5337,2.08,3.4,0.766
5338,2.08,3.44,0.776
5339,2.08,3.48,0.771
5340,2.08,3.52,0.769
5341,2.08,3.56,0.785
5342,2.08,3.6,0.78
5343,2.08,3.64,0.781
5344,2.08,3.68,0.753
5345,2.08,3.72,0.765
5346,2.08,3.76,0.776
5347,2.08,3.8,0.734
5348,2.08,3.84,0.783
5349,2.08,3.88,0.785
5350,2.08,3.92,0.754
5351,2.08,3.96,0.783
5352,2.08,4.0,0.778
5353,2.12,0.0,0.088
5354,2.12,0.04,0.302
5355,2.12,0.08,0.365
5356,2.12,0.12,0.38
5357,2.12,0.16,0.455
5358,2.12,0.2,0.482
5359,2.12,0.24,0.511
5360,2.12,0.28,0.533
5361,2.12,0.32,0.535
5362,2.12,0.36,0.556
5363,2.12,0.4,0.559
5364,2.12,0.44,0.583
5365,2.12,0.48,0.62
5366,2.12,0.52,0.585
5367,2.12,0.56,0.611
5368,2.12,0.6,0.629
5369,2.12,0.64,0.606
5370,2.12,0.68,0.601
5371,2.12,0.72,0.608
5372,2.12,0.76,0.613
5373,2.12,0.8,0.652
5374,2.12,0.84,0.621
5375,2.12,0.88,0.623
5376,2.12,0.92,0.68
5377,2.12,0.96,0.673
5378,2.12,1.0,0.66
5379,2.12,1.04,0.677
5380,2.12,1.08,0.656
5381,2.12,1.12,0.695
5382,2.12,1.16,0.68
5383,2.12,1.2,0.686
5384,2.12,1.24,0.704
5385,2.12,1.28,0.697
5386,2.12,1.32,0.699
5387,2.12,1.36,0.713
5388,2.12,1.4,0.701
5389,2.12,1.44,0.699
5390,2.12,1.48,0.725
5391,2.12,1.52,0.705
5392,2.12,1.56,0.707
5393,2.12,1.6,0.689
5394,2.12,1.64,0.72
5395,2.12,1.68,0.698
5396,2.12,1.72,0.709
5397,2.12,1.76,0.716
5398,2.12,1.8,0.723
5399,2.12,1.84,0.719
5400,2.12,1.88,0.728
5401,2.12,1.92,0.749
5402,2.12,1.96,0.728
5403,2.12,2.0,0.728
5404,2.12,2.04,0.744
5405,2.12,2.08,0.718
5406,2.12,2.12,0.739
5407,2.12,2.16,0.715
5408,2.12,2.2,0.722
5409,2.12,2.24,0.717
5410,2.12,2.28,0.731
5411,2.12,2.32,0.721
5412,2.12,2.36,0.732
5413,2.12,2.4,0.742
5414,2.12,2.44,0.729
5415,2.12,2.48,0.745
5416,2.12,2.52,0.755
5417,2.12,2.56,0.745
5418,2.12,2.6,0.748
5419,2.12,2.64,0.743
5420,2.12,2.68,0.75
5421,2.12,2.72,0.758
5422,2.12,2.76,0.728
5423,2.12,2.8,0.733
5424,2.12,2.84,0.749
5425,2.12,2.88,0.757
5426,2.12,2.92,0.75
5427,2.12,2.96,0.745
5428,2.12,3.0,0.766
5429,2.12,3.04,0.755
5430,2.12,3.08,0.753
5431,2.12,3.12,0.76
5432,2.12,3.16,0.731
5433,2.12,3.2,0.767
5434,2.12,3.24,0.752
5435,2.12,3.28,0.769
5436,2.12,3.32,0.772
5437,2.12,3.36,0.749
5438,2.12,3.4,0.773
5439,2.12,3.44,0.751
5440,2.12,3.48,0.742
5441,2.12,3.52,0.729
5442,2.12,3.56,0.736
5443,2.12,3.6,0.755
5444,2.12,3.64,0.745
5445,2.12,3.68,0.773
5446,2.12,3.72,0.754
5447,2.12,3.76,0.732
5448,2.12,3.8,0.747
5449,2.12,3.84,0.759
5450,2.12,3.88,0.749
5451,2.12,3.92,0.773
5452,2.12,3.96,0.763
5453,2.12,4.0,0.768
5454,2.16,0.0,0.092
5455,2.16,0.04,0.293
5456,2.16,0.08,0.375
5457,2.16,0.12,0.441
5458,2.16,0.16,0.43
5459,2.16,0.2,0.462
5460,2.16,0.24,0.484
5461,2.16,0.28,0.508
5462,2.16,0.32,0.543
5463,2.16,0.36,0.559
5464,2.16,0.4,0.574
5465,2.16,0.44,0.554
5466,2.16,0.48,0.562
5467,2.16,0.52,0.626
5468,2.16,0.56,0.595
5469,2.16,0.6,0.592
5470,2.16,0.64,0.633
5471,2.16,0.68,0.643
5472,2.16,0.72,0.63
5473,2.16,0.76,0.624
5474,2.16,0.8,0.645
5475,2.16,0.84,0.65
5476,2.16,0.88,0.645
5477,2.16,0.92,0.65
5478,2.16,0.96,0.656
5479,2.16,1.0,0.649
5480,2.16,1.04,0.652
5481,2.16,1.08,0.674
5482,2.16,1.12,0.673
5483,2.16,1.16,0.703
5484,2.16,1.2,0.679
5485,2.16,1.24,0.665
5486,2.16,1.28,0.697
5487,2.16,1.32,0.7
5488,2.16,1.36,0.676
5489,2.16,1.4,0.704
5490,2.16,1.44,0.672
5491,2.16,1.48,0.683
5492,2.16,1.52,0.695
5493,2.16,1.56,0.709
5494,2.16,1.6,0.707
5495,2.16,1.64,0.693
5496,2.16,1.68,0.698
5497,2.16,1.72,0.699
5498,2.16,1.76,0.71
5499,2.16,1.8,0.716
5500,2.16,1.84,0.733
5501,2.16,1.88,0.742
5502,2.16,1.92,0.711
5503,2.16,1.96,0.753
5504,2.16,2.0,0.707
5505,2.16,2.04,0.731
5506,2.16,2.08,0.74
5507,2.16,2.12,0.743
5508,2.16,2.16,0.738
5509,2.16,2.2,0.732
5510,2.16,2.24,0.731
5511,2.16,2.28,0.733
5512,2.16,2.32,0.723
5513,2.16,2.36,0.742
5514,2.16,2.4,0.747
5515,2.16,2.44,0.735
5516,2.16,2.48,0.725
5517,2.16,2.52,0.733
5518,2.16,2.56,0.729
5519,2.16,2.6,0.734
5520,2.16,2.64,0.761
5521,2.16,2.68,0.732
5522,2.16,2.72,0.752
5523,2.16,2.76,0.757
5524,2.16,2.8,0.722
5525,2.16,2.84,0.731
5526,2.16,2.88,0.739
5527,2.16,2.92,0.756
5528,2.16,2.96,0.746
5529,2.16,3.0,0.752
5530,2.16,3.04,0.744
5531,2.16,3.08,0.746
5532,2.16,3.12,0.761
5533,2.16,3.16,0.756
5534,2.16,3.2,0.749
5535,2.16,3.24,0.771
5536,2.16,3.28,0.765
5537,2.16,3.32,0.725
5538,2.16,3.36,0.766
5539,2.16,3.4,0.774
5540,2.16,3.44,0.762
5541,2.16,3.48,0.728
5542,2.16,3.52,0.764
5543,2.16,3.56,0.739
5544,2.16,3.6,0.744
5545,2.16,3.64,0.785
5546,2.16,3.68,0.759
5547,2.16,3.72,0.75
5548,2.16,3.76,0.76
5549,2.16,3.8,0.746
5550,2.16,3.84,0.761
5551,2.16,3.88,0.773
5552,2.16,3.92,0.75
5553,2.16,3.96,0.758
5554,2.16,4.0,0.781
5555,2.2,0.0,0.084
5556,2.2,0.04,0.298
5557,2.2,0.08,0.383
5558,2.2,0.12,0.385
5559,2.2,0.16,0.419
5560,2.2,0.2,0.481
5561,2.2,0.24,0.5
5562,2.2,0.28,0.52
5563,2.2,0.32,0.518
5564,2.2,0.36,0.54
5565,2.2,0.4,0.541
5566,2.2,0.44,0.573
5567,2.2,0.48,0.561
5568,2.2,0.52,0.6
5569,2.2,0.56,0.585
5570,2.2,0.6,0.617
5571,2.2,0.64,0.595
5572,2.2,0.68,0.604
5573,2.2,0.72,0.624
5574,2.2,0.76,0.62
5575,2.2,0.8,0.677
5576,2.2,0.84,0.642
5577,2.2,0.88,0.626
5578,2.2,0.92,0.647
5579,2.2,0.96,0.656
5580,2.2,1.0,0.662
5581,2.2,1.04,0.654
5582,2.2,1.08,0.654
5583,2.2,1.12,0.673
5584,2.2,1.16,0.675
5585,2.2,1.2,0.686
5586,2.2,1.24,0.689
5587,2.2,1.28,0.659
5588,2.2,1.32,0.691
5589,2.2,1.36,0.681
5590,2.2,1.4,0.663
5591,2.2,1.44,0.684
5592,2.2,1.48,0.698
5593,2.2,1.52,0.681
5594,2.2,1.56,0.699
5595,2.2,1.6,0.706
5596,2.2,1.64,0.685
5597,2.2,1.68,0.715
5598,2.2,1.72,0.71
5599,2.2,1.76,0.723
5600,2.2,1.8,0.709
5601,2.2,1.84,0.717
5602,2.2,1.88,0.728
5603,2.2,1.92,0.724
5604,2.2,1.96,0.729
5605,2.2,2.0,0.719
5606,2.2,2.04,0.733
5607,2.2,2.08,0.728
5608,2.2,2.12,0.727
5609,2.2,2.16,0.719
5610,2.2,2.2,0.74
5611,2.2,2.24,0.726
5612,2.2,2.28,0.725
5613,2.2,2.32,0.744
5614,2.2,2.36,0.763
5615,2.2,2.4,0.738
5616,2.2,2.44,0.73
5617,2.2,2.48,0.73
5618,2.2,2.52,0.731
5619,2.2,2.56,0.727
5620,2.2,2.6,0.721
5621,2.2,2.64,0.736
5622,2.2,2.68,0.754
5623,2.2,2.72,0.761
5624,2.2,2.76,0.72
5625,2.2,2.8,0.745
5626,2.2,2.84,0.77
5627,2.2,2.88,0.754
5628,2.2,2.92,0.753
5629,2.2,2.96,0.765
5630,2.2,3.0,0.768
5631,2.2,3.04,0.744
5632,2.2,3.08,0.746
5633,2.2,3.12,0.743
5634,2.2,3.16,0.787
5635,2.2,3.2,0.744
5636,2.2,3.24,0.764
5637,2.2,3.28,0.749
5638,2.2,3.32,0.758
5639,2.2,3.36,0.746
5640,2.2,3.4,0.771
5641,2.2,3.44,0.753
5642,2.2,3.48,0.747
5643,2.2,3.52,0.779
5644,2.2,3.56,0.773
5645,2.2,3.6,0.751
5646,2.2,3.64,0.752
5647,2.2,3.68,0.758
5648,2.2,3.72,0.762
5649,2.2,3.76,0.754
5650,2.2,3.8,0.768
5651,2.2,3.84,0.747
5652,2.2,3.88,0.771
5653,2.2,3.92,0.747
5654,2.2,3.96,0.769
5655,2.2,4.0,0.755
5656,2.24,0.0,0.093
5657,2.24,0.04,0.279
5658,2.24,0.08,0.367
5659,2.24,0.12,0.376
5660,2.24,0.16,0.44
5661,2.24,0.2,0.478
5662,2.24,0.24,0.471
5663,2.24,0.28,0.513
5664,2.24,0.32,0.48
5665,2.24,0.36,0.527
5666,2.24,0.4,0.548
5667,2.24,0.44,0.566
5668,2.24,0.48,0.586
5669,2.24,0.52,0.575
5670,2.24,0.56,0.604
5671,2.24,0.6,0.593
5672,2.24,0.64,0.602
5673,2.24,0.68,0.616
5674,2.24,0.72,0.616
5675,2.24,0.76,0.641
5676,2.24,0.8,0.599
5677,2.24,0.84,0.638
5678,2.24,0.88,0.649
5679,2.24,0.92,0.646
5680,2.24,0.96,0.681
5681,2.24,1.0,0.645
5682,2.24,1.04,0.661
5683,2.24,1.08,0.641
5684,2.24,1.12,0.655
5685,2.24,1.16,0.644
5686,2.24,1.2,0.693
5687,2.24,1.24,0.7
5688,2.24,1.28,0.679
5689,2.24,1.32,0.679
5690,2.24,1.36,0.682
5691,2.24,1.4,0.668
5692,2.24,1.44,0.672
5693,2.24,1.48,0.716
5694,2.24,1.52,0.688
5695,2.24,1.56,0.686
5696,2.24,1.6,0.697
5697,2.24,1.64,0.677
5698,2.24,1.68,0.688
5699,2.24,1.72,0.7
5700,2.24,1.76,0.715
5701,2.24,1.8,0.722
5702,2.24,1.84,0.742
5703,2.24,1.88,0.732
5704,2.24,1.92,0.726
5705,2.24,1.96,0.721
5706,2.24,2.0,0.721
5707,2.24,2.04,0.72
5708,2.24,2.08,0.728
5709,2.24,2.12,0.717
5710,2.24,2.16,0.716
5711,2.24,2.2,0.716
5712,2.24,2.24,0.714
5713,2.24,2.28,0.737
5714,2.24,2.32,0.71
5715,2.24,2.36,0.732
5716,2.24,2.4,0.71
5717,2.24,2.44,0.74
5718,2.24,2.48,0.72
5719,2.24,2.52,0.735
5720,2.24,2.56,0.733
5721,2.24,2.6,0.744
5722,2.24,2.64,0.697
5723,2.24,2.68,0.75
5724,2.24,2.72,0.74
5725,2.24,2.76,0.757
5726,2.24,2.8,0.734
5727,2.24,2.84,0.75
5728,2.24,2.88,0.734
5729,2.24,2.92,0.757
5730,2.24,2.96,0.756
5731,2.24,3.0,0.745
5732,2.24,3.04,0.761
5733,2.24,3.08,0.749
5734,2.24,3.12,0.748
5735,2.24,3.16,0.754
5736,2.24,3.2,0.742
5737,2.24,3.24,0.755
5738,2.24,3.28,0.764
5739,2.24,3.32,0.751
5740,2.24,3.36,0.75
5741,2.24,3.4,0.75
5742,2.24,3.44,0.755
5743,2.24,3.48,0.748
5744,2.24,3.52,0.732
5745,2.24,3.56,0.749
5746,2.24,3.6,0.75
5747,2.24,3.64,0.738
5748,2.24,3.68,0.765
5749,2.24,3.72,0.753
5750,2.24,3.76,0.768
5751,2.24,3.8,0.759
5752,2.24,3.84,0.762
5753,2.24,3.88,0.775
5754,2.24,3.92,0.743
5755,2.24,3.96,0.777
5756,2.24,4.0,0.784
5757,2.28,0.0,0.114
5758,2.28,0.04,0.291
5759,2.28,0.08,0.349
5760,2.28,0.12,0.411
5761,2.28,0.16,0.44
5762,2.28,0.2,0.467
5763,2.28,0.24,0.463
5764,2.28,0.28,0.496
5765,2.28,0.32,0.534
5766,2.28,0.36,0.545
5767,2.28,0.4,0.534
5768,2.28,0.44,0.534
5769,2.28,0.48,0.556
5770,2.28,0.52,0.57
5771,2.28,0.56,0.579
5772,2.28,0.6,0.6
5773,2.28,0.64,0.613
5774,2.28,0.68,0.59
5775,2.28,0.72,0.613
5776,2.28,0.76,0.637
5777,2.28,0.8,0.62
5778,2.28,0.84,0.613
5779,2.28,0.88,0.653
5780,2.28,0.92,0.619
5781,2.28,0.96,0.65
5782,2.28,1.0,0.645
5783,2.28,1.04,0.673
5784,2.28,1.08,0.672
5785,2.28,1.12,0.634
5786,2.28,1.16,0.658
5787,2.28,1.2,0.655
5788,2.28,1.24,0.663
5789,2.28,1.28,0.673
5790,2.28,1.32,0.689
5791,2.28,1.36,0.68
5792,2.28,1.4,0.665
5793,2.28,1.44,0.71
5794,2.28,1.48,0.672
5795,2.28,1.52,0.697
5796,2.28,1.56,0.673
5797,2.28,1.6,0.681
5798,2.28,1.64,0.702
5799,2.28,1.68,0.708
5800,2.28,1.72,0.713
5801,2.28,1.76,0.704
5802,2.28,1.8,0.701
5803,2.28,1.84,0.715
5804,2.28,1.88,0.701
5805,2.28,1.92,0.717
5806,2.28,1.96,0.712
5807,2.28,2.0,0.716
5808,2.28,2.04,0.708
5809,2.28,2.08,0.706
5810,2.28,2.12,0.717
5811,2.28,2.16,0.731
5812,2.28,2.2,0.719
5813,2.28,2.24,0.704
5814,2.28,2.28,0.735
5815,2.28,2.32,0.728
5816,2.28,2.36,0.705
5817,2.28,2.4,0.722
5818,2.28,2.44,0.734
5819,2.28,2.48,0.715
5820,2.28,2.52,0.75
5821,2.28,2.56,0.73
5822,2.28,2.6,0.726
5823,2.28,2.64,0.715
5824,2.28,2.68,0.742
5825,2.28,2.72,0.755
5826,2.28,2.76,0.74
5827,2.28,2.8,0.731
5828,2.28,2.84,0.746
5829,2.28,2.88,0.726
5830,2.28,2.92,0.748
5831,2.28,2.96,0.731
5832,2.28,3.0,0.73
5833,2.28,3.04,0.751
5834,2.28,3.08,0.727
5835,2.28,3.12,0.756
5836,2.28,3.16,0.762
5837,2.28,3.2,0.756
5838,2.28,3.24,0.729
5839,2.28,3.28,0.732
5840,2.28,3.32,0.775
5841,2.28,3.36,0.749
5842,2.28,3.4,0.78
5843,2.28,3.44,0.736
5844,2.28,3.48,0.758
5845,2.28,3.52,0.765
5846,2.28,3.56,0.759
5847,2.28,3.6,0.752
5848,2.28,3.64,0.758
5849,2.28,3.68,0.757
5850,2.28,3.72,0.766
5851,2.28,3.76,0.755
5852,2.28,3.8,0.753
5853,2.28,3.84,0.745
5854,2.28,3.88,0.758
5855,2.28,3.92,0.757
5856,2.28,3.96,0.727
5857,2.28,4.0,0.77
5858,2.32,0.0,0.091
5859,2.32,0.04,0.289
5860,2.32,0.08,0.353
5861,2.32,0.12,0.384
5862,2.32,0.16,0.419
5863,2.32,0.2,0.447
5864,2.32,0.24,0.458
5865,2.32,0.28,0.515
5866,2.32,0.32,0.518
5867,2.32,0.36,0.554
5868,2.32,0.4,0.531
5869,2.32,0.44,0.544
5870,2.32,0.48,0.584
5871,2.32,0.52,0.551
5872,2.32,0.56,0.578
5873,2.32,0.6,0.609
5874,2.32,0.64,0.584
5875,2.32,0.68,0.615
5876,2.32,0.72,0.623
5877,2.32,0.76,0.586
5878,2.32,0.8,0.627
5879,2.32,0.84,0.641
5880,2.32,0.88,0.65
5881,2.32,0.92,0.625
5882,2.32,0.96,0.64
5883,2.32,1.0,0.685
5884,2.32,1.04,0.673
5885,2.32,1.08,0.61
5886,2.32,1.12,0.683
5887,2.32,1.16,0.674
5888,2.32,1.2,0.661
5889,2.32,1.24,0.664
5890,2.32,1.28,0.7
5891,2.32,1.32,0.695
5892,2.32,1.36,0.678
5893,2.32,1.4,0.666
5894,2.32,1.44,0.689
5895,2.32,1.48,0.686
5896,2.32,1.52,0.68
5897,2.32,1.56,0.707
5898,2.32,1.6,0.693
5899,2.32,1.64,0.718
5900,2.32,1.68,0.702
5901,2.32,1.72,0.703
5902,2.32,1.76,0.689
5903,2.32,1.8,0.682
5904,2.32,1.84,0.71
5905,2.32,1.88,0.709
5906,2.32,1.92,0.703
5907,2.32,1.96,0.694
5908,2.32,2.0,0.729
5909,2.32,2.04,0.729
5910,2.32,2.08,0.742
5911,2.32,2.12,0.706
5912,2.32,2.16,0.729
5913,2.32,2.2,0.73
5914,2.32,2.24,0.707
5915,2.32,2.28,0.746
5916,2.32,2.32,0.727
5917,2.32,2.36,0.727
5918,2.32,2.4,0.723
5919,2.32,2.44,0.697
5920,2.32,2.48,0.728
5921,2.32,2.52,0.712
5922,2.32,2.56,0.707
5923,2.32,2.6,0.726
5924,2.32,2.64,0.742
5925,2.32,2.68,0.734
5926,2.32,2.72,0.736
5927,2.32,2.76,0.728
5928,2.32,2.8,0.752
5929,2.32,2.84,0.759
5930,2.32,2.88,0.729
5931,2.32,2.92,0.747
5932,2.32,2.96,0.752
5933,2.32,3.0,0.737
5934,2.32,3.04,0.727
5935,2.32,3.08,0.757
5936,2.32,3.12,0.728
5937,2.32,3.16,0.758
5938,2.32,3.2,0.767
5939,2.32,3.24,0.734
5940,2.32,3.28,0.732
5941,2.32,3.32,0.761
5942,2.32,3.36,0.756
5943,2.32,3.4,0.732
5944,2.32,3.44,0.754
5945,2.32,3.48,0.73
5946,2.32,3.52,0.744
5947,2.32,3.56,0.766
5948,2.32,3.6,0.757
5949,2.32,3.64,0.73
5950,2.32,3.68,0.752
5951,2.32,3.72,0.741
5952,2.32,3.76,0.765
5953,2.32,3.8,0.763
5954,2.32,3.84,0.759
5955,2.32,3.88,0.771
5956,2.32,3.92,0.75
5957,2.32,3.96,0.757
5958,2.32,4.0,0.753
5959,2.36,0.0,0.09
5960,2.36,0.04,0.241
5961,2.36,0.08,0.358
5962,2.36,0.12,0.401
5963,2.36,0.16,0.435
5964,2.36,0.2,0.473
5965,2.36,0.24,0.474
5966,2.36,0.28,0.48
5967,2.36,0.32,0.519
5968,2.36,0.36,0.516
5969,2.36,0.4,0.528
5970,2.36,0.44,0.531
5971,2.36,0.48,0.536
5972,2.36,0.52,0.572
5973,2.36,0.56,0.567
5974,2.36,0.6,0.599
5975,2.36,0.64,0.565
5976,2.36,0.68,0.589
5977,2.36,0.72,0.596
5978,2.36,0.76,0.635
5979,2.36,0.8,0.632
5980,2.36,0.84,0.601
5981,2.36,0.88,0.611
5982,2.36,0.92,0.645
5983,2.36,0.96,0.636
5984,2.36,1.0,0.632
5985,2.36,1.04,0.639
5986,2.36,1.08,0.646
5987,2.36,1.12,0.659
5988,2.36,1.16,0.662
5989,2.36,1.2,0.667
5990,2.36,1.24,0.662
5991,2.36,1.28,0.678
5992,2.36,1.32,0.656
5993,2.36,1.36,0.69
5994,2.36,1.4,0.688
5995,2.36,1.44,0.709
