sigx1,sigx2,sigh1,sigh2,success_rate
2.16,4.32,2.52,2.52,0.851
1.6,3.2,2.88,2.88,0.874
2.68,5.36,2.92,2.92,0.836
0.52,1.04,2.84,2.84,0.769
1.08,2.16,2.48,2.48,0.847
3.24,6.48,2.56,2.56,0.75
1.36,2.72,2.68,2.68,0.858
3.72,7.44,2.96,2.96,0.772
1.92,3.84,2.32,2.32,0.839
3.52,7.04,2.76,2.76,0.758
1.68,3.36,2.12,2.12,0.827
0.6,1.2,2.08,2.08,0.837
0.32,0.64,2.64,2.64,0.683
0.04,0.08,2.44,2.44,0.295
2.76,5.52,2.16,2.16,0.755
2.44,4.88,2.72,2.72,0.843
3.64,7.28,2.0,2.0,0.617
3.0,6.0,2.36,2.36,0.728
3.84,7.68,2.2,2.2,0.633
2.2,4.4,2.52,2.52,0.849
2.72,5.44,2.92,2.92,0.829
0.88,1.76,2.28,2.28,0.858
0.56,1.12,2.84,2.84,0.796
1.64,3.28,2.88,2.88,0.857
3.28,6.56,2.56,2.56,0.738
1.12,2.24,2.48,2.48,0.885
3.76,7.52,2.96,2.96,0.766
1.4,2.8,2.68,2.68,0.871
1.96,3.92,2.32,2.32,0.827
3.56,7.12,2.76,2.76,0.755
1.72,3.44,2.12,2.12,0.848
0.64,1.28,2.08,2.08,0.848
0.36,0.72,2.64,2.64,0.712
2.48,4.96,2.72,2.72,0.851
0.08,0.16,2.44,2.44,0.39
2.8,5.6,2.16,2.16,0.749
3.88,7.76,2.2,2.2,0.634
3.04,6.08,2.36,2.36,0.739
3.68,7.36,2.0,2.0,0.575
2.24,4.48,2.52,2.52,0.824
0.92,1.84,2.28,2.28,0.859
2.76,5.52,2.92,2.92,0.837
0.6,1.2,2.84,2.84,0.805
1.68,3.36,2.88,2.88,0.86
1.16,2.32,2.48,2.48,0.849
3.8,7.6,2.96,2.96,0.767
3.6,7.2,2.76,2.76,0.752
1.44,2.88,2.68,2.68,0.842
3.32,6.64,2.56,2.56,0.735
2.0,4.0,2.32,2.32,0.835
1.76,3.52,2.12,2.12,0.829
0.68,1.36,2.08,2.08,0.836
0.4,0.8,2.64,2.64,0.707
0.12,0.24,2.44,2.44,0.494
2.84,5.68,2.16,2.16,0.757
2.52,5.04,2.72,2.72,0.845
3.08,6.16,2.36,2.36,0.727
3.92,7.84,2.2,2.2,0.629
3.72,7.44,2.0,2.0,0.633
2.8,5.6,2.92,2.92,0.82
2.28,4.56,2.52,2.52,0.84
0.96,1.92,2.28,2.28,0.86
0.64,1.28,2.84,2.84,0.778
1.72,3.44,2.88,2.88,0.857
3.84,7.68,2.96,2.96,0.763
1.2,2.4,2.48,2.48,0.845
3.64,7.28,2.76,2.76,0.742
1.8,3.6,2.12,2.12,0.859
2.04,4.08,2.32,2.32,0.843
3.36,6.72,2.56,2.56,0.772
1.48,2.96,2.68,2.68,0.891
0.72,1.44,2.08,2.08,0.827
0.44,0.88,2.64,2.64,0.735
2.88,5.76,2.16,2.16,0.714
0.16,0.32,2.44,2.44,0.534
2.56,5.12,2.72,2.72,0.824
3.12,6.24,2.36,2.36,0.736
3.96,7.92,2.2,2.2,0.617
3.76,7.52,2.0,2.0,0.565
2.84,5.68,2.92,2.92,0.845
1.0,2.0,2.28,2.28,0.867
2.32,4.64,2.52,2.52,0.86
0.68,1.36,2.84,2.84,0.785
1.76,3.52,2.88,2.88,0.882
3.88,7.76,2.96,2.96,0.762
1.24,2.48,2.48,2.48,0.861
3.68,7.36,2.76,2.76,0.751
2.08,4.16,2.32,2.32,0.841
1.52,3.04,2.68,2.68,0.88
3.4,6.8,2.56,2.56,0.728
1.84,3.68,2.12,2.12,0.834
0.76,1.52,2.08,2.08,0.856
0.48,0.96,2.64,2.64,0.725
2.92,5.84,2.16,2.16,0.7
0.2,0.4,2.44,2.44,0.613
3.16,6.32,2.36,2.36,0.736
2.6,5.2,2.72,2.72,0.843
4.0,8.0,2.2,2.2,0.619
2.88,5.76,2.92,2.92,0.851
3.8,7.6,2.0,2.0,0.598
1.04,2.08,2.28,2.28,0.87
2.36,4.72,2.52,2.52,0.826
0.72,1.44,2.84,2.84,0.819
3.72,7.44,2.76,2.76,0.745
3.92,7.84,2.96,2.96,0.744
1.8,3.6,2.88,2.88,0.869
1.28,2.56,2.48,2.48,0.861
3.44,6.88,2.56,2.56,0.72
1.56,3.12,2.68,2.68,0.85
2.12,4.24,2.32,2.32,0.805
0.52,1.04,2.64,2.64,0.763
1.88,3.76,2.12,2.12,0.822
0.8,1.6,2.08,2.08,0.867
0.24,0.48,2.44,2.44,0.647
3.2,6.4,2.36,2.36,0.726
2.64,5.28,2.72,2.72,0.819
2.96,5.92,2.16,2.16,0.711
2.92,5.84,2.92,2.92,0.821
3.84,7.68,2.0,2.0,0.626
3.76,7.52,2.76,2.76,0.732
0.0,0.0,2.24,2.24,0.227
1.08,2.16,2.28,2.28,0.866
2.4,4.8,2.52,2.52,0.84
0.76,1.52,2.84,2.84,0.828
2.16,4.32,2.32,2.32,0.83
1.84,3.68,2.88,2.88,0.876
3.96,7.92,2.96,2.96,0.743
3.48,6.96,2.56,2.56,0.734
0.28,0.56,2.44,2.44,0.664
1.32,2.64,2.48,2.48,0.876
3.88,7.76,2.0,2.0,0.585
3.0,6.0,2.16,2.16,0.677
0.56,1.12,2.64,2.64,0.821
2.96,5.92,2.92,2.92,0.823
1.6,3.2,2.68,2.68,0.862
0.8,1.6,2.84,2.84,0.834
1.92,3.84,2.12,2.12,0.825
0.84,1.68,2.08,2.08,0.857
0.04,0.08,2.24,2.24,0.277
2.68,5.36,2.72,2.72,0.829
2.44,4.88,2.52,2.52,0.83
3.8,7.6,2.76,2.76,0.734
3.24,6.48,2.36,2.36,0.713
1.88,3.76,2.88,2.88,0.861
1.12,2.24,2.28,2.28,0.874
3.52,7.04,2.56,2.56,0.735
4.0,8.0,2.96,2.96,0.738
2.2,4.4,2.32,2.32,0.825
0.88,1.76,2.08,2.08,0.824
3.92,7.84,2.0,2.0,0.594
3.04,6.08,2.16,2.16,0.714
1.36,2.72,2.48,2.48,0.858
0.84,1.68,2.84,2.84,0.807
3.0,6.0,2.92,2.92,0.818
0.6,1.2,2.64,2.64,0.787
0.32,0.64,2.44,2.44,0.714
1.64,3.28,2.68,2.68,0.865
1.96,3.92,2.12,2.12,0.822
2.72,5.44,2.72,2.72,0.819
0.08,0.16,2.24,2.24,0.377
3.84,7.68,2.76,2.76,0.722
2.48,4.96,2.52,2.52,0.826
3.28,6.56,2.36,2.36,0.725
1.92,3.84,2.88,2.88,0.863
3.08,6.16,2.16,2.16,0.701
1.16,2.32,2.28,2.28,0.862
0.92,1.84,2.08,2.08,0.876
0.0,0.0,3.0,3.0,0.208
3.56,7.12,2.56,2.56,0.724
2.24,4.48,2.32,2.32,0.802
1.4,2.8,2.48,2.48,0.866
3.96,7.92,2.0,2.0,0.584
0.88,1.76,2.84,2.84,0.839
0.36,0.72,2.44,2.44,0.714
0.64,1.28,2.64,2.64,0.762
3.04,6.08,2.92,2.92,0.812
2.76,5.52,2.72,2.72,0.81
2.0,4.0,2.12,2.12,0.808
1.68,3.36,2.68,2.68,0.869
0.12,0.24,2.24,2.24,0.485
2.52,5.04,2.52,2.52,0.806
3.88,7.76,2.76,2.76,0.709
3.32,6.64,2.36,2.36,0.701
1.96,3.92,2.88,2.88,0.845
2.28,4.56,2.32,2.32,0.822
3.12,6.24,2.16,2.16,0.705
0.04,0.08,3.0,3.0,0.288
1.2,2.4,2.28,2.28,0.876
0.96,1.92,2.08,2.08,0.854
4.0,8.0,2.0,2.0,0.568
3.6,7.2,2.56,2.56,0.727
0.92,1.84,2.84,2.84,0.836
0.68,1.36,2.64,2.64,0.819
1.44,2.88,2.48,2.48,0.872
2.04,4.08,2.12,2.12,0.82
0.4,0.8,2.44,2.44,0.751
2.8,5.6,2.72,2.72,0.825
3.08,6.16,2.92,2.92,0.81
1.72,3.44,2.68,2.68,0.868
0.16,0.32,2.24,2.24,0.561
2.56,5.12,2.52,2.52,0.831
3.92,7.84,2.76,2.76,0.722
3.36,6.72,2.36,2.36,0.694
2.0,4.0,2.88,2.88,0.854
2.32,4.64,2.32,2.32,0.812
1.0,2.0,2.08,2.08,0.86
3.16,6.32,2.16,2.16,0.686
0.08,0.16,3.0,3.0,0.343
3.64,7.28,2.56,2.56,0.721
1.24,2.48,2.28,2.28,0.86
0.0,0.0,2.04,2.04,0.179
0.96,1.92,2.84,2.84,0.824
0.72,1.44,2.64,2.64,0.812
1.48,2.96,2.48,2.48,0.864
2.08,4.16,2.12,2.12,0.81
1.76,3.52,2.68,2.68,0.856
2.84,5.68,2.72,2.72,0.817
0.44,0.88,2.44,2.44,0.744
3.12,6.24,2.92,2.92,0.783
0.2,0.4,2.24,2.24,0.598
2.6,5.2,2.52,2.52,0.82
3.96,7.92,2.76,2.76,0.709
3.4,6.8,2.36,2.36,0.693
2.04,4.08,2.88,2.88,0.831
2.36,4.72,2.32,2.32,0.803
1.04,2.08,2.08,2.08,0.873
3.68,7.36,2.56,2.56,0.716
0.12,0.24,3.0,3.0,0.443
1.28,2.56,2.28,2.28,0.858
3.2,6.4,2.16,2.16,0.718
0.04,0.08,2.04,2.04,0.294
1.0,2.0,2.84,2.84,0.86
2.12,4.24,2.12,2.12,0.813
0.76,1.52,2.64,2.64,0.83
1.8,3.6,2.68,2.68,0.846
1.52,3.04,2.48,2.48,0.85
2.88,5.76,2.72,2.72,0.802
3.16,6.32,2.92,2.92,0.786
0.48,0.96,2.44,2.44,0.778
0.24,0.48,2.24,2.24,0.652
2.64,5.28,2.52,2.52,0.802
4.0,8.0,2.76,2.76,0.709
3.44,6.88,2.36,2.36,0.698
2.08,4.16,2.88,2.88,0.874
2.4,4.8,2.32,2.32,0.798
0.16,0.32,3.0,3.0,0.478
1.08,2.16,2.08,2.08,0.874
3.72,7.44,2.56,2.56,0.728
1.32,2.64,2.28,2.28,0.862
0.08,0.16,2.04,2.04,0.426
3.24,6.48,2.16,2.16,0.666
0.8,1.6,2.64,2.64,0.842
1.04,2.08,2.84,2.84,0.822
2.16,4.32,2.12,2.12,0.815
1.56,3.12,2.48,2.48,0.853
1.84,3.68,2.68,2.68,0.873
2.92,5.84,2.72,2.72,0.805
3.2,6.4,2.92,2.92,0.82
0.52,1.04,2.44,2.44,0.803
0.28,0.56,2.24,2.24,0.708
0.0,0.0,2.8,2.8,0.21
2.68,5.36,2.52,2.52,0.784
3.48,6.96,2.36,2.36,0.688
2.12,4.24,2.88,2.88,0.857
2.44,4.88,2.32,2.32,0.796
0.2,0.4,3.0,3.0,0.545
1.12,2.24,2.08,2.08,0.871
3.28,6.56,2.16,2.16,0.699
3.76,7.52,2.56,2.56,0.699
0.12,0.24,2.04,2.04,0.515
1.6,3.2,2.48,2.48,0.872
0.84,1.68,2.64,2.64,0.825
1.36,2.72,2.28,2.28,0.874
1.08,2.16,2.84,2.84,0.855
1.88,3.76,2.68,2.68,0.856
2.2,4.4,2.12,2.12,0.815
0.56,1.12,2.44,2.44,0.806
2.96,5.92,2.72,2.72,0.8
0.32,0.64,2.24,2.24,0.691
3.24,6.48,2.92,2.92,0.786
0.04,0.08,2.8,2.8,0.254
2.72,5.44,2.52,2.52,0.804
2.16,4.32,2.88,2.88,0.844
3.52,7.04,2.36,2.36,0.683
2.48,4.96,2.32,2.32,0.809
3.32,6.64,2.16,2.16,0.684
3.8,7.6,2.56,2.56,0.718
0.24,0.48,3.0,3.0,0.579
1.16,2.32,2.08,2.08,0.854
1.4,2.8,2.28,2.28,0.861
0.16,0.32,2.04,2.04,0.594
1.64,3.28,2.48,2.48,0.849
0.88,1.76,2.64,2.64,0.845
1.12,2.24,2.84,2.84,0.846
1.92,3.84,2.68,2.68,0.846
0.36,0.72,2.24,2.24,0.722
2.24,4.48,2.12,2.12,0.785
0.6,1.2,2.44,2.44,0.825
3.28,6.56,2.92,2.92,0.825
3.0,6.0,2.72,2.72,0.782
0.08,0.16,2.8,2.8,0.361
2.76,5.52,2.52,2.52,0.809
3.56,7.12,2.36,2.36,0.691
2.2,4.4,2.88,2.88,0.841
2.52,5.04,2.32,2.32,0.805
3.84,7.68,2.56,2.56,0.686
0.28,0.56,3.0,3.0,0.617
0.2,0.4,2.04,2.04,0.652
3.36,6.72,2.16,2.16,0.681
1.44,2.88,2.28,2.28,0.858
1.68,3.36,2.48,2.48,0.874
1.2,2.4,2.08,2.08,0.856
0.92,1.84,2.64,2.64,0.848
0.4,0.8,2.24,2.24,0.74
1.96,3.92,2.68,2.68,0.866
1.16,2.32,2.84,2.84,0.823
2.28,4.56,2.12,2.12,0.792
0.64,1.28,2.44,2.44,0.811
3.32,6.64,2.92,2.92,0.79
3.04,6.08,2.72,2.72,0.81
0.12,0.24,2.8,2.8,0.413
2.24,4.48,2.88,2.88,0.87
3.6,7.2,2.36,2.36,0.702
2.8,5.6,2.52,2.52,0.797
2.56,5.12,2.32,2.32,0.791
0.32,0.64,3.0,3.0,0.638
0.24,0.48,2.04,2.04,0.662
3.4,6.8,2.16,2.16,0.702
3.88,7.76,2.56,2.56,0.686
1.72,3.44,2.48,2.48,0.867
1.48,2.96,2.28,2.28,0.867
0.96,1.92,2.64,2.64,0.843
2.0,4.0,2.68,2.68,0.86
1.24,2.48,2.08,2.08,0.85
0.44,0.88,2.24,2.24,0.781
1.2,2.4,2.84,2.84,0.865
0.68,1.36,2.44,2.44,0.83
2.32,4.64,2.12,2.12,0.769
3.08,6.16,2.72,2.72,0.807
3.36,6.72,2.92,2.92,0.814
2.28,4.56,2.88,2.88,0.858
0.16,0.32,2.8,2.8,0.498
3.64,7.28,2.36,2.36,0.68
2.84,5.68,2.52,2.52,0.787
2.6,5.2,2.32,2.32,0.808
0.28,0.56,2.04,2.04,0.706
3.44,6.88,2.16,2.16,0.663
0.36,0.72,3.0,3.0,0.666
3.92,7.84,2.56,2.56,0.711
1.52,3.04,2.28,2.28,0.859
1.0,2.0,2.64,2.64,0.864
1.76,3.52,2.48,2.48,0.871
0.48,0.96,2.24,2.24,0.795
2.04,4.08,2.68,2.68,0.845
1.28,2.56,2.08,2.08,0.845
1.24,2.48,2.84,2.84,0.866
0.72,1.44,2.44,2.44,0.833
2.36,4.72,2.12,2.12,0.781
3.4,6.8,2.92,2.92,0.768
3.12,6.24,2.72,2.72,0.783
2.32,4.64,2.88,2.88,0.848
0.2,0.4,2.8,2.8,0.557
3.68,7.36,2.36,2.36,0.675
2.88,5.76,2.52,2.52,0.775
2.64,5.28,2.32,2.32,0.766
0.32,0.64,2.04,2.04,0.74
3.96,7.92,2.56,2.56,0.701
0.4,0.8,3.0,3.0,0.726
1.56,3.12,2.28,2.28,0.866
3.48,6.96,2.16,2.16,0.648
1.04,2.08,2.64,2.64,0.864
0.52,1.04,2.24,2.24,0.798
1.8,3.6,2.48,2.48,0.852
1.32,2.64,2.08,2.08,0.851
2.08,4.16,2.68,2.68,0.867
1.28,2.56,2.84,2.84,0.86
2.4,4.8,2.12,2.12,0.764
3.16,6.32,2.72,2.72,0.775
0.76,1.52,2.44,2.44,0.831
3.44,6.88,2.92,2.92,0.78
2.36,4.72,2.88,2.88,0.837
2.92,5.84,2.52,2.52,0.755
0.24,0.48,2.8,2.8,0.607
3.72,7.44,2.36,2.36,0.668
0.36,0.72,2.04,2.04,0.741
0.44,0.88,3.0,3.0,0.71
1.08,2.16,2.64,2.64,0.873
2.68,5.36,2.32,2.32,0.773
3.52,7.04,2.16,2.16,0.662
4.0,8.0,2.56,2.56,0.711
0.56,1.12,2.24,2.24,0.793
1.6,3.2,2.28,2.28,0.852
1.84,3.68,2.48,2.48,0.845
1.36,2.72,2.08,2.08,0.869
1.32,2.64,2.84,2.84,0.864
2.12,4.24,2.68,2.68,0.844
0.8,1.6,2.44,2.44,0.809
3.2,6.4,2.72,2.72,0.804
2.44,4.88,2.12,2.12,0.745
3.48,6.96,2.92,2.92,0.779
2.96,5.92,2.52,2.52,0.757
2.4,4.8,2.88,2.88,0.845
0.28,0.56,2.8,2.8,0.63
3.76,7.52,2.36,2.36,0.657
3.56,7.12,2.16,2.16,0.645
0.4,0.8,2.04,2.04,0.789
1.12,2.24,2.64,2.64,0.87
2.72,5.44,2.32,2.32,0.763
0.48,0.96,3.0,3.0,0.721
1.88,3.76,2.48,2.48,0.839
0.0,0.0,2.6,2.6,0.197
2.16,4.32,2.68,2.68,0.842
0.6,1.2,2.24,2.24,0.834
1.4,2.8,2.08,2.08,0.854
1.64,3.28,2.28,2.28,0.859
1.36,2.72,2.84,2.84,0.853
2.48,4.96,2.12,2.12,0.785
0.84,1.68,2.44,2.44,0.833
3.24,6.48,2.72,2.72,0.755
3.52,7.04,2.92,2.92,0.765
3.0,6.0,2.52,2.52,0.774
0.32,0.64,2.8,2.8,0.669
3.8,7.6,2.36,2.36,0.664
2.44,4.88,2.88,2.88,0.847
3.6,7.2,2.16,2.16,0.642
0.44,0.88,2.04,2.04,0.812
2.2,4.4,2.68,2.68,0.855
0.52,1.04,3.0,3.0,0.742
1.16,2.32,2.64,2.64,0.873
2.76,5.52,2.32,2.32,0.77
1.92,3.84,2.48,2.48,0.847
1.4,2.8,2.84,2.84,0.868
0.04,0.08,2.6,2.6,0.279
0.64,1.28,2.24,2.24,0.828
1.68,3.36,2.28,2.28,0.849
1.44,2.88,2.08,2.08,0.868
3.28,6.56,2.72,2.72,0.769
2.52,5.04,2.12,2.12,0.757
3.56,7.12,2.92,2.92,0.776
0.88,1.76,2.44,2.44,0.828
3.04,6.08,2.52,2.52,0.761
2.48,4.96,2.88,2.88,0.836
0.36,0.72,2.8,2.8,0.704
3.64,7.28,2.16,2.16,0.623
3.84,7.68,2.36,2.36,0.678
0.48,0.96,2.04,2.04,0.785
2.24,4.48,2.68,2.68,0.852
2.8,5.6,2.32,2.32,0.744
1.2,2.4,2.64,2.64,0.851
1.96,3.92,2.48,2.48,0.85
0.56,1.12,3.0,3.0,0.752
1.44,2.88,2.84,2.84,0.863
0.08,0.16,2.6,2.6,0.395
1.48,2.96,2.08,2.08,0.848
1.72,3.44,2.28,2.28,0.847
0.68,1.36,2.24,2.24,0.829
3.6,7.2,2.92,2.92,0.76
3.32,6.64,2.72,2.72,0.753
2.56,5.12,2.12,2.12,0.75
0.92,1.84,2.44,2.44,0.838
3.08,6.16,2.52,2.52,0.75
2.52,5.04,2.88,2.88,0.832
0.4,0.8,2.8,2.8,0.727
0.52,1.04,2.04,2.04,0.821
3.68,7.36,2.16,2.16,0.627
3.88,7.76,2.36,2.36,0.681
2.28,4.56,2.68,2.68,0.864
1.48,2.96,2.84,2.84,0.871
0.12,0.24,2.6,2.6,0.445
2.84,5.68,2.32,2.32,0.76
0.6,1.2,3.0,3.0,0.803
1.24,2.48,2.64,2.64,0.843
1.52,3.04,2.08,2.08,0.861
2.0,4.0,2.48,2.48,0.861
1.76,3.52,2.28,2.28,0.862
0.72,1.44,2.24,2.24,0.82
3.64,7.28,2.92,2.92,0.784
2.6,5.2,2.12,2.12,0.749
3.36,6.72,2.72,2.72,0.761
0.96,1.92,2.44,2.44,0.855
3.12,6.24,2.52,2.52,0.758
0.44,0.88,2.8,2.8,0.763
2.56,5.12,2.88,2.88,0.836
3.72,7.44,2.16,2.16,0.617
0.56,1.12,2.04,2.04,0.817
3.92,7.84,2.36,2.36,0.674
2.32,4.64,2.68,2.68,0.824
0.16,0.32,2.6,2.6,0.514
1.28,2.56,2.64,2.64,0.857
1.8,3.6,2.28,2.28,0.857
2.88,5.76,2.32,2.32,0.742
1.52,3.04,2.84,2.84,0.86
1.56,3.12,2.08,2.08,0.847
2.04,4.08,2.48,2.48,0.83
0.64,1.28,3.0,3.0,0.802
0.76,1.52,2.24,2.24,0.832
3.68,7.36,2.92,2.92,0.759
1.0,2.0,2.44,2.44,0.839
2.64,5.28,2.12,2.12,0.733
3.4,6.8,2.72,2.72,0.762
3.16,6.32,2.52,2.52,0.772
0.48,0.96,2.8,2.8,0.753
2.6,5.2,2.88,2.88,0.848
3.96,7.92,2.36,2.36,0.664
3.76,7.52,2.16,2.16,0.645
0.6,1.2,2.04,2.04,0.84
2.92,5.84,2.32,2.32,0.763
2.36,4.72,2.68,2.68,0.848
0.2,0.4,2.6,2.6,0.567
1.84,3.68,2.28,2.28,0.844
1.56,3.12,2.84,2.84,0.87
1.32,2.64,2.64,2.64,0.873
0.68,1.36,3.0,3.0,0.779
2.08,4.16,2.48,2.48,0.845
0.8,1.6,2.24,2.24,0.864
1.6,3.2,2.08,2.08,0.867
3.44,6.88,2.72,2.72,0.769
1.04,2.08,2.44,2.44,0.86
3.72,7.44,2.92,2.92,0.764
2.68,5.36,2.12,2.12,0.774
3.2,6.4,2.52,2.52,0.79
2.64,5.28,2.88,2.88,0.816
0.52,1.04,2.8,2.8,0.803
4.0,8.0,2.36,2.36,0.644
3.8,7.6,2.16,2.16,0.604
2.96,5.92,2.32,2.32,0.744
0.24,0.48,2.6,2.6,0.615
1.88,3.76,2.28,2.28,0.856
0.64,1.28,2.04,2.04,0.841
2.4,4.8,2.68,2.68,0.832
1.6,3.2,2.84,2.84,0.855
2.12,4.24,2.48,2.48,0.831
1.36,2.72,2.64,2.64,0.84
0.72,1.44,3.0,3.0,0.793
0.84,1.68,2.24,2.24,0.84
1.64,3.28,2.08,2.08,0.841
3.48,6.96,2.72,2.72,0.78
1.08,2.16,2.44,2.44,0.861
3.76,7.52,2.92,2.92,0.754
2.72,5.44,2.12,2.12,0.745
2.68,5.36,2.88,2.88,0.863
3.24,6.48,2.52,2.52,0.758
0.0,0.0,2.4,2.4,0.196
0.56,1.12,2.8,2.8,0.767
0.68,1.36,2.04,2.04,0.865
0.28,0.56,2.6,2.6,0.641
3.0,6.0,2.32,2.32,0.741
1.92,3.84,2.28,2.28,0.836
2.44,4.88,2.68,2.68,0.84
3.84,7.68,2.16,2.16,0.629
1.64,3.28,2.84,2.84,0.846
1.4,2.8,2.64,2.64,0.872
2.16,4.32,2.48,2.48,0.836
0.76,1.52,3.0,3.0,0.799
1.68,3.36,2.08,2.08,0.831
0.88,1.76,2.24,2.24,0.861
3.52,7.04,2.72,2.72,0.756
1.12,2.24,2.44,2.44,0.856
3.8,7.6,2.92,2.92,0.731
2.76,5.52,2.12,2.12,0.714
3.28,6.56,2.52,2.52,0.748
2.72,5.44,2.88,2.88,0.846
0.04,0.08,2.4,2.4,0.282
0.6,1.2,2.8,2.8,0.786
0.32,0.64,2.6,2.6,0.676
1.44,2.88,2.64,2.64,0.869
2.48,4.96,2.68,2.68,0.827
0.72,1.44,2.04,2.04,0.84
3.88,7.76,2.16,2.16,0.603
3.04,6.08,2.32,2.32,0.689
1.96,3.92,2.28,2.28,0.834
1.68,3.36,2.84,2.84,0.859
2.2,4.4,2.48,2.48,0.859
1.72,3.44,2.08,2.08,0.848
0.8,1.6,3.0,3.0,0.827
0.92,1.84,2.24,2.24,0.847
3.56,7.12,2.72,2.72,0.745
1.16,2.32,2.44,2.44,0.875
3.84,7.68,2.92,2.92,0.742
2.8,5.6,2.12,2.12,0.751
3.32,6.64,2.52,2.52,0.73
2.76,5.52,2.88,2.88,0.851
0.64,1.28,2.8,2.8,0.814
0.08,0.16,2.4,2.4,0.364
0.36,0.72,2.6,2.6,0.693
1.48,2.96,2.64,2.64,0.877
0.76,1.52,2.04,2.04,0.85
3.92,7.84,2.16,2.16,0.597
3.08,6.16,2.32,2.32,0.714
2.0,4.0,2.28,2.28,0.833
2.24,4.48,2.48,2.48,0.831
2.52,5.04,2.68,2.68,0.804
1.72,3.44,2.84,2.84,0.877
0.84,1.68,3.0,3.0,0.823
0.96,1.92,2.24,2.24,0.854
1.76,3.52,2.08,2.08,0.829
3.6,7.2,2.72,2.72,0.742
3.88,7.76,2.92,2.92,0.742
1.2,2.4,2.44,2.44,0.873
2.84,5.68,2.12,2.12,0.723
0.68,1.36,2.8,2.8,0.802
3.36,6.72,2.52,2.52,0.715
2.8,5.6,2.88,2.88,0.847
1.52,3.04,2.64,2.64,0.852
0.12,0.24,2.4,2.4,0.477
0.4,0.8,2.6,2.6,0.735
0.8,1.6,2.04,2.04,0.856
2.56,5.12,2.68,2.68,0.814
3.96,7.92,2.16,2.16,0.622
3.12,6.24,2.32,2.32,0.709
2.04,4.08,2.28,2.28,0.841
2.28,4.56,2.48,2.48,0.853
1.76,3.52,2.84,2.84,0.865
0.88,1.76,3.0,3.0,0.832
3.64,7.28,2.72,2.72,0.716
1.0,2.0,2.24,2.24,0.864
3.92,7.84,2.92,2.92,0.733
1.8,3.6,2.08,2.08,0.84
1.24,2.48,2.44,2.44,0.865
2.88,5.76,2.12,2.12,0.713
2.84,5.68,2.88,2.88,0.815
0.72,1.44,2.8,2.8,0.817
1.56,3.12,2.64,2.64,0.864
3.4,6.8,2.52,2.52,0.712
0.84,1.68,2.04,2.04,0.86
0.16,0.32,2.4,2.4,0.548
4.0,8.0,2.16,2.16,0.609
2.08,4.16,2.28,2.28,0.835
2.6,5.2,2.68,2.68,0.808
0.44,0.88,2.6,2.6,0.756
3.16,6.32,2.32,2.32,0.73
2.32,4.64,2.48,2.48,0.831
1.8,3.6,2.84,2.84,0.877
0.92,1.84,3.0,3.0,0.826
3.68,7.36,2.72,2.72,0.742
3.96,7.92,2.92,2.92,0.753
1.04,2.08,2.24,2.24,0.853
1.28,2.56,2.44,2.44,0.85
1.84,3.68,2.08,2.08,0.818
2.88,5.76,2.88,2.88,0.816
2.92,5.84,2.12,2.12,0.698
1.6,3.2,2.64,2.64,0.886
0.88,1.76,2.04,2.04,0.841
0.76,1.52,2.8,2.8,0.82
0.2,0.4,2.4,2.4,0.621
3.44,6.88,2.52,2.52,0.74
2.64,5.28,2.68,2.68,0.831
0.0,0.0,2.2,2.2,0.206
2.12,4.24,2.28,2.28,0.834
0.48,0.96,2.6,2.6,0.772
3.2,6.4,2.32,2.32,0.718
1.84,3.68,2.84,2.84,0.884
2.36,4.72,2.48,2.48,0.816
3.72,7.44,2.72,2.72,0.718
1.08,2.16,2.24,2.24,0.843
0.96,1.92,3.0,3.0,0.826
4.0,8.0,2.92,2.92,0.743
1.32,2.64,2.44,2.44,0.866
1.88,3.76,2.08,2.08,0.821
2.96,5.92,2.12,2.12,0.721
2.92,5.84,2.88,2.88,0.819
1.64,3.28,2.64,2.64,0.877
0.8,1.6,2.8,2.8,0.829
2.16,4.32,2.28,2.28,0.816
2.68,5.36,2.68,2.68,0.825
0.24,0.48,2.4,2.4,0.637
0.92,1.84,2.04,2.04,0.864
3.48,6.96,2.52,2.52,0.739
0.04,0.08,2.2,2.2,0.309
3.24,6.48,2.32,2.32,0.705
0.52,1.04,2.6,2.6,0.771
2.4,4.8,2.48,2.48,0.809
3.76,7.52,2.72,2.72,0.723
1.88,3.76,2.84,2.84,0.856
1.12,2.24,2.24,2.24,0.858
1.0,2.0,3.0,3.0,0.849
0.0,0.0,2.96,2.96,0.205
1.36,2.72,2.44,2.44,0.867
1.92,3.84,2.08,2.08,0.821
3.0,6.0,2.12,2.12,0.701
2.96,5.92,2.88,2.88,0.812
1.68,3.36,2.64,2.64,0.858
0.84,1.68,2.8,2.8,0.819
3.52,7.04,2.52,2.52,0.72
2.72,5.44,2.68,2.68,0.793
0.96,1.92,2.04,2.04,0.874
2.2,4.4,2.28,2.28,0.835
0.28,0.56,2.4,2.4,0.661
0.56,1.12,2.6,2.6,0.806
0.08,0.16,2.2,2.2,0.422
3.28,6.56,2.32,2.32,0.703
2.44,4.88,2.48,2.48,0.816
3.8,7.6,2.72,2.72,0.731
1.92,3.84,2.84,2.84,0.852
1.16,2.32,2.24,2.24,0.866
1.04,2.08,3.0,3.0,0.844
0.04,0.08,2.96,2.96,0.273
1.4,2.8,2.44,2.44,0.838
