,$\mu_{h_1}$,$\mu_{h_2}$,$\mu_{x_1}$,$\mu_{x_2}$,success_rate
8722,6.1,11.1,8.1,13.1,0.311
8723,6.1,11.1,8.2,13.2,0.314
8724,6.1,11.1,8.3,13.3,0.275
8725,6.1,11.1,8.4,13.4,0.277
8726,6.1,11.1,8.5,13.5,0.276
8727,6.1,11.1,8.6,13.6,0.275
8728,6.1,11.1,8.7,13.7,0.262
8729,6.1,11.1,8.8,13.8,0.288
8730,6.1,11.1,8.9,13.9,0.253
8731,6.1,11.1,9.0,14.0,0.243
8732,6.1,11.1,9.1,14.1,0.25
8733,6.1,11.1,9.2,14.2,0.257
8734,6.1,11.1,9.3,14.3,0.246
8735,6.1,11.1,9.4,14.4,0.22
8736,6.1,11.1,9.5,14.5,0.208
8737,6.1,11.1,9.6,14.6,0.235
8738,6.1,11.1,9.7,14.7,0.223
8739,6.1,11.1,9.8,14.8,0.229
8740,6.1,11.1,9.9,14.9,0.247
8741,6.1,11.1,10.0,15.0,0.232
8742,6.2,11.2,-4.0,1.0,0.096
8743,6.2,11.2,-3.9,1.1,0.096
8744,6.2,11.2,-3.8,1.2000000000000002,0.108
8745,6.2,11.2,-3.7,1.2999999999999998,0.11
8746,6.2,11.2,-3.6,1.4,0.118
8747,6.2,11.2,-3.5,1.5,0.107
8748,6.2,11.2,-3.4,1.6,0.105
8749,6.2,11.2,-3.3,1.7000000000000002,0.117
8750,6.2,11.2,-3.2,1.7999999999999998,0.125
8751,6.2,11.2,-3.1,1.9,0.145
8752,6.2,11.2,-3.0,2.0,0.114
8753,6.2,11.2,-2.9,2.1,0.135
8754,6.2,11.2,-2.8,2.2,0.13
8755,6.2,11.2,-2.7,2.3,0.158
8756,6.2,11.2,-2.6,2.4,0.16
8757,6.2,11.2,-2.5,2.5,0.184
8758,6.2,11.2,-2.4,2.6,0.178
8759,6.2,11.2,-2.3,2.7,0.206
8760,6.2,11.2,-2.2,2.8,0.166
8761,6.2,11.2,-2.1,2.9,0.235
8762,6.2,11.2,-2.0,3.0,0.267
8763,6.2,11.2,-1.9,3.1,0.272
8764,6.2,11.2,-1.8,3.2,0.291
8765,6.2,11.2,-1.7,3.3,0.307
8766,6.2,11.2,-1.6,3.4,0.335
8767,6.2,11.2,-1.5,3.5,0.334
8768,6.2,11.2,-1.4,3.6,0.367
8769,6.2,11.2,-1.3,3.7,0.391
8770,6.2,11.2,-1.2,3.8,0.418
8771,6.2,11.2,-1.1,3.9,0.469
8772,6.2,11.2,-1.0,4.0,0.494
8773,6.2,11.2,-0.9,4.1,0.503
8774,6.2,11.2,-0.8,4.2,0.529
8775,6.2,11.2,-0.7,4.3,0.557
8776,6.2,11.2,-0.6,4.4,0.568
8777,6.2,11.2,-0.5,4.5,0.572
8778,6.2,11.2,-0.4,4.6,0.621
8779,6.2,11.2,-0.3,4.7,0.596
8780,6.2,11.2,-0.2,4.8,0.649
8781,6.2,11.2,-0.1,4.9,0.626
8782,6.2,11.2,0.0,5.0,0.654
8783,6.2,11.2,0.1,5.1,0.672
8784,6.2,11.2,0.2,5.2,0.645
8785,6.2,11.2,0.3,5.3,0.635
8786,6.2,11.2,0.4,5.4,0.679
8787,6.2,11.2,0.5,5.5,0.66
8788,6.2,11.2,0.6,5.6,0.669
