,sigh,sigx,success_rate
4958,1.96,0.36,0.555
4959,1.96,0.4,0.572
4960,1.96,0.44,0.635
4961,1.96,0.48,0.648
4962,1.96,0.52,0.677
4963,1.96,0.56,0.678
4964,1.96,0.6,0.701
4965,1.96,0.64,0.726
4966,1.96,0.68,0.754
4967,1.96,0.72,0.757
4968,1.96,0.76,0.753
4969,1.96,0.8,0.774
4970,1.96,0.84,0.803
4971,1.96,0.88,0.813
4972,1.96,0.92,0.793
4973,1.96,0.96,0.78
4974,1.96,1.0,0.828
4975,1.96,1.04,0.824
4976,1.96,1.08,0.816
4977,1.96,1.12,0.84
4978,1.96,1.16,0.819
4979,1.96,1.2,0.857
4980,1.96,1.24,0.858
4981,1.96,1.28,0.866
4982,1.96,1.32,0.861
4983,1.96,1.36,0.865
4984,1.96,1.4,0.878
4985,1.96,1.44,0.866
4986,1.96,1.48,0.855
4987,1.96,1.52,0.888
4988,1.96,1.56,0.849
4989,1.96,1.6,0.865
4990,1.96,1.64,0.873
4991,1.96,1.68,0.875
4992,1.96,1.72,0.883
4993,1.96,1.76,0.896
4994,1.96,1.8,0.886
4995,1.96,1.84,0.876
4996,1.96,1.88,0.863
4997,1.96,1.92,0.874
4998,1.96,1.96,0.865
4999,1.96,2.0,0.861
5000,1.96,2.04,0.849
5001,1.96,2.08,0.844
5002,1.96,2.12,0.85
5003,1.96,2.16,0.827
5004,1.96,2.2,0.836
5005,1.96,2.24,0.853
5006,1.96,2.28,0.827
5007,1.96,2.32,0.813
5008,1.96,2.36,0.819
5009,1.96,2.4,0.818
5010,1.96,2.44,0.814
5011,1.96,2.48,0.817
5012,1.96,2.52,0.82
5013,1.96,2.56,0.801
5014,1.96,2.6,0.776
5015,1.96,2.64,0.765
5016,1.96,2.68,0.782
5017,1.96,2.72,0.77
5018,1.96,2.76,0.764
5019,1.96,2.8,0.759
5020,1.96,2.84,0.764
5021,1.96,2.88,0.732
5022,1.96,2.92,0.751
5023,1.96,2.96,0.717
5024,1.96,3.0,0.712
5025,1.96,3.04,0.704
5026,1.96,3.08,0.69
5027,1.96,3.12,0.718
5028,1.96,3.16,0.703
5029,1.96,3.2,0.694
5030,1.96,3.24,0.709
5031,1.96,3.28,0.675
5032,1.96,3.32,0.689
5033,1.96,3.36,0.681
5034,1.96,3.4,0.677
5035,1.96,3.44,0.671
5036,1.96,3.48,0.634
5037,1.96,3.52,0.644
5038,1.96,3.56,0.603
5039,1.96,3.6,0.637
5040,1.96,3.64,0.644
5041,1.96,3.68,0.61
5042,1.96,3.72,0.63
5043,1.96,3.76,0.618
5044,1.96,3.8,0.631
5045,1.96,3.84,0.631
5046,1.96,3.88,0.603
5047,1.96,3.92,0.613
5048,1.96,3.96,0.625
5049,1.96,4.0,0.592
5050,2.0,0.0,0.117
5051,2.0,0.04,0.148
5052,2.0,0.08,0.215
5053,2.0,0.12,0.242
5054,2.0,0.16,0.297
5055,2.0,0.2,0.385
5056,2.0,0.24,0.406
5057,2.0,0.28,0.437
5058,2.0,0.32,0.524
5059,2.0,0.36,0.536
5060,2.0,0.4,0.568
5061,2.0,0.44,0.6
5062,2.0,0.48,0.666
5063,2.0,0.52,0.658
5064,2.0,0.56,0.688
5065,2.0,0.6,0.698
5066,2.0,0.64,0.738
5067,2.0,0.68,0.749
5068,2.0,0.72,0.724
5069,2.0,0.76,0.773
5070,2.0,0.8,0.768
5071,2.0,0.84,0.77
5072,2.0,0.88,0.797
5073,2.0,0.92,0.814
5074,2.0,0.96,0.796
5075,2.0,1.0,0.814
5076,2.0,1.04,0.809
5077,2.0,1.08,0.818
5078,2.0,1.12,0.831
5079,2.0,1.16,0.844
5080,2.0,1.2,0.847
5081,2.0,1.24,0.847
5082,2.0,1.28,0.839
5083,2.0,1.32,0.873
5084,2.0,1.36,0.857
5085,2.0,1.4,0.865
5086,2.0,1.44,0.87
5087,2.0,1.48,0.876
5088,2.0,1.52,0.854
5089,2.0,1.56,0.872
5090,2.0,1.6,0.866
5091,2.0,1.64,0.872
5092,2.0,1.68,0.876
5093,2.0,1.72,0.875
5094,2.0,1.76,0.878
5095,2.0,1.8,0.874
5096,2.0,1.84,0.867
5097,2.0,1.88,0.888
5098,2.0,1.92,0.877
5099,2.0,1.96,0.863
5100,2.0,2.0,0.86
5101,2.0,2.04,0.843
5102,2.0,2.08,0.843
5103,2.0,2.12,0.862
5104,2.0,2.16,0.841
5105,2.0,2.2,0.843
5106,2.0,2.24,0.827
5107,2.0,2.28,0.823
5108,2.0,2.32,0.842
5109,2.0,2.36,0.814
5110,2.0,2.4,0.834
5111,2.0,2.44,0.825
5112,2.0,2.48,0.796
5113,2.0,2.52,0.793
5114,2.0,2.56,0.807
5115,2.0,2.6,0.778
5116,2.0,2.64,0.786
5117,2.0,2.68,0.792
5118,2.0,2.72,0.765
5119,2.0,2.76,0.782
5120,2.0,2.8,0.785
5121,2.0,2.84,0.746
5122,2.0,2.88,0.761
5123,2.0,2.92,0.722
5124,2.0,2.96,0.727
5125,2.0,3.0,0.744
5126,2.0,3.04,0.724
5127,2.0,3.08,0.7
5128,2.0,3.12,0.698
5129,2.0,3.16,0.704
5130,2.0,3.2,0.699
5131,2.0,3.24,0.662
5132,2.0,3.28,0.691
5133,2.0,3.32,0.69
5134,2.0,3.36,0.662
5135,2.0,3.4,0.68
5136,2.0,3.44,0.649
5137,2.0,3.48,0.665
5138,2.0,3.52,0.649
5139,2.0,3.56,0.645
5140,2.0,3.6,0.665
5141,2.0,3.64,0.666
5142,2.0,3.68,0.638
5143,2.0,3.72,0.631
5144,2.0,3.76,0.624
5145,2.0,3.8,0.606
5146,2.0,3.84,0.605
5147,2.0,3.88,0.606
5148,2.0,3.92,0.589
5149,2.0,3.96,0.567
5150,2.0,4.0,0.605
5151,2.04,0.0,0.094
5152,2.04,0.04,0.179
5153,2.04,0.08,0.205
5154,2.04,0.12,0.257
5155,2.04,0.16,0.334
5156,2.04,0.2,0.37
5157,2.04,0.24,0.418
5158,2.04,0.28,0.475
5159,2.04,0.32,0.527
5160,2.04,0.36,0.526
5161,2.04,0.4,0.575
5162,2.04,0.44,0.595
5163,2.04,0.48,0.644
5164,2.04,0.52,0.654
5165,2.04,0.56,0.689
5166,2.04,0.6,0.69
5167,2.04,0.64,0.73
5168,2.04,0.68,0.761
5169,2.04,0.72,0.773
5170,2.04,0.76,0.759
5171,2.04,0.8,0.752
5172,2.04,0.84,0.78
5173,2.04,0.88,0.775
5174,2.04,0.92,0.805
5175,2.04,0.96,0.821
5176,2.04,1.0,0.828
5177,2.04,1.04,0.83
5178,2.04,1.08,0.854
5179,2.04,1.12,0.819
5180,2.04,1.16,0.827
5181,2.04,1.2,0.834
5182,2.04,1.24,0.843
5183,2.04,1.28,0.827
5184,2.04,1.32,0.872
5185,2.04,1.36,0.848
5186,2.04,1.4,0.83
5187,2.04,1.44,0.86
5188,2.04,1.48,0.873
5189,2.04,1.52,0.864
5190,2.04,1.56,0.892
5191,2.04,1.6,0.884
5192,2.04,1.64,0.88
5193,2.04,1.68,0.867
5194,2.04,1.72,0.874
5195,2.04,1.76,0.878
5196,2.04,1.8,0.872
5197,2.04,1.84,0.859
5198,2.04,1.88,0.875
5199,2.04,1.92,0.874
5200,2.04,1.96,0.856
5201,2.04,2.0,0.882
5202,2.04,2.04,0.855
5203,2.04,2.08,0.857
5204,2.04,2.12,0.851
5205,2.04,2.16,0.83
5206,2.04,2.2,0.845
5207,2.04,2.24,0.843
5208,2.04,2.28,0.828
5209,2.04,2.32,0.841
5210,2.04,2.36,0.813
5211,2.04,2.4,0.814
5212,2.04,2.44,0.816
5213,2.04,2.48,0.782
5214,2.04,2.52,0.82
5215,2.04,2.56,0.806
5216,2.04,2.6,0.799
5217,2.04,2.64,0.79
5218,2.04,2.68,0.794
5219,2.04,2.72,0.78
5220,2.04,2.76,0.761
5221,2.04,2.8,0.773
5222,2.04,2.84,0.749
5223,2.04,2.88,0.741
5224,2.04,2.92,0.737
5225,2.04,2.96,0.739
5226,2.04,3.0,0.763
5227,2.04,3.04,0.739
5228,2.04,3.08,0.725
5229,2.04,3.12,0.697
5230,2.04,3.16,0.711
5231,2.04,3.2,0.703
5232,2.04,3.24,0.712
5233,2.04,3.28,0.705
5234,2.04,3.32,0.673
5235,2.04,3.36,0.692
5236,2.04,3.4,0.67
5237,2.04,3.44,0.678
5238,2.04,3.48,0.633
5239,2.04,3.52,0.67
5240,2.04,3.56,0.681
5241,2.04,3.6,0.654
5242,2.04,3.64,0.598
5243,2.04,3.68,0.633
5244,2.04,3.72,0.627
5245,2.04,3.76,0.647
5246,2.04,3.8,0.626
5247,2.04,3.84,0.614
5248,2.04,3.88,0.603
5249,2.04,3.92,0.611
5250,2.04,3.96,0.59
5251,2.04,4.0,0.585
5252,2.08,0.0,0.107
5253,2.08,0.04,0.132
5254,2.08,0.08,0.197
5255,2.08,0.12,0.27
5256,2.08,0.16,0.322
5257,2.08,0.2,0.365
5258,2.08,0.24,0.4
5259,2.08,0.28,0.464
5260,2.08,0.32,0.524
5261,2.08,0.36,0.535
5262,2.08,0.4,0.565
5263,2.08,0.44,0.574
5264,2.08,0.48,0.623
5265,2.08,0.52,0.628
5266,2.08,0.56,0.681
5267,2.08,0.6,0.692
5268,2.08,0.64,0.718
5269,2.08,0.68,0.69
5270,2.08,0.72,0.745
5271,2.08,0.76,0.759
5272,2.08,0.8,0.775
5273,2.08,0.84,0.768
5274,2.08,0.88,0.771
5275,2.08,0.92,0.794
5276,2.08,0.96,0.786
5277,2.08,1.0,0.802
5278,2.08,1.04,0.832
5279,2.08,1.08,0.816
5280,2.08,1.12,0.826
5281,2.08,1.16,0.828
5282,2.08,1.2,0.829
5283,2.08,1.24,0.859
5284,2.08,1.28,0.86
5285,2.08,1.32,0.854
5286,2.08,1.36,0.86
5287,2.08,1.4,0.852
5288,2.08,1.44,0.856
5289,2.08,1.48,0.883
5290,2.08,1.52,0.862
5291,2.08,1.56,0.874
5292,2.08,1.6,0.886
5293,2.08,1.64,0.878
5294,2.08,1.68,0.874
5295,2.08,1.72,0.872
5296,2.08,1.76,0.874
5297,2.08,1.8,0.88
5298,2.08,1.84,0.867
5299,2.08,1.88,0.872
5300,2.08,1.92,0.867
5301,2.08,1.96,0.848
5302,2.08,2.0,0.852
5303,2.08,2.04,0.877
5304,2.08,2.08,0.872
5305,2.08,2.12,0.865
5306,2.08,2.16,0.847
5307,2.08,2.2,0.842
5308,2.08,2.24,0.817
5309,2.08,2.28,0.843
5310,2.08,2.32,0.837
5311,2.08,2.36,0.839
5312,2.08,2.4,0.83
5313,2.08,2.44,0.796
5314,2.08,2.48,0.814
5315,2.08,2.52,0.802
5316,2.08,2.56,0.795
5317,2.08,2.6,0.786
5318,2.08,2.64,0.784
5319,2.08,2.68,0.783
5320,2.08,2.72,0.774
5321,2.08,2.76,0.773
5322,2.08,2.8,0.766
5323,2.08,2.84,0.773
5324,2.08,2.88,0.75
5325,2.08,2.92,0.753
5326,2.08,2.96,0.739
5327,2.08,3.0,0.719
5328,2.08,3.04,0.7
5329,2.08,3.08,0.699
5330,2.08,3.12,0.692
5331,2.08,3.16,0.713
5332,2.08,3.2,0.707
5333,2.08,3.24,0.671
5334,2.08,3.28,0.668
5335,2.08,3.32,0.686
5336,2.08,3.36,0.658
5337,2.08,3.4,0.677
5338,2.08,3.44,0.669
5339,2.08,3.48,0.646
5340,2.08,3.52,0.645
5341,2.08,3.56,0.655
5342,2.08,3.6,0.653
5343,2.08,3.64,0.658
5344,2.08,3.68,0.633
5345,2.08,3.72,0.637
5346,2.08,3.76,0.583
5347,2.08,3.8,0.604
5348,2.08,3.84,0.635
5349,2.08,3.88,0.631
5350,2.08,3.92,0.62
5351,2.08,3.96,0.588
5352,2.08,4.0,0.596
5353,2.12,0.0,0.109
5354,2.12,0.04,0.141
5355,2.12,0.08,0.197
5356,2.12,0.12,0.267
5357,2.12,0.16,0.33
5358,2.12,0.2,0.376
5359,2.12,0.24,0.449
5360,2.12,0.28,0.462
5361,2.12,0.32,0.467
5362,2.12,0.36,0.551
5363,2.12,0.4,0.609
5364,2.12,0.44,0.635
5365,2.12,0.48,0.625
5366,2.12,0.52,0.64
5367,2.12,0.56,0.682
5368,2.12,0.6,0.692
5369,2.12,0.64,0.684
5370,2.12,0.68,0.727
5371,2.12,0.72,0.725
5372,2.12,0.76,0.753
5373,2.12,0.8,0.745
5374,2.12,0.84,0.77
5375,2.12,0.88,0.771
5376,2.12,0.92,0.814
5377,2.12,0.96,0.818
5378,2.12,1.0,0.793
5379,2.12,1.04,0.814
5380,2.12,1.08,0.825
5381,2.12,1.12,0.818
5382,2.12,1.16,0.827
5383,2.12,1.2,0.842
5384,2.12,1.24,0.847
5385,2.12,1.28,0.835
5386,2.12,1.32,0.839
5387,2.12,1.36,0.857
5388,2.12,1.4,0.866
5389,2.12,1.44,0.862
5390,2.12,1.48,0.864
5391,2.12,1.52,0.86
5392,2.12,1.56,0.866
5393,2.12,1.6,0.876
5394,2.12,1.64,0.869
5395,2.12,1.68,0.852
5396,2.12,1.72,0.862
5397,2.12,1.76,0.88
5398,2.12,1.8,0.887
5399,2.12,1.84,0.869
5400,2.12,1.88,0.868
5401,2.12,1.92,0.877
5402,2.12,1.96,0.858
5403,2.12,2.0,0.861
5404,2.12,2.04,0.866
5405,2.12,2.08,0.853
5406,2.12,2.12,0.865
5407,2.12,2.16,0.848
5408,2.12,2.2,0.86
5409,2.12,2.24,0.849
5410,2.12,2.28,0.84
5411,2.12,2.32,0.838
5412,2.12,2.36,0.829
5413,2.12,2.4,0.853
5414,2.12,2.44,0.834
5415,2.12,2.48,0.825
5416,2.12,2.52,0.796
5417,2.12,2.56,0.763
5418,2.12,2.6,0.834
5419,2.12,2.64,0.785
5420,2.12,2.68,0.796
5421,2.12,2.72,0.791
5422,2.12,2.76,0.778
5423,2.12,2.8,0.753
5424,2.12,2.84,0.741
5425,2.12,2.88,0.749
5426,2.12,2.92,0.761
5427,2.12,2.96,0.742
5428,2.12,3.0,0.751
5429,2.12,3.04,0.753
5430,2.12,3.08,0.755
5431,2.12,3.12,0.708
5432,2.12,3.16,0.71
5433,2.12,3.2,0.722
5434,2.12,3.24,0.693
5435,2.12,3.28,0.689
5436,2.12,3.32,0.68
5437,2.12,3.36,0.664
5438,2.12,3.4,0.703
5439,2.12,3.44,0.651
5440,2.12,3.48,0.662
5441,2.12,3.52,0.669
5442,2.12,3.56,0.646
5443,2.12,3.6,0.666
5444,2.12,3.64,0.649
5445,2.12,3.68,0.637
5446,2.12,3.72,0.659
5447,2.12,3.76,0.625
5448,2.12,3.8,0.621
5449,2.12,3.84,0.62
5450,2.12,3.88,0.61
5451,2.12,3.92,0.605
5452,2.12,3.96,0.594
5453,2.12,4.0,0.645
5454,2.16,0.0,0.103
5455,2.16,0.04,0.135
5456,2.16,0.08,0.188
5457,2.16,0.12,0.244
5458,2.16,0.16,0.331
5459,2.16,0.2,0.343
5460,2.16,0.24,0.381
5461,2.16,0.28,0.467
5462,2.16,0.32,0.522
5463,2.16,0.36,0.553
5464,2.16,0.4,0.593
5465,2.16,0.44,0.603
5466,2.16,0.48,0.62
5467,2.16,0.52,0.66
5468,2.16,0.56,0.671
5469,2.16,0.6,0.643
5470,2.16,0.64,0.714
5471,2.16,0.68,0.699
5472,2.16,0.72,0.772
5473,2.16,0.76,0.759
5474,2.16,0.8,0.757
5475,2.16,0.84,0.771
5476,2.16,0.88,0.808
5477,2.16,0.92,0.801
5478,2.16,0.96,0.794
5479,2.16,1.0,0.811
5480,2.16,1.04,0.832
5481,2.16,1.08,0.8
5482,2.16,1.12,0.824
5483,2.16,1.16,0.848
5484,2.16,1.2,0.833
5485,2.16,1.24,0.839
5486,2.16,1.28,0.857
5487,2.16,1.32,0.848
5488,2.16,1.36,0.848
5489,2.16,1.4,0.879
5490,2.16,1.44,0.867
5491,2.16,1.48,0.873
5492,2.16,1.52,0.882
5493,2.16,1.56,0.881
5494,2.16,1.6,0.869
5495,2.16,1.64,0.872
5496,2.16,1.68,0.877
5497,2.16,1.72,0.876
5498,2.16,1.76,0.859
5499,2.16,1.8,0.871
5500,2.16,1.84,0.884
5501,2.16,1.88,0.861
5502,2.16,1.92,0.873
5503,2.16,1.96,0.88
5504,2.16,2.0,0.856
5505,2.16,2.04,0.857
5506,2.16,2.08,0.866
5507,2.16,2.12,0.869
5508,2.16,2.16,0.863
5509,2.16,2.2,0.851
5510,2.16,2.24,0.859
5511,2.16,2.28,0.837
5512,2.16,2.32,0.847
5513,2.16,2.36,0.832
5514,2.16,2.4,0.828
5515,2.16,2.44,0.827
5516,2.16,2.48,0.807
5517,2.16,2.52,0.815
5518,2.16,2.56,0.804
5519,2.16,2.6,0.782
5520,2.16,2.64,0.786
5521,2.16,2.68,0.798
5522,2.16,2.72,0.782
5523,2.16,2.76,0.784
5524,2.16,2.8,0.766
5525,2.16,2.84,0.779
5526,2.16,2.88,0.757
5527,2.16,2.92,0.764
5528,2.16,2.96,0.757
5529,2.16,3.0,0.719
5530,2.16,3.04,0.734
5531,2.16,3.08,0.745
5532,2.16,3.12,0.727
5533,2.16,3.16,0.72
5534,2.16,3.2,0.717
5535,2.16,3.24,0.707
5536,2.16,3.28,0.717
5537,2.16,3.32,0.696
5538,2.16,3.36,0.696
5539,2.16,3.4,0.679
5540,2.16,3.44,0.67
5541,2.16,3.48,0.675
5542,2.16,3.52,0.697
5543,2.16,3.56,0.67
5544,2.16,3.6,0.652
5545,2.16,3.64,0.639
5546,2.16,3.68,0.638
5547,2.16,3.72,0.648
5548,2.16,3.76,0.645
5549,2.16,3.8,0.632
5550,2.16,3.84,0.611
5551,2.16,3.88,0.635
5552,2.16,3.92,0.609
5553,2.16,3.96,0.591
5554,2.16,4.0,0.594
5555,2.2,0.0,0.119
5556,2.2,0.04,0.127
5557,2.2,0.08,0.213
5558,2.2,0.12,0.263
5559,2.2,0.16,0.327
5560,2.2,0.2,0.372
5561,2.2,0.24,0.432
5562,2.2,0.28,0.473
5563,2.2,0.32,0.497
5564,2.2,0.36,0.581
5565,2.2,0.4,0.561
5566,2.2,0.44,0.573
5567,2.2,0.48,0.628
5568,2.2,0.52,0.651
5569,2.2,0.56,0.663
5570,2.2,0.6,0.715
5571,2.2,0.64,0.698
5572,2.2,0.68,0.711
5573,2.2,0.72,0.751
5574,2.2,0.76,0.751
5575,2.2,0.8,0.745
5576,2.2,0.84,0.788
5577,2.2,0.88,0.793
5578,2.2,0.92,0.799
5579,2.2,0.96,0.782
5580,2.2,1.0,0.831
5581,2.2,1.04,0.786
5582,2.2,1.08,0.812
5583,2.2,1.12,0.813
5584,2.2,1.16,0.837
5585,2.2,1.2,0.83
5586,2.2,1.24,0.859
5587,2.2,1.28,0.834
5588,2.2,1.32,0.848
5589,2.2,1.36,0.867
5590,2.2,1.4,0.835
5591,2.2,1.44,0.87
5592,2.2,1.48,0.874
5593,2.2,1.52,0.879
5594,2.2,1.56,0.871
5595,2.2,1.6,0.875
5596,2.2,1.64,0.866
5597,2.2,1.68,0.864
5598,2.2,1.72,0.868
5599,2.2,1.76,0.874
5600,2.2,1.8,0.864
5601,2.2,1.84,0.872
5602,2.2,1.88,0.874
5603,2.2,1.92,0.877
5604,2.2,1.96,0.864
5605,2.2,2.0,0.881
5606,2.2,2.04,0.886
5607,2.2,2.08,0.86
5608,2.2,2.12,0.853
5609,2.2,2.16,0.853
5610,2.2,2.2,0.843
5611,2.2,2.24,0.836
5612,2.2,2.28,0.842
5613,2.2,2.32,0.85
5614,2.2,2.36,0.833
5615,2.2,2.4,0.831
5616,2.2,2.44,0.813
5617,2.2,2.48,0.813
5618,2.2,2.52,0.811
5619,2.2,2.56,0.819
5620,2.2,2.6,0.822
5621,2.2,2.64,0.786
5622,2.2,2.68,0.795
5623,2.2,2.72,0.803
5624,2.2,2.76,0.772
5625,2.2,2.8,0.76
5626,2.2,2.84,0.767
5627,2.2,2.88,0.742
5628,2.2,2.92,0.756
5629,2.2,2.96,0.752
5630,2.2,3.0,0.748
5631,2.2,3.04,0.722
5632,2.2,3.08,0.719
5633,2.2,3.12,0.702
5634,2.2,3.16,0.713
5635,2.2,3.2,0.694
5636,2.2,3.24,0.714
5637,2.2,3.28,0.686
5638,2.2,3.32,0.668
5639,2.2,3.36,0.704
5640,2.2,3.4,0.68
5641,2.2,3.44,0.688
5642,2.2,3.48,0.682
5643,2.2,3.52,0.677
5644,2.2,3.56,0.628
5645,2.2,3.6,0.649
5646,2.2,3.64,0.638
5647,2.2,3.68,0.644
5648,2.2,3.72,0.649
5649,2.2,3.76,0.636
5650,2.2,3.8,0.617
5651,2.2,3.84,0.623
5652,2.2,3.88,0.657
5653,2.2,3.92,0.613
5654,2.2,3.96,0.596
5655,2.2,4.0,0.607
5656,2.24,0.0,0.086
5657,2.24,0.04,0.146
5658,2.24,0.08,0.169
5659,2.24,0.12,0.244
5660,2.24,0.16,0.326
5661,2.24,0.2,0.342
5662,2.24,0.24,0.361
5663,2.24,0.28,0.452
5664,2.24,0.32,0.504
5665,2.24,0.36,0.536
5666,2.24,0.4,0.565
5667,2.24,0.44,0.61
5668,2.24,0.48,0.603
5669,2.24,0.52,0.65
5670,2.24,0.56,0.672
5671,2.24,0.6,0.715
5672,2.24,0.64,0.722
5673,2.24,0.68,0.733
5674,2.24,0.72,0.747
5675,2.24,0.76,0.777
5676,2.24,0.8,0.754
5677,2.24,0.84,0.759
5678,2.24,0.88,0.783
5679,2.24,0.92,0.784
5680,2.24,0.96,0.787
5681,2.24,1.0,0.816
5682,2.24,1.04,0.806
5683,2.24,1.08,0.822
5684,2.24,1.12,0.825
5685,2.24,1.16,0.836
5686,2.24,1.2,0.835
5687,2.24,1.24,0.838
5688,2.24,1.28,0.836
5689,2.24,1.32,0.84
5690,2.24,1.36,0.852
5691,2.24,1.4,0.873
5692,2.24,1.44,0.87
5693,2.24,1.48,0.854
5694,2.24,1.52,0.858
5695,2.24,1.56,0.868
5696,2.24,1.6,0.868
5697,2.24,1.64,0.866
5698,2.24,1.68,0.864
5699,2.24,1.72,0.889
5700,2.24,1.76,0.871
5701,2.24,1.8,0.883
5702,2.24,1.84,0.874
5703,2.24,1.88,0.859
5704,2.24,1.92,0.887
5705,2.24,1.96,0.848
5706,2.24,2.0,0.873
5707,2.24,2.04,0.856
5708,2.24,2.08,0.861
5709,2.24,2.12,0.875
5710,2.24,2.16,0.838
5711,2.24,2.2,0.856
5712,2.24,2.24,0.836
5713,2.24,2.28,0.842
5714,2.24,2.32,0.843
5715,2.24,2.36,0.824
5716,2.24,2.4,0.852
5717,2.24,2.44,0.837
5718,2.24,2.48,0.823
5719,2.24,2.52,0.827
5720,2.24,2.56,0.814
5721,2.24,2.6,0.795
5722,2.24,2.64,0.812
5723,2.24,2.68,0.809
5724,2.24,2.72,0.779
5725,2.24,2.76,0.777
5726,2.24,2.8,0.789
5727,2.24,2.84,0.764
5728,2.24,2.88,0.779
5729,2.24,2.92,0.752
5730,2.24,2.96,0.752
5731,2.24,3.0,0.737
5732,2.24,3.04,0.737
5733,2.24,3.08,0.718
5734,2.24,3.12,0.74
5735,2.24,3.16,0.732
5736,2.24,3.2,0.704
5737,2.24,3.24,0.706
5738,2.24,3.28,0.711
5739,2.24,3.32,0.7
5740,2.24,3.36,0.706
5741,2.24,3.4,0.674
5742,2.24,3.44,0.703
5743,2.24,3.48,0.685
5744,2.24,3.52,0.663
5745,2.24,3.56,0.629
5746,2.24,3.6,0.649
5747,2.24,3.64,0.663
5748,2.24,3.68,0.662
5749,2.24,3.72,0.66
5750,2.24,3.76,0.668
5751,2.24,3.8,0.627
5752,2.24,3.84,0.604
5753,2.24,3.88,0.605
5754,2.24,3.92,0.621
5755,2.24,3.96,0.623
5756,2.24,4.0,0.624
5757,2.28,0.0,0.097
5758,2.28,0.04,0.137
5759,2.28,0.08,0.218
5760,2.28,0.12,0.242
5761,2.28,0.16,0.331
5762,2.28,0.2,0.377
5763,2.28,0.24,0.402
5764,2.28,0.28,0.441
5765,2.28,0.32,0.508
5766,2.28,0.36,0.532
5767,2.28,0.4,0.571
5768,2.28,0.44,0.597
5769,2.28,0.48,0.647
5770,2.28,0.52,0.643
5771,2.28,0.56,0.705
5772,2.28,0.6,0.698
5773,2.28,0.64,0.694
5774,2.28,0.68,0.714
5775,2.28,0.72,0.751
5776,2.28,0.76,0.745
5777,2.28,0.8,0.764
5778,2.28,0.84,0.779
5779,2.28,0.88,0.773
5780,2.28,0.92,0.804
5781,2.28,0.96,0.79
5782,2.28,1.0,0.787
5783,2.28,1.04,0.805
5784,2.28,1.08,0.821
5785,2.28,1.12,0.832
5786,2.28,1.16,0.842
5787,2.28,1.2,0.848
5788,2.28,1.24,0.871
5789,2.28,1.28,0.855
5790,2.28,1.32,0.87
5791,2.28,1.36,0.861
5792,2.28,1.4,0.862
5793,2.28,1.44,0.855
5794,2.28,1.48,0.87
5795,2.28,1.52,0.886
5796,2.28,1.56,0.87
5797,2.28,1.6,0.879
5798,2.28,1.64,0.883
5799,2.28,1.68,0.881
5800,2.28,1.72,0.885
5801,2.28,1.76,0.866
5802,2.28,1.8,0.88
5803,2.28,1.84,0.875
5804,2.28,1.88,0.877
5805,2.28,1.92,0.854
5806,2.28,1.96,0.865
5807,2.28,2.0,0.887
5808,2.28,2.04,0.859
5809,2.28,2.08,0.882
5810,2.28,2.12,0.889
5811,2.28,2.16,0.832
5812,2.28,2.2,0.856
5813,2.28,2.24,0.864
5814,2.28,2.28,0.845
5815,2.28,2.32,0.868
5816,2.28,2.36,0.85
5817,2.28,2.4,0.812
5818,2.28,2.44,0.838
5819,2.28,2.48,0.81
5820,2.28,2.52,0.813
5821,2.28,2.56,0.808
5822,2.28,2.6,0.785
5823,2.28,2.64,0.807
5824,2.28,2.68,0.808
5825,2.28,2.72,0.775
5826,2.28,2.76,0.791
5827,2.28,2.8,0.772
5828,2.28,2.84,0.77
5829,2.28,2.88,0.769
5830,2.28,2.92,0.75
5831,2.28,2.96,0.76
5832,2.28,3.0,0.776
5833,2.28,3.04,0.729
5834,2.28,3.08,0.742
5835,2.28,3.12,0.742
5836,2.28,3.16,0.715
5837,2.28,3.2,0.719
5838,2.28,3.24,0.709
5839,2.28,3.28,0.733
5840,2.28,3.32,0.694
5841,2.28,3.36,0.7
5842,2.28,3.4,0.64
5843,2.28,3.44,0.703
5844,2.28,3.48,0.686
5845,2.28,3.52,0.703
5846,2.28,3.56,0.704
5847,2.28,3.6,0.665
5848,2.28,3.64,0.66
5849,2.28,3.68,0.646
5850,2.28,3.72,0.622
5851,2.28,3.76,0.649
5852,2.28,3.8,0.635
5853,2.28,3.84,0.6
5854,2.28,3.88,0.633
5855,2.28,3.92,0.627
5856,2.28,3.96,0.615
5857,2.28,4.0,0.624
5858,2.32,0.0,0.098
5859,2.32,0.04,0.16
5860,2.32,0.08,0.19
5861,2.32,0.12,0.248
5862,2.32,0.16,0.322
5863,2.32,0.2,0.337
5864,2.32,0.24,0.402
5865,2.32,0.28,0.489
5866,2.32,0.32,0.494
5867,2.32,0.36,0.552
5868,2.32,0.4,0.544
5869,2.32,0.44,0.582
5870,2.32,0.48,0.621
5871,2.32,0.52,0.624
5872,2.32,0.56,0.655
5873,2.32,0.6,0.682
5874,2.32,0.64,0.675
5875,2.32,0.68,0.702
5876,2.32,0.72,0.738
5877,2.32,0.76,0.741
5878,2.32,0.8,0.74
5879,2.32,0.84,0.768
5880,2.32,0.88,0.78
5881,2.32,0.92,0.762
5882,2.32,0.96,0.796
5883,2.32,1.0,0.8
5884,2.32,1.04,0.798
5885,2.32,1.08,0.821
5886,2.32,1.12,0.831
5887,2.32,1.16,0.821
5888,2.32,1.2,0.835
5889,2.32,1.24,0.836
