$\mu_{h}$,$\mu_{x}$,success_rate
0.88,-3.6,0.514
0.88,-3.52,0.565
0.88,-3.44,0.554
0.88,-3.36,0.544
0.88,-3.28,0.535
0.88,-3.2,0.577
0.88,-3.12,0.559
0.88,-3.04,0.598
0.88,-2.96,0.609
0.88,-2.88,0.586
0.88,-2.8,0.629
0.88,-2.72,0.62
0.88,-2.64,0.607
0.88,-2.56,0.644
0.88,-2.48,0.691
0.88,-2.4,0.687
0.88,-2.32,0.676
0.88,-2.24,0.696
0.88,-2.16,0.73
0.88,-2.08,0.743
0.88,-2.0,0.748
0.88,-1.92,0.776
0.88,-1.84,0.783
0.88,-1.76,0.806
0.88,-1.68,0.809
0.88,-1.6,0.814
0.88,-1.52,0.847
0.88,-1.44,0.849
0.88,-1.36,0.846
0.88,-1.28,0.862
0.88,-1.2,0.877
0.88,-1.12,0.871
0.88,-1.04,0.875
0.88,-0.96,0.869
0.88,-0.88,0.907
0.88,-0.8,0.914
0.88,-0.72,0.912
0.88,-0.64,0.928
0.88,-0.56,0.929
0.88,-0.48,0.923
0.88,-0.4,0.935
0.88,-0.32,0.935
0.88,-0.24,0.944
0.88,-0.16,0.951
0.88,-0.08,0.951
0.88,0.0,0.957
0.88,0.08,0.944
0.88,0.16,0.953
0.88,0.24,0.958
0.88,0.32,0.955
0.88,0.4,0.947
0.88,0.48,0.949
0.88,0.56,0.969
0.88,0.64,0.95
0.88,0.72,0.961
0.88,0.8,0.964
0.88,0.88,0.943
0.88,0.96,0.951
0.88,1.04,0.96
0.88,1.12,0.965
0.88,1.2,0.954
0.88,1.28,0.956
0.88,1.36,0.934
0.88,1.44,0.958
0.88,1.52,0.936
0.88,1.6,0.954
0.88,1.68,0.942
0.88,1.76,0.933
0.88,1.84,0.939
0.88,1.92,0.943
0.88,2.0,0.937
0.88,2.08,0.93
0.88,2.16,0.933
0.88,2.24,0.937
0.88,2.32,0.936
0.88,2.4,0.92
0.88,2.48,0.934
0.88,2.56,0.891
0.88,2.64,0.896
0.88,2.72,0.911
0.88,2.8,0.882
0.88,2.88,0.899
0.88,2.96,0.885
0.88,3.04,0.856
0.88,3.12,0.846
0.88,3.2,0.837
0.88,3.28,0.834
0.88,3.36,0.8
0.88,3.44,0.812
0.88,3.52,0.782
0.88,3.6,0.77
0.88,3.68,0.764
0.88,3.76,0.739
0.88,3.84,0.748
0.88,3.92,0.715
0.88,4.0,0.7
0.96,-4.0,0.511
0.96,-3.92,0.492
0.96,-3.84,0.504
0.96,-3.76,0.51
0.96,-3.68,0.55
0.96,-3.6,0.529
0.96,-3.52,0.514
0.96,-3.44,0.565
0.96,-3.36,0.554
0.96,-3.28,0.544
0.96,-3.2,0.535
0.96,-3.12,0.577
0.96,-3.04,0.575
0.96,-2.96,0.592
0.96,-2.88,0.604
0.96,-2.8,0.586
0.96,-2.72,0.626
0.96,-2.64,0.622
0.96,-2.56,0.615
0.96,-2.48,0.644
0.96,-2.4,0.681
0.96,-2.32,0.688
0.96,-2.24,0.676
0.96,-2.16,0.697
0.96,-2.08,0.731
0.96,-2.0,0.759
0.96,-1.92,0.745
0.96,-1.84,0.768
0.96,-1.76,0.769
0.96,-1.68,0.794
0.96,-1.6,0.826
0.96,-1.52,0.815
0.96,-1.44,0.829
0.96,-1.36,0.849
0.96,-1.28,0.844
0.96,-1.2,0.862
0.96,-1.12,0.874
0.96,-1.04,0.897
0.96,-0.96,0.876
0.96,-0.88,0.904
0.96,-0.8,0.907
0.96,-0.72,0.914
0.96,-0.64,0.912
0.96,-0.56,0.928
0.96,-0.48,0.929
0.96,-0.4,0.923
0.96,-0.32,0.935
0.96,-0.24,0.935
0.96,-0.16,0.944
0.96,-0.08,0.951
0.96,0.0,0.951
0.96,0.08,0.957
0.96,0.16,0.944
0.96,0.24,0.953
0.96,0.32,0.958
0.96,0.4,0.955
0.96,0.48,0.947
0.96,0.56,0.949
0.96,0.64,0.969
0.96,0.72,0.95
0.96,0.8,0.961
0.96,0.88,0.964
0.96,0.96,0.956
0.96,1.04,0.95
0.96,1.12,0.948
0.96,1.2,0.955
0.96,1.28,0.947
0.96,1.36,0.956
0.96,1.44,0.935
0.96,1.52,0.94
0.96,1.6,0.944
0.96,1.68,0.95
0.96,1.76,0.938
0.96,1.84,0.933
0.96,1.92,0.939
0.96,2.0,0.943
0.96,2.08,0.935
0.96,2.16,0.932
0.96,2.24,0.942
0.96,2.32,0.937
0.96,2.4,0.936
0.96,2.48,0.92
0.96,2.56,0.926
0.96,2.64,0.892
0.96,2.72,0.9
0.96,2.8,0.911
0.96,2.88,0.897
0.96,2.96,0.881
0.96,3.04,0.87
0.96,3.12,0.852
0.96,3.2,0.846
0.96,3.28,0.837
0.96,3.36,0.834
0.96,3.44,0.8
0.96,3.52,0.812
0.96,3.6,0.782
0.96,3.68,0.77
0.96,3.76,0.764
0.96,3.84,0.739
0.96,3.92,0.748
0.96,4.0,0.715
1.04,-4.0,0.475
1.04,-3.92,0.511
1.04,-3.84,0.492
1.04,-3.76,0.504
1.04,-3.68,0.51
1.04,-3.6,0.55
1.04,-3.52,0.529
1.04,-3.44,0.514
1.04,-3.36,0.565
1.04,-3.28,0.554
1.04,-3.2,0.544
1.04,-3.12,0.531
1.04,-3.04,0.594
1.04,-2.96,0.56
1.04,-2.88,0.592
1.04,-2.8,0.609
1.04,-2.72,0.586
1.04,-2.64,0.63
1.04,-2.56,0.623
1.04,-2.48,0.615
1.04,-2.4,0.644
1.04,-2.32,0.679
1.04,-2.24,0.688
1.04,-2.16,0.686
1.04,-2.08,0.696
1.04,-2.0,0.723
1.04,-1.92,0.759
1.04,-1.84,0.75
1.04,-1.76,0.776
1.04,-1.68,0.789
1.04,-1.6,0.8
1.04,-1.52,0.806
1.04,-1.44,0.814
1.04,-1.36,0.845
1.04,-1.28,0.849
1.04,-1.2,0.858
1.04,-1.12,0.862
1.04,-1.04,0.866
1.04,-0.96,0.876
1.04,-0.88,0.876
1.04,-0.8,0.904
1.04,-0.72,0.907
1.04,-0.64,0.914
1.04,-0.56,0.912
1.04,-0.48,0.928
1.04,-0.4,0.929
1.04,-0.32,0.923
1.04,-0.24,0.935
1.04,-0.16,0.935
1.04,-0.08,0.944
1.04,0.0,0.951
1.04,0.08,0.951
1.04,0.16,0.957
1.04,0.24,0.944
1.04,0.32,0.953
1.04,0.4,0.958
1.04,0.48,0.955
1.04,0.56,0.947
1.04,0.64,0.949
1.04,0.72,0.969
1.04,0.8,0.95
1.04,0.88,0.955
1.04,0.96,0.954
1.04,1.04,0.957
1.04,1.12,0.95
1.04,1.2,0.945
1.04,1.28,0.955
1.04,1.36,0.945
1.04,1.44,0.956
1.04,1.52,0.955
1.04,1.6,0.955
1.04,1.68,0.936
1.04,1.76,0.954
1.04,1.84,0.938
1.04,1.92,0.933
1.04,2.0,0.943
1.04,2.08,0.945
1.04,2.16,0.945
1.04,2.24,0.931
1.04,2.32,0.94
1.04,2.4,0.937
1.04,2.48,0.936
1.04,2.56,0.92
1.04,2.64,0.921
1.04,2.72,0.89
1.04,2.8,0.897
1.04,2.88,0.892
1.04,2.96,0.891
1.04,3.04,0.883
1.04,3.12,0.87
1.04,3.2,0.852
1.04,3.28,0.846
1.04,3.36,0.837
1.04,3.44,0.834
1.04,3.52,0.8
1.04,3.6,0.812
1.04,3.68,0.782
1.04,3.76,0.77
1.04,3.84,0.764
1.04,3.92,0.739
1.04,4.0,0.748
1.12,-4.0,0.5
1.12,-3.92,0.533
1.12,-3.84,0.511
1.12,-3.76,0.492
1.12,-3.68,0.504
1.12,-3.6,0.51
1.12,-3.52,0.55
1.12,-3.44,0.529
1.12,-3.36,0.514
1.12,-3.28,0.565
1.12,-3.2,0.546
1.12,-3.12,0.568
1.12,-3.04,0.557
1.12,-2.96,0.592
1.12,-2.88,0.578
1.12,-2.8,0.591
1.12,-2.72,0.607
1.12,-2.64,0.585
1.12,-2.56,0.619
1.12,-2.48,0.623
1.12,-2.4,0.615
1.12,-2.32,0.644
1.12,-2.24,0.681
1.12,-2.16,0.688
1.12,-2.08,0.702
1.12,-2.0,0.702
1.12,-1.92,0.723
1.12,-1.84,0.759
1.12,-1.76,0.759
1.12,-1.68,0.776
1.12,-1.6,0.79
1.12,-1.52,0.8
1.12,-1.44,0.817
1.12,-1.36,0.814
1.12,-1.28,0.833
1.12,-1.2,0.844
1.12,-1.12,0.845
1.12,-1.04,0.86
1.12,-0.96,0.866
1.12,-0.88,0.876
1.12,-0.8,0.876
1.12,-0.72,0.904
1.12,-0.64,0.907
1.12,-0.56,0.914
1.12,-0.48,0.912
1.12,-0.4,0.928
1.12,-0.32,0.929
1.12,-0.24,0.923
1.12,-0.16,0.935
1.12,-0.08,0.935
1.12,0.0,0.944
1.12,0.08,0.951
1.12,0.16,0.951
1.12,0.24,0.957
1.12,0.32,0.944
1.12,0.4,0.953
1.12,0.48,0.958
1.12,0.56,0.955
1.12,0.64,0.947
1.12,0.72,0.949
1.12,0.8,0.953
1.12,0.88,0.96
1.12,0.96,0.955
1.12,1.04,0.952
1.12,1.12,0.954
1.12,1.2,0.95
1.12,1.28,0.948
1.12,1.36,0.955
1.12,1.44,0.955
1.12,1.52,0.956
1.12,1.6,0.954
1.12,1.68,0.955
1.12,1.76,0.953
1.12,1.84,0.943
1.12,1.92,0.95
1.12,2.0,0.943
1.12,2.08,0.935
1.12,2.16,0.945
1.12,2.24,0.93
1.12,2.32,0.93
1.12,2.4,0.94
1.12,2.48,0.937
1.12,2.56,0.934
1.12,2.64,0.92
1.12,2.72,0.918
1.12,2.8,0.899
1.12,2.88,0.902
1.12,2.96,0.886
1.12,3.04,0.891
1.12,3.12,0.883
1.12,3.2,0.87
1.12,3.28,0.852
1.12,3.36,0.846
1.12,3.44,0.837
1.12,3.52,0.834
1.12,3.6,0.8
1.12,3.68,0.812
1.12,3.76,0.782
1.12,3.84,0.77
1.12,3.92,0.764
1.12,4.0,0.739
1.2,-4.0,0.509
1.2,-3.92,0.5
1.2,-3.84,0.533
1.2,-3.76,0.511
1.2,-3.68,0.492
1.2,-3.6,0.504
1.2,-3.52,0.51
1.2,-3.44,0.55
1.2,-3.36,0.529
1.2,-3.28,0.545
1.2,-3.2,0.522
1.2,-3.12,0.545
1.2,-3.04,0.568
1.2,-2.96,0.554
1.2,-2.88,0.593
1.2,-2.8,0.575
1.2,-2.72,0.592
1.2,-2.64,0.61
1.2,-2.56,0.586
1.2,-2.48,0.624
1.2,-2.4,0.621
1.2,-2.32,0.606
1.2,-2.24,0.644
1.2,-2.16,0.661
1.2,-2.08,0.688
1.2,-2.0,0.696
1.2,-1.92,0.696
1.2,-1.84,0.731
1.2,-1.76,0.759
1.2,-1.68,0.748
1.2,-1.6,0.776
1.2,-1.52,0.781
1.2,-1.44,0.806
1.2,-1.36,0.81
1.2,-1.28,0.824
1.2,-1.2,0.819
1.2,-1.12,0.852
1.2,-1.04,0.845
1.2,-0.96,0.86
1.2,-0.88,0.866
1.2,-0.8,0.876
1.2,-0.72,0.876
1.2,-0.64,0.904
1.2,-0.56,0.907
1.2,-0.48,0.914
1.2,-0.4,0.912
1.2,-0.32,0.928
1.2,-0.24,0.929
1.2,-0.16,0.923
1.2,-0.08,0.935
1.2,0.0,0.935
1.2,0.08,0.944
1.2,0.16,0.951
1.2,0.24,0.951
1.2,0.32,0.957
1.2,0.4,0.944
1.2,0.48,0.953
1.2,0.56,0.958
1.2,0.64,0.955
1.2,0.72,0.959
1.2,0.8,0.951
1.2,0.88,0.953
1.2,0.96,0.96
1.2,1.04,0.95
1.2,1.12,0.952
1.2,1.2,0.959
1.2,1.28,0.948
1.2,1.36,0.945
1.2,1.44,0.956
1.2,1.52,0.955
1.2,1.6,0.956
1.2,1.68,0.948
1.2,1.76,0.955
1.2,1.84,0.951
1.2,1.92,0.944
1.2,2.0,0.942
1.2,2.08,0.933
1.2,2.16,0.943
1.2,2.24,0.945
1.2,2.32,0.936
1.2,2.4,0.932
1.2,2.48,0.94
1.2,2.56,0.937
1.2,2.64,0.914
1.2,2.72,0.911
1.2,2.8,0.909
1.2,2.88,0.904
1.2,2.96,0.902
1.2,3.04,0.886
1.2,3.12,0.891
1.2,3.2,0.883
1.2,3.28,0.87
1.2,3.36,0.852
1.2,3.44,0.846
1.2,3.52,0.837
1.2,3.6,0.834
1.2,3.68,0.8
1.2,3.76,0.812
1.2,3.84,0.782
1.2,3.92,0.77
1.2,4.0,0.764
1.28,-4.0,0.484
1.28,-3.92,0.507
1.28,-3.84,0.5
1.28,-3.76,0.533
1.28,-3.68,0.511
1.28,-3.6,0.492
1.28,-3.52,0.504
1.28,-3.44,0.51
1.28,-3.36,0.54
1.28,-3.28,0.513
1.28,-3.2,0.544
1.28,-3.12,0.522
1.28,-3.04,0.536
1.28,-2.96,0.569
1.28,-2.88,0.535
1.28,-2.8,0.592
1.28,-2.72,0.57
1.28,-2.64,0.586
1.28,-2.56,0.62
1.28,-2.48,0.59
1.28,-2.4,0.609
1.28,-2.32,0.621
1.28,-2.24,0.602
1.28,-2.16,0.644
1.28,-2.08,0.688
1.28,-2.0,0.688
1.28,-1.92,0.696
1.28,-1.84,0.702
1.28,-1.76,0.727
1.28,-1.68,0.759
1.28,-1.6,0.764
1.28,-1.52,0.776
1.28,-1.44,0.774
1.28,-1.36,0.777
1.28,-1.28,0.832
1.28,-1.2,0.838
1.28,-1.12,0.819
1.28,-1.04,0.852
1.28,-0.96,0.845
1.28,-0.88,0.86
1.28,-0.8,0.866
1.28,-0.72,0.876
1.28,-0.64,0.876
1.28,-0.56,0.904
1.28,-0.48,0.907
1.28,-0.4,0.914
1.28,-0.32,0.912
1.28,-0.24,0.928
1.28,-0.16,0.929
1.28,-0.08,0.923
1.28,0.0,0.935
1.28,0.08,0.935
1.28,0.16,0.944
1.28,0.24,0.951
1.28,0.32,0.951
1.28,0.4,0.957
1.28,0.48,0.944
1.28,0.56,0.953
1.28,0.64,0.946
1.28,0.72,0.955
1.28,0.8,0.956
1.28,0.88,0.964
1.28,0.96,0.968
1.28,1.04,0.963
1.28,1.12,0.957
1.28,1.2,0.952
1.28,1.28,0.958
1.28,1.36,0.95
1.28,1.44,0.945
1.28,1.52,0.956
1.28,1.6,0.955
1.28,1.68,0.956
1.28,1.76,0.948
1.28,1.84,0.955
1.28,1.92,0.946
1.28,2.0,0.95
1.28,2.08,0.942
1.28,2.16,0.933
1.28,2.24,0.954
1.28,2.32,0.943
1.28,2.4,0.942
1.28,2.48,0.93
1.28,2.56,0.926
1.28,2.64,0.919
1.28,2.72,0.919
1.28,2.8,0.923
1.28,2.88,0.909
1.28,2.96,0.904
1.28,3.04,0.902
1.28,3.12,0.886
1.28,3.2,0.891
1.28,3.28,0.883
1.28,3.36,0.87
1.28,3.44,0.852
1.28,3.52,0.846
1.28,3.6,0.837
1.28,3.68,0.834
1.28,3.76,0.8
1.28,3.84,0.812
1.28,3.92,0.782
1.28,4.0,0.77
1.36,-4.0,0.524
1.36,-3.92,0.484
1.36,-3.84,0.507
1.36,-3.76,0.5
1.36,-3.68,0.533
1.36,-3.6,0.511
1.36,-3.52,0.492
1.36,-3.44,0.507
1.36,-3.36,0.524
1.36,-3.28,0.538
1.36,-3.2,0.514
1.36,-3.12,0.552
1.36,-3.04,0.522
1.36,-2.96,0.54
1.36,-2.88,0.568
1.36,-2.8,0.555
1.36,-2.72,0.594
1.36,-2.64,0.574
1.36,-2.56,0.592
1.36,-2.48,0.607
1.36,-2.4,0.585
1.36,-2.32,0.628
1.36,-2.24,0.62
1.36,-2.16,0.605
1.36,-2.08,0.644
1.36,-2.0,0.69
1.36,-1.92,0.688
1.36,-1.84,0.671
1.36,-1.76,0.695
1.36,-1.68,0.734
1.36,-1.6,0.759
1.36,-1.52,0.746
1.36,-1.44,0.762
1.36,-1.36,0.793
1.36,-1.28,0.812
1.36,-1.2,0.832
1.36,-1.12,0.838
1.36,-1.04,0.819
1.36,-0.96,0.852
1.36,-0.88,0.845
1.36,-0.8,0.86
1.36,-0.72,0.866
1.36,-0.64,0.876
1.36,-0.56,0.876
1.36,-0.48,0.904
1.36,-0.4,0.907
1.36,-0.32,0.914
1.36,-0.24,0.912
1.36,-0.16,0.928
1.36,-0.08,0.929
1.36,0.0,0.923
1.36,0.08,0.935
1.36,0.16,0.935
1.36,0.24,0.944
1.36,0.32,0.951
1.36,0.4,0.951
1.36,0.48,0.957
1.36,0.56,0.931
1.36,0.64,0.95
1.36,0.72,0.954
1.36,0.8,0.957
1.36,0.88,0.949
1.36,0.96,0.964
1.36,1.04,0.952
1.36,1.12,0.95
1.36,1.2,0.956
1.36,1.28,0.952
1.36,1.36,0.958
1.36,1.44,0.95
1.36,1.52,0.966
1.36,1.6,0.965
1.36,1.68,0.94
1.36,1.76,0.961
1.36,1.84,0.949
1.36,1.92,0.958
1.36,2.0,0.956
1.36,2.08,0.95
1.36,2.16,0.941
1.36,2.24,0.933
1.36,2.32,0.954
1.36,2.4,0.945
1.36,2.48,0.939
1.36,2.56,0.926
1.36,2.64,0.925
1.36,2.72,0.934
1.36,2.8,0.919
1.36,2.88,0.923
1.36,2.96,0.909
1.36,3.04,0.904
1.36,3.12,0.902
1.36,3.2,0.886
1.36,3.28,0.891
1.36,3.36,0.883
1.36,3.44,0.87
1.36,3.52,0.852
1.36,3.6,0.846
1.36,3.68,0.837
1.36,3.76,0.834
1.36,3.84,0.8
1.36,3.92,0.812
1.36,4.0,0.782
1.44,-4.0,0.495
1.44,-3.92,0.517
1.44,-3.84,0.484
1.44,-3.76,0.507
1.44,-3.68,0.5
1.44,-3.6,0.533
1.44,-3.52,0.515
1.44,-3.44,0.498
1.44,-3.36,0.505
1.44,-3.28,0.524
1.44,-3.2,0.54
1.44,-3.12,0.513
1.44,-3.04,0.541
1.44,-2.96,0.523
1.44,-2.88,0.541
1.44,-2.8,0.568
1.44,-2.72,0.554
1.44,-2.64,0.593
1.44,-2.56,0.56
1.44,-2.48,0.592
1.44,-2.4,0.619
1.44,-2.32,0.59
1.44,-2.24,0.628
1.44,-2.16,0.622
1.44,-2.08,0.606
1.44,-2.0,0.644
1.44,-1.92,0.682
1.44,-1.84,0.688
1.44,-1.76,0.671
1.44,-1.68,0.697
1.44,-1.6,0.708
1.44,-1.52,0.707
1.44,-1.44,0.762
1.44,-1.36,0.744
1.44,-1.28,0.793
1.44,-1.2,0.812
1.44,-1.12,0.832
1.44,-1.04,0.838
1.44,-0.96,0.819
1.44,-0.88,0.852
1.44,-0.8,0.845
1.44,-0.72,0.86
1.44,-0.64,0.866
1.44,-0.56,0.876
1.44,-0.48,0.876
1.44,-0.4,0.904
1.44,-0.32,0.907
1.44,-0.24,0.914
1.44,-0.16,0.912
1.44,-0.08,0.928
1.44,0.0,0.929
1.44,0.08,0.923
1.44,0.16,0.935
1.44,0.24,0.935
1.44,0.32,0.944
1.44,0.4,0.951
1.44,0.48,0.94
1.44,0.56,0.958
1.44,0.64,0.943
1.44,0.72,0.95
1.44,0.8,0.946
1.44,0.88,0.956
1.44,0.96,0.957
1.44,1.04,0.965
1.44,1.12,0.953
1.44,1.2,0.96
1.44,1.28,0.956
1.44,1.36,0.952
1.44,1.44,0.956
1.44,1.52,0.95
1.44,1.6,0.945
1.44,1.68,0.956
1.44,1.76,0.955
1.44,1.84,0.957
1.44,1.92,0.953
1.44,2.0,0.955
1.44,2.08,0.951
1.44,2.16,0.944
1.44,2.24,0.95
1.44,2.32,0.943
1.44,2.4,0.945
1.44,2.48,0.945
1.44,2.56,0.932
1.44,2.64,0.937
1.44,2.72,0.925
1.44,2.8,0.934
1.44,2.88,0.919
1.44,2.96,0.923
1.44,3.04,0.909
1.44,3.12,0.904
1.44,3.2,0.902
1.44,3.28,0.886
1.44,3.36,0.891
1.44,3.44,0.883
1.44,3.52,0.87
1.44,3.6,0.852
1.44,3.68,0.846
1.44,3.76,0.837
1.44,3.84,0.834
1.44,3.92,0.8
1.44,4.0,0.812
1.52,-4.0,0.519
1.52,-3.92,0.495
1.52,-3.84,0.517
1.52,-3.76,0.484
1.52,-3.68,0.507
1.52,-3.6,0.52
1.52,-3.52,0.508
1.52,-3.44,0.5
1.52,-3.36,0.496
1.52,-3.28,0.514
1.52,-3.2,0.517
1.52,-3.12,0.521
1.52,-3.04,0.511
1.52,-2.96,0.541
1.52,-2.88,0.523
1.52,-2.8,0.542
1.52,-2.72,0.569
1.52,-2.64,0.547
1.52,-2.56,0.584
1.52,-2.48,0.58
1.52,-2.4,0.592
1.52,-2.32,0.595
1.52,-2.24,0.589
1.52,-2.16,0.609
1.52,-2.08,0.621
1.52,-2.0,0.614
1.52,-1.92,0.644
1.52,-1.84,0.675
1.52,-1.76,0.688
1.52,-1.68,0.702
1.52,-1.6,0.707
1.52,-1.52,0.707
1.52,-1.44,0.762
1.52,-1.36,0.762
1.52,-1.28,0.744
1.52,-1.2,0.793
1.52,-1.12,0.812
1.52,-1.04,0.832
1.52,-0.96,0.838
1.52,-0.88,0.819
1.52,-0.8,0.852
1.52,-0.72,0.845
1.52,-0.64,0.86
1.52,-0.56,0.866
1.52,-0.48,0.876
1.52,-0.4,0.876
1.52,-0.32,0.904
1.52,-0.24,0.907
1.52,-0.16,0.914
1.52,-0.08,0.912
1.52,0.0,0.928
1.52,0.08,0.929
1.52,0.16,0.923
1.52,0.24,0.935
1.52,0.32,0.935
1.52,0.4,0.949
1.52,0.48,0.945
1.52,0.56,0.941
1.52,0.64,0.952
1.52,0.72,0.942
1.52,0.8,0.95
1.52,0.88,0.946
1.52,0.96,0.956
1.52,1.04,0.949
1.52,1.12,0.964
1.52,1.2,0.973
1.52,1.28,0.963
1.52,1.36,0.958
1.52,1.44,0.952
1.52,1.52,0.956
1.52,1.6,0.95
1.52,1.68,0.96
1.52,1.76,0.965
1.52,1.84,0.942
1.52,1.92,0.961
1.52,2.0,0.953
1.52,2.08,0.955
1.52,2.16,0.951
1.52,2.24,0.944
1.52,2.32,0.94
1.52,2.4,0.942
1.52,2.48,0.948
1.52,2.56,0.942
1.52,2.64,0.932
1.52,2.72,0.937
1.52,2.8,0.925
1.52,2.88,0.934
1.52,2.96,0.919
1.52,3.04,0.923
1.52,3.12,0.909
1.52,3.2,0.904
1.52,3.28,0.902
1.52,3.36,0.886
1.52,3.44,0.891
1.52,3.52,0.883
1.52,3.6,0.87
1.52,3.68,0.852
1.52,3.76,0.846
1.52,3.84,0.837
1.52,3.92,0.834
1.52,4.0,0.8
1.6,-4.0,0.5
1.6,-3.92,0.504
1.6,-3.84,0.495
1.6,-3.76,0.517
1.6,-3.68,0.52
1.6,-3.6,0.486
1.6,-3.52,0.518
1.6,-3.44,0.508
1.6,-3.36,0.489
1.6,-3.28,0.497
1.6,-3.2,0.52
1.6,-3.12,0.524
1.6,-3.04,0.532
1.6,-2.96,0.526
1.6,-2.88,0.55
1.6,-2.8,0.522
1.6,-2.72,0.542
1.6,-2.64,0.568
1.6,-2.56,0.535
1.6,-2.48,0.592
1.6,-2.4,0.576
1.6,-2.32,0.591
1.6,-2.24,0.581
1.6,-2.16,0.589
1.6,-2.08,0.626
1.6,-2.0,0.623
1.6,-1.92,0.614
1.6,-1.84,0.644
1.6,-1.76,0.656
1.6,-1.68,0.654
1.6,-1.6,0.723
1.6,-1.52,0.695
1.6,-1.44,0.707
1.6,-1.36,0.762
1.6,-1.28,0.762
1.6,-1.2,0.744
1.6,-1.12,0.793
1.6,-1.04,0.812
1.6,-0.96,0.832
1.6,-0.88,0.838
1.6,-0.8,0.819
1.6,-0.72,0.852
1.6,-0.64,0.845
1.6,-0.56,0.86
1.6,-0.48,0.866
1.6,-0.4,0.876
1.6,-0.32,0.876
1.6,-0.24,0.904
1.6,-0.16,0.907
1.6,-0.08,0.914
1.6,0.0,0.912
1.6,0.08,0.928
1.6,0.16,0.929
1.6,0.24,0.923
1.6,0.32,0.925
1.6,0.4,0.939
1.6,0.48,0.93
1.6,0.56,0.946
1.6,0.64,0.949
1.6,0.72,0.958
1.6,0.8,0.947
1.6,0.88,0.95
1.6,0.96,0.966
1.6,1.04,0.957
1.6,1.12,0.954
1.6,1.2,0.951
1.6,1.28,0.953
1.6,1.36,0.96
1.6,1.44,0.956
1.6,1.52,0.952
1.6,1.6,0.956
1.6,1.68,0.95
1.6,1.76,0.946
1.6,1.84,0.965
1.6,1.92,0.947
1.6,2.0,0.961
1.6,2.08,0.948
1.6,2.16,0.955
1.6,2.24,0.958
1.6,2.32,0.96
1.6,2.4,0.945
1.6,2.48,0.953
1.6,2.56,0.948
1.6,2.64,0.942
1.6,2.72,0.932
1.6,2.8,0.937
1.6,2.88,0.925
1.6,2.96,0.934
1.6,3.04,0.919
1.6,3.12,0.923
1.6,3.2,0.909
1.6,3.28,0.904
1.6,3.36,0.902
1.6,3.44,0.886
1.6,3.52,0.891
1.6,3.6,0.883
1.6,3.68,0.87
1.6,3.76,0.852
1.6,3.84,0.846
1.6,3.92,0.837
1.6,4.0,0.834
1.68,-4.0,0.496
1.68,-3.92,0.5
1.68,-3.84,0.504
1.68,-3.76,0.484
1.68,-3.68,0.54
1.68,-3.6,0.51
1.68,-3.52,0.487
1.68,-3.44,0.524
1.68,-3.36,0.508
1.68,-3.28,0.533
1.68,-3.2,0.525
1.68,-3.12,0.516
1.68,-3.04,0.515
1.68,-2.96,0.545
1.68,-2.88,0.526
1.68,-2.8,0.552
1.68,-2.72,0.522
1.68,-2.64,0.546
1.68,-2.56,0.568
1.68,-2.48,0.535
1.68,-2.4,0.592
1.68,-2.32,0.56
1.68,-2.24,0.592
1.68,-2.16,0.607
1.68,-2.08,0.585
1.68,-2.0,0.621
1.68,-1.92,0.624
1.68,-1.84,0.66
1.68,-1.76,0.647
1.68,-1.68,0.666
1.68,-1.6,0.699
1.68,-1.52,0.723
1.68,-1.44,0.695
1.68,-1.36,0.707
1.68,-1.28,0.762
1.68,-1.2,0.762
1.68,-1.12,0.744
1.68,-1.04,0.793
1.68,-0.96,0.812
1.68,-0.88,0.832
1.68,-0.8,0.838
1.68,-0.72,0.819
1.68,-0.64,0.852
1.68,-0.56,0.845
1.68,-0.48,0.86
1.68,-0.4,0.866
1.68,-0.32,0.876
1.68,-0.24,0.876
1.68,-0.16,0.904
1.68,-0.08,0.907
1.68,0.0,0.914
1.68,0.08,0.912
1.68,0.16,0.928
1.68,0.24,0.917
1.68,0.32,0.936
1.68,0.4,0.941
1.68,0.48,0.939
1.68,0.56,0.93
1.68,0.64,0.946
1.68,0.72,0.941
1.68,0.8,0.958
1.68,0.88,0.937
1.68,0.96,0.95
1.68,1.04,0.946
1.68,1.12,0.956
1.68,1.2,0.958
1.68,1.28,0.951
1.68,1.36,0.953
1.68,1.44,0.96
1.68,1.52,0.956
1.68,1.6,0.954
1.68,1.68,0.951
1.68,1.76,0.95
1.68,1.84,0.945
1.68,1.92,0.956
1.68,2.0,0.957
1.68,2.08,0.956
1.68,2.16,0.962
1.68,2.24,0.948
1.68,2.32,0.952
1.68,2.4,0.948
1.68,2.48,0.945
1.68,2.56,0.953
1.68,2.64,0.948
1.68,2.72,0.942
1.68,2.8,0.932
1.68,2.88,0.937
1.68,2.96,0.925
1.68,3.04,0.934
1.68,3.12,0.919
1.68,3.2,0.923
1.68,3.28,0.909
1.68,3.36,0.904
1.68,3.44,0.902
1.68,3.52,0.886
1.68,3.6,0.891
1.68,3.68,0.883
1.68,3.76,0.87
1.68,3.84,0.852
1.68,3.92,0.846
1.68,4.0,0.837
1.76,-4.0,0.5
1.76,-3.92,0.501
1.76,-3.84,0.506
1.76,-3.76,0.492
1.76,-3.68,0.504
1.76,-3.6,0.54
1.76,-3.52,0.505
1.76,-3.44,0.486
1.76,-3.36,0.524
1.76,-3.28,0.508
1.76,-3.2,0.499
1.76,-3.12,0.496
